iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.36539,-0.007987,0.48704,0.006147,1.966128,0.06815,-0.086469,1.210128,0.180046,0.633282,1.224862,4.0,0.0003,0,681,0.27197,0.36549,0.0,nan,0,0.0,0.0,,,-0.01,0.00509,-0.00374,-0.02487,-0.00038,0.0
2,2048,nan,nan,0.0,0.0,2.263408,-0.00425,0.151424,0.001845,0.391651,0.005894,0.514201,0.437956,0.706469,-0.117651,1.723042,4.0,0.0002999,0,729,0.26499,0.35483,0.0,nan,0,0.0,0.0,,,-0.01,0.00466,-0.00608,-0.0221,-0.00036,0.0
3,3072,nan,nan,0.0,0.0,2.000319,-0.003532,0.079917,0.001785,0.257337,0.010045,0.806653,-0.12733,1.683797,-0.629834,2.579225,4.0,0.0002998,0,751,0.24594,0.34867,0.0,nan,0,0.0,0.0,,,-0.01,0.0036,2e-05,-0.02365,-0.00476,0.0
4,4096,-13.99845,450.0,0.0,0.0,1.966964,-0.005333,0.04739,0.003093,0.279319,0.037877,0.891463,-0.637618,2.480216,-1.03198,3.339869,4.0,0.00029969,8,736,0.25373,0.35781,1.0,nan,0,0.125,0.7256,,,-0.01,0.00591,-0.00364,-0.02513,-0.00121,0.0
5,5120,nan,nan,0.0,0.0,2.014554,-0.004027,0.052029,0.002431,0.361434,0.026263,0.919706,-0.87554,3.352974,-1.307841,4.073689,4.0,0.00029959,0,683,0.25087,0.35336,1.0,nan,0,0.0,0.0,,,-0.01,0.00626,-0.00306,-0.01702,-0.00775,0.0
6,6144,-9.0597,247.0,0.0,0.0,1.189873,-0.002911,0.043548,0.000676,0.25175,0.006104,0.94013,-1.669983,3.966542,-2.119956,4.472344,4.0,0.00029949,1,798,0.24702,0.34094,0.88889,nan,0,1.0,0.6875,,,-0.01,0.00495,-0.00677,-0.02631,-0.00882,-0.00371
7,7168,-13.30969,387.0,0.0,0.0,1.003822,-0.003871,0.030716,0.002545,0.319402,0.02403,0.950183,-2.623104,4.003557,-2.920404,4.404787,4.0,0.00029939,2,887,0.25348,0.35301,0.72727,nan,0,1.0,0.81818,,,-0.01,0.00497,-0.00765,-0.02891,-0.00793,-0.00866
8,8192,-10.54242,450.0,0.0,0.0,1.828754,-0.005531,0.036959,0.004061,0.366382,0.057547,0.954733,-2.771609,4.777329,-3.044158,5.161949,4.0,0.00029928,5,743,0.2361,0.32769,0.8125,nan,0,0.4,0.77982,,,-0.01,0.0061,-0.00022,-0.01743,-0.00866,0.0
9,9216,-7.28613,223.83333,0.0,0.0,1.09039,-0.004485,0.051634,0.002103,0.224999,0.024693,0.918309,-2.647557,4.630467,-2.914227,4.661664,4.0,0.00029918,6,838,0.22259,0.33919,0.59091,nan,0,1.0,0.6701,,,-0.01,0.00743,-0.00578,-0.02155,-0.01815,-0.02343
10,10240,-7.4018,215.0,0.0,0.0,1.260476,-0.004025,0.037268,0.002191,0.265086,0.027379,0.938905,-3.233897,4.403,-3.352462,4.632103,4.0,0.00029908,2,835,0.23073,0.32919,0.54167,nan,0,1.0,0.58824,,,-0.01,0.00926,-0.00389,-0.01982,-0.01191,-0.00696
11,11264,-8.20178,376.33333,0.0,0.0,1.109871,-0.003907,0.033085,0.002704,0.231626,0.034598,0.934565,-3.287792,4.197358,-3.512315,4.346579,4.0,0.00029898,3,857,0.23259,0.32182,0.55556,nan,0,1.0,0.81707,,,-0.01,0.0081,-0.00462,-0.01884,-0.00937,-0.00381
12,12288,-5.6638,358.0,0.0,0.0,1.106732,-0.005283,0.019529,0.003125,0.268466,0.040562,0.958905,-3.467727,4.191245,-3.585387,4.576128,4.0,0.00029887,2,887,0.25776,0.34368,0.55172,nan,0,1.0,0.86667,,,-0.01,0.00648,-0.00308,-0.02108,-0.00517,-0.00388
13,13312,-8.14536,450.0,0.0,0.0,1.162368,-0.003727,0.035763,0.001648,0.227942,0.011684,0.931568,-3.650629,4.321586,-3.858028,4.533211,4.0,0.00029877,3,811,0.25464,0.35059,0.59375,nan,0,0.66667,0.82143,,,-0.01,0.00899,-0.00223,-0.02113,-0.01225,0.0
14,14336,-7.61014,312.66667,0.0,0.0,1.299439,-0.003592,0.032343,0.001725,0.262554,0.019287,0.940452,-3.936535,4.382335,-4.09513,4.712292,4.0,0.00029867,3,737,0.25374,0.34214,0.57143,nan,0,1.0,0.63514,,,-0.01,0.00798,0.00054,-0.02361,-0.01107,-0.00655
15,15360,-7.0345,254.8,0.0,0.0,1.308058,-0.005167,0.029517,0.002135,0.267304,0.017369,0.951361,-4.017974,5.171978,-4.140608,5.644538,4.0,0.00029857,5,819,0.26712,0.35716,0.525,nan,0,0.8,0.76316,,,-0.01,0.00902,-0.00371,-0.02679,-0.00612,-0.013
16,16384,-10.25291,308.0,0.0,0.0,1.306881,-0.004406,0.034805,0.002604,0.289492,0.025495,0.949321,-3.812559,5.589538,-3.819543,5.635085,4.0,0.00029846,3,816,0.2769,0.37867,0.51163,nan,0,1.0,0.81034,,,-0.01,0.0091,0.00048,-0.01982,-0.01581,-0.00652
17,17408,-6.78883,233.42857,0.0,0.0,1.198234,-0.003509,0.042711,0.001832,0.297308,0.016357,0.92169,-3.793178,5.140531,-3.896472,5.135177,4.0,0.00029836,7,804,0.31028,0.40394,0.48,nan,0,0.71429,0.63559,,,-0.01,0.00976,-0.00065,-0.0216,-0.01938,-0.01767
18,18432,-5.33501,143.2,0.0,0.0,1.328285,-0.005547,0.028813,0.002825,0.344423,0.02832,0.938432,-3.777554,4.659665,-3.788709,4.628886,4.0,0.00029826,5,800,0.28305,0.3655,0.43636,nan,0,1.0,0.6383,,,-0.01,0.00893,0.00017,-0.02087,-0.0168,-0.01612
19,19456,-5.34113,233.0,0.0,0.0,1.197089,-0.003576,0.02465,0.001913,0.255725,0.013323,0.917892,-3.374153,4.147786,-3.373859,3.902444,4.0,0.00029816,5,824,0.24235,0.34085,0.41667,nan,0,1.0,0.60656,,,-0.01,0.00831,0.00167,-0.01652,-0.02019,-0.01452
20,20480,-6.33576,213.0,0.0,0.0,1.214802,-0.006425,0.02468,0.003241,0.259488,0.031145,0.910028,-3.50753,3.876044,-3.526849,3.659399,4.0,0.00029805,5,826,0.26137,0.35103,0.4,nan,0,1.0,0.66197,,,-0.01,0.00947,-0.00263,-0.01577,-0.01596,-0.01422
21,21504,-5.58355,200.83333,0.0,0.0,1.124423,-0.006109,0.018625,0.002941,0.27956,0.035679,0.919462,-3.308453,3.499826,-3.302183,3.321955,4.0,0.00029795,6,833,0.25687,0.35876,0.38028,nan,0,1.0,0.66667,,,-0.01,0.01113,-0.00257,-0.01438,-0.02113,-0.01887
22,22528,-4.98492,118.42857,0.0,0.0,1.084522,-0.004164,0.017322,0.002088,0.227389,0.013777,0.901121,-3.43693,3.231697,-3.373403,2.960392,4.0,0.00029785,7,750,0.25426,0.35813,0.34615,nan,0,1.0,0.66667,,,-0.01,0.01101,-0.00082,-0.0146,-0.02825,-0.02651
23,23552,-5.57991,229.5,0.0,0.0,1.104631,-0.005387,0.016762,0.002577,0.228198,0.020752,0.92224,-3.511309,2.945022,-3.516204,2.928679,4.0,0.00029775,4,824,0.2548,0.36273,0.34146,nan,0,1.0,0.64706,,,-0.01,0.01031,0.00269,-0.01508,-0.02227,-0.01106
24,24576,-5.45684,138.0,0.0,0.0,0.719064,-0.005474,0.016151,0.001393,0.235288,0.017822,0.905483,-3.039185,2.708508,-3.004585,2.704569,4.0,0.00029764,4,930,0.26346,0.36505,0.32558,nan,0,1.0,0.67742,,,-0.01,0.01037,0.00135,-0.01683,-0.02456,-0.02123
25,25600,-4.36935,204.0,0.0,0.0,0.812381,-0.005972,0.01429,0.001954,0.201273,0.019531,0.919457,-3.089794,2.679384,-3.117594,2.833297,4.0,0.00029754,5,890,0.22506,0.31853,0.31868,nan,0,1.0,0.53846,,,-0.01,0.01115,-0.00086,-0.01802,-0.01853,-0.01856
26,26624,-4.9138,195.2,0.0,0.0,1.066579,-0.005333,0.017124,0.002162,0.221192,0.025705,0.850176,-3.162397,2.528039,-3.15675,2.294026,4.0,0.00029744,10,795,0.2321,0.34364,0.31,nan,0,0.8,0.62162,,,-0.01,0.01077,0.00332,-0.01477,-0.03247,-0.02524
