iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.940344,-0.007769,0.293465,0.005945,0.770065,0.087112,0.055852,0.422368,0.172098,-0.486232,1.961129,4.0,0.0003,0,307,0.17401,0.22272,0.0,nan,0,0.0,0.0,,,-0.01,0.00194,-0.00573,-0.03934,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.907671,-0.004534,0.110372,0.002528,0.483057,0.028885,0.613159,-0.520564,1.322676,-1.402436,3.055888,4.0,0.0002999,0,310,0.15418,0.2027,0.0,nan,0,0.0,0.0,,,-0.01,0.00214,-0.00709,-0.03785,-0.00026,0.0
3,3072,nan,nan,0.0,0.0,2.801042,-0.005079,0.051498,0.002618,0.267348,0.015274,0.837125,-1.438041,2.953434,-2.248657,4.515432,4.0,0.0002998,0,280,0.14345,0.19645,0.0,nan,0,0.0,0.0,,,-0.01,0.00267,-0.00707,-0.03607,-0.00182,0.0
4,4096,nan,nan,0.0,0.0,2.453877,-0.005266,0.039459,0.002928,0.30126,0.02092,0.922271,-1.795772,4.508179,-2.43508,5.631933,4.0,0.00029969,0,330,0.14537,0.20205,0.0,nan,0,0.0,0.0,,,-0.01,0.00305,-0.00764,-0.03188,-0.00607,0.0
5,5120,-29.15092,600.0,0.0,0.0,2.326345,-0.004603,0.025374,0.002312,0.169228,0.021927,0.943643,-2.533691,5.449926,-3.08782,6.664261,4.0,0.00029959,8,314,0.16868,0.22576,1.0,nan,0,0.0,0.99145,,,-0.01,0.00282,-0.00505,-0.0385,-0.00157,0.0
6,6144,nan,nan,0.0,0.0,2.757409,-0.005472,0.020029,0.004487,0.17421,0.040359,0.952612,-3.424576,6.695497,-4.10535,8.096308,4.0,0.00029949,0,307,0.1567,0.20217,1.0,nan,0,0.0,0.0,,,-0.01,0.00225,-0.00466,-0.03613,-0.00242,0.0
7,7168,nan,nan,0.0,0.0,2.517625,-0.006029,0.017281,0.002105,0.267635,0.017822,0.965807,-3.141209,7.864571,-3.696286,9.132442,4.0,0.00029939,0,322,0.15637,0.20585,1.0,nan,0,0.0,0.0,,,-0.01,0.00194,-0.00376,-0.03451,-0.00026,0.0
8,8192,nan,nan,0.0,0.0,2.463008,-0.005565,0.013017,0.003616,0.351115,0.048553,0.969911,-3.043537,8.874867,-3.751844,10.353273,4.0,0.00029928,0,326,0.18506,0.23556,1.0,nan,0,0.0,0.0,,,-0.01,0.00167,-0.00484,-0.03878,0.0,0.0
9,9216,nan,nan,0.0,0.0,2.46355,-0.004433,0.009387,0.002153,0.242934,0.011429,0.977714,-3.170475,10.152881,-3.805529,11.589446,4.0,0.00029918,0,316,0.20557,0.25537,1.0,nan,0,0.0,0.0,,,-0.01,0.00219,-0.00572,-0.03752,0.0,0.0
10,10240,-27.3133,600.0,0.0,0.0,2.684628,-0.0044,0.012975,0.002303,0.287217,0.017029,0.979444,-5.800868,12.043272,-6.319606,13.453004,4.0,0.00029908,8,290,0.19442,0.24116,1.0,nan,0,0.0,0.98364,,,-0.01,0.00225,-0.00433,-0.0395,0.0,0.0
