iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.940344,-0.007769,0.293465,0.005945,0.770065,0.087112,0.055852,0.422368,0.172098,-0.486232,1.961129,4.0,0.0003,0,313,0.17401,0.22272,0.0,nan,0,0.0,0.0,,,-0.01,0.00194,-0.00573,-0.03934,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.907386,-0.004676,0.112845,0.002596,0.487881,0.030396,0.616062,-0.521803,1.31948,-1.399814,3.004531,4.0,0.0002999,0,317,0.15435,0.20256,0.0,nan,0,0.0,0.0,,,-0.01,0.00218,-0.00702,-0.03714,-0.00071,0.0
3,3072,nan,nan,0.0,0.0,2.794974,-0.004298,0.049946,0.002761,0.246301,0.018051,0.832795,-1.440075,2.873847,-2.237403,4.448298,4.0,0.0002998,0,321,0.1414,0.19185,0.0,nan,0,0.0,0.0,,,-0.01,0.00281,-0.00682,-0.03571,-0.00106,0.0
4,4096,nan,nan,0.0,0.0,2.323609,-0.005971,0.052077,0.00401,0.328595,0.051575,0.923815,-1.692559,4.42852,-2.352533,5.126063,4.0,0.00029969,0,342,0.14464,0.20247,0.0,nan,0,0.0,0.0,,,-0.01,0.00342,-0.0069,-0.02487,-0.0154,0.0
5,5120,-28.01189,584.0,0.0,0.0,2.003488,-0.004574,0.058242,0.002898,0.235557,0.030258,0.910971,-2.59205,4.846487,-3.086558,5.725641,4.0,0.00029959,8,349,0.17477,0.24021,0.75,nan,0,0.5,0.99189,,,-0.01,0.00247,-0.00541,-0.03546,-0.00723,-0.00552
6,6144,nan,nan,0.0,0.0,2.71993,-0.004668,0.033286,0.003011,0.178409,0.022446,0.935949,-3.454424,5.646323,-4.167198,6.930239,4.0,0.00029949,0,323,0.12956,0.17896,0.75,nan,0,0.0,0.0,,,-0.01,0.00212,-0.00438,-0.03409,-0.0064,0.0
7,7168,-16.3381,293.0,0.0,0.0,1.967566,-0.003988,0.035526,0.00253,0.188031,0.023483,0.947021,-3.266607,6.075453,-3.706615,6.619201,4.0,0.00029939,1,363,0.15384,0.22198,0.66667,nan,0,1.0,1.0,,,-0.01,0.00201,-0.00514,-0.02774,-0.01276,-0.00282
8,8192,-19.30733,453.0,0.0,0.0,1.423994,-0.003145,0.02536,0.001688,0.171524,0.011673,0.958654,-3.126856,6.389198,-3.477551,7.027137,4.0,0.00029928,1,399,0.15441,0.23356,0.6,nan,0,1.0,1.0,,,-0.01,0.00233,-0.00643,-0.03122,-0.00706,-0.00367
9,9216,nan,nan,0.0,0.0,1.355903,-0.00404,0.016158,0.001317,0.238898,0.012894,0.965522,-3.33729,7.009645,-3.774765,8.133881,4.0,0.00029918,0,408,0.1773,0.25423,0.6,nan,0,0.0,0.0,,,-0.01,0.0022,-0.00804,-0.04108,-0.00192,0.0
10,10240,-20.85454,600.0,0.0,0.0,1.988207,-0.004504,0.017145,0.002351,0.221268,0.02359,0.972307,-4.549726,8.746974,-4.9936,9.907462,4.0,0.00029908,6,356,0.15094,0.20867,0.75,nan,0,0.33333,0.98898,,,-0.01,0.00245,-0.00419,-0.03842,-0.00177,0.0
11,11264,-10.47864,176.0,0.0,0.0,2.144876,-0.004148,0.033212,0.003932,0.174564,0.039337,0.96517,-4.631842,9.663599,-5.053357,10.166795,4.0,0.00029898,1,343,0.14823,0.20896,0.70588,nan,0,1.0,1.0,,,-0.01,0.00276,-0.00389,-0.03029,-0.01567,-0.00256
12,12288,-15.37265,348.8,0.0,0.0,1.856311,-0.003498,0.043035,0.002491,0.470655,0.035431,0.951037,-5.24697,9.658531,-5.454482,10.184327,4.0,0.00029887,5,350,0.16594,0.23168,0.59091,nan,0,0.8,0.97692,,,-0.01,0.00323,-0.00349,-0.02993,-0.0111,-0.01164
13,13312,-22.4403,600.0,0.0,0.0,2.218417,-0.004361,0.01887,0.003031,0.458154,0.02533,0.977991,-5.285973,10.041541,-5.708369,10.850579,4.0,0.00029877,1,335,0.15352,0.21176,0.6087,nan,0,0.0,0.97826,,,-0.01,0.00277,-0.00277,-0.03368,-0.00711,0.0
14,14336,-18.96958,529.0,0.0,0.0,1.678526,-0.003832,0.020183,0.00306,0.196542,0.026443,0.972192,-4.610044,9.375088,-4.835648,9.750119,4.0,0.00029867,1,362,0.1594,0.22599,0.58333,nan,0,1.0,0.97727,,,-0.01,0.00414,-0.00233,-0.02699,-0.01169,-0.00321
