iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.383786,-0.007623,0.289189,0.00521,0.594041,0.063616,-0.036138,-0.132596,0.191788,-0.845013,1.312794,4.0,0.0003,0,684,0.27093,0.37081,0.0,nan,0,0.0,0.0,,,-0.01,0.00488,-0.00399,-0.02534,0.0,-0.01431,0.0
2,2048,nan,nan,0.0,0.0,2.224621,-0.005108,0.118457,0.002152,0.809885,0.009801,0.662392,-0.578418,1.099916,-1.174528,2.20975,4.0,0.0002999,0,725,0.25489,0.3481,0.0,nan,0,0.0,0.0,,,-0.01,0.00469,-0.00684,-0.024,-0.00184,-0.00166,0.0
3,3072,-13.29251,339.0,0.0,0.0,2.014496,-0.003557,0.067388,0.002562,0.44421,0.017125,0.857301,-0.960607,2.191667,-1.427508,3.038888,4.0,0.0002998,1,738,0.23933,0.33533,0.0,nan,0,1.0,0.86111,,,-0.01,0.00394,-0.00116,-0.02237,-0.00511,-0.00204,-0.00226
4,4096,-17.07491,450.0,0.0,0.0,2.064023,-0.00485,0.042011,0.004176,0.472198,0.041678,0.906605,-1.426787,2.921834,-1.891632,3.861632,4.0,0.00029969,7,635,0.24527,0.34366,0.875,nan,0,0.0,0.74229,,,-0.01,0.00571,-0.00153,-0.02826,-0.00108,-0.00908,0.0
5,5120,nan,nan,0.0,0.0,1.840302,-0.003426,0.046563,0.003259,0.272219,0.029157,0.934102,-1.798646,3.818611,-2.206346,4.408022,4.0,0.00029959,0,743,0.24712,0.33879,0.875,nan,0,0.0,0.0,,,-0.01,0.00617,-0.00385,-0.01843,-0.00891,-0.00013,0.0
6,6144,-11.26675,306.33333,0.0,0.0,1.034608,-0.003672,0.049456,0.002092,0.310665,0.027762,0.929985,-2.203906,4.117124,-2.588578,4.376055,4.0,0.00029949,3,857,0.27837,0.3874,0.63636,nan,0,1.0,0.77381,,,-0.01,0.00655,-0.00921,-0.02517,-0.01319,-0.00833,-0.01248
7,7168,-12.61266,413.0,0.0,0.0,1.000822,-0.004131,0.039539,0.002353,0.214179,0.039272,0.932762,-2.7681,3.990231,-3.076273,4.262402,4.0,0.00029939,1,884,0.25205,0.3449,0.58333,nan,0,1.0,0.76923,,,-0.01,0.00774,-0.00433,-0.02476,-0.00991,-0.00218,-0.00426
8,8192,-11.85043,450.0,0.0,0.0,1.520425,-0.004182,0.030103,0.003364,0.301285,0.029157,0.950337,-3.690332,4.186914,-3.921068,4.641447,4.0,0.00029928,4,784,0.24019,0.33619,0.6875,nan,0,0.75,0.76875,,,-0.01,0.00749,-0.0013,-0.01949,-0.0068,-0.00522,0.0
9,9216,-9.81101,292.5,0.0,0.0,1.094458,-0.002537,0.039797,0.001934,0.2251,0.025146,0.927316,-3.490333,4.152221,-3.625154,4.212292,4.0,0.00029918,2,870,0.24515,0.35395,0.61111,nan,0,1.0,0.57447,,,-0.01,0.0065,-0.00128,-0.01565,-0.01313,-0.00278,-0.00787
10,10240,-10.24496,446.5,0.0,0.0,0.944484,-0.00387,0.040996,0.002797,0.253567,0.026611,0.913494,-3.67358,3.81182,-3.849913,3.990904,4.0,0.00029908,2,890,0.24806,0.35742,0.6,nan,0,1.0,0.77465,,,-0.01,0.00875,-0.00404,-0.01891,-0.01511,-0.00266,-0.00452
11,11264,-8.40501,398.6,0.0,0.0,0.961565,-0.003518,0.032855,0.002467,0.241972,0.024833,0.928056,-3.931536,3.727738,-4.064297,3.990944,4.0,0.00029898,5,895,0.26468,0.36028,0.6,nan,0,1.0,0.70968,,,-0.01,0.00765,-0.00117,-0.02486,-0.00885,-0.00868,-0.00898
12,12288,-7.27964,227.2,0.0,0.0,1.527631,-0.006401,0.042924,0.002967,0.248659,0.044608,0.92662,-4.303121,4.502271,-4.417883,4.599394,4.0,0.00029887,5,675,0.26167,0.36309,0.53333,nan,0,1.0,0.63265,,,-0.01,0.00626,0.00484,-0.02253,-0.01512,-0.00664,-0.01193
13,13312,-6.47993,291.5,0.0,0.0,1.270201,-0.003912,0.027613,0.001094,0.222197,0.006975,0.957406,-3.974814,4.74186,-4.052274,5.010813,4.0,0.00029877,2,819,0.28795,0.39608,0.53125,nan,0,1.0,0.60714,,,-0.01,0.00656,0.00395,-0.02365,-0.0113,-0.00377,-0.00347
