iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.391821,-0.009464,0.280517,0.006815,0.631094,0.119838,-0.083566,-0.073332,0.197727,-0.882442,1.276614,4.0,0.0003,0,696,0.2666,0.36133,0.0,nan,0,0.0,0.0,,,-0.01,0.00514,-0.01363,-0.02298,0.0,-0.01124,0.0
2,2048,nan,nan,0.0,0.0,2.251739,-0.006127,0.087279,0.003093,0.62446,0.031355,0.674749,-0.758207,1.060017,-1.390563,2.177839,4.0,0.0002999,0,706,0.25483,0.35211,0.0,nan,0,0.0,0.0,,,-0.01,0.00604,-0.01299,-0.0208,-0.00231,-0.00105,0.0
3,3072,nan,nan,0.0,0.0,1.704969,-0.004554,0.086762,0.003781,0.54948,0.044434,0.849132,-1.403083,2.227312,-2.028385,2.997263,4.0,0.0002998,0,770,0.28271,0.37976,0.0,nan,0,0.0,0.0,,,-0.01,0.00697,-0.01001,-0.02141,-0.00838,-0.00054,0.0
4,4096,-17.80241,448.25,0.0,0.0,1.548506,-0.005032,0.076323,0.003734,0.37568,0.044189,0.875633,-2.584117,2.854267,-3.03514,3.508394,4.0,0.00029969,8,717,0.31447,0.41471,0.875,nan,0,0.625,0.98319,,,-0.01,0.00759,-0.00813,-0.02629,-0.00558,-0.01116,-0.00283
5,5120,nan,nan,0.0,0.0,1.803684,-0.004148,0.042586,0.003091,0.291298,0.046177,0.92987,-2.547295,3.324273,-2.93476,3.934907,4.0,0.00029959,0,749,0.26693,0.36009,0.875,nan,0,0.0,0.0,,,-0.01,0.00759,-0.00648,-0.01768,-0.00916,-0.00053,0.0
6,6144,-10.49924,272.8,0.0,0.0,0.990125,-0.003208,0.07054,0.001653,0.220535,0.024867,0.880538,-3.23462,3.608473,-3.487657,3.72115,4.0,0.00029949,5,889,0.2718,0.35811,0.53846,nan,0,1.0,0.98667,,,-0.01,0.00803,-0.00759,-0.02421,-0.01287,-0.00514,-0.02098
7,7168,-10.03125,288.2,0.0,0.0,1.542881,-0.004675,0.055822,0.004474,0.231934,0.052839,0.900039,-3.676575,3.536042,-3.858843,3.895587,4.0,0.00029939,5,778,0.28517,0.37664,0.38889,nan,0,1.0,0.98734,,,-0.01,0.00982,-0.00624,-0.01752,-0.01121,-0.00617,-0.01395
8,8192,19.80368,226.6,0.4,0.08696,1.413338,-0.001026,1.859144,0.001612,1.478607,0.015276,0.133526,-3.644917,3.518853,-1.274753,10.410673,4.0,0.00029928,5,803,0.28544,0.37648,0.30435,0.0,2,1.0,0.97619,,,-0.01,0.00957,-0.00374,-0.01919,-0.01057,-0.01846,0.19437
9,9216,-7.0069,194.5,0.0,0.08,1.869069,-0.006217,0.058017,0.006453,0.372031,0.087228,0.890684,-0.875263,4.936969,-0.626526,5.346165,4.0,0.00029918,2,727,0.29091,0.38281,0.28,0.0,2,1.0,1.0,,,-0.01,0.00905,-0.00253,-0.01575,-0.00877,-0.00411,-0.00452
10,10240,-9.87978,224.83333,0.0,0.06452,1.20566,-0.002265,0.066129,0.001782,0.468426,0.018032,0.863406,1.337257,5.394849,0.820048,5.346572,4.0,0.00029908,6,814,0.27158,0.35911,0.22581,0.0,2,1.0,0.82222,,,-0.01,0.00905,-0.00486,-0.02197,-0.0097,-0.00728,-0.02042
11,11264,-7.28091,176.42857,0.0,0.05263,1.489976,-0.00272,0.048176,0.002194,0.367808,0.020857,0.893324,-0.034177,5.593926,-0.372149,5.505373,4.0,0.00029898,7,779,0.26159,0.35272,0.18421,0.0,2,1.0,0.97059,,,-0.01,0.00888,-0.00354,-0.02041,-0.01652,-0.00617,-0.01958
12,12288,-8.02267,211.8,0.0,0.04651,1.372651,-0.002612,0.032475,0.002585,0.288398,0.02839,0.924178,-0.228349,4.954175,-0.43279,4.9872,4.0,0.00029887,5,739,0.24647,0.34414,0.18605,0.0,2,0.8,0.88372,,,-0.01,0.00794,-0.00204,-0.01676,-0.0159,-0.00623,-0.01179
13,13312,-6.75486,152.42857,0.0,0.04,1.573089,-0.00301,0.034462,0.002686,0.339298,0.035854,0.916829,-1.155189,4.948609,-1.450473,4.999019,4.0,0.00029877,7,750,0.23264,0.32273,0.16,0.0,2,1.0,0.91667,,,-0.01,0.01287,-0.00156,-0.0175,-0.01504,-0.00793,-0.01791
14,14336,-6.41977,132.28571,0.0,0.03509,1.295846,-0.00232,0.038646,0.001838,0.303606,0.020752,0.911949,-1.266265,4.684303,-1.632402,4.987954,4.0,0.00029867,7,815,0.25126,0.3401,0.14035,0.0,2,1.0,1.0,,,-0.01,0.0109,-0.00321,-0.0237,-0.01578,-0.01279,-0.02139
15,15360,-5.85029,116.33333,0.0,0.03175,1.28274,-0.005565,0.02968,0.003359,0.284756,0.043527,0.929538,-1.718364,4.95337,-2.133295,5.201312,4.0,0.00029857,6,812,0.25137,0.34824,0.12698,0.0,2,1.0,1.0,,,-0.01,0.01003,-0.00106,-0.02214,-0.01835,-0.01014,-0.01841
16,16384,-7.94463,201.125,0.0,0.02817,1.492568,-0.004991,0.023303,0.005374,0.350682,0.07966,0.949634,-2.325163,4.907311,-2.656651,5.219131,4.0,0.00029846,8,766,0.21831,0.31118,0.14085,0.0,2,0.75,0.88235,,,-0.01,0.01053,-0.00164,-0.02179,-0.01415,-0.00894,-0.01573
17,17408,-5.99356,120.4,0.0,0.02632,1.215085,-0.003518,0.023146,0.002098,0.244067,0.027134,0.924889,-2.546722,4.091352,-2.706777,4.167163,4.0,0.00029836,5,816,0.2217,0.3092,0.13158,0.0,2,1.0,0.88889,,,-0.01,0.00953,-0.00215,-0.01872,-0.01606,-0.00555,-0.01579
18,18432,-6.0754,146.66667,0.0,0.02439,1.14738,-0.00476,0.018269,0.004395,0.230754,0.061558,0.928293,-2.675844,3.894446,-2.837471,3.821078,4.0,0.00029826,6,814,0.22796,0.31276,0.12195,0.0,2,1.0,1.0,,,-0.01,0.01054,-0.0022,-0.01718,-0.01902,-0.00432,-0.02018
19,19456,-6.78224,204.85714,0.0,0.02247,1.399819,-0.00424,0.019425,0.003029,0.247738,0.036935,0.938228,-2.984941,3.988741,-3.16296,4.147558,4.0,0.00029816,7,782,0.23974,0.32792,0.13483,0.0,2,1.0,1.0,,,-0.01,0.00969,-0.00271,-0.01813,-0.01581,-0.00748,-0.01422
20,20480,-6.67031,164.8,0.0,0.02128,1.300323,-0.005719,0.031347,0.004351,0.275706,0.065325,0.891721,-3.254142,3.606242,-3.442663,3.979208,4.0,0.00029805,5,765,0.22638,0.31818,0.12766,0.0,2,1.0,0.9,,,-0.01,0.00784,-0.00139,-0.01967,-0.01087,-0.00381,-0.0156
21,21504,-6.77074,184.6,0.0,0.0202,1.551921,-0.004584,0.020517,0.004205,0.245599,0.049979,0.944342,-3.753619,4.38028,-3.866405,4.468928,4.0,0.00029795,5,774,0.25741,0.33459,0.12121,0.0,2,1.0,0.92857,,,-0.01,0.01044,-0.00145,-0.01808,-0.01308,-0.00572,-0.01321
22,22528,3.35306,182.85714,0.14286,0.03,1.556343,-0.002065,0.898187,0.002303,0.907406,0.019427,0.272069,-3.884496,4.08068,-2.587398,8.256351,4.0,0.00029785,7,755,0.26481,0.34131,0.07,0.0,3,0.85714,0.94444,,,-0.01,0.01032,-0.00153,-0.01887,-0.00973,-0.00844,0.07179
23,23552,22.10279,166.8,0.4,0.05,1.236783,-0.001625,1.333342,0.002758,1.240914,0.030971,0.215464,-1.360612,3.927772,1.136032,10.503613,4.0,0.00029775,5,821,0.28168,0.35905,0.05,0.0,5,0.8,1.0,,,-0.01,0.01013,-0.00108,-0.01851,-0.01095,-0.00602,0.20651
