iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.008253,-0.008781,0.410408,0.006891,0.668003,0.072789,-0.102006,0.492025,0.26424,-0.186257,0.731388,4.0,0.0003,0,566,0.0918,0.13058,0.0,nan,0,0.0,0.0,,,-0.01,0.00113,-0.00201,-0.02834,0.0,0.0
2,2048,nan,nan,0.0,0.0,1.924167,-0.005002,0.30155,0.002393,0.979872,0.021798,0.382597,-0.156616,0.383746,-0.787358,0.969014,4.0,0.0002999,0,577,0.07017,0.09764,0.0,nan,0,0.0,0.0,,,-0.01,0.00011,-0.00124,-0.02552,-0.00144,0.0
3,3072,nan,nan,0.0,0.0,1.69022,-0.004764,0.172884,0.003238,0.529676,0.045271,0.60125,-0.776364,0.672559,-1.198684,0.9888,4.0,0.0002998,0,611,0.04998,0.06984,0.0,nan,0,0.0,0.0,,,-0.01,0.0026,-0.00075,-0.01948,-0.00276,0.0
4,4096,-14.41752,450.0,0.0,0.0,1.682116,-0.007899,0.112669,0.006388,0.555595,0.105852,0.764054,-1.212268,0.854452,-1.562143,1.195549,4.0,0.00029969,8,596,0.11323,0.15739,1.0,nan,0,0.125,1.0,,,-0.01,0.00427,-0.00188,-0.02056,-0.00193,0.0
5,5120,-7.84303,186.33333,0.0,0.0,1.565498,-0.004168,0.112241,0.00339,0.393405,0.044364,0.746831,-1.611917,1.033417,-2.029137,1.189493,4.0,0.00029959,3,593,0.05792,0.08662,0.72727,nan,0,1.0,1.0,,,-0.01,0.00526,-0.00152,-0.01415,-0.013,-0.00705
6,6144,-9.11614,246.66667,0.0,0.0,1.254582,-0.004511,0.095693,0.002655,0.418942,0.034563,0.806081,-1.844388,1.09879,-2.22992,1.502102,4.0,0.00029949,3,678,0.08252,0.12169,0.57143,nan,0,1.0,1.0,,,-0.01,0.00434,-0.00104,-0.02703,-0.01104,-0.00875
7,7168,-8.29935,227.71429,0.0,0.0,1.276012,-0.005582,0.076756,0.004257,0.300918,0.046561,0.849604,-2.340768,1.341042,-2.653559,1.540425,4.0,0.00029939,7,659,0.10062,0.14611,0.38095,nan,0,1.0,0.92857,,,-0.01,0.00799,-0.00074,-0.01974,-0.0141,-0.01972
8,8192,-7.2079,174.5,0.0,0.0,1.355527,-0.005938,0.10854,0.004902,0.334377,0.068534,0.768007,-2.812084,1.335795,-3.109716,1.607738,4.0,0.00029928,4,627,0.12569,0.18257,0.32,nan,0,1.0,1.0,,,-0.01,0.00637,-0.00192,-0.02306,-0.01143,-0.01028
9,9216,5.34843,169.0,0.16667,0.03226,1.154482,-0.00151,2.939757,0.003519,1.900962,0.048096,0.070533,-2.922935,1.381495,-1.718595,7.214489,4.0,0.00029918,6,684,0.09926,0.14846,0.25806,0.0,1,1.0,0.9,,,-0.01,0.00749,-0.00072,-0.01904,-0.01204,0.08911
10,10240,-5.68509,154.0,0.0,0.0303,1.038038,-0.003438,0.055811,0.001448,0.530518,0.012312,0.885469,-1.554153,2.415324,-1.726077,2.533781,4.0,0.00029908,2,715,0.12291,0.17251,0.24242,0.0,1,1.0,0.83333,,,-0.01,0.00431,-0.0016,-0.02376,-0.00918,-0.00677
11,11264,-7.07452,278.33333,0.0,0.02564,1.21559,-0.00398,0.06053,0.002698,0.393492,0.040562,0.801944,-1.691828,2.334194,-1.795977,2.284082,4.0,0.00029898,6,659,0.08054,0.11601,0.25641,0.0,1,0.83333,0.89655,,,-0.01,0.00886,-0.00159,-0.01668,-0.00876,-0.01122
12,12288,-5.62777,210.5,0.0,0.02326,1.135981,-0.00236,0.057878,0.001649,0.27756,0.009417,0.851531,-1.726445,2.465861,-1.869517,2.607243,4.0,0.00029887,4,686,0.07929,0.11646,0.25581,0.0,1,1.0,1.0,,,-0.01,0.00607,-0.00021,-0.02292,-0.00992,-0.00867
13,13312,20.88668,202.8,0.4,0.0625,1.028987,-0.001601,2.915811,0.001012,1.380602,0.001814,0.086542,-1.557611,2.323797,0.908329,10.037967,4.0,0.00029877,5,709,0.06723,0.10119,0.25,0.0,3,0.6,1.0,,,-0.01,0.00751,-0.00101,-0.02043,-0.00514,0.21888
