iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,-1.41914,23.6,0.0,0.0,2.057276,-0.007439,0.363876,0.004278,1582,-0.01,0.02596,0.01542,0.00076,-0.07156,-0.0227
2,2048,-1.34865,28.57895,0.0,0.0,2.058441,-0.004666,0.207378,0.001782,1707,-0.01,0.02508,0.01737,-0.00014,-0.07846,-0.02639
3,3072,-1.39092,24.36842,0.0,0.0,2.010163,-0.034549,0.22596,0.007562,1694,-0.01,0.0264,0.01617,-0.00155,-0.07126,-0.02567
4,4096,-1.2937,28.8,0.0,0.0,2.037892,0.08392,0.19625,0.004436,1736,-0.01,0.02471,0.01745,-0.00012,-0.07612,-0.02813
5,5120,-1.24521,24.40476,0.0,0.0,1.981117,0.047014,0.236428,0.006629,1627,-0.01,0.02804,0.0195,-0.00065,-0.07461,-0.02743
6,6144,-1.22354,24.09302,0.0,0.0,1.938928,-0.008813,0.19872,0.002982,1567,-0.01,0.03212,0.01739,-0.00042,-0.07411,-0.02894
7,7168,-1.15363,24.12195,0.0,0.0,1.883694,0.026,0.203756,0.004017,1616,-0.01,0.03369,0.01855,0.00013,-0.07511,-0.02762
8,8192,-0.67272,26.53846,0.02564,0.01,1.875862,-0.001664,2.126178,0.000993,1637,-0.01,0.03323,0.01721,-0.00033,-0.06081,-0.01438
9,9216,-0.14188,25.8,0.025,0.02,1.835471,-0.003596,5.444323,0.001848,1648,-0.01,0.03476,0.01484,0.00034,-0.05463,0.0071
10,10240,0.79813,26.61765,0.08824,0.05,1.81298,0.035801,8.388682,0.002007,1764,-0.01,0.03337,0.01574,0.00068,-0.04757,0.04699
11,11264,0.29713,32.87097,0.09677,0.07,1.788383,-0.000807,5.942161,0.001107,1942,-0.01,0.03361,0.01377,0.00106,-0.03846,0.01497
12,12288,0.82853,30.8125,0.09375,0.09,1.754099,-0.068398,10.405972,0.00077,1571,-0.01,0.03053,0.01583,0.00111,-0.04602,0.04571
13,13312,6.59389,35.32143,0.32143,0.17,1.75444,0.000993,32.331522,0.003047,2857,-0.01,0.02976,0.01398,0.0013,-0.01255,0.24942
14,14336,4.13833,34.77419,0.19355,0.19,1.761963,0.088737,18.551904,0.001524,2000,-0.01,0.02948,0.0145,-0.00031,-0.02996,0.16729
15,15360,0.95568,37.25,0.09375,0.18,1.750541,-0.004756,9.411135,0.004238,2035,-0.01,0.0299,0.01445,0.00108,-0.03085,0.03919
16,16384,2.60763,32.38462,0.11538,0.15,1.751917,-0.029281,13.80037,0.000809,1991,-0.01,0.02847,0.0105,-0.00027,-0.02279,0.08355
17,17408,2.85077,38.64,0.2,0.13,1.725752,-0.00119,12.233053,0.000575,2113,-0.01,0.02644,0.01121,0.00066,-0.02139,0.08984
18,18432,1.9313,34.44118,0.14706,0.14,1.718865,-0.004349,10.327842,0.001116,1936,-0.01,0.02789,0.01246,0.00023,-0.02796,0.07884
19,19456,5.76054,38.26923,0.26923,0.17,1.637512,0.016545,19.93201,0.000709,1915,-0.01,0.02969,0.0109,0.00085,-0.00448,0.16861
20,20480,6.36547,34.57692,0.42308,0.27,1.707041,0.047818,15.510005,0.000297,2064,-0.01,0.0285,0.0113,0.00084,-0.01015,0.19796
21,21504,5.70334,37.93939,0.36364,0.33,1.659877,0.044287,24.609646,0.000342,1941,-0.01,0.03115,0.01339,0.00065,-0.00784,0.22946
22,22528,5.42179,35.67857,0.25,0.34,1.603961,0.008938,23.380017,0.001972,1904,-0.01,0.03361,0.01374,0.00176,-0.01165,0.18347
23,23552,10.22908,34.88462,0.46154,0.36,1.597383,-0.064827,27.089646,0.000846,1785,-0.01,0.02899,0.00949,0.00037,0.00102,0.30137
24,24576,13.87928,34.92857,0.64286,0.45,1.627168,0.00185,34.309881,0.001569,1877,-0.01,0.02942,0.00791,0.00075,0.0148,0.45007
25,25600,7.48297,41.7037,0.37037,0.44,1.577947,-0.038886,32.377662,0.003366,1962,-0.01,0.03343,0.01104,0.00114,-3e-05,0.24243
26,26624,12.63571,33.6,0.53333,0.52,1.566844,0.000796,36.12928,0.001153,2012,-0.01,0.03476,0.01186,0.00115,0.00984,0.46501
27,27648,9.96303,32.0,0.5,0.49,1.547643,-0.001283,27.872138,0.000518,2086,-0.01,0.03533,0.01098,0.00204,0.00328,0.32917
28,28672,10.46425,41.45,0.5,0.48,1.561815,-0.001856,28.192259,0.000928,2331,-0.01,0.02757,0.00796,0.00206,-0.00093,0.30717
29,29696,4.4479,52.0,0.28571,0.46,1.466789,-0.002543,21.981725,0.001557,2126,-0.01,0.03423,0.01279,0.00193,-0.00512,0.161
30,30720,15.3374,33.0,0.60714,0.47,1.542756,0.001861,35.965617,0.001086,1762,-0.01,0.0339,0.00914,0.00064,0.01462,0.48299
31,31744,13.94512,42.95833,0.625,0.5,1.53542,-0.000507,28.611544,0.000419,1921,-0.01,0.03232,0.00716,0.0018,0.01814,0.41275
32,32768,13.69982,42.29167,0.625,0.52,1.546931,-0.005098,26.419744,0.000789,1821,-0.01,0.03384,0.00592,0.00115,0.01259,0.38638
33,33792,13.26932,39.66667,0.52381,0.59,1.520228,-0.110631,29.184378,0.000781,1860,-0.01,0.03042,0.00587,0.00106,0.01216,0.31827
34,34816,18.05074,50.48148,0.74074,0.64,1.521537,7.3e-05,29.989411,0.000354,1798,-0.01,0.03422,0.00702,0.00167,0.01921,0.54135
35,35840,15.7836,32.375,0.625,0.63,1.477199,-0.001148,30.458801,0.001007,1913,-0.01,0.03895,0.00777,0.00164,0.01431,0.46735
36,36864,10.83373,44.52632,0.52632,0.62,1.508341,0.006816,24.481908,0.001705,2061,-0.01,0.03086,0.00548,0.00135,0.00925,0.28325
37,37888,13.5245,50.28,0.64,0.64,1.47824,-0.000978,28.607112,0.000425,1881,-0.01,0.03194,0.00613,0.00106,0.01662,0.40671
38,38912,15.24773,43.85714,0.67857,0.63,1.503066,0.001048,24.476952,0.001998,1746,-0.01,0.03833,0.00961,0.00146,0.0153,0.48934
39,39936,8.11067,32.73913,0.52174,0.61,1.458571,-0.008047,33.646432,0.001483,1893,-0.01,0.03715,0.00867,0.00177,0.00334,0.23751
40,40960,12.57503,43.45833,0.625,0.62,1.382739,-7.8e-05,29.848292,0.000595,2017,-0.01,0.03429,0.00711,0.00236,0.01253,0.40565
41,41984,13.29347,38.39286,0.57143,0.6,1.379246,-0.002079,33.564386,0.00171,1773,-0.01,0.03687,0.00865,0.00136,0.00856,0.4388
42,43008,15.62204,42.19231,0.65385,0.6,1.337985,0.001084,35.800459,0.001747,1942,-0.01,0.03782,0.00709,0.00266,0.02447,0.54521
43,44032,14.78406,39.41379,0.55172,0.59,1.320499,-0.002492,33.121541,0.002069,1765,-0.01,0.03785,0.00782,0.00117,0.02027,0.50666
44,45056,15.71174,36.08333,0.625,0.62,1.286579,0.001413,29.995406,0.00292,1711,-0.01,0.03787,0.00391,0.00139,0.01982,0.4083
45,46080,13.1186,35.56,0.68,0.63,1.29009,-0.00011,28.086015,0.000721,1834,-0.01,0.03489,0.003,0.00146,0.01175,0.38959
