iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.47103,-0.010041,0.290838,0.007938,0.860339,0.105399,-0.044341,-0.154366,0.211434,-0.920101,1.276693,4.0,0.0003,0,587,0.26256,0.36677,0.0,nan,0,0.0,0.0,,,-0.01,0.00544,-0.01249,-0.02242,0.0,-0.01037,0.0
2,2048,nan,nan,0.0,0.0,2.432871,-0.005902,0.096481,0.002585,0.891653,0.019078,0.675398,-0.706455,1.076985,-1.297421,2.164246,4.0,0.0002999,0,659,0.22922,0.32202,0.0,nan,0,0.0,0.0,,,-0.01,0.00594,-0.01171,-0.02015,-0.0007,-0.00108,0.0
3,3072,nan,nan,0.0,0.0,2.20207,-0.005086,0.065656,0.004956,0.821278,0.052316,0.860151,-0.861402,2.153224,-1.392053,3.044321,4.0,0.0002998,0,680,0.2161,0.32178,0.0,nan,0,0.0,0.0,,,-0.01,0.00506,-0.00914,-0.01818,-0.00528,-4e-05,0.0
4,4096,-17.72728,450.0,0.0,0.0,1.767767,-0.004774,0.04928,0.004209,0.452711,0.053188,0.903532,-1.405688,2.831325,-1.948929,3.647372,4.0,0.00029969,8,678,0.2632,0.36896,1.0,nan,0,0.125,0.99789,,,-0.01,0.00749,-0.0104,-0.02573,-0.00522,-0.01185,0.0
5,5120,-8.1677,169.33333,0.0,0.0,1.877735,-0.004997,0.061817,0.004576,0.343345,0.057931,0.919728,-2.120683,3.633447,-2.59569,4.030352,4.0,0.00029959,3,704,0.25704,0.36315,0.72727,nan,0,1.0,1.0,,,-0.01,0.00966,-0.0053,-0.01648,-0.0148,-0.0045,-0.00744
6,6144,-8.77645,240.0,0.0,0.0,1.512609,-0.003602,0.043453,0.003086,0.247908,0.02839,0.930117,-2.742541,3.783314,-3.094797,4.346009,4.0,0.00029949,2,748,0.28819,0.39217,0.61538,nan,0,1.0,1.0,,,-0.01,0.00848,-0.00631,-0.02186,-0.00565,-0.00347,-0.00599
7,7168,-11.47633,297.4,0.0,0.0,1.599931,-0.003526,0.061089,0.002475,0.27319,0.025565,0.90687,-3.155007,4.131815,-3.369247,4.502566,4.0,0.00029939,5,749,0.2668,0.36426,0.44444,nan,0,1.0,0.9759,,,-0.01,0.00824,-0.00544,-0.01922,-0.01099,-0.00769,-0.01421
8,8192,-9.0976,242.0,0.0,0.0,1.392076,-0.003667,0.043155,0.002018,0.250261,0.02424,0.931612,-3.122703,4.27151,-3.345844,4.386598,4.0,0.00029928,5,780,0.25006,0.36124,0.34783,nan,0,1.0,0.96552,,,-0.01,0.00781,-0.00431,-0.01671,-0.01479,-0.00697,-0.01588
9,9216,-8.71913,175.5,0.0,0.0,1.296418,-0.005987,0.028508,0.003065,0.254699,0.041225,0.948498,-3.161709,4.078084,-3.341611,4.426082,4.0,0.00029918,2,805,0.2553,0.36835,0.32,nan,0,1.0,1.0,,,-0.01,0.00834,-0.00459,-0.01931,-0.01284,-0.0035,-0.00659
10,10240,-8.89094,372.33333,0.0,0.0,1.061,-0.004372,0.025755,0.002528,0.245293,0.04112,0.950208,-3.2335,4.025753,-3.392375,4.410949,4.0,0.00029908,3,855,0.2594,0.36468,0.32143,nan,0,1.0,0.95238,,,-0.01,0.01134,-0.00449,-0.02239,-0.00997,-0.00348,-0.00786
11,11264,-9.01148,257.85714,0.0,0.0,1.493581,-0.004713,0.038576,0.004153,0.305771,0.066755,0.944104,-3.638363,4.811109,-3.791505,5.044552,4.0,0.00029898,7,751,0.22028,0.31651,0.25714,nan,0,1.0,0.97826,,,-0.01,0.01021,-0.00257,-0.02205,-0.01371,-0.00886,-0.02019
12,12288,-7.0871,180.4,0.0,0.0,1.605084,-0.005023,0.033311,0.004227,0.274776,0.049351,0.948914,-3.988277,5.00126,-4.078854,5.096459,4.0,0.00029887,5,711,0.2333,0.33678,0.225,nan,0,1.0,1.0,,,-0.01,0.00964,-0.0018,-0.01798,-0.01311,-0.00286,-0.01317
13,13312,-6.5067,176.33333,0.0,0.0,1.252217,-0.004706,0.017546,0.003332,0.236796,0.045096,0.967866,-3.782132,4.550684,-3.848311,4.979105,4.0,0.00029877,3,802,0.23681,0.33646,0.2093,nan,0,1.0,1.0,,,-0.01,0.00789,-0.00197,-0.02108,-0.00851,-0.00263,-0.00985
14,14336,-7.32484,227.5,0.0,0.0,1.179525,-0.003633,0.023966,0.001372,0.229977,0.01409,0.960947,-3.699968,4.880516,-3.773852,5.241475,4.0,0.00029867,4,805,0.24112,0.34551,0.19149,nan,0,1.0,1.0,,,-0.01,0.01003,-0.00397,-0.0238,-0.00982,-0.00573,-0.01382
15,15360,-8.33285,274.5,0.0,0.0,1.142409,-0.004949,0.0347,0.00307,0.242476,0.031738,0.948757,-3.743998,5.126318,-4.000743,5.602099,4.0,0.00029857,4,837,0.27496,0.38096,0.19608,nan,0,0.75,1.0,,,-0.01,0.00827,-0.00322,-0.03515,-0.00627,-0.00589,-0.01033
