iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,-7.02323,94.75,0.0,0.0,2.152535,-0.008478,0.24292,0.00483,0.827891,0.060181,0.150859,-0.212616,0.257993,-1.240592,1.237172,4.0,0.0003,8,1096,0.35546,0.49268,0.0,nan,0,1.0,0.9375,0.27575,5.49025,-0.01,0.0242,-0.00785,-0.03812,-0.01414,-0.00682,-0.01673
2,2048,-7.03234,101.85714,0.0,0.0,2.054437,-0.005673,0.133793,0.002425,0.941719,0.030762,0.692264,-1.180178,1.122967,-2.077195,1.988682,4.0,0.00029991,7,1144,0.37401,0.51239,0.0,nan,0,1.0,0.95238,0.40493,5.36902,-0.01,0.02046,-0.0061,-0.04157,-0.01414,-0.00334,-0.01525
3,3072,-7.08314,100.5,0.0,0.0,1.856421,-0.007565,0.109153,0.006305,0.570756,0.107666,0.786133,-2.249624,1.882402,-2.977283,2.493119,4.0,0.00029982,8,1175,0.38124,0.52939,0.0,nan,0,1.0,0.94118,0.25275,5.39459,-0.01,0.01993,-0.00324,-0.03662,-0.02007,-0.00386,-0.019
4,4096,-6.89207,102.0,0.0,0.0,1.829611,-0.003341,0.086847,0.002156,0.409434,0.018005,0.844884,-2.804611,2.303728,-3.331865,2.922001,4.0,0.00029974,11,981,0.41601,0.56822,0.0,nan,0,1.0,1.0,0.18475,4.50967,-0.01,0.01931,-0.00351,-0.03612,-0.02088,-0.00552,-0.02668
5,5120,-7.43707,143.5,0.0,0.0,1.854456,-0.004577,0.069809,0.001979,0.352516,0.011108,0.891377,-3.234715,2.862006,-3.608395,3.435359,4.0,0.00029965,8,1192,0.38841,0.52987,0.02381,nan,0,1.0,1.0,0.26978,5.06886,-0.01,0.025,-0.00352,-0.03944,-0.01459,-0.00581,-0.01664
6,6144,-7.22425,126.55556,0.0,0.0,1.971312,-0.005522,0.065267,0.003436,0.324911,0.034607,0.90524,-3.730861,3.331969,-4.097697,3.823905,4.0,0.00029956,9,1154,0.39209,0.53773,0.01961,nan,0,1.0,1.0,0.34868,4.35647,-0.01,0.02485,-0.00183,-0.04029,-0.0169,-0.00731,-0.02005
7,7168,-6.67554,103.2,0.0,0.0,2.019613,-0.004422,0.07001,0.00389,0.328107,0.053528,0.898103,-4.105746,3.646587,-4.35577,4.06556,4.0,0.00029947,10,1141,0.36322,0.49891,0.01639,nan,0,1.0,0.875,0.18158,6.19669,-0.01,0.02129,-0.00229,-0.03866,-0.02079,-0.00371,-0.0218
8,8192,-6.48326,98.45455,0.0,0.0,2.053505,-0.006504,0.046286,0.002589,0.340016,0.026306,0.933853,-4.46859,4.04426,-4.593433,4.299649,4.0,0.00029939,11,1137,0.34459,0.47535,0.01389,nan,0,1.0,1.0,0.38971,4.61706,-0.01,0.02483,-0.00164,-0.03828,-0.01601,-0.00413,-0.02358
9,9216,-6.49791,107.88889,0.0,0.0,1.953461,-0.006364,0.047351,0.003925,0.352593,0.056702,0.93046,-4.567345,4.088829,-4.682582,4.406142,4.0,0.0002993,9,1159,0.34496,0.47753,0.01235,nan,0,1.0,1.0,0.31268,5.42421,-0.01,0.02221,-0.00129,-0.0381,-0.01721,-0.00435,-0.02009
10,10240,-6.41428,98.5,0.0,0.0,1.85522,-0.006214,0.052452,0.003486,0.383809,0.043762,0.901188,-4.443733,4.014275,-4.33656,4.015154,4.0,0.00029921,8,1177,0.36989,0.5249,0.01124,nan,0,1.0,1.0,0.26913,5.72937,-0.01,0.02178,-0.0005,-0.03473,-0.01854,-0.00461,-0.01897
11,11264,-6.15233,117.16667,0.0,0.0,1.843269,-0.005346,0.039629,0.003472,0.361842,0.022644,0.936319,-4.489459,4.197734,-4.460084,4.246052,4.0,0.00029912,12,1171,0.35489,0.48716,0.01,nan,0,1.0,1.0,0.37578,4.2127,-0.01,0.02522,-0.00094,-0.03549,-0.02043,-0.00692,-0.02834
12,12288,-6.1157,101.85714,0.0,0.0,1.835921,-0.006031,0.039623,0.004665,0.445672,0.062927,0.934094,-4.459346,4.269835,-4.318168,4.322943,4.0,0.00029903,7,1144,0.33391,0.4688,0.01,nan,0,1.0,0.0,0.4611,4.10145,-0.01,0.02567,-0.0017,-0.03591,-0.01219,-0.00417,-0.01618
13,13312,-5.48886,103.77778,0.0,0.0,1.742346,-0.006406,0.032155,0.006243,0.406962,0.095825,0.936206,-4.11859,4.001888,-4.068524,3.993106,4.0,0.00029895,9,1167,0.31901,0.46459,0.01,nan,0,1.0,1.0,0.4322,3.71824,-0.01,0.02408,-0.00085,-0.03445,-0.01469,-0.00673,-0.02179
14,14336,-6.70968,135.33333,0.0,0.0,1.891091,-0.004869,0.031851,0.00339,0.37594,0.03656,0.933652,-4.189394,3.840175,-4.174373,3.857468,4.0,0.00029886,9,1153,0.28899,0.42845,0.01,nan,0,1.0,1.0,0.28804,4.54618,-0.01,0.02438,-0.00132,-0.03662,-0.014,-0.00391,-0.02016
15,15360,-5.64673,98.44444,0.0,0.0,1.955475,-0.005094,0.032945,0.002916,0.340651,0.030151,0.925007,-4.112512,3.840561,-4.18601,3.88926,4.0,0.00029877,9,929,0.2993,0.42606,0.0,nan,0,1.0,1.0,0.53563,4.26385,-0.01,0.02592,-0.00125,-0.03718,-0.01399,-0.00413,-0.0195
16,16384,-5.62806,99.85714,0.0,0.0,1.744165,-0.007225,0.028425,0.005775,0.331259,0.081726,0.922879,-3.800947,3.4207,-3.874932,3.520762,4.0,0.00029868,7,1206,0.30048,0.42525,0.0,nan,0,1.0,1.0,0.27667,5.68588,-0.01,0.02163,-0.00089,-0.03496,-0.01255,-0.00408,-0.01668
17,17408,-7.14037,163.5,0.0,0.0,1.696781,-0.005568,0.025868,0.002921,0.319177,0.020813,0.933289,-3.612304,3.434144,-3.694232,3.555209,4.0,0.0002986,6,1225,0.31962,0.43144,0.01,nan,0,1.0,0.0,0.52083,4.56798,-0.01,0.02302,-0.00113,-0.03622,-0.00824,-0.0048,-0.01219
18,18432,-6.00416,159.22222,0.0,0.0,1.654274,-0.006259,0.027413,0.004528,0.324705,0.062195,0.909102,-3.470129,3.182612,-3.56583,3.178827,4.0,0.00029851,9,1226,0.30195,0.42498,0.02,nan,0,1.0,1.0,0.49511,4.08853,-0.01,0.02456,0.00025,-0.02875,-0.0102,-0.00476,-0.02009
19,19456,-5.32758,99.0,0.0,0.0,1.80145,-0.005267,0.028208,0.004461,0.336725,0.036865,0.921813,-3.819118,3.150585,-3.972208,3.425215,4.0,0.00029842,6,1177,0.31319,0.41872,0.02,nan,0,1.0,0.0,0.39676,4.53746,-0.01,0.02362,-0.00246,-0.03474,-0.00982,-0.00316,-0.01362
20,20480,-6.40884,189.25,0.0,0.0,1.68508,-0.006822,0.024093,0.005044,0.41513,0.062012,0.934537,-3.847279,3.262936,-3.986308,3.582032,4.0,0.00029833,8,1217,0.30023,0.41414,0.04,nan,0,1.0,1.0,0.36364,4.33126,-0.01,0.02871,-0.00107,-0.03531,-0.00688,-0.0048,-0.01402
21,21504,-4.33678,105.2,0.0,0.0,1.711233,-0.00873,0.027575,0.004585,0.331613,0.056885,0.93408,-3.492942,3.248224,-3.551604,3.526255,4.0,0.00029824,5,1198,0.28711,0.39047,0.04,nan,0,1.0,0.0,0.60554,3.5553,-0.01,0.02719,-0.00084,-0.0318,-0.00412,-0.00319,-0.01148
22,22528,21.22725,195.8,0.4,0.02,1.698045,-0.003547,2.153895,0.005805,1.770347,0.090271,0.158865,-3.745959,3.28436,-1.948875,9.663466,4.0,0.00029816,5,1231,0.26582,0.356,0.05,0.5,2,0.4,1.0,0.34973,5.7332,-0.01,0.01784,-0.00128,-0.03021,0.00254,-0.00272,0.14686
