iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.37489,-0.010748,0.331723,0.008091,0.818066,0.101074,-0.018133,-0.412944,0.187581,-1.806643,1.815408,4.0,0.0003,0,747,0.26674,0.3637,0.0,0.0,0.0,,,-0.01,0.00523,-0.05294,-0.02364,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.34275,-0.006174,0.125166,0.002496,0.873197,0.026158,0.660502,-1.678094,1.388027,-2.798882,2.668687,4.0,0.0002999,0,775,0.25997,0.35185,0.0,0.0,0.0,,,-0.01,0.00556,-0.04324,-0.021,-0.00071,0.0
3,3072,-24.52007,328.0,0.0,0.0,1.91436,-0.006665,0.088612,0.004923,0.625843,0.060617,0.838771,-2.485226,2.537055,-3.299815,3.457325,4.0,0.0002998,1,803,0.27408,0.366,0.0,1.0,1.0,,,-0.01,0.00531,-0.03326,-0.02194,-0.00576,-0.00236
4,4096,-29.0997,442.0,0.0,0.0,2.136047,-0.005666,0.054411,0.00478,0.577292,0.061628,0.892583,-3.296366,3.21448,-4.020507,4.177947,4.0,0.00029969,7,769,0.25578,0.34803,0.75,0.14286,0.99029,,,-0.01,0.00498,-0.02367,-0.02407,-0.00183,-0.00211
5,5120,nan,nan,0.0,0.0,2.08547,-0.005931,0.049083,0.006409,0.393668,0.088379,0.925294,-4.416673,4.302339,-5.052671,5.064971,4.0,0.00029959,0,780,0.24078,0.32063,0.75,0.0,0.0,,,-0.01,0.0062,-0.02015,-0.01919,-0.00589,0.0
6,6144,-14.65939,306.0,0.0,0.0,1.017034,-0.003214,0.080757,0.002556,0.320339,0.037912,0.838463,-5.126281,4.343013,-5.354046,4.231936,4.0,0.00029949,5,913,0.25898,0.35066,0.46154,1.0,0.95294,,,-0.01,0.00697,-0.02387,-0.01466,-0.02124,-0.02044
7,7168,-16.87873,387.0,0.0,0.0,2.007749,-0.006374,0.038709,0.006307,0.392298,0.097133,0.92004,-5.758828,4.248279,-5.935544,5.227633,4.0,0.00029939,3,770,0.27119,0.35626,0.4375,1.0,1.0,,,-0.01,0.00809,-0.00685,-0.0212,-0.00414,-0.00435
8,8192,-8.46691,199.4,0.0,0.0,1.446803,-0.003345,0.044073,0.004217,0.326319,0.062919,0.938421,-4.799489,5.417088,-4.841403,5.595469,4.0,0.00029928,5,817,0.28249,0.37196,0.33333,1.0,1.0,,,-0.01,0.00886,-0.00622,-0.0199,-0.01984,-0.01491
9,9216,-9.1249,241.5,0.0,0.0,1.600961,-0.004798,0.041791,0.005408,0.386176,0.090785,0.936206,-5.197917,5.271401,-5.111489,5.610055,4.0,0.00029918,6,803,0.32685,0.39703,0.25926,1.0,0.90909,,,-0.01,0.0103,-0.00403,-0.02173,-0.01092,-0.01602
10,10240,-6.96467,167.33333,0.0,0.0,1.700394,-0.004705,0.038453,0.003348,0.366133,0.047573,0.931699,-5.366347,5.296641,-5.19615,5.44167,4.0,0.00029908,6,786,0.29329,0.3758,0.21212,1.0,1.0,,,-0.01,0.01022,-0.00303,-0.01882,-0.01934,-0.01526
