iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.402224,-0.007587,0.287542,0.006782,0.760549,0.093018,0.014922,-0.281837,0.214936,-0.991676,1.315767,4.0,0.0003,0,683,0.27525,0.37402,0.0,nan,0,0.0,0.0,,,-0.01,0.00576,-0.00801,-0.02422,0.0,-0.01122,0.0
2,2048,nan,nan,0.0,0.0,2.300575,-0.003352,0.12376,0.001147,0.700317,0.002197,0.683061,-0.798173,1.041651,-1.261617,1.910212,4.0,0.0002999,0,709,0.25601,0.35265,0.0,nan,0,0.0,0.0,,,-0.01,0.00536,-0.00247,-0.01828,-0.00414,-0.00133,0.0
3,3072,-11.17531,265.0,0.0,0.0,1.72571,-0.00368,0.07889,0.00109,0.534885,0.004325,0.840401,-1.200438,1.895354,-1.721011,2.668468,4.0,0.0002998,1,766,0.26032,0.36746,0.0,nan,0,1.0,0.84615,,,-0.01,0.005,-0.00712,-0.01987,-0.00733,-0.00088,-0.00266
4,4096,-15.4341,450.0,0.0,0.0,1.680314,-0.002851,0.063237,0.001091,0.303236,0.007429,0.87586,-2.177814,2.619312,-2.716948,3.496322,4.0,0.00029969,7,772,0.26478,0.37144,0.875,nan,0,0.28571,0.78355,,,-0.01,0.00614,-0.00457,-0.02861,-0.00093,-0.01568,0.0
5,5120,nan,nan,0.0,0.0,1.623786,-0.003487,0.050873,0.001084,0.21902,0.007429,0.928766,-2.663346,3.347304,-3.048586,3.676624,4.0,0.00029959,0,721,0.28224,0.39158,0.875,nan,0,0.0,0.0,,,-0.01,0.00597,-0.00607,-0.01434,-0.0115,-0.00539,0.0
6,6144,-10.96257,363.5,0.0,0.0,1.004226,-0.00387,0.032053,0.002178,0.234664,0.026402,0.942801,-3.164639,3.393564,-3.448839,3.802614,4.0,0.00029949,2,881,0.2911,0.40552,0.8,nan,0,0.5,0.75281,,,-0.01,0.0056,-0.01115,-0.02691,-0.00564,-0.00328,-0.00429
7,7168,3.60928,401.25,0.25,0.07143,1.092019,-0.001836,1.147866,0.00192,1.116682,0.033691,0.275463,-3.671608,3.694715,-2.614243,7.584601,4.0,0.00029939,4,873,0.24765,0.35269,0.57143,0.0,1,0.75,0.83516,,,-0.01,0.0077,-0.00629,-0.02517,-0.00823,-0.00537,0.11139
8,8192,-11.90547,317.5,0.0,0.05556,1.487704,-0.005111,0.061547,0.003825,0.454678,0.056396,0.915276,-3.69384,4.727601,-3.708303,4.826881,4.0,0.00029928,4,785,0.28097,0.38388,0.5,0.0,1,1.0,0.78788,,,-0.01,0.00775,-0.00442,-0.0162,-0.01598,-0.00557,-0.00918
9,9216,-8.63757,265.66667,0.0,0.04762,1.12807,-0.003465,0.057391,0.001332,0.289795,0.007254,0.883123,-1.706289,4.231801,-1.94134,4.498832,4.0,0.00029918,3,866,0.23478,0.3373,0.42857,0.0,1,1.0,0.83784,,,-0.01,0.0073,-0.00709,-0.02482,-0.00576,-0.00411,-0.01136
10,10240,-9.66716,381.0,0.0,0.04348,1.393313,-0.005259,0.048768,0.003319,0.330456,0.036028,0.916342,-1.912764,4.763925,-2.093741,5.217261,4.0,0.00029908,2,802,0.26001,0.36269,0.3913,0.0,1,1.0,0.77778,,,-0.01,0.00665,-0.00364,-0.0235,-0.00905,-0.00118,-0.0062
11,11264,-11.39672,357.8,0.0,0.03571,1.132159,-0.005143,0.040895,0.003416,0.321776,0.054757,0.934156,-1.83897,4.95996,-2.131973,5.220497,4.0,0.00029898,5,841,0.2494,0.34738,0.39286,0.0,1,0.8,0.77848,,,-0.01,0.00679,-0.00102,-0.02502,-0.00954,-0.0058,-0.01128
12,12288,-8.06286,311.0,0.0,0.03448,1.271367,-0.005943,0.032253,0.003606,0.266885,0.056117,0.935523,-1.927707,4.828263,-2.100474,4.84224,4.0,0.00029887,1,819,0.26118,0.36093,0.37931,0.0,1,1.0,0.55556,,,-0.01,0.00801,-0.0036,-0.01747,-0.01205,-0.00236,-0.00344
13,13312,-7.31671,288.5,0.0,0.0303,1.000298,-0.005132,0.0345,0.003049,0.334478,0.049177,0.930173,-2.11547,4.591452,-2.361348,4.682765,4.0,0.00029877,4,867,0.26758,0.35757,0.36364,0.0,1,1.0,0.81159,,,-0.01,0.00711,-0.00416,-0.02408,-0.01041,-0.00824,-0.01251
14,14336,-8.70429,313.33333,0.0,0.02778,0.940787,-0.004149,0.01576,0.001954,0.255383,0.022461,0.966804,-2.145207,4.316714,-2.330962,4.527787,4.0,0.00029867,3,815,0.27882,0.36837,0.36111,0.0,1,1.0,0.6875,,,-0.01,0.00905,-0.00627,-0.02141,-0.00688,-0.0044,-0.00889
15,15360,-7.85041,307.75,0.0,0.025,1.045098,-0.004177,0.021205,0.001917,0.208985,0.024763,0.958714,-2.485113,4.611367,-2.55318,4.681386,4.0,0.00029857,4,863,0.24762,0.34163,0.375,0.0,1,0.5,0.76923,,,-0.01,0.00668,-0.00475,-0.01395,-0.01052,-0.00732,-0.00783
16,16384,-5.40644,450.0,0.0,0.02439,0.796877,-0.004525,0.016585,0.002433,0.267943,0.034424,0.965952,-2.330175,4.4155,-2.521914,4.632188,4.0,0.00029846,1,928,0.21769,0.31402,0.39024,0.0,1,0.0,0.94737,,,-0.01,0.00633,-0.0009,-0.02054,-0.00907,-0.00254,0.0
17,17408,-6.95465,402.5,0.0,0.02222,0.673237,-0.002926,0.01692,0.001558,0.207778,0.01702,0.951222,-2.950699,3.944053,-3.022199,3.92705,4.0,0.00029836,4,957,0.23732,0.31447,0.4,0.0,1,0.5,0.70423,,,-0.01,0.00696,-0.00718,-0.01732,-0.00925,-0.00614,-0.01174
18,18432,-6.71499,344.66667,0.0,0.02083,1.058135,-0.004617,0.014501,0.002415,0.229958,0.024309,0.96745,-3.134672,4.420915,-3.296065,4.858024,4.0,0.00029826,3,870,0.24361,0.32572,0.41667,0.0,1,0.66667,0.77143,,,-0.01,0.00836,-0.00363,-0.01955,-0.00458,-0.00318,-0.00381
