iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.378214,-0.007143,0.290651,0.004494,1.294944,0.044294,0.120619,0.58784,0.199078,-0.112916,1.364971,4.0,0.0003,0,524,0.26535,0.36161,0.0,0.0,0.0,,,-0.01,0.00559,-0.01382,-0.02337,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.331079,-0.004785,0.113328,0.00289,0.753055,0.036307,0.62707,0.06151,0.981728,-0.627057,2.115482,4.0,0.0002999,0,476,0.22968,0.32484,0.0,0.0,0.0,,,-0.01,0.00475,-0.01411,-0.02114,-0.00071,0.0
3,3072,nan,nan,0.0,0.0,2.019742,-0.005341,0.06906,0.003686,0.662724,0.03704,0.855812,-0.29459,2.183346,-0.919613,3.095201,4.0,0.0002998,0,540,0.22487,0.32618,0.0,0.0,0.0,,,-0.01,0.00501,-0.01139,-0.02032,-0.00588,0.0
4,4096,-16.90022,450.0,0.0,0.0,1.796578,-0.005639,0.041914,0.005723,0.352875,0.079067,0.917004,-0.956883,2.87438,-1.36615,3.59641,4.0,0.00029969,8,502,0.24934,0.33988,1.0,0.375,0.98713,,,-0.01,0.00705,-0.00662,-0.02408,-0.00367,0.0
5,5120,nan,nan,0.0,0.0,1.999036,-0.005289,0.04085,0.003852,0.328456,0.056187,0.936282,-1.225051,3.823726,-1.68809,4.558034,4.0,0.00029959,0,527,0.20674,0.2927,1.0,0.0,0.0,,,-0.01,0.00652,-0.00631,-0.01713,-0.00928,0.0
6,6144,-9.07363,277.0,0.0,0.0,0.76468,-0.002046,0.032837,0.001523,0.232918,0.016985,0.94989,-1.844312,4.125216,-2.061558,4.258556,4.0,0.00029949,2,629,0.2122,0.30838,0.8,1.0,1.0,,,-0.01,0.00826,-0.00952,-0.02591,-0.01149,-0.01048
7,7168,-11.62179,369.8,0.0,0.0,1.40495,-0.004576,0.047233,0.00402,0.265271,0.055664,0.925391,-2.047191,4.056203,-2.361622,4.556558,4.0,0.00029939,5,520,0.19945,0.28072,0.53333,1.0,0.96639,,,-0.01,0.00925,-0.00535,-0.02347,-0.00586,-0.01493
8,8192,-7.50262,220.0,0.0,0.0,1.494515,-0.00431,0.055744,0.002943,0.289206,0.043527,0.910191,-2.414505,4.413323,-2.708346,4.547941,4.0,0.00029928,8,521,0.19992,0.29253,0.3913,0.875,0.9759,,,-0.01,0.00944,-0.00287,-0.01741,-0.01693,-0.01948
9,9216,-6.59112,199.66667,0.0,0.0,1.281587,-0.004906,0.040549,0.003821,0.352207,0.052211,0.932345,-2.34339,4.32611,-2.629588,4.4196,4.0,0.00029918,3,495,0.17837,0.26676,0.34615,1.0,1.0,,,-0.01,0.01014,-0.00191,-0.01794,-0.01835,-0.00954
10,10240,-5.9826,187.5,0.0,0.0,1.530413,-0.005712,0.026336,0.006226,0.328238,0.093157,0.952379,-2.726837,4.251104,-2.896593,4.54361,4.0,0.00029908,4,504,0.18351,0.26405,0.3,1.0,1.0,,,-0.01,0.00917,-0.00164,-0.01454,-0.00651,-0.01074
11,11264,3.66603,211.71429,0.14286,0.02703,1.374093,-0.00201,1.064502,0.004075,0.639351,0.066302,0.290907,-2.69631,4.230048,-1.642268,8.211768,4.0,0.00029898,7,573,0.18195,0.25634,0.24324,0.85714,1.0,,,-0.01,0.00807,-0.00046,-0.02115,-0.01124,0.08304
12,12288,6.92446,180.6,0.2,0.04762,1.51807,-0.002391,0.672206,0.004824,0.573639,0.064314,0.433089,-2.855223,4.77266,-1.978717,8.294001,4.0,0.00029887,5,511,0.17855,0.24666,0.21429,0.8,0.90909,,,-0.01,0.0091,-0.00121,-0.01631,-0.01457,0.07643
13,13312,11.72576,190.25,0.25,0.06522,1.391873,-0.002028,0.652561,0.004185,0.648142,0.078509,0.489575,-1.148989,5.855546,0.067961,8.939054,4.0,0.00029877,4,553,0.17883,0.2482,0.19565,1.0,0.91667,,,-0.01,0.00963,-0.00099,-0.01928,-0.01044,0.08719
