iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.487883,-0.009419,0.331364,0.006593,0.886214,0.10226,-0.066051,0.254035,0.174921,-0.566291,1.30265,4.0,0.0003,0,651,0.25349,0.36468,0.0,nan,0,0.0,0.0,,,-0.01,0.00503,-0.01366,-0.02354,0.0,-0.01164,0.0
2,2048,nan,nan,0.0,0.0,2.413645,-0.004836,0.110564,0.002759,0.688641,0.028634,0.620911,-0.602111,0.92233,-1.264706,2.045666,4.0,0.0002999,0,673,0.21343,0.31738,0.0,nan,0,0.0,0.0,,,-0.01,0.00482,-0.01224,-0.02203,-0.00122,-0.00021,0.0
3,3072,nan,nan,0.0,0.0,2.107159,-0.00518,0.0597,0.004935,0.421068,0.060442,0.848689,-1.217082,2.069494,-1.802394,2.981345,4.0,0.0002998,0,695,0.21279,0.31627,0.0,nan,0,0.0,0.0,,,-0.01,0.00471,-0.01023,-0.0217,-0.00432,-0.00027,0.0
4,4096,-19.10291,447.375,0.0,0.0,2.024173,-0.005514,0.045517,0.004583,0.29821,0.075753,0.904459,-1.819304,2.86495,-2.335461,3.704371,4.0,0.00029969,8,690,0.23161,0.34634,0.875,nan,0,0.25,1.0,,,-0.01,0.00635,-0.00925,-0.02549,-0.00323,-0.01032,-0.00232
5,5120,nan,nan,0.0,0.0,2.375328,-0.004902,0.030956,0.00347,0.275501,0.033587,0.926335,-2.378698,3.610595,-2.914917,4.60275,4.0,0.00029959,0,660,0.22625,0.31883,0.875,nan,0,0.0,0.0,,,-0.01,0.00642,-0.0062,-0.02122,-0.00254,-0.00136,0.0
6,6144,-11.34655,258.0,0.0,0.0,1.610544,-0.002035,0.057016,0.002163,0.223465,0.026158,0.927354,-2.903267,4.506144,-3.23909,4.793552,4.0,0.00029949,3,755,0.22672,0.34248,0.63636,nan,0,1.0,0.95556,,,-0.01,0.00591,-0.00467,-0.01608,-0.01614,-0.00242,-0.00873
7,7168,-15.61804,424.0,0.0,0.0,1.386885,-0.003233,0.037556,0.001782,0.20677,0.021449,0.943295,-3.1845,4.591693,-3.543053,5.195085,4.0,0.00029939,2,795,0.25938,0.37833,0.53846,nan,0,1.0,0.98305,,,-0.01,0.00666,-0.00693,-0.02783,-0.00497,-0.00375,-0.00661
8,8192,-13.90694,450.0,0.0,0.0,2.090381,-0.003693,0.020942,0.002643,0.248696,0.027518,0.95767,-3.902905,5.016582,-4.350071,5.922511,4.0,0.00029928,3,695,0.25488,0.3473,0.625,nan,0,0.33333,0.96341,,,-0.01,0.00669,-0.00467,-0.02537,-0.00102,-0.0056,0.0
9,9216,-13.63974,360.25,0.0,0.0,1.797855,-0.003819,0.028243,0.002036,0.217591,0.014614,0.960957,-4.054111,5.648118,-4.319694,6.183862,4.0,0.00029918,4,725,0.24714,0.35187,0.6,nan,0,0.5,0.94805,,,-0.01,0.00634,-0.00519,-0.02252,-0.00708,-0.00349,-0.00517
10,10240,-11.87676,390.5,0.0,0.0,1.961374,-0.004809,0.01983,0.004257,0.239344,0.052944,0.970451,-4.473451,6.417453,-4.794037,7.17717,4.0,0.00029908,2,702,0.26988,0.36591,0.59091,nan,0,1.0,0.93939,,,-0.01,0.0065,-0.00363,-0.0235,-0.00432,-0.00354,-0.00238
11,11264,-12.10017,368.33333,0.0,0.0,1.925624,-0.003709,0.033548,0.003449,0.254327,0.038295,0.961605,-4.513824,7.07557,-4.808533,7.667689,4.0,0.00029898,3,706,0.27362,0.37868,0.6,nan,0,1.0,0.92683,,,-0.01,0.00623,-0.00198,-0.02261,-0.00535,-0.00312,-0.00242
12,12288,-12.81668,350.5,0.0,0.0,1.809786,-0.004033,0.021515,0.004029,0.23574,0.048375,0.972918,-4.644888,7.574046,-4.915302,8.238793,4.0,0.00029887,2,707,0.28373,0.38318,0.55556,nan,0,1.0,0.92308,,,-0.01,0.00538,-0.0032,-0.02425,-0.00578,-0.00173,-0.00506
13,13312,-14.20335,432.33333,0.0,0.0,1.620057,-0.003848,0.014032,0.002828,0.238049,0.040109,0.98196,-4.882321,8.00289,-5.124394,8.539139,4.0,0.00029877,3,705,0.31598,0.42271,0.56667,nan,0,0.33333,0.9375,,,-0.01,0.00619,-0.00295,-0.02553,-0.00909,-0.0044,-0.00281
