iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,1.733281,-0.004456,0.434851,0.003766,0.84275,0.023996,-0.014125,0.19645,0.203893,-0.270943,0.735604,4.0,0.0003,0,717,0.09497,0.13391,0.0,nan,0,0.0,0.0,,,-0.01,0.00268,-0.00171,-0.01874,-0.0007,0.0
2,2048,nan,nan,0.0,0.0,1.516287,-0.003087,0.255865,0.002049,0.56925,0.016497,0.351119,-0.328725,0.333578,-0.674818,0.700446,4.0,0.0002999,0,773,0.07221,0.09767,0.0,nan,0,0.0,0.0,,,-0.01,0.00159,-0.00185,-0.00967,-0.00359,0.0
3,3072,nan,nan,0.0,0.0,1.164196,-0.00446,0.211671,0.005676,0.693545,0.076381,0.493791,-0.541205,0.412348,-0.845986,0.758049,4.0,0.0002998,0,847,0.04909,0.07275,0.0,nan,0,0.0,0.0,,,-0.01,0.0009,-0.00148,-0.01042,-0.0059,0.0
4,4096,-9.61636,448.375,0.0,0.0,1.330593,-0.004089,0.175268,0.002782,0.419586,0.026646,0.691514,-0.852708,0.675988,-1.11077,1.013345,4.0,0.00029969,8,794,0.10999,0.15387,0.875,nan,0,0.625,1.0,,,-0.01,0.00557,-0.00178,-0.0155,-0.00219,-0.00257
5,5120,-8.4482,163.5,0.0,0.0,1.356252,-0.004528,0.188886,0.005341,0.610066,0.102713,0.653321,-1.119008,0.848475,-1.401412,1.025005,4.0,0.00029959,2,776,0.03374,0.05425,0.7,nan,0,1.0,1.0,,,-0.01,0.00621,-0.00049,-0.00799,-0.00964,-0.00463
6,6144,-6.33983,247.0,0.0,0.0,1.052582,-0.003798,0.157673,0.002312,0.416026,0.02996,0.664716,-1.188262,0.723877,-1.386745,0.97488,4.0,0.00029949,2,817,0.05343,0.07876,0.58333,nan,0,1.0,1.0,,,-0.01,0.00624,-0.00059,-0.01021,-0.00996,-0.00601
7,7168,-7.17925,287.8,0.0,0.0,0.923057,-0.003421,0.143639,0.002468,0.519372,0.018241,0.726546,-1.380317,0.818977,-1.654272,1.131204,4.0,0.00029939,5,862,0.08598,0.13593,0.47059,nan,0,1.0,0.93333,,,-0.01,0.0078,-0.00156,-0.01965,-0.01151,-0.01392
8,8192,-5.88998,262.33333,0.0,0.0,1.169462,-0.002536,0.137225,0.001655,0.348577,0.022461,0.730312,-2.074705,1.002945,-2.41069,1.241503,4.0,0.00029928,6,765,0.05505,0.09405,0.43478,nan,0,1.0,1.0,,,-0.01,0.00534,-0.00137,-0.01686,-0.01285,-0.01045
9,9216,-6.76226,152.4,0.0,0.0,1.032859,-0.004071,0.125134,0.002685,0.243614,0.034284,0.750844,-2.280807,1.037507,-2.531624,1.310131,4.0,0.00029918,5,832,0.09158,0.14152,0.35714,nan,0,1.0,1.0,,,-0.01,0.00707,-0.00127,-0.02208,-0.01177,-0.01526
10,10240,-6.79128,202.0,0.0,0.0,0.87887,-0.003691,0.098902,0.002571,0.28279,0.030204,0.780427,-2.354081,1.076584,-2.513958,1.281114,4.0,0.00029908,4,858,0.07491,0.1152,0.3125,nan,0,1.0,1.0,,,-0.01,0.00659,-0.00097,-0.01716,-0.01043,-0.01384
11,11264,-4.98424,261.75,0.0,0.0,0.787843,-0.004605,0.06491,0.002353,0.255907,0.025216,0.799563,-2.430804,1.086011,-2.494275,1.151374,4.0,0.00029898,4,902,0.0697,0.11519,0.30556,nan,0,1.0,1.0,,,-0.01,0.00882,-0.00106,-0.01294,-0.01201,-0.01117
12,12288,-5.51871,242.5,0.0,0.0,0.845232,-0.003165,0.056313,0.002039,0.287749,0.021066,0.850267,-2.68402,1.096132,-2.74527,1.216821,4.0,0.00029887,4,884,0.04688,0.07951,0.3,nan,0,1.0,1.0,,,-0.01,0.00914,-0.00064,-0.01591,-0.00196,-0.01015
13,13312,45.14408,238.66667,0.66667,0.04651,0.739606,-0.002098,5.103347,0.003882,2.683349,0.06958,0.013678,-2.658949,1.121693,-0.84773,9.292598,4.0,0.00029877,3,935,0.05074,0.08502,0.30233,0.0,2,0.0,1.0,,,-0.01,0.00624,-0.00025,-0.02021,-0.00211,0.2725
