iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.416688,-0.002183,0.35442,0.000708,0.582553,0.0,0.072288,0.167044,0.206267,-0.72719,1.944075,4.0,0.0001,0,361,0.19074,0.23869,0.0,0.0,0.0,,,-0.01,0.00313,-0.00692,-0.03881,-0.00026,0.0
2,2048,nan,nan,0.0,0.0,2.40009,-0.001262,0.275032,0.000282,0.706499,0.0,0.394939,-0.617528,0.752735,-1.415102,2.362799,4.0,9.997e-05,0,372,0.16826,0.21471,0.0,0.0,0.0,,,-0.01,0.00317,-0.00607,-0.03562,-0.00053,0.0
3,3072,nan,nan,0.0,0.0,2.224001,-0.001005,0.197837,0.000305,0.547053,0.0,0.579625,-1.268857,1.198586,-1.993694,2.682025,4.0,9.993e-05,0,372,0.1525,0.20357,0.0,0.0,0.0,,,-0.01,0.00344,-0.00626,-0.03337,-0.00348,0.0
4,4096,nan,nan,0.0,0.0,1.952124,-0.001419,0.141474,0.000262,0.451468,1.5e-05,0.711662,-1.984776,1.729688,-2.654573,2.979327,4.0,9.99e-05,0,397,0.15031,0.20519,0.0,0.0,0.0,,,-0.01,0.00329,-0.00689,-0.03207,-0.00581,0.0
5,5120,-27.02279,600.0,0.0,0.0,1.895032,-0.00159,0.088535,0.000331,0.23491,1.5e-05,0.82065,-2.864835,2.330822,-3.360525,3.436286,4.0,9.986e-05,8,386,0.18314,0.23758,1.0,0.125,0.98305,,,-0.01,0.00301,-0.00528,-0.03357,-0.00204,0.0
6,6144,nan,nan,0.0,0.0,2.436496,-0.001837,0.089825,0.001008,0.280528,0.000626,0.827918,-3.73813,3.087314,-4.539016,4.718414,4.0,9.983e-05,0,372,0.19342,0.23834,1.0,0.0,0.0,,,-0.01,0.00354,-0.0043,-0.04193,0.0,0.0
7,7168,nan,nan,0.0,0.0,2.392019,-0.002479,0.064683,0.001949,0.237363,0.004272,0.882834,-4.183436,4.18395,-4.868206,5.746447,4.0,9.98e-05,0,364,0.16452,0.21005,1.0,0.0,0.0,,,-0.01,0.00423,-0.00403,-0.03714,-0.00153,0.0
8,8192,nan,nan,0.0,0.0,2.098827,-0.003093,0.04582,0.002421,0.215931,0.021896,0.935078,-4.148447,5.086953,-4.585194,5.942869,4.0,9.976e-05,0,381,0.14066,0.19309,1.0,0.0,0.0,,,-0.01,0.00453,-0.00349,-0.02814,-0.00818,0.0
9,9216,nan,nan,0.0,0.0,1.371026,-0.00169,0.039395,0.000923,0.206315,0.002243,0.943839,-3.421796,5.292857,-3.644295,6.15345,4.0,9.973e-05,0,418,0.16123,0.22772,1.0,0.0,0.0,,,-0.01,0.00539,-0.00257,-0.02849,-0.00591,0.0
10,10240,-24.16782,600.0,0.0,0.0,1.869714,-0.00182,0.038685,0.001769,0.205175,0.007797,0.94788,-4.781803,6.458867,-5.184399,7.660461,4.0,9.969e-05,8,385,0.19322,0.24547,1.0,0.0,0.92952,,,-0.01,0.00442,-0.0032,-0.03847,-0.00177,0.0
11,11264,nan,nan,0.0,0.0,1.952004,-0.002025,0.033691,0.00176,0.215422,0.004074,0.964225,-4.776212,7.415256,-4.937464,8.077198,4.0,9.966e-05,0,375,0.15762,0.21109,1.0,0.0,0.0,,,-0.01,0.00454,-0.00183,-0.02542,-0.00797,0.0
12,12288,nan,nan,0.0,0.0,0.991357,-0.001753,0.041907,0.001319,0.296705,0.011597,0.94985,-3.044782,7.075555,-3.389659,7.439441,4.0,9.962e-05,0,449,0.17378,0.25937,1.0,0.0,0.0,,,-0.01,0.00373,-0.0022,-0.02541,-0.01976,0.0
