iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.26475,-0.008735,0.323755,0.008671,0.938905,0.109724,-0.005953,-0.231376,0.178726,-0.851878,1.067927,4.0,0.0003,0,783,0.26814,0.3457,0.0,0.0,0.0,,,-0.01,0.00374,-0.01082,-0.01984,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.236435,-0.004095,0.120931,0.004005,0.772332,0.048689,0.626968,-0.725567,0.742163,-1.265218,1.613423,4.0,0.00029988,0,775,0.22991,0.30287,0.0,0.0,0.0,,,-0.01,0.00386,-0.00932,-0.01745,0.0,0.0
3,3072,-12.73584,375.0,0.0,0.0,1.975341,-0.005765,0.072481,0.005926,0.645687,0.089321,0.858603,-1.100741,1.563138,-1.582356,2.130269,4.0,0.00029975,8,823,0.21513,0.28704,1.0,0.0,1.0,,,-0.01,0.0047,-0.00906,-0.01492,-0.00631,0.0
4,4096,nan,nan,0.0,0.0,2.119732,-0.002501,0.053219,0.002769,0.543683,0.026088,0.892822,-1.681427,2.009891,-2.153178,2.657402,4.0,0.00029963,0,802,0.20513,0.27245,1.0,0.0,0.0,,,-0.01,0.00747,-0.0082,-0.01687,-0.00338,0.0
5,5120,-7.74539,180.0,0.0,0.0,1.199451,-0.003577,0.053701,0.002895,0.272559,0.040109,0.91737,-2.32866,2.559546,-2.726684,2.882208,4.0,0.00029951,1,769,0.23135,0.30619,0.88889,1.0,1.0,,,-0.01,0.00613,-0.00812,-0.01533,-0.01636,-0.00342
6,6144,-8.86039,316.0,0.0,0.0,1.272431,-0.00223,0.046766,0.00241,0.304032,0.039655,0.921551,-2.828893,2.622457,-3.049574,2.996426,4.0,0.00029939,8,908,0.23584,0.30794,0.70588,0.625,1.0,,,-0.01,0.00684,-0.00555,-0.01907,-0.00661,-0.01274
7,7168,-6.11365,185.0,0.0,0.0,1.366245,-0.002307,0.035524,0.003554,0.29487,0.04133,0.944423,-3.254876,2.958042,-3.506539,3.142506,4.0,0.00029926,1,911,0.2069,0.26751,0.66667,1.0,1.0,,,-0.01,0.00825,-0.00495,-0.01187,-0.01663,-0.003
8,8192,-6.7266,180.0,0.0,0.0,1.24897,-0.003108,0.042759,0.003591,0.296149,0.037423,0.920409,-3.475121,2.889951,-3.676245,3.079984,4.0,0.00029914,5,910,0.22029,0.28368,0.52174,1.0,1.0,,,-0.01,0.0078,-0.00529,-0.01587,-0.01263,-0.01585
9,9216,-7.02647,240.16667,0.0,0.0,1.632077,-0.003489,0.045262,0.004295,0.292189,0.068848,0.929532,-3.82311,3.24155,-4.142814,3.538866,4.0,0.00029902,6,800,0.19092,0.25301,0.48276,0.83333,1.0,,,-0.01,0.00732,-0.00326,-0.01554,-0.01518,-0.00963
10,10240,-7.26464,212.25,0.0,0.0,0.94358,-0.001093,0.03648,0.00074,0.22229,0.009766,0.913683,-4.009868,2.887954,-4.109546,2.903469,4.0,0.00029889,4,934,0.22311,0.27717,0.42424,1.0,1.0,,,-0.01,0.00689,-0.00412,-0.01412,-0.01957,-0.01602
11,11264,-6.20446,243.2,0.0,0.0,0.869843,-0.003228,0.026604,0.002956,0.289413,0.036307,0.93424,-4.147531,2.675195,-4.193036,2.815035,4.0,0.00029877,5,975,0.23231,0.28606,0.42105,1.0,1.0,,,-0.01,0.00851,-0.00569,-0.01385,-0.01669,-0.01275
12,12288,-5.78678,207.14286,0.0,0.0,1.527668,-0.002047,0.033784,0.003372,0.339967,0.041051,0.936899,-4.329076,3.21187,-4.35258,3.304166,4.0,0.00029865,7,853,0.19106,0.25134,0.4,0.85714,1.0,,,-0.01,0.00975,-0.00224,-0.01593,-0.01557,-0.01298
13,13312,-5.86621,133.8,0.0,0.0,1.67795,-0.003474,0.026356,0.00625,0.327712,0.036063,0.950739,-4.481342,3.252526,-4.505303,3.398879,4.0,0.00029853,5,788,0.18136,0.22895,0.36,1.0,1.0,,,-0.01,0.00788,-0.00128,-0.01346,-0.01421,-0.01145
14,14336,5.62369,161.16667,0.16667,0.01786,1.424311,-0.00053,1.503277,0.001418,0.707289,0.009173,0.197916,-3.965103,2.974817,-3.335385,6.941686,4.0,0.0002984,6,831,0.19186,0.23643,0.32143,1.0,1.0,,,-0.01,0.00954,-0.00213,-0.01178,-0.01547,0.07998
15,15360,4.64351,186.33333,0.16667,0.03226,1.177799,-0.000599,1.22828,0.000973,1.086879,0.0,0.276844,-2.948262,3.466492,-1.607569,7.349982,4.0,0.00029828,6,877,0.19957,0.24994,0.29032,1.0,1.0,,,-0.01,0.01026,-0.00229,-0.01144,-0.01889,0.08728
16,16384,4.04684,163.25,0.125,0.04286,1.693171,-0.00204,1.304374,0.004938,1.044089,0.073521,0.238493,-3.675512,3.7407,-2.252062,8.019815,4.0,0.00029816,8,831,0.18523,0.24516,0.27143,1.0,1.0,,,-0.01,0.01062,-0.00134,-0.01138,-0.01405,0.0685
17,17408,-5.85534,166.0,0.0,0.03947,1.359224,-0.001307,0.107631,0.001615,0.350894,0.008057,0.66995,-0.662288,4.930657,-0.839457,4.080451,4.0,0.00029803,6,848,0.20351,0.25702,0.25,1.0,1.0,,,-0.01,0.00773,-0.00135,-0.01067,-0.02154,-0.01736
18,18432,-5.47315,152.33333,0.0,0.03659,1.301745,-0.003675,0.045879,0.005164,0.359212,0.079381,0.804442,-0.832327,3.69425,-0.93245,3.339716,4.0,0.00029791,6,832,0.18876,0.23758,0.23171,1.0,1.0,,,-0.01,0.01034,-0.00173,-0.01353,-0.02015,-0.01768
19,19456,-5.60873,147.375,0.0,0.03333,1.470913,-0.00182,0.029079,0.001536,0.265819,0.011893,0.7467,-1.371592,2.727104,-1.633972,2.345471,4.0,0.00029779,8,835,0.17708,0.23598,0.21111,1.0,1.0,,,-0.01,0.01228,-0.00066,-0.01215,-0.02847,-0.02121
20,20480,7.91119,114.0,0.18182,0.05,1.360929,-0.001976,1.9128,0.004025,1.30386,0.03254,0.099351,-1.615552,2.235969,0.871236,10.02227,4.0,0.00029767,11,826,0.17288,0.23057,0.18,0.90909,1.0,,,-0.01,0.01309,-0.00328,-0.0121,-0.02265,0.16469
21,21504,15.08177,99.27273,0.27273,0.08,1.494432,-0.000989,1.847397,0.003493,1.168023,0.027972,0.149783,0.47122,3.529306,3.063025,11.394925,4.0,0.00029754,11,741,0.16176,0.22194,0.11,1.0,1.0,,,-0.01,0.01175,-0.00121,-0.01101,-0.02613,0.25029
