iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.479582,-0.00604,0.270549,0.003879,0.680872,0.035645,0.069291,-0.189182,0.20173,-0.861843,1.301311,4.0,0.0003,0,643,0.25935,0.36649,0.0,nan,0,0.0,0.0,,,-0.01,0.00516,-0.00476,-0.02308,0.0,-0.01121,0.0
2,2048,nan,nan,0.0,0.0,2.432826,-0.005561,0.088054,0.002288,0.585169,0.0143,0.662906,-0.830009,1.04814,-1.386331,2.17692,4.0,0.0002999,0,667,0.23604,0.33806,0.0,nan,0,0.0,0.0,,,-0.01,0.0043,-0.00477,-0.02215,-0.00037,-0.00164,0.0
3,3072,nan,nan,0.0,0.0,2.408846,-0.004086,0.048504,0.002243,0.340172,0.019357,0.860143,-1.433676,2.138277,-1.885266,3.084931,4.0,0.0002998,0,670,0.23556,0.34042,0.0,nan,0,0.0,0.0,,,-0.01,0.00348,-0.00268,-0.01879,-0.00103,-0.00085,0.0
4,4096,-15.55801,450.0,0.0,0.0,2.298333,-0.004712,0.036884,0.002533,0.304676,0.014056,0.916611,-1.728171,3.018796,-2.179156,3.881114,4.0,0.00029969,8,663,0.26162,0.36351,1.0,nan,0,0.0,0.73796,,,-0.01,0.00482,-0.00069,-0.02488,-0.00185,-0.00843,0.0
5,5120,nan,nan,0.0,0.0,2.408614,-0.004019,0.03394,0.001383,0.278578,0.004708,0.935834,-2.138999,3.835369,-2.655754,4.695485,4.0,0.00029959,0,655,0.23427,0.32688,1.0,nan,0,0.0,0.0,,,-0.01,0.0051,-0.0042,-0.01843,-0.00182,-0.00259,0.0
6,6144,nan,nan,0.0,0.0,1.946148,-0.003179,0.03516,0.002319,0.261915,0.01552,0.946534,-2.861568,4.616144,-3.32812,5.344603,4.0,0.00029949,0,699,0.23528,0.35581,1.0,nan,0,0.0,0.0,,,-0.01,0.00439,-0.00522,-0.01836,-0.00441,-0.00113,0.0
7,7168,53.20557,335.0,1.0,0.11111,1.400683,-0.002907,0.78818,0.00202,0.828194,0.023751,0.49079,-3.77673,5.356173,-3.426053,8.57933,4.0,0.00029939,1,764,0.25444,0.39897,0.88889,0.0,1,0.0,0.61905,,,-0.01,0.00403,-0.00459,-0.02676,-0.00771,-0.00119,0.10515
8,8192,-13.96943,450.0,0.0,0.0625,2.335472,-0.007265,0.024244,0.005636,0.327838,0.074986,0.959674,-3.296206,6.295243,-3.65334,7.327215,4.0,0.00029928,7,645,0.22088,0.32715,0.9375,0.0,1,0.28571,0.79605,,,-0.01,0.00505,-0.0026,-0.02498,-0.00072,-0.00713,0.0
9,9216,nan,nan,0.0,0.0625,1.824115,-0.005747,0.01925,0.004575,0.342608,0.064976,0.973038,-1.405582,7.401281,-1.692701,8.036751,4.0,0.00029918,0,704,0.21756,0.34878,0.9375,0.0,1,0.0,0.0,,,-0.01,0.0055,-0.00285,-0.01836,-0.00814,-0.00015,0.0
10,10240,-14.66948,450.0,0.0,0.05882,1.187697,-0.003962,0.0184,0.002994,0.377563,0.040492,0.976469,-1.795133,8.260759,-2.202979,9.048672,4.0,0.00029908,1,808,0.27644,0.45358,0.94118,0.0,1,0.0,0.72,,,-0.01,0.00389,-0.00202,-0.0381,-0.00371,-0.00153,0.0
11,11264,-13.46643,450.0,0.0,0.04167,1.705764,-0.00631,0.009313,0.004649,0.331563,0.062814,0.985733,-2.3271,8.692977,-2.535609,9.388561,4.0,0.00029898,7,724,0.23219,0.34958,0.95833,0.0,1,0.14286,0.71474,,,-0.01,0.00418,-0.00207,-0.02778,0.0,-0.00732,0.0
12,12288,nan,nan,0.0,0.04167,2.271007,-0.005955,0.009025,0.004991,0.361604,0.076242,0.9849,-1.410059,9.097619,-1.682039,9.950743,4.0,0.00029887,0,673,0.21401,0.30873,0.95833,0.0,1,0.0,0.0,,,-0.01,0.00466,-0.00189,-0.02085,0.0,-0.00108,0.0
13,13312,nan,nan,0.0,0.04167,2.212808,-0.004819,0.012821,0.003361,0.527838,0.025391,0.986173,-0.252243,10.145819,-1.302017,10.86961,4.0,0.00029877,0,696,0.26633,0.3657,0.95833,0.0,1,0.0,0.0,,,-0.01,0.00555,-0.00256,-0.02312,-0.00043,-0.03376,0.0
14,14336,-17.7833,450.0,0.0,0.04,2.219067,-0.005206,0.014024,0.004894,0.574906,0.053327,0.986835,-1.734012,10.782958,-3.258121,11.35688,4.0,0.00029867,1,670,0.24545,0.34332,0.96,0.0,1,0.0,0.69811,,,-0.01,0.00638,-0.00285,-0.02361,0.0,-0.06585,0.0
15,15360,-28.52227,450.0,0.0,0.03125,2.285962,-0.006873,0.007646,0.007178,0.361523,0.112549,0.988532,-3.844518,11.717046,-4.284836,12.705546,4.0,0.00029857,7,649,0.21285,0.30615,0.96875,0.0,1,0.0,0.73941,,,-0.01,0.00497,-0.00082,-0.02412,0.0,-0.013,0.0
16,16384,nan,nan,0.0,0.03125,2.293799,-0.005881,0.005746,0.003823,0.302615,0.04269,0.99218,-3.881276,12.899996,-4.43914,13.702829,4.0,0.00029846,0,683,0.23326,0.33259,0.96875,0.0,1,0.0,0.0,,,-0.01,0.00492,-0.00072,-0.02267,0.0,-0.0059,0.0
17,17408,-15.74705,450.0,0.0,0.0303,2.322862,-0.006332,0.004263,0.004895,0.239118,0.038051,0.99355,-3.948808,13.370696,-4.39605,14.148068,4.0,0.00029836,1,681,0.23298,0.32394,0.9697,0.0,1,0.0,0.58824,,,-0.01,0.00669,-0.00095,-0.02476,0.0,-0.00644,0.0
18,18432,-16.10084,450.0,0.0,0.025,2.269421,-0.006196,0.004544,0.004262,0.227613,0.057652,0.993137,-4.390699,13.959055,-4.617151,14.74043,4.0,0.00029826,7,657,0.22548,0.31903,0.975,0.0,1,0.0,0.67692,,,-0.01,0.00631,-0.00111,-0.02257,-0.00107,-0.00808,0.0
19,19456,nan,nan,0.0,0.025,2.015694,-0.004463,0.013184,0.003593,0.211567,0.033726,0.988369,-4.624042,15.264287,-5.03758,15.843414,4.0,0.00029816,0,688,0.22564,0.32642,0.975,0.0,1,0.0,0.0,,,-0.01,0.00483,-0.00102,-0.01753,-0.00303,-0.0001,0.0
20,20480,nan,nan,0.0,0.025,1.719656,-0.00669,0.006255,0.006096,0.235233,0.092564,0.993254,-5.929542,16.101072,-6.198443,16.838488,4.0,0.00029805,0,746,0.24223,0.35653,0.975,0.0,1,0.0,0.0,,,-0.01,0.0042,0.00156,-0.02438,-0.00111,-0.0014,0.0
21,21504,-11.64978,450.0,0.0,0.02439,1.688679,-0.005344,0.002936,0.003923,0.229382,0.038086,0.996461,-6.200276,16.885023,-6.317577,17.441313,4.0,0.00029795,1,745,0.23805,0.36045,0.97561,0.0,1,0.0,0.47059,,,-0.01,0.00439,0.00027,-0.02123,-0.00058,-0.00139,0.0
22,22528,-11.44223,450.0,0.0,0.02083,2.022518,-0.003846,0.005406,0.002452,0.213224,0.016392,0.993874,-5.976445,16.919025,-6.02364,17.562048,4.0,0.00029785,7,662,0.20982,0.31768,0.97917,0.0,1,0.14286,0.61749,,,-0.01,0.00578,0.00047,-0.02185,-0.00114,-0.00596,0.0
23,23552,nan,nan,0.0,0.02083,2.015104,-0.007403,0.002449,0.005107,0.219962,0.056292,0.996518,-4.747208,18.150263,-4.873391,18.868528,4.0,0.00029775,0,704,0.22564,0.33487,0.97917,0.0,1,0.0,0.0,,,-0.01,0.00484,0.00015,-0.01967,3e-05,-0.0007,0.0
24,24576,-11.85291,450.0,0.0,0.02041,2.004762,-0.00683,0.002408,0.004601,0.243756,0.05814,0.997045,-3.608519,18.942102,-3.947294,19.531364,4.0,0.00029764,1,706,0.23008,0.33581,0.97959,0.0,1,0.0,0.66667,,,-0.01,0.00457,-0.00111,-0.0234,0.0,-0.00619,0.0
25,25600,-15.26081,450.0,0.0,0.01786,2.098906,-0.005947,0.003617,0.003473,0.227254,0.027204,0.995493,-4.847808,19.073095,-5.277106,19.609194,4.0,0.00029754,7,673,0.2156,0.31598,0.98214,0.0,1,0.0,0.60697,,,-0.01,0.00572,0.00145,-0.02308,0.0,-0.02295,0.0
