100,100
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
"forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0","forest,0|0.0"
