iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.370992,-0.010183,0.497833,0.006943,2.016366,0.077253,-0.103786,1.200183,0.178716,0.461175,1.226304,4.0,0.0003,0,692,0.26674,0.36007,0.0,nan,0,0.0,0.0,,,-0.01,0.00506,-0.0139,-0.02333,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.293104,-0.005155,0.136759,0.002126,0.46545,0.014335,0.498512,0.211078,0.674566,-0.447107,1.796327,4.0,0.0002999,0,730,0.24914,0.34398,0.0,nan,0,0.0,0.0,,,-0.01,0.00543,-0.0134,-0.02119,-0.00072,0.0
3,3072,nan,nan,0.0,0.0,2.200319,-0.005303,0.055835,0.004305,0.303048,0.065011,0.812027,-0.426447,1.79518,-1.034363,2.871714,4.0,0.0002998,0,733,0.24263,0.33194,0.0,nan,0,0.0,0.0,,,-0.01,0.00556,-0.01097,-0.02308,-0.00112,0.0
4,4096,-17.44511,450.0,0.0,0.0,2.139511,-0.004718,0.041251,0.00427,0.301412,0.056327,0.907735,-0.88835,2.835572,-1.38318,3.701445,4.0,0.00029969,8,719,0.24639,0.34129,1.0,nan,0,0.125,0.99279,,,-0.01,0.00614,-0.00905,-0.02204,-0.00304,0.0
5,5120,nan,nan,0.0,0.0,2.096221,-0.005026,0.041434,0.00332,0.357193,0.037842,0.929963,-1.186621,3.745734,-1.717048,4.587346,4.0,0.00029959,0,726,0.25317,0.34359,1.0,nan,0,0.0,0.0,,,-0.01,0.00659,-0.00765,-0.01977,-0.00727,0.0
6,6144,-10.17742,252.5,0.0,0.0,1.154422,-0.003514,0.076741,0.002565,0.25265,0.034354,0.900838,-2.301731,4.411126,-2.652724,4.589374,4.0,0.00029949,4,860,0.30192,0.39111,0.66667,nan,0,1.0,0.975,,,-0.01,0.00777,-0.00798,-0.02059,-0.0158,-0.01491
7,7168,-11.32578,318.5,0.0,0.0,1.535426,-0.003903,0.038166,0.002151,0.257766,0.030901,0.93541,-2.704416,4.194617,-3.150164,4.593641,4.0,0.00029939,4,783,0.31305,0.40091,0.5,nan,0,1.0,0.96703,,,-0.01,0.00887,-0.00541,-0.01945,-0.01306,-0.01155
8,8192,-7.94469,237.6,0.0,0.0,1.721518,-0.003153,0.032669,0.001943,0.275373,0.017439,0.948559,-3.210217,4.583323,-3.532968,5.09714,4.0,0.00029928,5,648,0.28782,0.37498,0.42857,nan,0,1.0,0.98214,,,-0.01,0.00872,-0.00544,-0.01991,-0.0097,-0.01032
9,9216,-8.60433,230.83333,0.0,0.0,1.658021,-0.004723,0.039299,0.004587,0.306036,0.074289,0.941153,-3.14554,4.962246,-3.401475,5.289896,4.0,0.00029918,6,765,0.314,0.39441,0.33333,nan,0,1.0,1.0,,,-0.01,0.00866,-0.00518,-0.02248,-0.01117,-0.01608
10,10240,-8.3687,223.33333,0.0,0.0,1.765525,-0.005273,0.029177,0.004094,0.263156,0.068499,0.954335,-3.227503,5.134477,-3.559555,5.697481,4.0,0.00029908,3,759,0.28026,0.37291,0.3,nan,0,1.0,1.0,,,-0.01,0.00759,-0.00518,-0.02085,-0.01107,-0.00745
11,11264,-11.31849,312.0,0.0,0.0,1.553085,-0.00355,0.024776,0.001874,0.274512,0.013253,0.962334,-3.543909,5.760435,-3.887115,6.481735,4.0,0.00029898,2,791,0.3256,0.40296,0.28125,nan,0,1.0,0.92308,,,-0.01,0.00843,-0.00523,-0.03023,-0.00502,-0.0056
12,12288,-11.50935,327.0,0.0,0.0,1.236364,-0.003297,0.027056,0.001545,0.256556,0.015102,0.955246,-4.043607,5.371376,-4.225059,5.543869,4.0,0.00029887,2,850,0.33474,0.40615,0.26471,nan,0,1.0,1.0,,,-0.01,0.00747,-0.00535,-0.01916,-0.01239,-0.00694
13,13312,-10.40933,406.0,0.0,0.0,1.513363,-0.004147,0.018078,0.003247,0.256898,0.038121,0.970016,-4.397837,5.904112,-4.600801,6.524849,4.0,0.00029877,3,813,0.31144,0.38739,0.2973,nan,0,0.66667,1.0,,,-0.01,0.00818,-0.00282,-0.02309,-0.00383,-0.00287
14,14336,-10.16072,450.0,0.0,0.0,1.455174,-0.005314,0.012522,0.004616,0.266162,0.065848,0.978088,-4.103778,6.367089,-4.381368,7.044755,4.0,0.00029867,2,809,0.29971,0.37411,0.30769,nan,0,1.0,1.0,,,-0.01,0.00754,-0.00513,-0.02654,-0.00471,-0.00294
15,15360,-11.97118,411.0,0.0,0.0,1.39375,-0.004181,0.024202,0.002926,0.245713,0.036028,0.967385,-4.564108,6.744644,-4.783384,7.117414,4.0,0.00029857,2,816,0.29912,0.37615,0.31707,nan,0,1.0,1.0,,,-0.01,0.00965,-0.00182,-0.02474,-0.00903,-0.00306
16,16384,-10.7861,381.4,0.0,0.0,1.595909,-0.002888,0.032421,0.002526,0.231413,0.021938,0.95768,-4.925283,7.159065,-4.994643,7.523434,4.0,0.00029846,5,684,0.31009,0.38937,0.30435,nan,0,1.0,0.96,,,-0.01,0.00943,-0.00278,-0.02218,-0.00821,-0.01091
17,17408,-9.19151,293.5,0.0,0.0,1.416009,-0.004082,0.023845,0.004253,0.335757,0.064139,0.96328,-4.6984,7.01646,-4.711445,7.061439,4.0,0.00029836,4,805,0.30908,0.3887,0.28,nan,0,1.0,1.0,,,-0.01,0.00944,-0.00258,-0.01872,-0.01226,-0.01199
18,18432,-8.28719,271.25,0.0,0.0,1.671407,-0.005174,0.014868,0.003938,0.27463,0.069371,0.980459,-4.803531,7.631815,-4.903342,7.893882,4.0,0.00029826,4,768,0.29553,0.38108,0.25926,nan,0,1.0,1.0,,,-0.01,0.01,-0.00175,-0.01986,-0.00976,-0.01013
