iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.47783,-0.006803,0.267531,0.004787,0.638293,0.042376,0.06368,-0.179169,0.205898,-0.96377,1.296563,4.0,0.0003,0,659,0.26074,0.36802,0.0,nan,0,0.0,0.0,,,-0.01,0.00493,-0.01217,-0.02222,0.0,-0.01104,0.0
2,2048,nan,nan,0.0,0.0,2.471315,-0.005937,0.088263,0.002922,0.619815,0.029088,0.665334,-0.93598,1.049634,-1.598448,2.163599,4.0,0.0002999,0,675,0.23717,0.33873,0.0,nan,0,0.0,0.0,,,-0.01,0.00435,-0.01161,-0.02085,0.0,-0.00243,0.0
3,3072,nan,nan,0.0,0.0,2.423658,-0.003875,0.035713,0.002894,0.331514,0.031878,0.853473,-1.716575,2.150501,-2.320484,3.255599,4.0,0.0002998,0,676,0.2138,0.3174,0.0,nan,0,0.0,0.0,,,-0.01,0.00417,-0.01067,-0.02032,-0.0007,-0.00062,0.0
4,4096,-18.71667,450.0,0.0,0.0,2.391338,-0.005438,0.028394,0.003198,0.28288,0.03547,0.919793,-2.183333,3.162291,-2.718855,4.11882,4.0,0.00029969,8,661,0.23323,0.32973,1.0,nan,0,0.0,0.99801,,,-0.01,0.0054,-0.00752,-0.02374,0.0,-0.00623,0.0
5,5120,nan,nan,0.0,0.0,2.36327,-0.006299,0.017898,0.005972,0.25675,0.070103,0.943447,-2.564537,4.205709,-3.055996,5.279563,4.0,0.00029959,0,669,0.2361,0.33045,1.0,nan,0,0.0,0.0,,,-0.01,0.00516,-0.00585,-0.02105,-0.00269,-0.00056,0.0
6,6144,nan,nan,0.0,0.0,1.80182,-0.003839,0.014244,0.00299,0.320472,0.043248,0.966686,-2.854455,5.384471,-3.311611,6.307038,4.0,0.00029949,0,723,0.24541,0.36572,1.0,nan,0,0.0,0.0,,,-0.01,0.00492,-0.00515,-0.0257,-0.00365,-0.00024,0.0
7,7168,-15.49069,400.0,0.0,0.0,1.192595,-0.002963,0.029149,0.002444,0.224253,0.017718,0.961752,-3.560425,6.25048,-3.95046,6.86553,4.0,0.00029939,1,829,0.26164,0.39011,0.88889,nan,0,1.0,1.0,,,-0.01,0.0034,-0.00598,-0.03366,-0.00606,-0.00241,-0.00366
8,8192,-14.82741,450.0,0.0,0.0,2.283911,-0.004902,0.023779,0.00509,0.310259,0.08388,0.962676,-4.581279,6.673884,-5.120985,7.647222,4.0,0.00029928,7,653,0.2438,0.33701,0.9375,nan,0,0.0,0.99435,,,-0.01,0.00736,-0.00309,-0.02216,-0.00152,-0.01123,0.0
9,9216,-11.00051,231.0,0.0,0.0,1.799601,-0.002525,0.037902,0.003265,0.250715,0.033796,0.956384,-4.633689,7.563247,-4.925906,7.933948,4.0,0.00029918,1,714,0.24211,0.35012,0.88235,nan,0,1.0,1.0,,,-0.01,0.00623,-0.00308,-0.01885,-0.01182,-0.00066,-0.00255
10,10240,-10.97857,279.0,0.0,0.0,1.200887,-0.003218,0.034893,0.002178,0.238407,0.035924,0.954591,-5.26988,7.635101,-5.492991,7.837652,4.0,0.00029908,2,814,0.28018,0.40195,0.78947,nan,0,1.0,1.0,,,-0.01,0.00636,-0.00304,-0.02412,-0.00904,-0.00588,-0.00738
11,11264,-12.97489,439.0,0.0,0.0,1.452127,-0.002558,0.022898,0.001878,0.251099,0.011161,0.965007,-5.073811,7.60213,-5.231374,8.194719,4.0,0.00029898,5,761,0.26424,0.37468,0.75,nan,0,0.4,0.98,,,-0.01,0.00665,-0.00359,-0.02714,-0.00216,-0.01113,-0.00604
12,12288,-11.87152,314.5,0.0,0.0,1.593788,-0.004414,0.022846,0.002562,0.257618,0.030692,0.970627,-5.133027,8.404314,-5.387784,8.930243,4.0,0.00029887,2,747,0.2499,0.36252,0.73077,nan,0,1.0,1.0,,,-0.01,0.00588,-0.00311,-0.02615,-0.00636,-0.00527,-0.00276
13,13312,-12.25445,358.0,0.0,0.0,1.695596,-0.002803,0.029324,0.003854,0.243581,0.04541,0.963761,-5.235336,8.792207,-5.519595,9.208013,4.0,0.00029877,4,732,0.25591,0.36839,0.7,nan,0,0.5,1.0,,,-0.01,0.00618,-0.00218,-0.02455,-0.00648,-0.00955,-0.00525
14,14336,-15.33988,450.0,0.0,0.0,1.654337,-0.003966,0.014893,0.002703,0.242451,0.037284,0.977407,-6.029335,8.564316,-6.231962,9.003064,4.0,0.00029867,1,740,0.24961,0.35233,0.70968,nan,0,0.0,0.91667,,,-0.01,0.00544,-0.00191,-0.01842,-0.0077,-0.00568,0.0
15,15360,-15.11165,450.0,0.0,0.0,1.073463,-0.005235,0.01087,0.003135,0.24544,0.049072,0.980461,-6.02924,7.964983,-6.179019,8.244494,4.0,0.00029857,1,861,0.26999,0.38295,0.71875,nan,0,0.0,1.0,,,-0.01,0.00581,-0.00336,-0.01844,-0.00463,-0.00788,0.0
16,16384,-7.86169,450.0,0.0,0.0,1.048776,-0.005361,0.004379,0.00285,0.252083,0.026193,0.99079,-6.060673,8.152073,-6.175918,8.585457,4.0,0.00029846,3,878,0.26734,0.36994,0.74286,nan,0,0.33333,0.91667,,,-0.01,0.00326,-0.00212,-0.02297,0.00101,-0.01184,0.0
17,17408,-11.39411,450.0,0.0,0.0,1.84554,-0.005087,0.005921,0.003916,0.274072,0.063093,0.989136,-6.427923,9.327286,-6.701747,9.963837,4.0,0.00029836,3,731,0.2276,0.30364,0.76316,nan,0,0.33333,1.0,,,-0.01,0.00613,-0.00177,-0.02258,-0.00019,-0.0039,0.0
18,18432,-9.2208,450.0,0.0,0.0,1.906578,-0.002735,0.01314,0.003478,0.223768,0.032261,0.983887,-6.440971,10.424359,-6.709729,11.058776,4.0,0.00029826,2,721,0.25107,0.31118,0.775,nan,0,0.5,0.83333,,,-0.01,0.00596,-0.00165,-0.02339,-0.00469,-0.0073,0.0
19,19456,-12.82914,355.66667,0.0,0.0,1.565503,-0.003176,0.012077,0.001364,0.236815,0.00844,0.983785,-6.42311,10.612626,-6.592317,11.160972,4.0,0.00029816,3,778,0.24175,0.32132,0.76744,nan,0,0.33333,0.90909,,,-0.01,0.00619,-0.00162,-0.02621,-0.00391,-0.0081,-0.00283
20,20480,-12.23417,450.0,0.0,0.0,1.780009,-0.005431,0.006173,0.005046,0.310049,0.058977,0.991466,-6.861412,11.335609,-6.98022,11.921165,4.0,0.00029805,4,732,0.23528,0.32285,0.78723,nan,0,0.25,0.9,,,-0.01,0.00592,-0.00129,-0.02389,-0.00339,-0.00773,0.0
21,21504,-7.21839,158.0,0.0,0.0,1.895864,-0.004621,0.012573,0.003297,0.301161,0.046875,0.986838,-6.895868,12.098363,-6.977603,12.59063,4.0,0.00029795,1,713,0.24375,0.33165,0.77083,nan,0,1.0,1.0,,,-0.01,0.00689,-0.0018,-0.02242,-0.00365,-0.00335,-0.00243
22,22528,-16.68871,411.5,0.0,0.0,1.889925,-0.007594,0.012162,0.006159,0.33174,0.09096,0.986311,-6.308876,12.042418,-6.431011,12.486815,4.0,0.00029785,2,718,0.21831,0.31292,0.76,nan,0,0.5,1.0,,,-0.01,0.00493,-0.00145,-0.02226,-0.00191,-0.00384,-0.0024
23,23552,-13.12643,450.0,0.0,0.0,1.810663,-0.004193,0.005824,0.002463,0.227372,0.018311,0.990788,-5.703692,12.0548,-5.930481,12.757895,4.0,0.00029775,2,735,0.21042,0.31054,0.76923,nan,0,0.0,0.875,,,-0.01,0.00453,-0.00053,-0.02518,-0.0006,-0.00274,0.0
24,24576,-12.9988,450.0,0.0,0.0,2.100847,-0.005873,0.02167,0.004234,0.281392,0.059675,0.976403,-6.977096,12.685927,-7.143945,13.024272,4.0,0.00029764,4,673,0.20861,0.29406,0.78571,nan,0,0.0,0.875,,,-0.01,0.00555,-0.00092,-0.02132,-0.00184,-0.00552,0.0
25,25600,-12.85444,450.0,0.0,0.0,1.874997,-0.003863,0.016831,0.002162,0.254939,0.020054,0.979907,-6.816726,12.237052,-7.066258,12.550665,4.0,0.00029754,2,718,0.22257,0.32372,0.7931,nan,0,0.5,1.0,,,-0.01,0.00564,-0.00179,-0.02341,-0.00342,-0.00208,0.0
