iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.379344,-0.008089,0.3295,0.005631,0.870255,0.081194,-0.145549,-0.181718,0.185906,-0.97241,1.245505,4.0,0.0003,0,692,0.27079,0.37235,0.0,nan,0,0.0,0.0,,,-0.01,0.005,-0.01395,-0.02363,0.0,-0.00951,0.0
2,2048,nan,nan,0.0,0.0,2.318591,-0.004477,0.092866,0.002671,0.768439,0.027274,0.653109,-0.780464,0.970882,-1.411668,2.077412,4.0,0.0002999,0,660,0.24031,0.33357,0.0,nan,0,0.0,0.0,,,-0.01,0.00529,-0.01141,-0.02117,-0.00106,-0.0015,0.0
3,3072,nan,nan,0.0,0.0,2.11537,-0.003894,0.047104,0.002725,0.676369,0.026472,0.850498,-1.032547,2.133697,-1.622072,3.259933,4.0,0.0002998,0,752,0.24719,0.34329,0.0,nan,0,0.0,0.0,,,-0.01,0.00436,-0.00857,-0.02477,-0.00151,-0.00181,0.0
4,4096,-19.3019,449.75,0.0,0.0,2.120576,-0.005271,0.053324,0.002349,0.405314,0.016532,0.904938,-1.539275,3.147461,-2.103873,4.029629,4.0,0.00029969,8,742,0.2791,0.37172,0.875,nan,0,0.125,0.98419,,,-0.01,0.00449,-0.00784,-0.02405,-0.00199,-0.01132,-0.00215
5,5120,nan,nan,0.0,0.0,2.299031,-0.004065,0.02142,0.002464,0.296278,0.015869,0.932044,-2.323581,3.989854,-2.972249,5.161053,4.0,0.00029959,0,735,0.25963,0.34598,0.875,nan,0,0.0,0.0,,,-0.01,0.00541,-0.00724,-0.02193,0.0,-0.00958,0.0
6,6144,nan,nan,0.0,0.0,2.220096,-0.005187,0.016634,0.006161,0.281179,0.091657,0.961257,-2.680181,5.207935,-3.240024,6.171371,4.0,0.00029949,0,746,0.26651,0.35506,0.875,nan,0,0.0,0.0,,,-0.01,0.00408,-0.00777,-0.02064,-0.00184,-0.0032,0.0
7,7168,-20.66143,421.66667,0.0,0.0,1.781577,-0.00292,0.055002,0.001718,0.256792,0.009626,0.942056,-2.701819,6.200875,-3.17873,6.673118,4.0,0.00029939,3,794,0.2808,0.37652,0.63636,nan,0,1.0,0.98958,,,-0.01,0.00486,-0.00859,-0.02283,-0.01001,-0.00505,-0.0076
8,8192,-17.89674,450.0,0.0,0.0,2.144592,-0.006878,0.017902,0.007688,0.294607,0.128767,0.966564,-4.007895,6.282831,-4.364112,7.180329,4.0,0.00029928,5,709,0.26982,0.36001,0.75,nan,0,0.0,0.98889,,,-0.01,0.00656,-0.00504,-0.02024,-0.00379,-0.00715,0.0
9,9216,-10.06543,240.66667,0.0,0.0,1.197347,-0.002761,0.042255,0.002641,0.201273,0.017299,0.945909,-4.171161,6.850825,-4.438102,6.989988,4.0,0.00029918,3,881,0.25716,0.34643,0.63158,nan,0,1.0,0.94286,,,-0.01,0.00562,-0.00879,-0.02231,-0.01459,-0.0031,-0.01093
10,10240,-10.89658,242.0,0.0,0.0,1.649809,-0.003386,0.032985,0.003801,0.247575,0.033936,0.958615,-4.332772,7.150483,-4.524804,7.580922,4.0,0.00029908,3,740,0.27611,0.36852,0.54545,nan,0,1.0,1.0,,,-0.01,0.00695,-0.00489,-0.02141,-0.00833,-0.00444,-0.00789
11,11264,-11.38932,327.8,0.0,0.0,1.644064,-0.003524,0.027586,0.003423,0.241971,0.047573,0.963116,-4.794548,7.344827,-4.985816,7.778656,4.0,0.00029898,5,794,0.27574,0.36923,0.51852,nan,0,0.6,0.98413,,,-0.01,0.00536,-0.00413,-0.01942,-0.01064,-0.01081,-0.00795
12,12288,-8.41977,194.0,0.0,0.0,1.472795,-0.003205,0.03694,0.001674,0.2749,0.023298,0.948774,-4.856172,7.632116,-4.927303,8.06883,4.0,0.00029887,5,812,0.25026,0.34085,0.4375,nan,0,1.0,0.91667,,,-0.01,0.00685,-0.00339,-0.02353,-0.01174,-0.0139,-0.01435
13,13312,-7.7579,172.5,0.0,0.0,1.17278,-0.002503,0.021147,0.001034,0.241924,0.01144,0.969313,-4.221347,7.483371,-4.469774,7.883173,4.0,0.00029877,2,880,0.25249,0.32819,0.41176,nan,0,1.0,1.0,,,-0.01,0.00658,-0.00328,-0.02883,-0.01094,-0.01488,-0.00697
14,14336,-14.72872,324.75,0.0,0.0,1.271105,-0.003311,0.017894,0.00326,0.2861,0.035156,0.972258,-4.309918,7.69981,-4.471045,8.095596,4.0,0.00029867,4,852,0.23389,0.31054,0.42105,nan,0,0.5,0.92857,,,-0.01,0.00639,-0.00259,-0.02943,-0.00726,-0.0071,-0.00645
15,15360,-12.27649,364.0,0.0,0.0,1.56555,-0.003713,0.026137,0.002636,0.228796,0.03132,0.964858,-4.842216,8.33809,-4.868566,8.666652,4.0,0.00029857,4,784,0.23679,0.30981,0.40476,nan,0,0.75,1.0,,,-0.01,0.00649,-0.00201,-0.02478,-0.00716,-0.00406,-0.00792
16,16384,-8.36749,199.8,0.0,0.0,1.404344,-0.003321,0.033984,0.002365,0.288718,0.035679,0.939415,-4.108855,7.984837,-4.241209,7.829044,4.0,0.00029846,5,812,0.25304,0.33553,0.3617,nan,0,1.0,1.0,,,-0.01,0.00838,-0.00264,-0.02264,-0.01829,-0.01132,-0.01444
17,17408,-9.07847,199.5,0.0,0.0,1.625407,-0.003236,0.029741,0.003055,0.369209,0.04112,0.940706,-5.061288,7.878881,-4.861817,7.661263,4.0,0.00029836,8,748,0.23605,0.32525,0.30909,nan,0,1.0,1.0,,,-0.01,0.01036,-0.00285,-0.01652,-0.01759,-0.00837,-0.02043
18,18432,-6.84908,133.125,0.0,0.0,1.527344,-0.005144,0.025014,0.004096,0.342535,0.044503,0.924553,-4.559906,7.148775,-4.573369,6.840753,4.0,0.00029826,8,704,0.24688,0.33628,0.26984,nan,0,1.0,0.95,,,-0.01,0.00877,-0.00241,-0.01437,-0.02242,-0.02294,-0.02153
19,19456,-6.35234,120.0,0.0,0.0,1.547557,-0.00527,0.025652,0.004157,0.290684,0.050572,0.9414,-4.730464,7.09744,-5.024734,7.466525,4.0,0.00029816,5,761,0.25972,0.34698,0.25,nan,0,1.0,1.0,,,-0.01,0.00979,-0.00149,-0.01971,-0.01525,-0.03043,-0.01302
20,20480,-6.31304,147.16667,0.0,0.0,1.601537,-0.003531,0.027548,0.003626,0.277226,0.052734,0.942399,-4.950349,7.351457,-5.144754,7.583874,4.0,0.00029805,6,744,0.26424,0.35207,0.22973,nan,0,1.0,0.92308,,,-0.01,0.01074,-0.00177,-0.01992,-0.01605,-0.02602,-0.01509
21,21504,-13.71281,176.33333,0.0,0.0,1.503153,-0.004317,0.022759,0.004211,0.293948,0.053083,0.927045,-3.941219,6.232798,-3.8485,5.965695,4.0,0.00029795,6,774,0.22947,0.32211,0.225,nan,0,0.83333,0.92308,,,-0.01,0.01166,-0.00084,-0.0178,-0.01567,-0.00685,-0.0134
22,22528,-9.00802,231.0,0.0,0.0,1.196835,-0.005243,0.013548,0.003902,0.314144,0.053746,0.94553,-3.351146,5.398146,-3.234834,5.19424,4.0,0.00029785,6,823,0.19626,0.28044,0.22093,nan,0,0.83333,0.94118,,,-0.01,0.01368,-0.00155,-0.01749,-0.01183,-0.00603,-0.01576
23,23552,-6.33738,147.85714,0.0,0.0,1.459512,-0.004656,0.009874,0.003439,0.271891,0.048933,0.950725,-3.350454,4.905167,-3.348896,4.651534,4.0,0.00029775,7,780,0.20946,0.30081,0.2043,nan,0,1.0,0.92857,,,-0.01,0.01203,-0.00099,-0.01889,-0.01567,-0.00645,-0.01846
24,24576,-7.09042,174.0,0.0,0.0,1.161437,-0.004998,0.014062,0.004458,0.273653,0.049805,0.872724,-2.750686,3.351349,-2.959339,3.300072,4.0,0.00029764,3,836,0.22402,0.31178,0.19792,nan,0,1.0,1.0,,,-0.01,0.01031,-0.00029,-0.02537,-0.01776,-0.00297,-0.00943
25,25600,-7.69018,199.33333,0.0,0.0,1.499127,-0.004893,0.014414,0.004728,0.259891,0.065778,0.90978,-3.314523,4.060127,-3.47042,3.964861,4.0,0.00029754,6,765,0.21676,0.29715,0.18,nan,0,1.0,1.0,,,-0.01,0.01268,-0.00035,-0.02314,-0.0084,-0.00604,-0.01497
26,26624,-7.7627,189.71429,0.0,0.0,1.452283,-0.004505,0.012212,0.00316,0.264185,0.038888,0.929305,-3.472317,4.155538,-3.56928,4.01982,4.0,0.00029744,7,718,0.24707,0.3368,0.12,nan,0,1.0,1.0,,,-0.01,0.01154,-0.00163,-0.01771,-0.01666,-0.01016,-0.01821
27,27648,-6.47863,172.4,0.0,0.0,1.321398,-0.005523,0.009185,0.004257,0.24421,0.056501,0.939148,-3.384136,3.714299,-3.521891,3.660307,4.0,0.00029734,5,795,0.23327,0.30692,0.09,nan,0,1.0,1.0,,,-0.01,0.01018,-0.001,-0.02155,-0.0118,-0.00566,-0.01346
28,28672,-8.17474,199.6,0.0,0.0,1.327593,-0.006268,0.013851,0.004802,0.266413,0.071533,0.839108,-3.397337,2.951259,-3.527278,2.830059,4.0,0.00029724,5,806,0.24644,0.33073,0.07,nan,0,1.0,1.0,,,-0.01,0.011,-0.00132,-0.019,-0.01264,-0.00616,-0.01366
29,29696,-7.71151,194.33333,0.0,0.0,1.09344,-0.005105,0.00948,0.003877,0.233366,0.047328,0.892591,-3.166613,2.806601,-3.277725,2.735795,4.0,0.00029713,6,847,0.2319,0.31524,0.07,nan,0,1.0,1.0,,,-0.01,0.01173,-0.00112,-0.02311,-0.01221,-0.00521,-0.01877
30,30720,-6.73672,167.5,0.0,0.0,1.098831,-0.005066,0.009245,0.003559,0.294135,0.056292,0.86757,-3.125103,2.262164,-3.299819,2.37314,4.0,0.00029703,4,864,0.24736,0.32906,0.05,nan,0,1.0,1.0,,,-0.01,0.01011,-0.00174,-0.02227,-0.01293,-0.00711,-0.0126
31,31744,-6.20631,249.0,0.0,0.0,1.162871,-0.006533,0.01235,0.004082,0.284841,0.062151,0.889923,-3.622404,3.007986,-3.774723,3.196351,4.0,0.00029693,3,830,0.25385,0.34228,0.06,nan,0,1.0,0.25,,,-0.01,0.01191,-0.00113,-0.02183,-0.00997,-0.00964,-0.00583
32,32768,-9.30572,251.16667,0.0,0.0,1.065399,-0.005959,0.012486,0.003387,0.246255,0.04677,0.871169,-3.444391,2.728253,-3.634183,3.019791,4.0,0.00029683,6,859,0.23239,0.3147,0.06,nan,0,1.0,0.8,,,-0.01,0.01097,-0.00063,-0.0218,-0.00846,-0.01446,-0.01232
33,33792,-6.07574,130.0,0.0,0.0,0.850627,-0.006704,0.008776,0.002298,0.220835,0.026472,0.900273,-2.979155,2.477013,-3.086522,2.768956,4.0,0.00029672,1,938,0.24148,0.32261,0.05,nan,0,1.0,0.0,,,-0.01,0.00852,-0.00231,-0.01601,-0.0069,-0.00791,-0.00379
