iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.370878,-0.009959,0.500344,0.0071,2.01157,0.078857,-0.103934,1.200183,0.178716,0.347477,1.2492,4.0,0.0003,0,693,0.26674,0.36007,0.0,nan,0,0.0,0.0,,,-0.01,0.00506,-0.0139,-0.02333,0.0,-0.01041,0.0
2,2048,nan,nan,0.0,0.0,2.285912,-0.006056,0.131599,0.002688,0.450881,0.018834,0.505684,0.104707,0.700012,-0.555626,1.819672,4.0,0.0002999,0,672,0.24358,0.3395,0.0,nan,0,0.0,0.0,,,-0.01,0.00596,-0.01289,-0.02108,-0.00072,-0.00135,0.0
3,3072,nan,nan,0.0,0.0,2.108629,-0.005723,0.062608,0.004173,0.349207,0.050502,0.815729,-0.522117,1.830307,-1.153102,2.848612,4.0,0.0002998,0,736,0.23968,0.33102,0.0,nan,0,0.0,0.0,,,-0.01,0.00505,-0.01007,-0.02264,-0.00264,-0.00039,0.0
4,4096,-18.6485,450.0,0.0,0.0,1.970889,-0.005412,0.046032,0.00539,0.342304,0.081648,0.909468,-1.019729,2.789011,-1.529639,3.534506,4.0,0.00029969,8,726,0.24865,0.3482,1.0,nan,0,0.125,0.99062,,,-0.01,0.00699,-0.00947,-0.02155,-0.00494,-0.01196,0.0
5,5120,nan,nan,0.0,0.0,1.946016,-0.004908,0.036395,0.003731,0.287316,0.049003,0.9375,-1.25017,3.526838,-1.720298,4.174331,4.0,0.00029959,0,738,0.27202,0.3699,1.0,nan,0,0.0,0.0,,,-0.01,0.00788,-0.00928,-0.01669,-0.00799,-0.00163,0.0
6,6144,-11.3567,278.6,0.0,0.0,1.145354,-0.002774,0.078734,0.001523,0.26945,0.017543,0.890012,-2.046338,3.982712,-2.497096,4.150146,4.0,0.00029949,5,860,0.27923,0.38146,0.61538,nan,0,1.0,0.97391,,,-0.01,0.00808,-0.0064,-0.02742,-0.01217,-0.00729,-0.01903
7,7168,-12.73561,388.0,0.0,0.0,1.655136,-0.00363,0.0454,0.003723,0.23681,0.048619,0.929831,-2.56244,4.010452,-2.887627,4.531655,4.0,0.00029939,3,777,0.268,0.36495,0.5,nan,0,1.0,0.95833,,,-0.01,0.00857,-0.00537,-0.0197,-0.008,-0.00459,-0.008
8,8192,-9.93513,268.0,0.0,0.0,1.337233,-0.002893,0.036994,0.00241,0.240982,0.018241,0.942949,-2.531412,4.277763,-2.797042,4.667298,4.0,0.00029928,3,806,0.25427,0.34838,0.42105,nan,0,1.0,0.97059,,,-0.01,0.00929,-0.00388,-0.02457,-0.01001,-0.00293,-0.00943
9,9216,6.82111,275.75,0.25,0.04348,1.285718,-0.001413,1.009154,0.002171,0.693044,0.023926,0.35794,-2.826693,4.345788,-1.936178,8.186693,4.0,0.00029918,4,784,0.28562,0.37353,0.34783,0.0,1,0.75,0.97368,,,-0.01,0.00977,-0.0038,-0.02096,-0.00663,-0.00255,0.09548
10,10240,-8.14644,245.33333,0.0,0.03448,1.534312,-0.002384,0.053347,0.00123,0.344073,0.011475,0.922337,-2.17408,5.150819,-2.381062,5.267725,4.0,0.00029908,6,717,0.26789,0.35581,0.31034,0.0,1,1.0,0.95455,,,-0.01,0.01076,-0.00242,-0.02081,-0.01237,-0.00875,-0.0138
11,11264,-6.96348,193.0,0.0,0.02941,1.553508,-0.003948,0.062627,0.004331,0.349903,0.055106,0.89056,-1.883072,5.232028,-2.250212,5.302811,4.0,0.00029898,5,772,0.27529,0.37169,0.26471,0.0,1,1.0,0.84211,,,-0.01,0.00865,-0.00335,-0.01901,-0.01021,-0.00657,-0.01334
12,12288,-8.20893,199.33333,0.0,0.02703,1.626555,-0.003867,0.030602,0.003452,0.259274,0.040004,0.94278,-2.336212,4.977443,-2.5314,5.481997,4.0,0.00029887,3,746,0.29749,0.38319,0.24324,0.0,1,1.0,0.84615,,,-0.01,0.00871,-0.00252,-0.02227,-0.00795,-0.00587,-0.00764
13,13312,-13.14213,312.0,0.0,0.02564,1.01016,-0.005305,0.026276,0.003754,0.31193,0.055629,0.947509,-1.672965,4.877935,-1.862167,5.313172,4.0,0.00029877,2,890,0.30547,0.39378,0.25641,0.0,1,1.0,0.92857,,,-0.01,0.00658,-0.00237,-0.03293,-0.00829,-0.00278,-0.00389
14,14336,10.24018,170.75,0.25,0.04651,1.219747,-0.002128,0.350958,0.001725,0.262682,0.027379,0.634802,-2.002184,5.161111,-1.894296,6.922583,4.0,0.00029867,4,862,0.29861,0.37844,0.23256,0.0,2,0.75,1.0,,,-0.01,0.00861,-0.0041,-0.0243,-0.00625,-0.00561,0.10721
15,15360,3.45319,342.5,0.16667,0.06122,1.736122,-0.001656,0.788835,0.001743,0.707657,0.006941,0.464903,-2.814334,6.107581,-1.57929,9.57857,4.0,0.00029857,6,749,0.31807,0.40092,0.26531,0.0,3,0.66667,0.94872,,,-0.01,0.01071,-0.00173,-0.02037,-0.00557,-0.00927,0.07844
16,16384,1.73402,177.125,0.125,0.07018,1.626222,-0.002771,0.705031,0.003183,0.802812,0.037109,0.491454,-1.347382,6.623932,-0.2623,9.753349,4.0,0.00029846,8,757,0.29161,0.38233,0.22807,0.0,4,0.875,1.0,,,-0.01,0.01114,-0.00194,-0.01904,-0.0121,-0.00547,0.073
17,17408,28.68576,186.5,0.5,0.08475,1.540092,-0.002342,0.502273,0.002962,0.3582,0.040318,0.542856,2.329597,6.809606,3.650956,9.497927,4.0,0.00029836,2,678,0.27939,0.36624,0.22034,0.0,5,0.5,1.0,,,-0.01,0.00803,-0.00177,-0.02373,-0.00312,-0.00249,0.0884
18,18432,-7.14034,138.0,0.0,0.08333,0.916471,-0.003461,0.049899,0.001827,0.375663,0.022426,0.891794,6.439419,6.260919,6.389648,6.289299,4.0,0.00029826,1,911,0.24332,0.32316,0.21667,0.0,5,1.0,1.0,,,-0.01,0.00712,-0.00284,-0.02388,-0.00759,-0.00211,-0.00411
19,19456,-6.15448,450.0,0.0,0.08065,0.683154,-0.00362,0.018424,0.002048,0.553028,0.031703,0.950135,8.87614,5.855652,8.690715,5.829184,4.0,0.00029816,2,1003,0.26538,0.33617,0.24194,0.0,5,0.5,1.0,,,-0.01,0.00519,-0.00401,-0.03223,-0.00156,-0.00263,0.0
20,20480,-10.0159,402.33333,0.0,0.07353,1.619416,-0.004321,0.047816,0.006134,0.35426,0.088937,0.914211,2.930294,8.402272,3.376267,8.509667,4.0,0.00029805,6,751,0.30514,0.3803,0.27941,0.0,5,0.5,0.94872,,,-0.01,0.01088,-0.00215,-0.02271,-0.00132,-0.00775,-0.00488
21,21504,nan,nan,0.0,0.07353,1.166089,-0.003775,0.027261,0.002995,0.443324,0.045968,0.938595,8.213213,6.724636,8.012401,6.60048,4.0,0.00029795,0,889,0.2765,0.36163,0.27941,0.0,5,0.0,0.0,,,-0.01,0.00607,-0.00131,-0.01678,-0.00712,-0.00259,0.0
22,22528,-7.51156,209.5,0.0,0.07143,1.040425,-0.003859,0.020471,0.004161,0.470116,0.065744,0.948303,8.161821,6.702598,7.813047,6.935235,4.0,0.00029785,2,944,0.32251,0.39602,0.27143,0.0,5,1.0,1.0,,,-0.01,0.00548,-0.00184,-0.02788,-0.00144,-0.00847,-0.00705
23,23552,-12.68636,450.0,0.0,0.06579,1.067805,-0.004095,0.018116,0.001892,0.474333,0.024658,0.955444,6.811718,7.526974,6.403039,7.622246,4.0,0.00029775,6,922,0.32348,0.40704,0.32895,0.0,5,0.33333,0.84091,,,-0.01,0.00721,-0.00352,-0.02977,-0.00108,-0.03116,0.0
24,24576,nan,nan,0.0,0.06579,1.371922,-0.006977,0.014851,0.006274,0.468457,0.096575,0.973502,7.570919,7.79243,7.278632,8.44264,4.0,0.00029764,0,841,0.32632,0.39367,0.32895,0.0,5,0.0,0.0,,,-0.01,0.0068,-0.00182,-0.02229,-0.00044,-0.00265,0.0
25,25600,-9.02734,374.66667,0.0,0.06329,1.167344,-0.00282,0.026251,0.002678,0.479218,0.024972,0.963903,6.490411,8.664949,5.932227,9.088535,4.0,0.00029754,3,890,0.35757,0.43437,0.34177,0.0,5,0.33333,1.0,,,-0.01,0.00786,-0.00288,-0.02763,-0.00289,-0.00742,-0.00319
26,26624,-11.60388,406.5,0.0,0.06173,1.308301,-0.003716,0.018136,0.002804,0.451697,0.020926,0.974063,6.577427,9.018325,5.858464,9.78336,4.0,0.00029744,2,749,0.36162,0.44221,0.34568,0.0,5,0.5,0.88889,,,-0.01,0.00658,-0.00273,-0.03049,-0.00046,-0.00678,-0.00285
27,27648,-12.86613,450.0,0.0,0.05952,1.358156,-0.003894,0.021879,0.00333,0.35544,0.039411,0.970109,5.408782,9.522651,5.10507,9.67663,4.0,0.00029734,3,818,0.29398,0.36777,0.36905,0.0,5,0.0,1.0,,,-0.01,0.00741,-0.0019,-0.02362,-0.00199,-0.00675,0.0
28,28672,-12.85689,450.0,0.0,0.05882,1.021171,-0.004729,0.009823,0.003267,0.377179,0.037284,0.982306,4.990022,8.459251,4.475994,9.024456,4.0,0.00029724,1,962,0.31242,0.38405,0.37647,0.0,5,0.0,1.0,,,-0.01,0.00665,-0.00267,-0.02546,0.00119,-0.01267,0.0
29,29696,-9.97497,342.25,0.0,0.05618,1.2639,-0.003731,0.022119,0.002676,0.342467,0.038121,0.971143,4.218788,9.924571,3.68134,10.277843,4.0,0.00029713,4,835,0.26635,0.34635,0.38202,0.0,5,0.75,1.0,,,-0.01,0.00809,-0.00138,-0.0253,-0.00148,-0.00725,-0.00585
30,30720,-12.34775,450.0,0.0,0.05376,1.351437,-0.00525,0.015228,0.004426,0.373622,0.066476,0.979922,4.161483,10.045177,3.652775,10.707938,4.0,0.00029703,4,820,0.28297,0.35782,0.4086,0.0,5,0.25,1.0,,,-0.01,0.00791,-0.00138,-0.02777,0.00019,-0.01106,0.0
31,31744,nan,nan,0.0,0.05376,1.316279,-0.00609,0.0315,0.006073,0.413343,0.114502,0.961779,3.560977,10.304773,2.99857,10.812505,4.0,0.00029693,0,854,0.29283,0.3682,0.4086,0.0,5,0.0,0.0,,,-0.01,0.00723,-0.00119,-0.02631,-0.00026,-0.00158,0.0
32,32768,-9.51969,390.75,0.0,0.05155,1.286501,-0.005777,0.010657,0.00382,0.316529,0.048863,0.98645,2.5286,11.106489,2.066274,11.857758,4.0,0.00029683,4,858,0.27888,0.35868,0.42268,0.0,5,0.5,0.88235,,,-0.01,0.00644,-0.00232,-0.03181,-0.00081,-0.00572,-0.00292
33,33792,-9.28697,280.5,0.0,0.05051,1.385542,-0.003169,0.020744,0.004099,0.31706,0.052281,0.978106,2.40866,11.778653,1.877147,12.309873,4.0,0.00029672,2,820,0.28061,0.34242,0.42424,0.0,5,0.5,0.8,,,-0.01,0.00755,-0.00139,-0.03156,-0.00249,-0.0028,-0.00269
