iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.385148,-0.008399,0.330871,0.005778,1.317407,0.074289,0.062111,-0.810775,0.220938,-1.583118,1.32365,4.0,0.0003,0,691,0.27734,0.37542,0.0,nan,0,0.0,0.0,,,-0.01,0.00515,-0.01334,-0.0233,0.0,-0.01102,0.0
2,2048,nan,nan,0.0,0.0,2.324058,-0.005062,0.094161,0.0029,0.548298,0.026263,0.635407,-1.571205,1.026665,-2.200547,2.185818,4.0,0.0002999,0,715,0.22417,0.31834,0.0,nan,0,0.0,0.0,,,-0.01,0.00497,-0.01161,-0.02289,-0.00067,-0.00045,0.0
3,3072,-16.76181,356.0,0.0,0.0,1.82619,-0.002692,0.083789,0.001749,0.341768,0.012765,0.833582,-2.343667,2.13699,-2.917298,2.975596,4.0,0.0002998,1,715,0.21054,0.30951,0.0,nan,0,1.0,1.0,,,-0.01,0.00424,-0.00989,-0.02003,-0.00731,-0.00153,-0.00245
4,4096,-18.76918,439.85714,0.0,0.0,2.099055,-0.0048,0.048102,0.003621,0.276862,0.031982,0.894448,-2.803574,2.833848,-3.253136,3.739574,4.0,0.00029969,7,724,0.23362,0.32938,0.625,nan,0,0.28571,0.99279,,,-0.01,0.00548,-0.00836,-0.02382,-0.00222,-0.00724,-0.00432
5,5120,nan,nan,0.0,0.0,2.248232,-0.004934,0.024021,0.002279,0.252994,0.025251,0.932755,-3.08743,3.712173,-3.540896,4.734487,4.0,0.00029959,0,710,0.24605,0.33458,0.625,nan,0,0.0,0.0,,,-0.01,0.00497,-0.0056,-0.02111,-0.0022,-0.00113,0.0
6,6144,-13.46348,315.0,0.0,0.0,1.339601,-0.003468,0.051282,0.003052,0.31789,0.030762,0.940308,-2.97599,4.839902,-3.444506,5.354342,4.0,0.00029949,1,847,0.24642,0.34928,0.55556,nan,0,1.0,1.0,,,-0.01,0.00512,-0.00733,-0.02252,-0.01396,-0.00015,-0.00324
7,7168,-14.92019,410.6,0.0,0.0,1.434574,-0.003197,0.036492,0.002627,0.248678,0.029122,0.947647,-3.554239,5.053229,-3.78405,5.639843,4.0,0.00029939,5,788,0.23061,0.315,0.5,nan,0,0.6,0.96479,,,-0.01,0.00681,-0.00432,-0.02912,-0.00312,-0.00582,-0.00895
8,8192,-12.21519,318.75,0.0,0.0,1.910924,-0.004559,0.041243,0.005881,0.279983,0.083705,0.944047,-4.435464,5.407489,-4.714316,5.976034,4.0,0.00029928,4,724,0.22857,0.32065,0.44444,nan,0,0.75,0.98529,,,-0.01,0.0068,-0.00312,-0.01837,-0.00891,-0.00362,-0.00686
9,9216,-9.61181,246.83333,0.0,0.0,1.663352,-0.003748,0.050301,0.003438,0.267006,0.04548,0.924498,-4.505857,5.649538,-4.655473,5.830966,4.0,0.00029918,6,761,0.24516,0.33681,0.33333,nan,0,1.0,0.96154,,,-0.01,0.00805,-0.00217,-0.02083,-0.01461,-0.00616,-0.01565
10,10240,-8.46473,192.75,0.0,0.0,1.773101,-0.004659,0.032141,0.005123,0.353905,0.067592,0.951759,-4.905086,5.688548,-4.965555,6.109909,4.0,0.00029908,4,672,0.22421,0.3172,0.28571,nan,0,1.0,1.0,,,-0.01,0.00871,-0.00286,-0.01777,-0.01091,-0.00406,-0.00964
