iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.023349,-0.017461,0.48163,0.008289,0.993966,0.144043,-0.121006,-0.452315,0.185391,-1.047352,0.33587,2.0,0.0003,0,1004,0.27051,0.32785,0.0,nan,0,0.0,0.0,,,-0.01,0.00593,-0.03128,0.0,0.0,0.0
2,2048,nan,nan,0.0,0.0,1.887221,-0.01573,0.436611,0.007071,2.388412,0.142857,0.080539,-1.020574,0.098427,-1.448899,0.351715,3.0,0.0002999,0,1030,0.23505,0.2848,0.0,nan,0,0.0,0.0,,,-0.01,0.01237,-0.02679,0.0,-0.00338,0.0
3,3072,-11.99183,296.0,0.0,0.0,0.925727,-0.005092,0.394094,0.005048,1.257709,0.084473,0.217036,-1.368491,0.148474,-1.622679,0.47747,4.0,0.0002998,1,1101,0.19938,0.25675,0.0,nan,0,1.0,1.0,,,-0.01,0.01774,-0.02272,0.0,-0.02245,-0.00398
4,4096,-10.77493,366.88889,0.0,0.0,1.297543,-0.008871,0.304637,0.009131,0.787477,0.191302,0.198948,-1.73272,0.285845,-1.8965,0.479448,4.0,0.00029969,9,998,0.23904,0.27628,0.1,nan,0,1.0,1.0,,,-0.01,0.02429,-0.01704,0.0,-0.01112,-0.02242
5,5120,-3.89827,125.25,0.0,0.0,1.573773,-0.004435,0.240398,0.005969,0.570159,0.097552,0.358947,-2.00477,0.266009,-2.222581,0.594554,4.0,0.00029959,8,947,0.22566,0.26199,0.05556,nan,0,1.0,1.0,,,-0.01,0.02648,-0.01199,0.0,-0.02135,-0.01833
6,6144,-3.45635,108.8,0.0,0.0,1.380646,-0.005518,0.186736,0.005966,0.457493,0.084717,0.536908,-2.240746,0.432875,-2.473008,0.702336,4.0,0.00029949,10,951,0.22303,0.25638,0.03571,nan,0,1.0,1.0,,,-0.01,0.02834,-0.0074,0.0,-0.02874,-0.02432
7,7168,-2.27844,102.85714,0.0,0.0,1.214858,-0.003361,0.109724,0.003174,0.609871,0.033761,0.688612,-2.54126,0.530931,-2.598768,0.661897,4.0,0.00029939,7,992,0.2112,0.2334,0.02857,nan,0,1.0,1.0,,,-0.01,0.02868,-0.00583,0.0,-0.01512,-0.0186
8,8192,47.32153,146.33333,0.66667,0.05263,0.910917,-0.001288,4.476169,0.002055,4.892764,0.022252,-0.008396,-2.741013,0.630101,0.019666,10.097041,4.0,0.00029928,3,1048,0.21238,0.23402,0.02632,0.0,2,0.66667,1.0,,,-0.01,0.02305,-0.00543,0.0,-0.01205,0.2493
9,9216,10.3512,173.5,0.16667,0.06818,0.890357,-0.000524,1.39282,0.001739,1.328275,0.007464,-0.020712,-0.084172,2.413578,0.999074,7.225677,4.0,0.00029918,6,1061,0.2128,0.22976,0.04545,0.0,3,0.66667,1.0,,,-0.01,0.0242,-0.00568,0.0,-0.00942,0.11424
10,10240,19.24214,245.57143,0.28571,0.09804,0.921081,-0.001087,1.096432,0.00146,0.763979,0.018311,-0.007197,0.807001,2.205492,2.060112,7.451054,4.0,0.00029908,7,1045,0.17942,0.19686,0.07843,0.0,5,0.71429,1.0,,,-0.01,0.02965,-0.00384,0.0,-0.01012,0.23874
