iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,1.799677,-0.007672,0.508516,0.006887,1.863371,0.061628,-0.055833,1.145416,0.232543,0.631906,0.720742,4.0,0.0003,0,551,0.13309,0.18973,0.0,nan,0,0.0,0.0,,,-0.01,0.00258,-0.00267,-0.01953,0.0,0.0
2,2048,nan,nan,0.0,0.0,1.521249,-0.002256,0.242534,0.002515,0.523935,0.021519,0.371998,0.518571,0.375173,0.201898,0.675979,4.0,0.0002999,0,608,0.03245,0.04747,0.0,nan,0,0.0,0.0,,,-0.01,0.00333,-0.00065,-0.00922,-0.00367,0.0
3,3072,-12.20712,346.0,0.0,0.0,1.084163,-0.002962,0.248457,0.001509,0.653902,0.009487,0.432721,0.331209,0.407549,-0.003692,0.804454,4.0,0.0002998,1,702,0.04542,0.07079,0.0,nan,0,1.0,1.0,,,-0.01,0.00362,-0.00113,-0.00914,-0.01157,-0.00299
4,4096,-9.43281,440.85714,0.0,0.0,1.281902,-0.003905,0.244703,0.003221,0.552809,0.032261,0.579458,-0.095648,0.683055,-0.490543,1.120918,4.0,0.00029969,7,648,0.08319,0.12153,0.625,nan,0,0.85714,1.0,,,-0.01,0.00431,-0.00097,-0.02194,-0.00529,-0.00521
5,5120,-10.96418,247.0,0.0,0.0,1.305524,-0.002717,0.183495,0.002135,0.336152,0.006801,0.586783,-0.642657,0.942787,-0.967857,1.054103,4.0,0.00029959,1,634,0.05841,0.0877,0.55556,nan,0,1.0,1.0,,,-0.01,0.00566,-0.00152,-0.00942,-0.01272,-0.00249
6,6144,-7.58178,298.6,0.0,0.0,0.799452,-0.002534,0.126599,0.002731,0.465941,0.036098,0.682122,-0.619446,0.754338,-0.928316,0.980904,4.0,0.00029949,5,772,0.06675,0.10602,0.35714,nan,0,1.0,1.0,,,-0.01,0.00616,-0.00076,-0.01281,-0.01141,-0.02067
7,7168,-9.93852,450.0,0.0,0.0,1.245443,-0.002314,0.105412,0.002165,0.300894,0.007917,0.763332,-1.357176,0.928209,-1.69362,1.38041,4.0,0.00029939,1,599,0.04692,0.0714,0.4,nan,0,0.0,1.0,,,-0.01,0.00327,-0.00087,-0.01986,-0.00595,0.0
8,8192,-8.25513,287.66667,0.0,0.0,1.182753,-0.00311,0.092695,0.004088,0.284139,0.038191,0.826568,-1.682887,1.303089,-1.975464,1.454315,4.0,0.00029928,6,659,0.05378,0.09022,0.33333,nan,0,1.0,0.94444,,,-0.01,0.00701,-0.00071,-0.01273,-0.011,-0.01364
9,9216,-5.96804,170.25,0.0,0.0,1.10231,-0.002332,0.067391,0.001518,0.247645,0.01001,0.856252,-2.028499,1.335384,-2.262864,1.468267,4.0,0.00029918,4,668,0.05684,0.08979,0.28,nan,0,1.0,1.0,,,-0.01,0.00594,-0.00044,-0.01257,-0.01573,-0.01153
10,10240,-7.01657,205.85714,0.0,0.0,1.161094,-0.006227,0.070214,0.005734,0.379427,0.084612,0.838539,-2.285263,1.345728,-2.582518,1.512439,4.0,0.00029908,7,652,0.05742,0.09653,0.21875,nan,0,1.0,1.0,,,-0.01,0.00698,-0.00063,-0.01639,-0.01558,-0.01888
11,11264,-6.53755,168.83333,0.0,0.0,1.198033,-0.004283,0.055043,0.003197,0.275793,0.030413,0.841913,-2.709039,1.336066,-2.848139,1.404292,4.0,0.00029898,6,629,0.06984,0.1211,0.18421,nan,0,1.0,0.88889,,,-0.01,0.01116,-0.00072,-0.01242,-0.02022,-0.0156
