iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.39626,-0.005625,0.393537,0.004995,1.3928,0.067662,-0.100261,-0.865772,0.200675,-1.634162,1.220181,4.0,0.0003,0,683,0.27469,0.37277,0.0,nan,0,0.0,0.0,,,-0.01,0.00508,-0.01303,-0.0218,0.0,-0.0114,0.0
2,2048,nan,nan,0.0,0.0,2.345814,-0.004917,0.130671,0.002468,0.826295,0.027239,0.559879,-1.51898,0.832024,-2.182035,1.985776,4.0,0.0002999,0,725,0.25544,0.35086,0.0,nan,0,0.0,0.0,,,-0.01,0.00492,-0.01272,-0.02115,0.0,-0.0034,0.0
3,3072,nan,nan,0.0,0.0,2.216278,-0.004339,0.054063,0.002914,0.528368,0.019427,0.828273,-1.953148,1.941851,-2.53357,3.054546,4.0,0.0002998,0,741,0.25529,0.34836,0.0,nan,0,0.0,0.0,,,-0.01,0.00552,-0.00926,-0.0212,-0.002,-0.00265,0.0
4,4096,-19.24873,450.0,0.0,0.0,2.181342,-0.004807,0.034513,0.003056,0.388796,0.02002,0.908118,-2.468101,3.033007,-3.026968,4.063766,4.0,0.00029969,8,727,0.28647,0.37995,1.0,nan,0,0.0,0.99799,,,-0.01,0.004,-0.00793,-0.02478,0.0,-0.00935,0.0
5,5120,nan,nan,0.0,0.0,2.309926,-0.006844,0.016543,0.007499,0.316901,0.118827,0.933569,-3.258445,4.116784,-3.806153,5.346368,4.0,0.00029959,0,661,0.29729,0.38644,1.0,nan,0,0.0,0.0,,,-0.01,0.00592,-0.0059,-0.02262,0.0,-0.00498,0.0
6,6144,nan,nan,0.0,0.0,2.273686,-0.004737,0.011029,0.003962,0.238542,0.029297,0.960786,-3.648532,5.330698,-4.172395,6.459827,4.0,0.00029949,0,720,0.25854,0.34281,1.0,nan,0,0.0,0.0,,,-0.01,0.00511,-0.00521,-0.02217,-0.00069,-0.0037,0.0
7,7168,-16.40209,372.0,0.0,0.0,2.113523,-0.002849,0.029226,0.002597,0.22129,0.024414,0.959905,-4.052939,6.451287,-4.466569,7.347115,4.0,0.00029939,1,719,0.26947,0.3548,0.88889,nan,0,1.0,1.0,,,-0.01,0.0053,-0.00524,-0.02067,-0.00286,-0.00346,-0.00209
8,8192,-17.31928,450.0,0.0,0.0,2.262659,-0.004073,0.010993,0.004095,0.269217,0.039063,0.976718,-4.838973,7.271382,-5.286281,8.233948,4.0,0.00029928,7,690,0.26707,0.3465,0.9375,nan,0,0.0,1.0,,,-0.01,0.00654,-0.00326,-0.02359,-0.00133,-0.00607,0.0
9,9216,nan,nan,0.0,0.0,1.713742,-0.00393,0.012493,0.002541,0.254303,0.030727,0.983219,-4.777565,8.255445,-5.043706,8.894973,4.0,0.00029918,0,782,0.24921,0.33599,0.9375,nan,0,0.0,0.0,,,-0.01,0.00483,-0.00391,-0.0194,-0.00657,-0.00044,0.0
10,10240,-11.85208,357.66667,0.0,0.0,1.149312,-0.002829,0.033048,0.002257,0.255264,0.034145,0.964954,-5.122337,8.846543,-5.255133,9.193722,4.0,0.00029908,3,880,0.26601,0.35606,0.84211,nan,0,0.66667,1.0,,,-0.01,0.0049,-0.00594,-0.02584,-0.00742,-0.00256,-0.0072
