iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.477899,-0.007239,0.342413,0.005634,2.179696,0.055525,0.279568,1.36981,0.374657,0.68121,1.525408,4.0,0.0003,0,647,0.27148,0.369,0.0,nan,0,0.0,0.0,,,-0.01,0.00492,-0.00439,-0.02507,0.0,-0.00965,0.0
2,2048,nan,nan,0.0,0.0,2.375825,-0.004756,0.095724,0.001598,0.349428,0.007045,0.687894,0.390203,1.182678,-0.170717,2.170347,4.0,0.0002999,0,672,0.25207,0.3515,0.0,nan,0,0.0,0.0,,,-0.01,0.0042,-0.00089,-0.02416,-0.00244,-0.00094,0.0
3,3072,nan,nan,0.0,0.0,1.998521,-0.004868,0.052831,0.001845,0.299324,0.009626,0.843679,-0.17165,2.039884,-0.683556,3.00275,4.0,0.0002998,0,718,0.24788,0.36014,0.0,nan,0,0.0,0.0,,,-0.01,0.00359,-0.00557,-0.02221,-0.00229,-0.00054,0.0
4,4096,-15.61097,450.0,0.0,0.0,2.111385,-0.004202,0.03653,0.002635,0.328374,0.013288,0.915542,-0.86077,3.034416,-1.268414,3.8922,4.0,0.00029969,8,690,0.28262,0.39095,1.0,nan,0,0.25,0.73945,,,-0.01,0.00451,-0.00353,-0.02368,-0.00084,-0.01047,0.0
5,5120,nan,nan,0.0,0.0,2.416702,-0.005804,0.019515,0.003769,0.255281,0.037563,0.935509,-1.099561,3.956608,-1.653228,5.065883,4.0,0.00029959,0,675,0.28976,0.38421,1.0,nan,0,0.0,0.0,,,-0.01,0.00516,-0.00347,-0.02341,0.0,-0.00398,0.0
6,6144,nan,nan,0.0,0.0,2.428802,-0.004699,0.03133,0.00463,0.423063,0.043876,0.942444,-1.362673,5.018542,-2.288753,6.102767,4.0,0.00029949,0,651,0.2906,0.38379,1.0,nan,0,0.0,0.0,,,-0.01,0.00497,-0.00484,-0.02164,0.0,-0.02516,0.0
7,7168,nan,nan,0.0,0.0,2.411386,-0.008017,0.017076,0.004815,0.325094,0.069824,0.965756,-2.062257,6.162103,-2.881206,7.225107,4.0,0.00029939,0,694,0.29701,0.39383,1.0,nan,0,0.0,0.0,,,-0.01,0.00581,-0.00187,-0.02355,0.0,-0.02202,0.0
8,8192,-21.63905,450.0,0.0,0.0,2.446164,-0.005519,0.011198,0.003763,0.229718,0.055873,0.975076,-2.530566,7.274973,-2.984635,8.324574,4.0,0.00029928,8,658,0.28948,0.38393,1.0,nan,0,0.0,0.72167,,,-0.01,0.00549,-0.0032,-0.02148,0.0,-0.01181,0.0
9,9216,nan,nan,0.0,0.0,2.404024,-0.006926,0.007335,0.002879,0.230198,0.024065,0.984566,-2.573593,8.43672,-2.910191,9.345963,4.0,0.00029918,0,664,0.25988,0.36049,1.0,nan,0,0.0,0.0,,,-0.01,0.0058,-0.00255,-0.01992,-0.00051,-0.00058,0.0
10,10240,nan,nan,0.0,0.0,2.294434,-0.004597,0.023849,0.003511,0.263038,0.040946,0.973221,-2.373979,9.341531,-2.889349,10.234798,4.0,0.00029908,0,678,0.2402,0.3328,1.0,nan,0,0.0,0.0,,,-0.01,0.00301,-0.00371,-0.02306,-0.00171,-0.00042,0.0
11,11264,-14.98034,450.0,0.0,0.0,2.195917,-0.004263,0.008173,0.002005,0.18836,0.007464,0.987311,-3.385928,10.087797,-3.715388,10.908597,4.0,0.00029898,8,684,0.27614,0.37314,1.0,nan,0,0.125,0.7366,,,-0.01,0.00481,-0.00254,-0.02445,-0.001,-0.0084,0.0
12,12288,nan,nan,0.0,0.0,2.367215,-0.005288,0.0046,0.002514,0.205664,0.020299,0.989614,-3.663448,10.932527,-4.082941,11.892682,4.0,0.00029887,0,661,0.25862,0.35472,1.0,nan,0,0.0,0.0,,,-0.01,0.00521,-0.00339,-0.02212,-0.00068,-0.0017,0.0
13,13312,nan,nan,0.0,0.0,2.254049,-0.006059,0.003952,0.003436,0.218788,0.033831,0.99122,-3.290205,11.888932,-3.6861,12.853278,4.0,0.00029877,0,656,0.24045,0.33189,1.0,nan,0,0.0,0.0,,,-0.01,0.00405,-0.00155,-0.02458,0.0,-0.00188,0.0
14,14336,nan,nan,0.0,0.0,2.217717,-0.005645,0.004583,0.003124,0.286994,0.025495,0.991543,-3.141386,12.631464,-3.786952,13.562105,4.0,0.00029867,0,711,0.25738,0.35171,1.0,nan,0,0.0,0.0,,,-0.01,0.00607,-0.00296,-0.02511,0.0,-0.01491,0.0
15,15360,-17.2898,450.0,0.0,0.0,2.113167,-0.004524,0.010517,0.003992,0.22815,0.052595,0.988672,-5.593835,13.629613,-5.662736,14.155865,4.0,0.00029857,8,651,0.24664,0.35317,1.0,nan,0,0.0,0.72423,,,-0.01,0.00664,0.00089,-0.01781,-0.00794,-0.00708,0.0
16,16384,-6.28253,151.0,0.0,0.0,1.348703,-0.003293,0.016881,0.002251,0.211808,0.022077,0.983771,-4.944973,14.310291,-5.083663,14.745191,4.0,0.00029846,1,795,0.29633,0.42546,0.9697,nan,0,1.0,0.33333,,,-0.01,0.00473,-0.00078,-0.0264,-0.00271,-0.00148,-0.00321
