iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.270082,-0.0071,0.31708,0.007495,0.788903,0.10505,-0.181207,-0.108161,0.215632,-0.680037,0.904011,4.0,0.0003,0,581,0.26744,0.34542,0.0,nan,0,0.0,0.0,,,-0.01,0.00305,-0.00945,-0.01885,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.174777,-0.003819,0.115495,0.001559,0.850294,0.008615,0.600145,-0.647217,0.70244,-1.184885,1.647242,4.0,0.00029988,0,630,0.23001,0.29212,0.0,nan,0,0.0,0.0,,,-0.01,0.00416,-0.00849,-0.0178,-0.00104,0.0
3,3072,-12.32165,375.0,0.0,0.0,1.823712,-0.002925,0.09669,0.002265,0.456486,0.024519,0.84026,-1.099982,1.656137,-1.611745,2.176012,4.0,0.00029975,8,671,0.2366,0.31676,1.0,nan,0,0.25,1.0,,,-0.01,0.00476,-0.00777,-0.01502,-0.00932,0.0
4,4096,nan,nan,0.0,0.0,2.258932,-0.003379,0.036265,0.003506,0.379107,0.034319,0.881337,-1.671203,1.971285,-2.137167,2.83586,4.0,0.00029963,0,630,0.28488,0.34766,1.0,nan,0,0.0,0.0,,,-0.01,0.00499,-0.0067,-0.01814,0.0,0.0
5,5120,nan,nan,0.0,0.0,2.099085,-0.002816,0.024364,0.002658,0.261719,0.024798,0.940102,-2.05826,2.857645,-2.475367,3.562534,4.0,0.00029951,0,627,0.25143,0.31396,1.0,nan,0,0.0,0.0,,,-0.01,0.00465,-0.00577,-0.01611,-0.00265,0.0
6,6144,-10.54126,375.0,0.0,0.0,1.671523,-0.005673,0.023,0.004721,0.323325,0.087367,0.961298,-2.303935,3.594464,-2.641439,4.148098,4.0,0.00029939,8,693,0.26846,0.33611,1.0,nan,0,0.0,1.0,,,-0.01,0.0043,-0.00488,-0.01844,-0.00551,0.0
7,7168,nan,nan,0.0,0.0,2.180047,-0.00361,0.016539,0.002774,0.276031,0.028564,0.965709,-2.692698,4.089837,-3.07736,4.769049,4.0,0.00029926,0,618,0.29101,0.35053,1.0,nan,0,0.0,0.0,,,-0.01,0.00706,-0.00435,-0.01723,-0.00341,0.0
8,8192,-9.03816,245.0,0.0,0.0,1.122951,-0.001268,0.0496,0.001204,0.247242,0.009661,0.945416,-3.325608,4.790433,-3.741024,4.843947,4.0,0.00029914,1,773,0.27534,0.34041,0.94118,nan,0,1.0,1.0,,,-0.01,0.0066,-0.00538,-0.01316,-0.01905,-0.00376
9,9216,0.92588,351.85714,0.14286,0.04167,1.246005,-0.001785,1.10823,0.002173,1.322039,0.032296,0.331494,-3.724479,4.405547,-2.602042,7.879412,4.0,0.00029902,7,705,0.26571,0.30657,0.79167,1.0,1,0.57143,0.98413,,,-0.01,0.00797,-0.00273,-0.0193,-0.00427,0.0933
10,10240,66.96042,150.0,1.0,0.08,1.911782,-0.003291,1.033984,0.003899,0.792949,0.045131,0.347404,-2.948053,5.048571,-2.06161,8.878392,4.0,0.00029889,1,678,0.23406,0.27624,0.76,0.5,2,0.0,1.0,,,-0.01,0.00589,-0.00267,-0.017,-0.00315,0.07713
11,11264,3.74874,251.83333,0.16667,0.09677,1.497101,-0.002845,0.652375,0.002512,0.34689,0.01845,0.399755,-2.214772,5.213393,-1.925433,7.92342,4.0,0.00029877,6,687,0.20758,0.26986,0.64516,0.33333,3,0.83333,1.0,,,-0.01,0.00541,-0.00383,-0.01629,-0.0125,0.08305
12,12288,-8.87156,293.66667,0.0,0.08824,1.84488,-0.006101,0.039913,0.007134,0.402366,0.114781,0.921599,-2.16379,5.578917,-2.200258,5.776354,4.0,0.00029865,3,643,0.21487,0.26481,0.64706,0.33333,3,0.66667,1.0,,,-0.01,0.00434,-0.00276,-0.01536,-0.00549,-0.00221
13,13312,nan,nan,0.0,0.08824,1.445665,-0.0056,0.030171,0.005049,0.358735,0.073765,0.93386,-1.295817,5.629619,-1.499476,5.737573,4.0,0.00029853,0,712,0.21084,0.25383,0.64706,0.33333,3,0.0,0.0,,,-0.01,0.00512,-0.00301,-0.01293,-0.00853,0.0
14,14336,-8.76631,347.42857,0.0,0.07317,1.188597,-0.002811,0.02903,0.003765,0.242573,0.051374,0.930938,-2.107126,5.387951,-2.268598,5.320135,4.0,0.0002984,7,691,0.24165,0.2882,0.63415,0.33333,3,0.57143,1.0,,,-0.01,0.00815,-0.00559,-0.01944,-0.00985,-0.00987
15,15360,-6.60122,193.4,0.0,0.06522,1.49913,-0.00211,0.03073,0.001989,0.287653,0.014474,0.914722,-1.909228,5.115726,-2.177248,4.947357,4.0,0.00029828,5,704,0.24227,0.29463,0.58696,0.33333,3,0.8,1.0,,,-0.01,0.00957,-0.00588,-0.01281,-0.0174,-0.01062
