iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.352918,-0.008949,0.309981,0.006233,0.816026,0.076521,0.0217,0.387655,0.234306,-0.164688,1.197524,4.0,0.0003,0,850,0.27269,0.36996,0.0,nan,0.0,0.0,,,-0.01,0.00459,-0.00321,-0.02379,-0.0016,0.0
2,2048,nan,nan,0.0,0.0,2.20427,-0.004288,0.111514,0.001473,0.506088,0.003034,0.628298,-0.12597,0.943732,-0.669239,2.05768,4.0,0.0002999,0,887,0.29011,0.38927,0.0,nan,0.0,0.0,,,-0.01,0.00349,-0.0059,-0.02352,0.0,0.0
3,3072,nan,nan,0.0,0.0,2.196113,-0.004826,0.052894,0.002949,0.339786,0.015451,0.838445,-0.65447,2.089876,-1.158466,3.18182,4.0,0.0002998,0,862,0.30409,0.40114,0.0,nan,0.0,0.0,,,-0.01,0.0041,-0.0037,-0.0242,0.0,0.0
4,4096,-14.44314,450.0,0.0,0.0,2.285644,-0.004939,0.035638,0.00414,0.283256,0.035645,0.914233,-1.201705,3.084158,-1.604224,4.017416,4.0,0.00029969,8,796,0.32764,0.42193,1.0,nan,0.125,0.74081,,,-0.01,0.00501,-0.00273,-0.02534,0.00032,0.0
5,5120,nan,nan,0.0,0.0,2.307622,-0.004835,0.035361,0.003706,0.323077,0.037598,0.928739,-1.440199,3.919055,-1.90212,4.905168,4.0,0.00029959,0,830,0.30483,0.3942,1.0,nan,0.0,0.0,,,-0.01,0.00608,-0.00309,-0.0248,-0.00168,0.0
6,6144,nan,nan,0.0,0.0,2.0567,-0.005461,0.019178,0.003356,0.391881,0.036865,0.950325,-1.494218,4.90444,-1.938928,6.036811,4.0,0.00029949,0,890,0.29099,0.37952,1.0,nan,0.0,0.0,,,-0.01,0.00456,-0.00266,-0.02703,-0.00011,0.0
7,7168,nan,nan,0.0,0.0,2.017959,-0.004189,0.015181,0.002034,0.353375,0.017439,0.964352,-1.503543,5.973016,-1.929494,7.068367,4.0,0.00029939,0,894,0.29531,0.38609,1.0,nan,0.0,0.0,,,-0.01,0.00556,-0.00115,-0.02785,0.0,0.0
8,8192,-14.40044,450.0,0.0,0.0,2.279922,-0.005172,0.010084,0.004573,0.265311,0.040562,0.973314,-3.143792,6.947321,-3.449311,8.048691,4.0,0.00029928,8,827,0.28205,0.37388,1.0,nan,0.125,0.695,,,-0.01,0.00656,-0.00111,-0.02525,0.0,0.0
9,9216,nan,nan,0.0,0.0,2.251602,-0.004503,0.007576,0.002536,0.237585,0.029262,0.981793,-2.50646,8.225513,-2.89306,9.256336,4.0,0.00029918,0,879,0.29771,0.37695,1.0,nan,0.0,0.0,,,-0.01,0.00528,0.00016,-0.02563,0.0,0.0
10,10240,nan,nan,0.0,0.0,2.188268,-0.003582,0.006452,0.002434,0.248542,0.019182,0.984927,-2.301322,9.061333,-2.668244,10.063621,4.0,0.00029908,0,899,0.31543,0.40151,1.0,nan,0.0,0.0,,,-0.01,0.00585,0.00084,-0.02496,0.0,0.0
11,11264,-13.28306,450.0,0.0,0.0,2.218496,-0.004723,0.006563,0.003476,0.226652,0.026855,0.988465,-3.449525,10.04882,-3.716383,10.902318,4.0,0.00029898,8,853,0.3118,0.39997,1.0,nan,0.0,0.59239,,,-0.01,0.0061,0.00038,-0.02677,0.0,0.0
12,12288,nan,nan,0.0,0.0,2.251184,-0.005068,0.004841,0.003005,0.243786,0.028285,0.98867,-4.462987,10.887119,-4.697852,11.928507,4.0,0.00029887,0,853,0.262,0.34501,1.0,nan,0.0,0.0,,,-0.01,0.00535,0.00187,-0.02564,0.0,0.0
13,13312,nan,nan,0.0,0.0,2.191523,-0.004657,0.003466,0.002349,0.214388,0.015381,0.991481,-3.937243,11.777656,-4.279856,12.744852,4.0,0.00029877,0,822,0.28962,0.37821,1.0,nan,0.0,0.0,,,-0.01,0.00585,0.00189,-0.02652,0.0,0.0
14,14336,nan,nan,0.0,0.0,2.182898,-0.006361,0.012768,0.002467,0.188786,0.019566,0.984668,-3.772371,12.391086,-4.19177,13.212869,4.0,0.00029867,0,906,0.303,0.39146,1.0,nan,0.0,0.0,,,-0.01,0.00617,-0.0007,-0.02501,-0.00048,0.0
15,15360,-13.06961,450.0,0.0,0.0,2.211045,-0.005664,0.005124,0.004348,0.272366,0.054827,0.992003,-5.422837,13.881171,-5.662118,14.809612,4.0,0.00029857,8,822,0.2493,0.3324,1.0,nan,0.125,0.57037,,,-0.01,0.00648,-2e-05,-0.02469,0.0,0.0
16,16384,nan,nan,0.0,0.0,2.212929,-0.005805,0.003695,0.00564,0.232716,0.055804,0.99447,-5.017444,14.835064,-5.332285,15.614081,4.0,0.00029846,0,876,0.2627,0.34696,1.0,nan,0.0,0.0,,,-0.01,0.00538,0.00219,-0.02657,0.0,0.0
17,17408,nan,nan,0.0,0.0,2.211301,-0.005343,0.002602,0.004402,0.204519,0.047189,0.994496,-4.564484,15.369708,-4.7941,16.31535,4.0,0.00029836,0,896,0.27985,0.36747,1.0,nan,0.0,0.0,,,-0.01,0.00626,0.00244,-0.02374,0.0,0.0
18,18432,-12.6003,450.0,0.0,0.0,2.251102,-0.004811,0.003529,0.002287,0.247707,0.018764,0.995394,-5.481254,16.376905,-5.684279,17.088598,4.0,0.00029826,8,842,0.25584,0.33772,1.0,nan,0.0,0.54313,,,-0.01,0.00699,-0.00107,-0.02549,-0.00034,0.0
19,19456,nan,nan,0.0,0.0,2.095169,-0.006085,0.006031,0.004767,0.331562,0.061977,0.994373,-6.200818,17.603191,-6.079853,18.151276,4.0,0.00029816,0,828,0.21808,0.30452,1.0,nan,0.0,0.0,,,-0.01,0.00551,0.00197,-0.01847,-0.00159,0.0
20,20480,nan,nan,0.0,0.0,1.541657,-0.003549,0.038912,0.001838,0.322471,0.014823,0.966419,-5.430127,17.888908,-5.762426,18.035866,4.0,0.00029805,0,912,0.21778,0.30729,1.0,nan,0.0,0.0,,,-0.01,0.00445,0.00397,-0.02542,-0.0055,0.0
21,21504,-10.26108,411.0,0.0,0.0,1.043961,-0.003729,0.030194,0.002354,0.272899,0.035435,0.962612,-6.60429,16.397032,-6.783402,16.044699,4.0,0.00029795,1,1004,0.26577,0.3614,0.97561,nan,1.0,0.3,,,-0.01,0.00535,0.00106,-0.02594,-0.0058,-0.004
22,22528,-9.55171,450.0,0.0,0.0,1.831775,-0.006274,0.032273,0.004623,0.35772,0.063825,0.966705,-8.547172,17.813141,-8.132645,17.82663,4.0,0.00029785,7,827,0.25077,0.3429,0.97917,nan,0.71429,0.54545,,,-0.01,0.00982,0.0011,-0.01419,-0.0052,0.0
