iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,-6.9515,95.875,0.0,0.0,2.015505,-0.008638,0.305155,0.005686,0.786607,0.069641,-0.091043,-0.269402,0.220473,-1.293482,1.147704,4.0,0.0003,8,1151,0.33166,0.43053,0.0,nan,0,1.0,0.92308,0.22433,5.3758,-0.01,0.02591,-0.00671,-0.03917,-0.0147,-0.00609,-0.01687
2,2048,-6.75604,97.625,0.0,0.0,1.990571,-0.005498,0.162175,0.003638,0.819016,0.040039,0.625321,-1.388393,1.020404,-2.250262,1.905648,4.0,0.00029991,8,1218,0.31298,0.40058,0.0,nan,0,1.0,0.96429,0.30144,5.75151,-0.01,0.02352,-0.00582,-0.04281,-0.01449,-0.00308,-0.01699
3,3072,-6.76995,97.81818,0.0,0.0,1.973737,-0.004584,0.137219,0.002889,0.590169,0.035645,0.758745,-2.172542,1.830004,-2.978593,2.373202,4.0,0.00029982,11,1194,0.34436,0.43974,0.0,nan,0,1.0,0.97674,0.21805,4.87548,-0.01,0.01982,-0.00585,-0.03343,-0.02415,-0.00305,-0.02405
4,4096,-6.93602,104.5,0.0,0.0,1.774206,-0.0049,0.086803,0.002598,0.475319,0.012878,0.836902,-2.623871,1.977664,-3.161194,2.601385,4.0,0.00029974,10,1252,0.32006,0.3997,0.0,nan,0,1.0,0.96429,0.2,5.54568,-0.01,0.01858,-0.00365,-0.03326,-0.01808,-0.00364,-0.02377
5,5120,-7.02751,116.28571,0.0,0.0,1.775675,-0.007714,0.067198,0.005396,0.382094,0.074646,0.882835,-3.243984,2.457939,-3.662587,2.984498,4.0,0.00029965,7,1252,0.34939,0.4289,0.0,nan,0,1.0,0.94118,0.21014,6.32421,-0.01,0.01951,-0.00322,-0.03811,-0.01435,-0.00493,-0.01625
6,6144,-6.74543,106.75,0.0,0.0,1.453199,-0.006467,0.062672,0.003292,0.347403,0.047424,0.885129,-3.297626,2.52389,-3.610494,2.928048,4.0,0.00029956,4,707,0.29375,0.36116,0.0,nan,0,1.0,1.0,0.26804,6.47875,-0.01,0.01372,-0.00222,-0.03314,-0.01415,-0.00255,-0.01118
7,7168,-7.06718,146.14286,0.0,0.0,1.254952,-0.004832,0.050211,0.00206,0.371744,0.014282,0.902253,-3.437798,2.612149,-3.690984,2.874352,4.0,0.00029947,7,565,0.31116,0.3817,0.01818,nan,0,1.0,0.91667,0.27941,4.71214,-0.01,0.0095,-0.00399,-0.02945,-0.01951,-0.00459,-0.01935
8,8192,-7.85771,175.28571,0.0,0.0,1.465663,-0.006212,0.044337,0.002775,0.319142,0.026855,0.930025,-3.77622,2.993394,-3.990899,3.391908,4.0,0.00029939,7,892,0.30916,0.37231,0.03226,nan,0,1.0,1.0,0.16667,6.83382,-0.01,0.0142,-0.00315,-0.03339,-0.01218,-0.00149,-0.01666
9,9216,-6.48564,147.85714,0.0,0.0,1.559888,-0.00462,0.064276,0.003239,0.327011,0.045593,0.904094,-4.090786,3.275128,-4.293081,3.604866,4.0,0.0002993,7,1061,0.32972,0.39908,0.04348,nan,0,1.0,1.0,0.21254,5.95422,-0.01,0.01674,-0.00213,-0.0333,-0.01948,-0.00559,-0.01578
10,10240,-6.92323,145.875,0.0,0.0,1.421837,-0.005468,0.051643,0.001915,0.330094,0.018066,0.916218,-4.116928,3.390074,-4.262524,3.591251,4.0,0.00029921,8,1105,0.32644,0.39237,0.05195,nan,0,1.0,1.0,0.29469,5.3429,-0.01,0.01621,-0.00333,-0.0311,-0.01504,-0.0083,-0.01996
