iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.015996,-0.008267,0.413051,0.007666,0.687351,0.082415,-0.172757,0.050438,0.269848,-0.642132,0.752802,4.0,0.0003,0,576,0.10212,0.13853,0.0,nan,0,0.0,0.0,,,-0.01,0.00132,-0.00194,-0.03055,0.0,0.0
2,2048,nan,nan,0.0,0.0,1.902129,-0.005397,0.27823,0.00281,1.022097,0.039516,0.416406,-0.565782,0.412306,-1.166926,0.946453,4.0,0.0002999,0,604,0.03943,0.05413,0.0,nan,0,0.0,0.0,,,-0.01,0.00021,-0.00051,-0.02589,-0.00075,0.0
3,3072,nan,nan,0.0,0.0,1.552344,-0.006976,0.189267,0.007279,0.660578,0.123744,0.560407,-1.236558,0.634425,-1.695461,1.008237,4.0,0.0002998,0,642,0.02574,0.04357,0.0,nan,0,0.0,0.0,,,-0.01,0.00073,-0.00055,-0.02118,-0.0046,0.0
4,4096,-14.91745,450.0,0.0,0.0,1.552301,-0.005442,0.142055,0.002944,0.339556,0.023647,0.710442,-1.647459,0.869458,-1.967261,1.230884,4.0,0.00029969,8,634,0.09529,0.13858,1.0,nan,0,0.375,1.0,,,-0.01,0.00341,-0.0012,-0.02308,-0.00391,0.0
5,5120,-7.24892,190.0,0.0,0.0,1.401861,-0.006286,0.105505,0.005459,0.455443,0.098877,0.771667,-1.944009,1.008564,-2.21397,1.225991,4.0,0.00029959,1,583,0.03008,0.04901,0.88889,nan,0,1.0,1.0,,,-0.01,0.00423,-0.00012,-0.01368,-0.01141,-0.00248
6,6144,-9.14857,257.0,0.0,0.0,0.879279,-0.003251,0.066457,0.002393,0.335198,0.026786,0.865725,-1.714623,1.122788,-1.899826,1.337009,4.0,0.00029949,3,792,0.0442,0.07021,0.66667,nan,0,1.0,1.0,,,-0.01,0.00515,-0.001,-0.01625,-0.00996,-0.01175
7,7168,-7.89575,274.66667,0.0,0.0,1.011309,-0.005529,0.094104,0.002762,0.272505,0.02989,0.84037,-1.988651,1.330881,-2.17726,1.460443,4.0,0.00029939,6,705,0.05651,0.09607,0.44444,nan,0,1.0,1.0,,,-0.01,0.00795,-2e-05,-0.01469,-0.01628,-0.02064
8,8192,-5.80973,218.5,0.0,0.0,1.332753,-0.003926,0.089673,0.003729,0.299444,0.023612,0.814516,-2.638818,1.290751,-2.815641,1.396939,4.0,0.00029928,6,606,0.06486,0.10894,0.375,nan,0,1.0,1.0,,,-0.01,0.00926,2e-05,-0.01588,-0.01338,-0.01265
9,9216,-5.76063,146.75,0.0,0.0,1.154688,-0.004339,0.082324,0.002901,0.255159,0.031076,0.81311,-2.667401,1.185787,-2.789789,1.391321,4.0,0.00029918,4,643,0.04683,0.08878,0.32143,nan,0,1.0,1.0,,,-0.01,0.00735,0.00012,-0.0159,-0.0128,-0.0114
10,10240,-6.89309,236.0,0.0,0.0,0.715482,-0.002689,0.036716,0.001066,0.238328,0.006452,0.89833,-2.196438,1.115044,-2.300127,1.240174,4.0,0.00029908,4,790,0.0642,0.10409,0.28125,nan,0,1.0,1.0,,,-0.01,0.0054,-0.00054,-0.01345,-0.01454,-0.01816
11,11264,15.68429,223.42857,0.28571,0.05128,1.128427,-0.003044,4.690248,0.002778,3.198147,0.025112,-0.00085,-2.849396,1.438235,-0.139571,10.032192,4.0,0.00029898,7,654,0.08614,0.13275,0.25641,0.0,2,0.71429,1.0,,,-0.01,0.00744,-0.0001,-0.0203,-0.0055,0.19493
12,12288,6.33629,172.0,0.16667,0.06667,1.239484,-0.000731,1.589377,0.002281,0.744665,0.040004,0.048976,-1.343512,1.899114,-0.306369,7.30025,4.0,0.00029887,6,569,0.07222,0.12774,0.24444,0.0,3,0.83333,1.0,,,-0.01,0.00638,-0.00131,-0.02207,-0.01259,0.08264
