iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.364232,-0.007245,0.295591,0.004617,0.93468,0.047328,0.033879,0.498007,0.178758,-0.280111,1.404589,4.0,0.0003,0,689,0.2743,0.3718,0.0,nan,0,0.0,0.0,,,-0.01,0.00476,-0.00183,-0.02876,-0.00083,-0.01262,0.0
2,2048,nan,nan,0.0,0.0,2.032371,-0.003475,0.109092,0.00095,0.468931,0.002407,0.693978,-0.271382,1.159246,-0.791344,2.132641,4.0,0.0002999,0,750,0.27924,0.3823,0.0,nan,0,0.0,0.0,,,-0.01,0.00484,-0.00102,-0.02543,-0.00427,-0.00133,0.0
3,3072,nan,nan,0.0,0.0,1.707503,-0.003726,0.063169,0.001676,0.379925,0.014858,0.843434,-0.751375,2.094845,-1.140019,3.051296,4.0,0.0002998,0,789,0.27262,0.38485,0.0,nan,0,0.0,0.0,,,-0.01,0.00531,-0.00161,-0.0269,-0.00252,-0.0002,0.0
4,4096,-16.17115,450.0,0.0,0.0,1.858699,-0.005809,0.039629,0.00324,0.304113,0.037249,0.910916,-1.136333,3.0458,-1.623639,3.967055,4.0,0.00029969,8,743,0.2667,0.36936,1.0,nan,0,0.5,0.69519,,,-0.01,0.00567,-0.00444,-0.03283,-0.0022,-0.00869,0.0
5,5120,nan,nan,0.0,0.0,1.974284,-0.005013,0.059095,0.003699,0.264068,0.02982,0.923763,-1.68977,3.940223,-2.110566,4.490664,4.0,0.00029959,0,727,0.26493,0.3624,1.0,nan,0,0.0,0.0,,,-0.01,0.0061,-0.00356,-0.0205,-0.00888,-0.00026,0.0
6,6144,-10.49043,276.75,0.0,0.0,0.934091,-0.004753,0.055824,0.003077,0.315117,0.043283,0.906622,-1.437275,3.775,-1.745208,3.81505,4.0,0.00029949,4,774,0.24887,0.35525,0.66667,nan,0,1.0,0.73984,,,-0.01,0.00856,-0.00537,-0.02166,-0.0192,-0.00506,-0.01805
7,7168,-8.80024,221.5,0.0,0.0,0.966475,-0.003463,0.047856,0.001899,0.216804,0.022531,0.905849,-1.768989,3.501767,-2.044523,3.62333,4.0,0.00029939,2,861,0.23307,0.33039,0.57143,nan,0,1.0,0.8,,,-0.01,0.00971,-0.00724,-0.01896,-0.0142,-0.00351,-0.00882
8,8192,-9.22401,332.2,0.0,0.0,1.148739,-0.004309,0.041138,0.002037,0.290427,0.023751,0.922844,-2.216701,3.575295,-2.441944,3.707643,4.0,0.00029928,5,813,0.25413,0.35828,0.57895,nan,0,1.0,0.79592,,,-0.01,0.00848,-0.00485,-0.01849,-0.01454,-0.00726,-0.00746
9,9216,-6.58934,243.0,0.0,0.0,0.962917,-0.003377,0.025869,0.002278,0.247475,0.024379,0.93993,-2.402915,3.180997,-2.518624,3.473132,4.0,0.00029918,3,883,0.24868,0.34298,0.54545,nan,0,1.0,0.85106,,,-0.01,0.00909,-0.00567,-0.01649,-0.00725,-0.00394,-0.00871
10,10240,11.79661,315.75,0.25,0.03846,0.976367,-0.001082,1.274337,0.002656,1.060001,0.04262,0.266151,-2.575727,3.537582,-1.442789,8.004883,4.0,0.00029908,4,888,0.24508,0.34973,0.53846,0.0,1,0.5,0.85135,,,-0.01,0.00679,-0.00599,-0.0209,-0.0064,-0.00397,0.13802
11,11264,-9.02121,450.0,0.0,0.03571,0.814226,-0.004003,0.053749,0.001245,0.579024,0.012207,0.916638,-1.661608,4.277483,-1.704276,4.477513,4.0,0.00029898,2,930,0.22987,0.32134,0.57143,0.0,1,1.0,0.83929,,,-0.01,0.00829,-0.00748,-0.02434,-0.01285,-0.00695,0.0
12,12288,-6.44171,195.75,0.0,0.03125,0.834982,-0.006107,0.039661,0.002377,0.311101,0.032924,0.927238,-1.530285,4.5647,-1.641359,4.840721,4.0,0.00029887,4,921,0.23087,0.31899,0.53125,0.0,1,1.0,0.85714,,,-0.01,0.00736,-0.00626,-0.02315,-0.01185,-0.0056,-0.01434
13,13312,-7.9933,373.25,0.0,0.02778,0.789784,-0.00478,0.032298,0.002525,0.225386,0.031215,0.932258,-1.391397,4.231558,-1.482715,4.393757,4.0,0.00029877,4,933,0.19196,0.27972,0.55556,0.0,1,0.75,0.8913,,,-0.01,0.00678,-0.0059,-0.02157,-0.01217,-0.00369,-0.0049
14,14336,-5.22145,209.0,0.0,0.025,0.947965,-0.00518,0.031563,0.002884,0.244198,0.03397,0.947585,-1.25363,4.737444,-1.390594,5.105012,4.0,0.00029867,4,890,0.21475,0.30077,0.525,0.0,1,1.0,0.92593,,,-0.01,0.00669,-0.00378,-0.02308,-0.00959,-0.0049,-0.0129
15,15360,-8.28774,313.5,0.0,0.02273,0.814036,-0.004853,0.02886,0.002976,0.29404,0.043422,0.948918,-1.100246,4.753782,-1.28463,4.877005,4.0,0.00029857,4,826,0.19807,0.27833,0.52273,0.0,1,0.75,0.86765,,,-0.01,0.00741,-0.00255,-0.02791,-0.00927,-0.00499,-0.00965
16,16384,7.04809,247.6,0.2,0.04082,1.129757,-0.001327,0.78963,0.001826,0.350587,0.010289,0.327885,-1.454839,4.221017,-0.848319,7.345997,4.0,0.00029846,5,809,0.19234,0.28165,0.4898,0.0,2,0.6,0.96429,,,-0.01,0.00842,-0.00131,-0.02145,-0.01322,-0.0075,0.10379
17,17408,-5.73732,202.0,0.0,0.03846,0.777426,-0.004106,0.043066,0.002024,0.295215,0.025077,0.914553,0.009048,4.263286,-0.194547,4.614969,4.0,0.00029836,3,940,0.20168,0.28571,0.48077,0.0,2,1.0,0.9,,,-0.01,0.00583,-0.00111,-0.03259,-0.00571,-0.00481,-0.0098
18,18432,-6.74065,132.0,0.0,0.03774,0.939952,-0.00732,0.029088,0.004881,0.411447,0.087891,0.953273,-0.077295,5.307628,-0.483344,5.941375,4.0,0.00029826,1,914,0.21053,0.2804,0.4717,0.0,2,1.0,0.0,,,-0.01,0.00341,-0.00299,-0.03328,-0.00488,-0.00177,-0.00416
19,19456,-9.17865,450.0,0.0,0.03448,1.201394,-0.004566,0.046455,0.002395,0.252737,0.024519,0.941604,-1.173985,6.047117,-1.342483,6.570499,4.0,0.00029816,5,834,0.20801,0.28622,0.51724,0.0,2,0.8,0.85714,,,-0.01,0.00729,-0.00097,-0.03146,-0.00365,-0.00673,0.0
20,20480,-13.31912,450.0,0.0,0.0339,0.872066,-0.004529,0.037468,0.00236,0.267519,0.031913,0.928151,-0.548538,4.96553,-0.472652,5.173987,4.0,0.00029805,1,917,0.19281,0.27548,0.52542,0.0,2,0.0,0.75,,,-0.01,0.00705,-0.00228,-0.02249,-0.00576,-0.00147,0.0
