iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.479151,-0.007556,0.293866,0.00632,0.833214,0.066336,-0.004359,-0.288254,0.190038,-0.940926,1.334114,4.0,0.0003,0,649,0.2673,0.36691,0.0,nan,0,0.0,0.0,,,-0.01,0.00509,-0.00313,-0.02622,0.0,-0.0088,0.0
2,2048,nan,nan,0.0,0.0,2.337721,-0.005775,0.08603,0.002763,0.535519,0.03118,0.688421,-0.928466,1.079774,-1.398999,2.112275,4.0,0.0002999,0,682,0.24274,0.34602,0.0,nan,0,0.0,0.0,,,-0.01,0.00499,-0.00205,-0.02146,-0.00138,-0.00022,0.0
3,3072,nan,nan,0.0,0.0,2.138394,-0.005136,0.035766,0.003136,0.276161,0.029576,0.861849,-1.449847,2.162994,-1.860967,3.217207,4.0,0.0002998,0,693,0.23337,0.33899,0.0,nan,0,0.0,0.0,,,-0.01,0.00405,-0.00228,-0.02032,-0.00122,-7e-05,0.0
4,4096,-14.47447,450.0,0.0,0.0,2.26378,-0.00474,0.03677,0.003119,0.356846,0.033447,0.919704,-1.843717,3.114237,-2.350571,3.970097,4.0,0.00029969,8,665,0.2791,0.37888,1.0,nan,0,0.0,0.7098,,,-0.01,0.00542,-0.00414,-0.02343,-0.00157,-0.01062,0.0
5,5120,nan,nan,0.0,0.0,2.108947,-0.004453,0.046203,0.002437,0.300921,0.022705,0.93725,-2.945042,4.064928,-3.405234,4.593361,4.0,0.00029959,0,683,0.30087,0.40367,1.0,nan,0,0.0,0.0,,,-0.01,0.00617,-0.00584,-0.01324,-0.00715,-0.00168,0.0
6,6144,-12.91963,308.0,0.0,0.0,1.307852,-0.003883,0.048772,0.001847,0.340701,0.01702,0.930747,-3.942105,4.390713,-4.306549,4.672608,4.0,0.00029949,1,806,0.31602,0.45221,0.88889,nan,0,1.0,0.8125,,,-0.01,0.00596,-0.00681,-0.02063,-0.00871,-0.00141,-0.00353
7,7168,-11.35172,364.0,0.0,0.0,1.313313,-0.003309,0.032601,0.00234,0.400187,0.029436,0.938703,-4.479375,4.360744,-4.720836,4.883389,4.0,0.00029939,1,798,0.30426,0.42528,0.8,nan,0,1.0,0.66667,,,-0.01,0.00533,-0.00604,-0.026,-0.00257,-0.00557,-0.00343
8,8192,-12.5383,450.0,0.0,0.0,2.128832,-0.003317,0.032398,0.00209,0.279536,0.021624,0.95352,-4.591958,5.163279,-4.903993,5.788596,4.0,0.00029928,6,666,0.29503,0.39375,0.875,nan,0,0.5,0.85185,,,-0.01,0.00701,-0.00152,-0.01963,-0.00673,-0.00736,0.0
9,9216,nan,nan,0.0,0.0,1.131878,-0.003373,0.02,0.001648,0.294844,0.015625,0.97107,-3.967246,5.487372,-4.291404,5.900401,4.0,0.00029918,0,825,0.34944,0.48979,0.875,nan,0,0.0,0.0,,,-0.01,0.00521,-0.00781,-0.02505,-0.01068,-0.00017,0.0
10,10240,-12.14192,403.0,0.0,0.0,0.969097,-0.003404,0.025249,0.00285,0.216721,0.034668,0.961972,-4.469402,5.655873,-4.689694,5.966371,4.0,0.00029908,3,861,0.32204,0.4779,0.84211,nan,0,0.66667,0.7971,,,-0.01,0.00511,-0.00462,-0.03149,-0.00374,-0.0056,-0.00452
11,11264,-10.73859,450.0,0.0,0.0,1.572486,-0.004809,0.018694,0.002806,0.267739,0.030413,0.971087,-5.185019,5.954319,-5.448953,6.50638,4.0,0.00029898,5,749,0.26969,0.37576,0.875,nan,0,0.6,0.71569,,,-0.01,0.00605,-0.00514,-0.02195,-0.00497,-0.01094,0.0
12,12288,nan,nan,0.0,0.0,1.586283,-0.003331,0.021017,0.002498,0.207067,0.018311,0.970809,-5.208931,6.395303,-5.389542,6.614485,4.0,0.00029887,0,752,0.25258,0.36527,0.875,nan,0,0.0,0.0,,,-0.01,0.00527,-0.00284,-0.01343,-0.00842,-0.0009,0.0
13,13312,-8.31685,339.0,0.0,0.0,1.221797,-0.003694,0.033332,0.002003,0.221912,0.025879,0.943915,-5.644082,5.998214,-5.786439,6.438921,4.0,0.00029877,3,813,0.29305,0.42206,0.81481,nan,0,1.0,0.82927,,,-0.01,0.00549,-0.0033,-0.02256,-0.00646,-0.0042,-0.00737
14,14336,-10.04749,450.0,0.0,0.0,1.598379,-0.005435,0.009662,0.004202,0.292627,0.057268,0.981263,-5.714239,6.995956,-6.047381,7.756749,4.0,0.00029867,1,764,0.30053,0.41229,0.82143,nan,0,1.0,0.95238,,,-0.01,0.00541,-0.00522,-0.02551,0.0,-0.00535,0.0
15,15360,-12.68465,450.0,0.0,0.0,2.285712,-0.004893,0.01004,0.003356,0.254113,0.040632,0.981126,-6.481293,8.414944,-6.904035,9.390826,4.0,0.00029857,4,676,0.26339,0.34643,0.84375,nan,0,0.5,0.75,,,-0.01,0.00559,-0.00222,-0.02501,-0.0,-0.00522,0.0
16,16384,-13.6745,450.0,0.0,0.0,2.307322,-0.004953,0.006777,0.005157,0.265529,0.074114,0.986507,-6.911859,9.397683,-7.251187,10.342321,4.0,0.00029846,2,680,0.25687,0.35052,0.85294,nan,0,0.0,0.81579,,,-0.01,0.005,-0.00111,-0.02317,-1e-05,-0.00233,0.0
17,17408,-14.38316,450.0,0.0,0.0,2.340058,-0.005183,0.006377,0.003012,0.262006,0.030204,0.989149,-7.065891,10.36104,-7.379964,11.23956,4.0,0.00029836,2,676,0.25028,0.34082,0.86111,nan,0,0.0,0.86667,,,-0.01,0.00528,-0.0019,-0.02181,-0.00043,-0.00279,0.0
18,18432,-15.40239,450.0,0.0,0.0,2.35459,-0.004674,0.004311,0.004965,0.226462,0.061454,0.991827,-7.649769,11.336316,-8.017565,12.205435,4.0,0.00029826,4,675,0.24819,0.33691,0.875,nan,0,0.0,0.75,,,-0.01,0.00548,-0.00215,-0.02224,0.0,-0.00889,0.0
19,19456,nan,nan,0.0,0.0,2.325545,-0.005398,0.00347,0.005085,0.238696,0.067557,0.992691,-7.871859,12.295496,-8.237854,13.213384,4.0,0.00029816,0,672,0.23228,0.3245,0.875,nan,0,0.0,0.0,,,-0.01,0.0055,-0.00101,-0.02302,0.0,-0.00433,0.0
20,20480,-15.38415,450.0,0.0,0.0,2.30527,-0.0036,0.003183,0.002494,0.229954,0.018729,0.994166,-8.300763,13.105508,-8.696338,13.935298,4.0,0.00029805,3,688,0.24051,0.3252,0.88372,nan,0,0.0,0.63415,,,-0.01,0.00408,-0.00107,-0.02292,0.0,-0.00668,0.0
21,21504,-20.02345,450.0,0.0,0.0,2.299234,-0.004478,0.003368,0.002783,0.234818,0.02846,0.994005,-8.616874,13.759192,-9.129615,14.596835,4.0,0.00029795,1,697,0.23214,0.31473,0.88636,nan,0,0.0,0.8,,,-0.01,0.00491,-0.00036,-0.02287,0.0,-0.01727,0.0
22,22528,-18.11523,450.0,0.0,0.0,2.31368,-0.004986,0.002965,0.003807,0.219566,0.04262,0.994932,-9.462036,14.81636,-9.901285,15.670905,4.0,0.00029785,4,689,0.23968,0.31696,0.89583,nan,0,0.0,0.77273,,,-0.01,0.00579,-0.0008,-0.02429,0.0,-0.01501,0.0
23,23552,-20.47959,450.0,0.0,0.0,2.336334,-0.004869,0.002138,0.003488,0.234312,0.033447,0.995847,-9.653941,15.418661,-10.071054,16.24745,4.0,0.00029775,2,694,0.24749,0.3238,0.9,nan,0,0.0,0.57143,,,-0.01,0.00539,-0.00127,-0.02346,0.0,-0.01168,0.0
24,24576,-15.52107,450.0,0.0,0.0,2.33312,-0.004814,0.00215,0.003174,0.223124,0.024275,0.99635,-10.100492,16.142574,-10.382375,16.915705,4.0,0.00029764,2,688,0.25,0.33092,0.90385,nan,0,0.0,0.71429,,,-0.01,0.00506,-0.00084,-0.02147,0.0,-0.00615,0.0
25,25600,-16.20855,450.0,0.0,0.0,2.361314,-0.005907,0.002373,0.004412,0.258771,0.055246,0.996315,-10.538679,16.982237,-10.851736,17.771528,4.0,0.00029754,4,674,0.24568,0.32868,0.91071,nan,0,0.0,0.62,,,-0.01,0.00523,-0.0004,-0.02282,0.0,-0.00914,0.0
26,26624,nan,nan,0.0,0.0,2.343055,-0.004906,0.002144,0.004251,0.226313,0.042794,0.996861,-10.759904,17.845959,-11.055056,18.594934,4.0,0.00029744,0,683,0.24888,0.33608,0.91071,nan,0,0.0,0.0,,,-0.01,0.00512,0.00026,-0.02237,0.0,-0.0044,0.0
27,27648,-17.01307,450.0,0.0,0.0,2.327378,-0.004742,0.002025,0.003748,0.219062,0.030134,0.996909,-10.762818,18.231665,-11.056119,18.978409,4.0,0.00029734,2,684,0.24093,0.32492,0.91379,nan,0,0.0,0.47059,,,-0.01,0.00475,0.0005,-0.02293,0.0,-0.00769,0.0
28,28672,-14.51366,450.0,0.0,0.0,2.336634,-0.005743,0.00177,0.004767,0.243832,0.032471,0.997374,-10.673099,19.19755,-10.975667,19.955181,4.0,0.00029724,2,682,0.23116,0.31398,0.91667,nan,0,0.0,0.58621,,,-0.01,0.00503,0.00018,-0.02398,-0.00035,-0.00702,0.0
