iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.336748,-0.008144,0.33643,0.007001,1.314709,0.054339,0.025211,0.656328,0.165928,-0.012314,1.231406,4.0,0.0003,0,828,0.26967,0.36286,0.0,0.0,0.0,,,-0.01,0.00521,-0.01183,-0.02332,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.28471,-0.004368,0.109429,0.002061,0.759777,0.013532,0.626691,0.104244,0.865892,-0.532314,1.918876,4.0,0.0002999,0,817,0.22228,0.30871,0.0,0.0,0.0,,,-0.01,0.0047,-0.01109,-0.02008,-0.00095,0.0
3,3072,-13.90205,375.0,0.0,0.0,1.818121,-0.005208,0.082492,0.004701,0.587299,0.06665,0.85542,-0.366105,1.886543,-0.88142,2.515901,4.0,0.0002998,8,875,0.2294,0.326,1.0,0.25,0.99059,,,-0.01,0.00428,-0.01101,-0.01801,-0.00709,0.0
4,4096,nan,nan,0.0,0.0,2.269882,-0.00521,0.052535,0.004359,0.470099,0.047991,0.874861,-0.75831,2.47559,-1.310411,3.494693,4.0,0.00029969,0,839,0.24393,0.3232,1.0,0.0,0.0,,,-0.01,0.00721,-0.00842,-0.0223,-0.00341,0.0
5,5120,7.39801,223.5,0.25,0.08333,1.340542,-0.000745,1.440644,0.001776,0.987524,0.024275,0.192492,-1.311161,3.353282,-0.531356,7.673588,4.0,0.00029959,4,946,0.23344,0.32383,0.66667,0.75,0.9604,,,-0.01,0.00796,-0.0094,-0.01927,-0.01608,0.09883
6,6144,-9.31088,308.8,0.0,0.05882,1.618341,-0.004308,0.051972,0.003767,0.515272,0.036935,0.920989,-0.8265,3.746275,-1.250919,4.230098,4.0,0.00029949,5,869,0.25639,0.33866,0.58824,0.8,0.9898,,,-0.01,0.00691,-0.00768,-0.01959,-0.00848,-0.00819
7,7168,-8.51013,180.33333,0.0,0.05,1.552173,-0.005142,0.05024,0.003832,0.424915,0.05828,0.901689,-1.38626,4.122748,-1.800684,4.435551,4.0,0.00029939,3,923,0.26373,0.34148,0.5,1.0,0.98077,,,-0.01,0.00749,-0.00863,-0.01804,-0.01348,-0.00848
8,8192,-8.77331,250.16667,0.0,0.03846,1.433808,-0.003859,0.04201,0.004046,0.322373,0.057792,0.914258,-1.520279,4.269043,-1.954114,4.488799,4.0,0.00029928,6,926,0.26543,0.33865,0.42308,1.0,1.0,,,-0.01,0.00944,-0.0062,-0.0248,-0.01369,-0.0149
9,9216,-7.11355,146.0,0.0,0.02941,1.792709,-0.00371,0.055598,0.00435,0.305894,0.053083,0.884565,-2.364555,4.324727,-2.718072,4.415142,4.0,0.00029918,8,859,0.25882,0.32974,0.32353,1.0,1.0,,,-0.01,0.01221,-0.00422,-0.01625,-0.02282,-0.01947
10,10240,-5.96389,118.0,0.0,0.02381,1.711537,-0.003793,0.041719,0.004353,0.309303,0.059884,0.903508,-2.759327,4.004128,-3.188907,4.266195,4.0,0.00029908,8,843,0.26262,0.31454,0.2619,1.0,0.97222,,,-0.01,0.01143,-0.00455,-0.02053,-0.01943,-0.01991
11,11264,-6.261,136.5,0.0,0.02,1.440045,-0.003447,0.035564,0.00437,0.269879,0.043841,0.906948,-3.234089,3.91487,-3.411191,3.983706,4.0,0.00029898,8,870,0.24494,0.30105,0.22,1.0,0.97368,,,-0.01,0.01129,-0.00347,-0.01924,-0.0231,-0.02269
12,12288,-5.76314,113.81818,0.0,0.01639,1.64509,-0.002175,0.038794,0.002938,0.220365,0.029192,0.89384,-3.302562,3.898281,-3.524439,3.930719,4.0,0.00029887,11,854,0.22537,0.28986,0.18033,1.0,1.0,,,-0.01,0.01201,-0.00132,-0.02071,-0.02808,-0.02744
13,13312,-5.11122,95.85714,0.0,0.01471,1.401708,-0.004257,0.021727,0.005135,0.266053,0.059361,0.930389,-3.337,3.461565,-3.511555,3.543443,4.0,0.00029877,7,902,0.20337,0.26488,0.16176,1.0,1.0,,,-0.01,0.01342,-0.00199,-0.01901,-0.02327,-0.01944
14,14336,-5.90776,122.09091,0.0,0.01266,1.533427,-0.003549,0.023717,0.0053,0.245837,0.058105,0.913914,-3.551733,3.306258,-3.643862,3.332319,4.0,0.00029867,11,857,0.20049,0.25571,0.13924,1.0,1.0,,,-0.01,0.01097,-0.00066,-0.0173,-0.02481,-0.02883
15,15360,4.66933,118.14286,0.14286,0.02326,1.380153,-0.000754,1.026203,0.001487,0.754139,0.019845,0.194688,-3.553204,3.22863,-2.284945,7.819486,4.0,0.00029857,7,875,0.18815,0.25107,0.12791,1.0,1.0,,,-0.01,0.01332,-0.00102,-0.01929,-0.02373,0.08071
16,16384,2.9064,131.33333,0.11111,0.03158,1.413794,-0.002124,0.927098,0.00321,0.826846,0.043492,0.325914,-2.705638,4.459913,-1.303482,8.462253,4.0,0.00029846,9,904,0.19553,0.26596,0.11579,0.88889,0.91667,,,-0.01,0.01222,-0.00028,-0.019,-0.01773,0.07626
17,17408,-5.16374,94.25,0.0,0.03,1.430775,-0.002519,0.124878,0.002449,0.340858,0.03847,0.550084,-1.513184,5.250638,-1.487483,4.41821,4.0,0.00029836,8,877,0.21687,0.30215,0.08,1.0,1.0,,,-0.01,0.01125,-0.00113,-0.01817,-0.02949,-0.02108
18,18432,-4.95127,98.22222,0.0,0.02,1.173768,-0.004605,0.055096,0.005395,0.403292,0.083949,0.759911,-0.58028,3.801883,-0.91876,3.582587,4.0,0.00029826,9,919,0.19115,0.26181,0.03,1.0,1.0,,,-0.01,0.0128,-0.00177,-0.0172,-0.02649,-0.02706
19,19456,0.83746,131.36364,0.09091,0.03,1.3261,-0.001157,0.901387,0.001023,0.537856,0.007638,0.186239,-1.122874,3.316265,-0.232236,7.779499,4.0,0.00029816,11,838,0.17611,0.25733,0.01,1.0,1.0,,,-0.01,0.0142,-0.00064,-0.01697,-0.03308,0.07366
20,20480,-4.87173,78.76923,0.0,0.03,1.413152,-0.002993,0.057863,0.004704,0.472609,0.038993,0.68368,-2.091834,3.696258,-2.175713,3.323835,4.0,0.00029805,13,854,0.16805,0.24602,0.01,1.0,1.0,,,-0.01,0.01225,1e-05,-0.01806,-0.02657,-0.03147
21,21504,3.05977,94.44444,0.11111,0.04,1.255618,-0.001335,0.938565,0.004361,0.728796,0.051409,0.166541,-1.558235,3.134198,-0.554359,7.803524,4.0,0.00029795,9,900,0.17793,0.25225,0.01,0.88889,1.0,,,-0.01,0.01208,0.00019,-0.01806,-0.03456,0.08043
22,22528,1.51026,101.63636,0.09091,0.05,1.146959,-0.001323,0.35241,0.002279,0.271732,0.009452,0.280295,0.367903,3.337337,0.028287,5.145947,4.0,0.00029785,11,915,0.16678,0.23287,0.01,1.0,1.0,,,-0.01,0.01041,0.00023,-0.01812,-0.02661,0.07921
23,23552,-4.93444,115.5,0.0,0.05,1.386367,-0.002308,0.036319,0.001742,0.300026,0.018171,0.59041,-0.090097,2.881135,-0.402069,2.597279,4.0,0.00029775,10,837,0.16015,0.22897,0.02,0.9,1.0,,,-0.01,0.0113,0.00021,-0.01463,-0.02392,-0.0227
24,24576,-5.07975,88.6,0.0,0.05,1.404273,-0.003204,0.029447,0.003807,0.467805,0.039132,0.745658,-0.301101,2.308287,-0.983337,2.478604,4.0,0.00029764,10,859,0.1796,0.25148,0.02,1.0,1.0,,,-0.01,0.00922,-0.00091,-0.01724,-0.02625,-0.02587
25,25600,3.82079,121.25,0.125,0.05,1.145989,-0.002648,0.769214,0.001925,0.440266,0.024658,0.134396,-0.852833,2.164935,-0.469786,7.063519,4.0,0.00029754,8,930,0.17979,0.25262,0.02,0.875,1.0,,,-0.01,0.01128,3e-05,-0.01351,-0.02842,0.08629
26,26624,-4.82849,112.0,0.0,0.05,1.055044,-0.003584,0.039991,0.002821,0.351479,0.033796,0.771358,-0.784219,2.867942,-1.212653,2.809702,4.0,0.00029744,7,939,0.17738,0.25694,0.02,1.0,1.0,,,-0.01,0.01109,-0.00123,-0.01798,-0.02249,-0.02266
27,27648,-5.38409,173.0,0.0,0.04,1.051346,-0.001809,0.030933,0.002332,0.324585,0.026925,0.734069,-0.723278,2.812116,-1.10522,2.656409,4.0,0.00029734,7,944,0.17285,0.23991,0.03,1.0,1.0,,,-0.01,0.01014,-0.00021,-0.01684,-0.01766,-0.01949
28,28672,-5.52045,141.16667,0.0,0.04,0.944461,-0.002489,0.016525,0.001744,0.298389,0.016288,0.761592,-1.396358,1.953756,-1.771913,1.921869,4.0,0.00029724,6,931,0.17104,0.23499,0.04,1.0,1.0,,,-0.01,0.00987,-0.00076,-0.01231,-0.02872,-0.0182
29,29696,-4.81878,158.375,0.0,0.04,1.071435,-0.002565,0.016527,0.001933,0.250562,0.024344,0.780056,-1.547515,1.85056,-1.75613,1.920947,4.0,0.00029713,8,937,0.15698,0.23457,0.04,1.0,1.0,,,-0.01,0.01488,-0.0001,-0.0157,-0.01862,-0.02504
30,30720,13.31683,128.125,0.25,0.05,1.162223,-0.001675,1.743777,0.004356,1.320995,0.059256,0.076506,-1.267443,1.993157,1.188395,10.00841,4.0,0.00029703,8,933,0.1757,0.24455,0.03,0.75,1.0,,,-0.01,0.01258,-0.00061,-0.01511,-0.01762,0.19382
31,31744,7.51653,122.16667,0.16667,0.06,0.973984,-0.002503,0.799411,0.003621,0.604489,0.039586,0.203338,0.016775,2.932959,1.193957,7.574178,4.0,0.00029693,6,977,0.1909,0.2653,0.03,0.83333,1.0,,,-0.01,0.01125,-0.00108,-0.01465,-0.01662,0.10265
32,32768,38.92092,169.125,0.625,0.11,1.255157,-0.002871,1.99918,0.002699,2.424608,0.044922,0.267112,1.540342,4.32146,7.012083,14.218938,4.0,0.00029683,8,865,0.16849,0.23193,0.03,0.875,0.8,,,-0.01,0.01835,0.00043,-0.01857,-0.00521,0.43706
33,33792,45.43855,106.55556,0.66667,0.16,1.397804,-0.001389,1.515869,0.003268,2.485459,0.032506,0.42681,3.933078,7.244654,10.249331,16.207355,4.0,0.00029672,9,853,0.16254,0.2258,0.03,0.55556,1.0,,,-0.01,0.01431,0.00101,-0.01607,-0.0105,0.51621
34,34816,44.73044,109.44444,0.66667,0.21,1.196839,-0.003373,0.998349,0.003624,2.098574,0.040004,0.591304,8.481027,11.531532,14.625962,18.06447,4.0,0.00029662,9,896,0.15881,0.22902,0.03,0.33333,1.0,,,-0.01,0.0148,5e-05,-0.0204,-0.0117,0.57429
