iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.382321,-0.011051,0.474724,0.00754,1.666062,0.088344,-0.120288,1.096403,0.209067,0.050329,1.229746,4.0,0.0003,0,559,0.2659,0.35477,0.0,nan,0,0.0,0.0,,,-0.03,0.00519,-0.01339,-0.02319,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.336489,-0.006052,0.150668,0.002301,0.881449,0.009556,0.542743,0.058875,0.73912,-0.900322,1.784616,4.0,0.0002999,0,506,0.24444,0.32812,0.0,nan,0,0.0,0.0,,,-0.03,0.00495,-0.0131,-0.0198,-0.00072,0.0
3,3072,nan,nan,0.0,0.0,2.278213,-0.005495,0.063563,0.004562,0.404646,0.054339,0.821071,-0.882842,1.636616,-1.712423,2.452066,4.0,0.0002998,0,587,0.2267,0.28671,0.0,nan,0,0.0,0.0,,,-0.03,0.00516,-0.00952,-0.01882,-0.0019,0.0
4,4096,-24.59078,450.0,0.0,0.0,2.104478,-0.0059,0.053515,0.004033,0.416998,0.059954,0.890792,-1.633051,2.392883,-2.246958,3.091339,4.0,0.00029969,8,582,0.25856,0.33712,1.0,nan,0,0.0,0.99025,,,-0.03,0.00693,-0.0077,-0.01923,-0.00316,0.0
5,5120,nan,nan,0.0,0.0,2.105935,-0.00606,0.042527,0.003793,0.408507,0.038539,0.927291,-1.922857,3.10272,-2.596575,3.752193,4.0,0.00029959,0,593,0.26177,0.33174,1.0,nan,0,0.0,0.0,,,-0.03,0.00726,-0.00769,-0.0165,-0.01065,0.0
6,6144,-13.25312,255.33333,0.0,0.0,1.229399,-0.004446,0.067899,0.002905,0.306714,0.038958,0.901938,-2.447708,3.592587,-2.959641,3.938165,4.0,0.00029949,6,711,0.27488,0.34508,0.57143,nan,0,1.0,0.98165,,,-0.03,0.00918,-0.00612,-0.02846,-0.01281,-0.0216
7,7168,-13.19579,263.75,0.0,0.0,1.764208,-0.004145,0.045462,0.003504,0.316572,0.0497,0.927629,-3.009453,3.695716,-3.50083,4.133557,4.0,0.00029939,4,625,0.26843,0.32464,0.44444,nan,0,1.0,1.0,,,-0.03,0.00783,-0.00193,-0.02187,-0.01318,-0.01022
8,8192,-10.6629,184.66667,0.0,0.0,1.785593,-0.004857,0.046826,0.002776,0.265766,0.029053,0.927154,-3.682095,3.998873,-4.117818,4.496141,4.0,0.00029928,6,597,0.25898,0.3066,0.33333,nan,0,1.0,1.0,,,-0.03,0.00985,-0.00223,-0.02285,-0.01271,-0.01487
9,9216,-9.48967,163.8,0.0,0.0,1.55719,-0.004064,0.059853,0.002875,0.260206,0.031424,0.908186,-4.046159,4.321651,-4.436231,4.669313,4.0,0.00029918,5,610,0.2951,0.35058,0.27586,nan,0,1.0,1.0,,,-0.03,0.00852,-0.00175,-0.02816,-0.01421,-0.01377
10,10240,-11.9009,230.2,0.0,0.0,1.523298,-0.0059,0.030217,0.004634,0.346803,0.068429,0.946644,-4.080386,4.153489,-4.329526,4.575628,4.0,0.00029908,5,650,0.28432,0.3444,0.26471,nan,0,1.0,0.94737,,,-0.03,0.01143,-0.0021,-0.02309,-0.01489,-0.01141
11,11264,-10.6315,205.83333,0.0,0.0,1.509794,-0.003787,0.034855,0.003061,0.267702,0.035958,0.939619,-4.296468,4.443613,-4.476395,4.593361,4.0,0.00029898,6,644,0.25925,0.33204,0.25,nan,0,0.83333,1.0,,,-0.03,0.00909,-0.00067,-0.02359,-0.01886,-0.01431
12,12288,-8.68585,148.66667,0.0,0.0,1.817284,-0.004535,0.033762,0.003725,0.319154,0.042446,0.948385,-5.283308,4.822611,-5.424245,5.142282,4.0,0.00029887,6,588,0.25835,0.32463,0.21739,nan,0,1.0,0.92308,,,-0.03,0.0087,-0.0008,-0.01929,-0.01463,-0.01424
13,13312,-8.80192,165.4,0.0,0.0,1.319318,-0.004198,0.023,0.003062,0.287295,0.03833,0.952636,-4.305881,4.239426,-4.364521,4.356175,4.0,0.00029877,5,687,0.24641,0.30958,0.19608,nan,0,1.0,0.76923,,,-0.03,0.01003,0.00011,-0.01839,-0.01762,-0.0162
14,14336,-8.59682,185.42857,0.0,0.0,1.329869,-0.004748,0.0265,0.00424,0.271228,0.057931,0.943978,-4.479586,4.363181,-4.416049,4.333952,4.0,0.00029867,7,675,0.23178,0.30044,0.17241,nan,0,1.0,0.81818,,,-0.03,0.01142,-7e-05,-0.01864,-0.01647,-0.02178
15,15360,-8.13943,158.57143,0.0,0.0,1.420567,-0.00349,0.025144,0.002198,0.251984,0.019845,0.939402,-4.496367,4.089723,-4.529378,4.077895,4.0,0.00029857,7,615,0.23255,0.30214,0.15385,nan,0,1.0,0.92857,,,-0.03,0.00857,-0.00111,-0.0172,-0.02566,-0.02099
16,16384,-8.12013,168.875,0.0,0.0,1.235263,-0.005136,0.020363,0.003322,0.322866,0.034668,0.940818,-4.457932,3.752009,-4.383414,3.701829,4.0,0.00029846,8,687,0.21737,0.28578,0.13699,nan,0,1.0,1.0,,,-0.03,0.01051,-0.00175,-0.01814,-0.01986,-0.02615
17,17408,-7.45719,127.5,0.0,0.0,1.43616,-0.005557,0.023016,0.003744,0.298396,0.055699,0.931383,-4.511253,3.672319,-4.492169,3.631583,4.0,0.00029836,4,657,0.21195,0.27624,0.12987,nan,0,1.0,1.0,,,-0.03,0.00823,-0.00076,-0.01439,-0.0191,-0.0115
18,18432,-7.94682,153.71429,0.0,0.0,1.098985,-0.004626,0.02049,0.002422,0.244177,0.03826,0.938429,-4.195421,3.541616,-4.181759,3.534913,4.0,0.00029826,7,725,0.27231,0.33944,0.11905,nan,0,1.0,1.0,,,-0.03,0.0076,-0.0011,-0.02034,-0.02058,-0.02492
19,19456,-8.14052,215.33333,0.0,0.0,0.9712,-0.005382,0.016675,0.00291,0.317053,0.035261,0.898301,-3.821687,3.054476,-3.632764,2.721852,4.0,0.00029816,6,733,0.23637,0.30725,0.11111,nan,0,1.0,0.77778,,,-0.03,0.01214,0.00032,-0.01241,-0.02538,-0.0229
20,20480,-6.74147,133.0,0.0,0.0,1.391838,-0.004847,0.016686,0.002463,0.269509,0.037528,0.912728,-4.196519,2.693532,-4.129841,2.646295,4.0,0.00029805,8,644,0.21684,0.28022,0.10204,nan,0,1.0,0.83333,,,-0.03,0.01029,0.00172,-0.01568,-0.01727,-0.02198
21,21504,-7.132,132.44444,0.0,0.0,1.308204,-0.005318,0.017487,0.004121,0.303969,0.05692,0.923372,-4.149454,2.882092,-4.168627,2.831601,4.0,0.00029795,9,643,0.23968,0.30555,0.03,nan,0,1.0,0.85714,,,-0.03,0.01179,0.0004,-0.01653,-0.02275,-0.02561
22,22528,-6.51218,97.4,0.0,0.0,1.345042,-0.00612,0.017307,0.003994,0.280822,0.056641,0.914794,-4.226632,2.618336,-4.301154,2.660933,4.0,0.00029785,5,618,0.25337,0.31334,0.02,nan,0,1.0,1.0,,,-0.03,0.01011,-0.00049,-0.01562,-0.01926,-0.01386
23,23552,-6.79715,122.0,0.0,0.0,1.115625,-0.004084,0.016437,0.002246,0.271747,0.025426,0.894791,-4.034451,2.375934,-4.045184,2.315172,4.0,0.00029775,7,680,0.25641,0.32692,0.02,nan,0,1.0,0.75,,,-0.03,0.00896,0.00021,-0.01285,-0.02152,-0.02244
24,24576,-7.02083,165.88889,0.0,0.0,1.048653,-0.00365,0.015085,0.003044,0.257944,0.033622,0.903401,-4.086305,2.216526,-4.14885,2.350066,4.0,0.00029764,9,682,0.24072,0.30101,0.04,nan,0,1.0,0.77778,,,-0.03,0.01107,-0.00038,-0.0172,-0.0202,-0.02205
25,25600,-5.7224,82.42857,0.0,0.0,1.31728,-0.004436,0.016428,0.004498,0.298459,0.051653,0.918368,-4.277735,2.385512,-4.376173,2.650007,4.0,0.00029754,7,637,0.22828,0.29694,0.03,nan,0,1.0,0.0,,,-0.03,0.0077,0.00173,-0.01288,-0.02311,-0.01901
26,26624,-7.25108,165.22222,0.0,0.0,1.100131,-0.004738,0.018771,0.002176,0.285573,0.026646,0.922146,-4.296463,2.5933,-4.376121,2.783363,4.0,0.00029744,9,674,0.238,0.30737,0.04,nan,0,1.0,0.81818,,,-0.03,0.01025,0.00057,-0.01569,-0.0181,-0.02138
27,27648,-5.84221,117.6,0.0,0.0,0.934767,-0.004689,0.012434,0.003,0.270887,0.042794,0.882344,-3.480594,1.817488,-3.492836,1.819242,4.0,0.00029734,5,749,0.15894,0.20529,0.04,nan,0,1.0,1.0,,,-0.03,0.01031,0.00059,-0.01131,-0.01519,-0.01833
28,28672,-7.44115,180.25,0.0,0.0,0.936308,-0.004352,0.01561,0.002255,0.250853,0.027483,0.880714,-3.595402,1.816332,-3.688582,2.005143,4.0,0.00029724,4,712,0.16536,0.23229,0.05,nan,0,0.75,0.8,,,-0.03,0.00951,0.00098,-0.01179,-0.02648,-0.01094
29,29696,-5.83593,133.45455,0.0,0.0,0.996697,-0.004676,0.020704,0.002913,0.309695,0.032854,0.889029,-3.983946,2.04283,-4.07344,2.311691,4.0,0.00029713,11,652,0.1572,0.21864,0.06,nan,0,1.0,0.85714,,,-0.03,0.01064,7e-05,-0.01676,-0.01927,-0.03246
30,30720,-6.74433,204.33333,0.0,0.0,1.0142,-0.003467,0.017632,0.002445,0.23236,0.024414,0.873863,-3.890385,1.874765,-3.800577,1.94826,4.0,0.00029703,6,681,0.14221,0.20041,0.07,nan,0,0.83333,0.8,,,-0.03,0.01086,0.00285,-0.01035,-0.01918,-0.01585
31,31744,9.34858,108.8,0.2,0.01,0.707948,-0.001276,1.812894,0.000666,1.504035,0.001256,0.112121,-3.671457,2.252177,-2.363592,7.804121,4.0,0.00029693,5,809,0.14737,0.19659,0.07,0.0,1,1.0,0.0,,,-0.03,0.00893,-0.00106,-0.01465,-0.00996,0.141
