iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.371205,-0.011016,0.470985,0.00704,1.663536,0.088797,-0.121785,1.096491,0.210492,0.382254,1.224612,4.0,0.0003,0,562,0.26688,0.35965,0.0,nan,0,0.0,0.0,,,-0.01,0.00516,-0.01368,-0.02314,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.298315,-0.005955,0.148647,0.002097,0.657406,0.010742,0.525326,0.38267,0.71984,-0.270636,1.834121,4.0,0.0002999,0,590,0.24344,0.33706,0.0,nan,0,0.0,0.0,,,-0.01,0.005,-0.01333,-0.02093,-0.00072,0.0
3,3072,nan,nan,0.0,0.0,2.136465,-0.006873,0.085741,0.005213,0.611707,0.05692,0.798265,-0.025173,1.741159,-0.676778,2.741444,4.0,0.0002998,0,610,0.2317,0.31702,0.0,nan,0,0.0,0.0,,,-0.01,0.00522,-0.01171,-0.02232,-0.00307,0.0
4,4096,-17.21152,450.0,0.0,0.0,1.965996,-0.005495,0.051969,0.004829,0.382284,0.073975,0.898917,-0.562062,2.685824,-0.965083,3.486181,4.0,0.00029969,8,613,0.26172,0.35644,1.0,nan,0,0.125,0.99247,,,-0.01,0.00714,-0.00861,-0.02241,-0.00429,0.0
5,5120,nan,nan,0.0,0.0,1.953078,-0.004551,0.04407,0.003722,0.437462,0.048584,0.929834,-0.490482,3.460311,-0.950817,4.182954,4.0,0.00029959,0,609,0.25862,0.35224,1.0,nan,0,0.0,0.0,,,-0.01,0.0067,-0.00716,-0.01811,-0.0091,0.0
6,6144,-9.91206,267.66667,0.0,0.0,1.214821,-0.00268,0.077455,0.001386,0.341642,0.009905,0.887589,-1.248951,3.821144,-1.718592,3.913225,4.0,0.00029949,6,743,0.28027,0.37273,0.57143,nan,0,1.0,0.97674,,,-0.01,0.0075,-0.00657,-0.02152,-0.0153,-0.02206
7,7168,-10.26998,284.0,0.0,0.0,1.795686,-0.005575,0.03927,0.005631,0.284579,0.069964,0.934412,-1.694164,3.84053,-2.116154,4.548896,4.0,0.00029939,3,584,0.26686,0.35396,0.47059,nan,0,1.0,0.97778,,,-0.01,0.0085,-0.00501,-0.02199,-0.00841,-0.0073
8,8192,-8.73512,239.0,0.0,0.0,1.413212,-0.003528,0.057622,0.001984,0.278468,0.018973,0.918461,-2.073597,4.307765,-2.487625,4.596318,4.0,0.00029928,5,694,0.22972,0.32003,0.36364,nan,0,1.0,0.97872,,,-0.01,0.00749,-0.00254,-0.02091,-0.01603,-0.01494
9,9216,-8.14589,224.16667,0.0,0.0,1.593191,-0.003304,0.0532,0.003528,0.293117,0.043318,0.91007,-2.507985,4.365758,-2.866824,4.462875,4.0,0.00029918,6,663,0.25326,0.33884,0.28571,nan,0,1.0,0.975,,,-0.01,0.00919,-0.00102,-0.01733,-0.01785,-0.01634
10,10240,-6.47137,154.6,0.0,0.0,1.643331,-0.003863,0.034121,0.00396,0.294043,0.050119,0.94174,-2.807451,4.409865,-3.098924,4.610417,4.0,0.00029908,5,646,0.26191,0.34852,0.24242,nan,0,1.0,0.88889,,,-0.01,0.00952,-0.0022,-0.0163,-0.01845,-0.01318
11,11264,-6.41198,176.83333,0.0,0.0,1.377526,-0.003797,0.029852,0.003231,0.293467,0.031808,0.939335,-3.143245,4.084039,-3.278411,4.249109,4.0,0.00029898,6,702,0.24769,0.32497,0.20513,nan,0,1.0,0.93333,,,-0.01,0.00945,-0.00136,-0.01714,-0.01497,-0.01849
12,12288,-6.03121,172.25,0.0,0.0,1.256851,-0.003986,0.029706,0.002095,0.256211,0.020578,0.934897,-3.400421,3.903501,-3.612115,4.055787,4.0,0.00029887,4,723,0.27335,0.35254,0.18605,nan,0,1.0,1.0,,,-0.01,0.00984,-0.00187,-0.01966,-0.01643,-0.01328
13,13312,-6.87521,230.16667,0.0,0.0,1.200008,-0.003864,0.029086,0.002867,0.288205,0.050084,0.931173,-3.51334,3.764122,-3.539928,3.950754,4.0,0.00029877,6,647,0.28847,0.35767,0.16327,nan,0,1.0,0.94444,,,-0.01,0.00961,-0.00157,-0.02075,-0.01447,-0.02129
