iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.475937,-0.00881,0.285686,0.006126,0.731587,0.078404,-0.038759,-0.159633,0.215331,-0.765619,1.28542,4.0,0.0003,0,645,0.26549,0.36593,0.0,nan,0,0.0,0.0,,,-0.01,0.00619,-0.00372,-0.0235,0.0,-0.00964,0.0
2,2048,nan,nan,0.0,0.0,2.352987,-0.004096,0.109875,0.001604,0.543972,0.001883,0.700661,-0.689373,1.112723,-1.123822,1.97307,4.0,0.0002999,0,675,0.23159,0.33852,0.0,nan,0,0.0,0.0,,,-0.01,0.00525,-0.00215,-0.01747,-0.00367,-0.00144,0.0
3,3072,nan,nan,0.0,0.0,1.686158,-0.005107,0.054843,0.003633,0.484644,0.046561,0.849001,-1.058807,1.889565,-1.530073,2.789322,4.0,0.0002998,0,752,0.23617,0.36165,0.0,nan,0,0.0,0.0,,,-0.01,0.00417,-0.00594,-0.02348,-0.00465,-7e-05,0.0
4,4096,-14.4447,450.0,0.0,0.0,1.863311,-0.004527,0.042732,0.003019,0.315855,0.035086,0.904168,-1.837093,2.732161,-2.279887,3.600563,4.0,0.00029969,8,711,0.24317,0.35648,1.0,nan,0,0.0,0.75094,,,-0.01,0.006,-0.006,-0.02764,-0.0016,-0.00912,0.0
5,5120,nan,nan,0.0,0.0,1.582732,-0.003805,0.057875,0.00223,0.250049,0.026053,0.926278,-2.237776,3.555734,-2.595346,3.898058,4.0,0.00029959,0,743,0.25545,0.38118,1.0,nan,0,0.0,0.0,,,-0.01,0.00678,-0.00304,-0.01247,-0.01543,-0.00092,0.0
6,6144,-8.98233,259.2,0.0,0.0,1.104988,-0.002339,0.049606,0.000948,0.268876,0.005894,0.914164,-3.004581,3.458736,-3.203598,3.712656,4.0,0.00029949,5,836,0.25834,0.37668,0.61538,nan,0,1.0,0.72727,,,-0.01,0.00838,-0.00947,-0.02311,-0.00796,-0.00622,-0.01996
7,7168,-11.93531,412.0,0.0,0.0,1.127022,-0.003794,0.048234,0.002122,0.258427,0.02839,0.896403,-3.204374,3.298959,-3.441967,3.356495,4.0,0.00029939,2,812,0.25624,0.3828,0.53333,nan,0,1.0,0.80247,,,-0.01,0.00741,-0.00041,-0.0152,-0.01986,-0.00348,-0.00795
8,8192,-6.67593,245.0,0.0,0.0,0.9798,-0.003865,0.031191,0.001492,0.259204,0.014648,0.921342,-3.699071,3.020381,-3.750306,3.11566,4.0,0.00029928,5,862,0.24523,0.34164,0.45,nan,0,1.0,0.75556,,,-0.01,0.00887,-0.00687,-0.01504,-0.01189,-0.00801,-0.01812
9,9216,-7.27025,314.0,0.0,0.0,0.959152,-0.004084,0.024925,0.002016,0.292429,0.022356,0.945163,-3.699273,3.113784,-3.813207,3.29478,4.0,0.00029918,2,849,0.26521,0.39654,0.45455,nan,0,1.0,0.7561,,,-0.01,0.00852,-0.0056,-0.01473,-0.01696,-0.00556,-0.00448
10,10240,3.50767,305.16667,0.16667,0.03571,1.170598,-0.000638,1.393459,0.001924,0.971587,0.01273,0.171328,-3.833126,3.276479,-2.87909,7.462415,4.0,0.00029908,6,800,0.25502,0.37115,0.42857,0.0,1,1.0,0.83036,,,-0.01,0.01036,-0.00374,-0.02067,-0.01608,-0.00945,0.11089
11,11264,-6.03765,133.8,0.0,0.0303,1.070572,-0.004962,0.045766,0.00349,0.349508,0.04112,0.895379,-3.331931,3.413428,-3.349245,3.405031,4.0,0.00029898,5,824,0.25812,0.37971,0.36364,0.0,1,1.0,0.76,,,-0.01,0.00824,-0.00514,-0.01771,-0.01647,-0.00749,-0.02012
12,12288,-7.22149,227.25,0.0,0.02703,1.109286,-0.005174,0.039428,0.002056,0.280455,0.025426,0.886356,-3.589817,3.43547,-3.51158,3.488763,4.0,0.00029887,4,822,0.26613,0.38937,0.35135,0.0,1,1.0,0.77778,,,-0.01,0.01,-0.00638,-0.01492,-0.01493,-0.01196,-0.01163
13,13312,-7.65864,321.75,0.0,0.02439,1.102187,-0.006121,0.032125,0.003414,0.296266,0.048619,0.908747,-3.550942,3.261029,-3.529235,3.472348,4.0,0.00029877,4,799,0.2865,0.41595,0.36585,0.0,1,1.0,0.95522,,,-0.01,0.00948,-0.00479,-0.0194,-0.01056,-0.00944,-0.00773
14,14336,-6.29104,150.83333,0.0,0.02128,0.985765,-0.005356,0.035067,0.003393,0.250408,0.047852,0.909468,-3.214394,3.561993,-3.167173,3.586246,4.0,0.00029867,6,827,0.28068,0.40938,0.31915,0.0,1,1.0,0.86275,,,-0.01,0.01113,-0.00595,-0.02066,-0.02202,-0.01199,-0.02508
15,15360,-6.70332,187.0,0.0,0.01923,1.177527,-0.004674,0.033928,0.002067,0.257745,0.027169,0.923408,-3.671553,3.709945,-3.606474,3.869812,4.0,0.00029857,5,775,0.27069,0.39114,0.30769,0.0,1,1.0,0.86047,,,-0.01,0.00931,-0.00135,-0.02227,-0.0198,-0.00731,-0.01426
16,16384,7.54557,224.8,0.2,0.03509,0.87773,-0.001357,1.29531,0.000813,1.21365,0.004639,0.197948,-2.986553,3.147958,-1.626425,7.717205,4.0,0.00029846,5,853,0.23977,0.36355,0.29825,0.5,2,1.0,0.76471,,,-0.01,0.00901,-0.00332,-0.02155,-0.01376,-0.00931,0.14216
17,17408,-14.43174,450.0,0.0,0.03448,0.719658,-0.004456,0.02442,0.001633,0.302962,0.019741,0.899671,-0.298168,3.087594,-0.069484,2.948845,4.0,0.00029836,1,898,0.26427,0.40355,0.31034,0.5,2,1.0,0.72727,,,-0.01,0.00935,-0.00701,-0.01524,-0.01258,-0.0023,0.0
