iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.370405,-0.006237,0.259592,0.006139,0.559076,0.082729,0.030931,-0.041677,0.185962,-0.723741,1.059714,4.0,0.0003,0,672,0.26869,0.35003,0.0,nan,0,0.0,0.0,,,-0.01,0.00368,-0.01097,-0.01862,0.0,-0.00957,0.0
2,2048,nan,nan,0.0,0.0,2.342797,-0.002608,0.078886,0.001045,0.638318,0.00436,0.682131,-0.635114,0.891757,-1.142064,1.843237,4.0,0.00029988,0,657,0.2267,0.3058,0.0,nan,0,0.0,0.0,,,-0.01,0.00484,-0.00744,-0.01832,0.0,-0.00013,0.0
3,3072,-13.66878,375.0,0.0,0.0,2.284616,-0.003155,0.045923,0.003408,0.467624,0.023228,0.87279,-1.154187,1.827277,-1.644074,2.581065,4.0,0.00029975,8,684,0.21705,0.28992,1.0,nan,0,0.0,1.0,,,-0.01,0.0036,-0.00749,-0.0179,-0.00072,-0.00405,0.0
4,4096,nan,nan,0.0,0.0,2.326937,-0.005839,0.031897,0.006559,0.426559,0.099749,0.921261,-1.623529,2.631598,-2.172384,3.381431,4.0,0.00029963,0,696,0.27057,0.34457,1.0,nan,0,0.0,0.0,,,-0.01,0.00508,-0.00827,-0.0177,-0.00032,-0.00508,0.0
5,5120,-11.59853,263.0,0.0,0.0,1.974442,-0.004418,0.069015,0.005254,0.360497,0.084856,0.918451,-1.744431,3.479125,-2.222552,3.935394,4.0,0.00029951,2,736,0.24405,0.33587,0.8,nan,0,1.0,1.0,,,-0.01,0.00425,-0.00715,-0.01509,-0.00882,-0.00091,-0.00453
6,6144,-12.19817,364.83333,0.0,0.0,1.609688,-0.003483,0.035188,0.002703,0.274343,0.0226,0.950203,-2.115684,3.691648,-2.455019,3.982997,4.0,0.00029939,6,780,0.31338,0.40581,0.8125,nan,0,0.5,1.0,,,-0.01,0.00549,-0.00557,-0.01821,-0.00929,-0.00735,-0.00275
7,7168,-8.88413,184.5,0.0,0.0,2.041262,-0.00565,0.040547,0.005956,0.392643,0.105085,0.94854,-2.565887,4.029665,-3.011051,4.296406,4.0,0.00029926,2,712,0.29794,0.38138,0.72222,nan,0,1.0,1.0,,,-0.01,0.00538,-0.00421,-0.01406,-0.00832,-0.00467,-0.0043
8,8192,-9.22972,227.4,0.0,0.0,1.462438,-0.002586,0.041446,0.00167,0.219132,0.023612,0.924663,-2.889946,3.813543,-3.189698,3.818467,4.0,0.00029914,5,799,0.31286,0.40959,0.6087,nan,0,0.8,1.0,,,-0.01,0.00607,-0.00508,-0.01436,-0.0189,-0.0049,-0.01198
9,9216,-8.6683,234.8,0.0,0.0,1.639574,-0.002029,0.034865,0.002664,0.233063,0.019845,0.938812,-3.200927,3.773135,-3.407585,3.938582,4.0,0.00029902,5,766,0.29854,0.38926,0.5,nan,0,1.0,1.0,,,-0.01,0.00677,-0.00361,-0.01455,-0.01162,-0.00628,-0.01309
10,10240,-8.06496,186.66667,0.0,0.0,1.610424,-0.004099,0.026086,0.003534,0.289274,0.04698,0.957082,-3.161856,3.929717,-3.436193,4.188719,4.0,0.00029889,3,742,0.31889,0.39782,0.45161,nan,0,1.0,1.0,,,-0.01,0.00575,-0.00236,-0.01746,-0.0129,-0.00494,-0.00791
11,11264,-9.07228,236.75,0.0,0.0,1.510349,-0.003934,0.019731,0.004409,0.263326,0.051897,0.96305,-3.318938,3.829259,-3.47347,3.89235,4.0,0.00029877,4,805,0.30566,0.37164,0.4,nan,0,1.0,1.0,,,-0.01,0.00512,-0.00307,-0.0133,-0.01117,-0.00499,-0.01123
12,12288,4.4079,209.16667,0.16667,0.02439,1.506253,-0.003945,1.395155,0.003079,0.781857,0.035854,0.221356,-3.485376,3.801183,-2.297639,8.066262,4.0,0.00029865,6,795,0.32693,0.40636,0.36585,0.0,1,0.66667,1.0,,,-0.01,0.00676,-0.00423,-0.01699,-0.00807,-0.00907,0.0851
13,13312,-8.57277,261.4,0.0,0.02174,1.478928,-0.003205,0.037371,0.004095,0.342045,0.049282,0.917786,-1.984748,4.050526,-2.075043,3.78989,4.0,0.00029853,5,788,0.33231,0.41497,0.36957,0.0,1,0.6,1.0,,,-0.01,0.00771,-0.00349,-0.01137,-0.0213,-0.00552,-0.00864
14,14336,-7.38808,185.5,0.0,0.02,1.299974,-0.004547,0.025721,0.004006,0.292618,0.049282,0.89925,-2.472886,3.497135,-2.525958,3.304803,4.0,0.0002984,4,816,0.32104,0.3918,0.34,0.0,1,1.0,1.0,,,-0.01,0.00965,-0.00298,-0.01223,-0.01427,-0.00716,-0.01282
15,15360,-7.00261,210.0,0.0,0.01754,1.336858,-0.003054,0.017305,0.003152,0.24553,0.029122,0.924737,-2.457837,3.103589,-2.587799,3.031402,4.0,0.00029828,7,806,0.30656,0.38353,0.29825,0.0,1,1.0,1.0,,,-0.01,0.01038,-0.00287,-0.01502,-0.0155,-0.00671,-0.02193
16,16384,8.26378,150.4,0.2,0.03226,1.476099,-0.001681,1.16375,0.003493,0.528231,0.053397,0.155965,-2.620205,2.927452,-1.805145,7.312401,4.0,0.00029816,5,798,0.33121,0.3956,0.27419,0.0,2,0.8,1.0,,,-0.01,0.00933,-0.00261,-0.01264,-0.01346,-0.00503,0.08974
17,17408,5.48939,177.66667,0.16667,0.04412,1.600353,-0.001709,1.088963,0.003096,0.749175,0.033622,0.197045,-1.393465,3.615109,-0.26156,7.831168,4.0,0.00029803,6,771,0.33506,0.41181,0.26471,0.0,3,0.66667,1.0,,,-0.01,0.0072,-0.00297,-0.01406,-0.01411,-0.0097,0.08038
18,18432,20.86786,178.0,0.4,0.06849,1.376161,-0.002799,1.469063,0.00209,0.933897,0.022426,0.21666,0.056829,4.134481,2.538423,10.496265,4.0,0.00029791,5,793,0.32508,0.39723,0.26027,0.0,5,0.4,1.0,,,-0.01,0.00894,-0.00298,-0.01336,-0.01529,-0.01512,0.2047
19,19456,-6.70327,168.42857,0.0,0.0625,1.278127,-0.002842,0.145056,0.003439,0.533713,0.043562,0.614407,2.778874,6.048851,2.550395,5.216636,4.0,0.00029779,7,811,0.29018,0.35925,0.25,0.0,5,1.0,1.0,,,-0.01,0.00779,-0.00201,-0.01582,-0.02048,-0.01104,-0.01825
20,20480,4.14883,159.57143,0.14286,0.06897,1.271595,-0.003111,0.722177,0.003629,0.398316,0.03704,0.226544,2.413109,4.33954,3.321779,7.870224,4.0,0.00029767,7,799,0.27177,0.3417,0.24138,0.0,6,0.71429,1.0,,,-0.01,0.00696,-0.00231,-0.0188,-0.02042,-0.00853,0.09345
21,21504,8.26306,119.6,0.2,0.07609,0.892149,-0.003064,0.633665,0.002932,0.325627,0.040283,0.291514,2.776021,4.054956,3.256644,8.026621,4.0,0.00029754,5,879,0.32948,0.42189,0.22826,0.0,7,0.8,1.0,,,-0.01,0.00853,-0.00438,-0.0136,-0.02371,-0.00843,0.12945
