iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.387354,-0.008413,0.231263,0.005947,0.672913,0.078578,0.164239,0.303299,0.290963,-0.422311,1.354041,4.0,0.0003,0,807,0.27944,0.37626,0.0,0.0,0.0,,,-0.01,0.00535,-0.01556,-0.02196,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.336085,-0.003496,0.080568,0.00139,0.532743,0.003244,0.67977,-0.429884,1.153461,-1.088429,2.323369,4.0,0.0002999,0,865,0.24023,0.33719,0.0,0.0,0.0,,,-0.01,0.00458,-0.01215,-0.02228,0.0,0.0
3,3072,nan,nan,0.0,0.0,2.299902,-0.00606,0.04217,0.004255,0.337441,0.049979,0.860358,-1.246944,2.387319,-1.84429,3.486983,4.0,0.0002998,0,859,0.21535,0.30889,0.0,0.0,0.0,,,-0.01,0.00446,-0.0098,-0.02183,-0.00037,0.0
4,4096,-17.5873,450.0,0.0,0.0,2.214104,-0.006219,0.027858,0.006092,0.338886,0.089495,0.934956,-1.621867,3.426167,-2.122697,4.250562,4.0,0.00029969,8,847,0.23323,0.32394,1.0,0.0,0.99819,,,-0.01,0.00454,-0.0085,-0.02227,-0.00242,0.0
5,5120,nan,nan,0.0,0.0,2.249102,-0.004316,0.022479,0.002899,0.301683,0.028704,0.947446,-2.004735,4.259543,-2.553769,5.187036,4.0,0.00029959,0,804,0.23264,0.32,1.0,0.0,0.0,,,-0.01,0.00567,-0.00853,-0.02034,-0.00374,0.0
6,6144,-12.23893,291.0,0.0,0.0,1.427242,-0.003444,0.063441,0.004083,0.269699,0.059884,0.921809,-2.61162,5.057491,-3.124163,5.463798,4.0,0.00029949,2,915,0.2507,0.34155,0.8,1.0,0.98039,,,-0.01,0.00621,-0.00844,-0.02059,-0.01325,-0.00606
7,7168,-13.21078,388.25,0.0,0.0,1.375286,-0.002904,0.042395,0.001461,0.257319,0.014544,0.932452,-3.704696,5.015586,-3.91465,5.435204,4.0,0.00029939,4,949,0.25423,0.33981,0.57143,1.0,0.99099,,,-0.01,0.00855,-0.0076,-0.02291,-0.00691,-0.01264
8,8192,-10.88723,298.83333,0.0,0.0,1.693512,-0.003149,0.041208,0.00282,0.231622,0.030901,0.941857,-3.395613,5.555515,-3.739541,5.890407,4.0,0.00029928,6,878,0.2473,0.33669,0.5,0.66667,0.98496,,,-0.01,0.00811,-0.00623,-0.02363,-0.01263,-0.01043
9,9216,-7.66174,204.66667,0.0,0.0,1.544592,-0.004544,0.029319,0.003909,0.285569,0.05542,0.950368,-3.772195,5.323274,-3.978269,5.575561,4.0,0.00029918,3,875,0.26099,0.35317,0.43478,1.0,0.96552,,,-0.01,0.00906,-0.00595,-0.01748,-0.01374,-0.00847
10,10240,-7.46892,191.33333,0.0,0.0,1.555864,-0.003101,0.031926,0.003212,0.225778,0.035958,0.944148,-4.092957,5.365788,-4.229151,5.557703,4.0,0.00029908,6,878,0.26777,0.34292,0.34483,1.0,0.975,,,-0.01,0.00877,-0.00494,-0.02226,-0.01287,-0.01701
