iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,-6.88135,94.0,0.0,0.0,2.068703,-0.008701,0.260961,0.005497,0.822532,0.068237,0.078881,-0.015169,0.216699,-1.088443,1.269657,4.0,0.0003,8,1245,0.34073,0.4359,0.0,nan,0,1.0,0.96296,0.31329,4.68706,-0.01,0.02364,-0.00897,-0.03941,-0.01388,-0.01651
2,2048,-6.66392,97.14286,0.0,0.0,1.967996,-0.004371,0.141055,0.001657,0.899948,0.00885,0.673708,-1.197858,1.101061,-2.10342,1.968043,4.0,0.00029991,7,1273,0.32171,0.40998,0.0,nan,0,1.0,0.88462,0.18382,5.11392,-0.01,0.01855,-0.00607,-0.04242,-0.01323,-0.01503
3,3072,-6.49968,99.875,0.0,0.0,1.813292,-0.006324,0.142834,0.003577,0.546704,0.046387,0.722564,-2.201597,1.879521,-3.102542,2.402629,4.0,0.00029982,8,1315,0.32734,0.42163,0.0,nan,0,1.0,0.96774,0.22406,5.29268,-0.01,0.01903,-0.00491,-0.03261,-0.02481,-0.01886
4,4096,-6.50115,99.69231,0.0,0.0,1.7455,-0.005161,0.087312,0.00276,0.482273,0.016113,0.812433,-3.025189,2.124416,-3.558031,2.735106,4.0,0.00029974,13,1322,0.29569,0.38181,0.0,nan,0,1.0,0.94872,0.25498,5.28642,-0.01,0.01847,-0.00542,-0.03528,-0.01914,-0.03132
5,5120,-7.92812,144.125,0.0,0.0,1.917214,-0.006063,0.072243,0.003078,0.467666,0.048096,0.88553,-3.614544,2.83817,-4.077168,3.429569,4.0,0.00029965,8,1320,0.29396,0.38132,0.02273,nan,0,1.0,0.97059,0.21132,5.70347,-0.01,0.01935,-0.0054,-0.03957,-0.01412,-0.01538
6,6144,-6.46512,103.4,0.0,0.0,1.910575,-0.006935,0.074993,0.004702,0.385244,0.057129,0.888412,-4.203244,3.288972,-4.402509,3.633745,4.0,0.00029956,10,1290,0.31255,0.40134,0.01852,nan,0,1.0,1.0,0.33333,4.29584,-0.01,0.02329,-0.0059,-0.03762,-0.01973,-0.02227
7,7168,-6.32888,97.63636,0.0,0.0,1.876746,-0.007383,0.058189,0.004627,0.326122,0.045471,0.904254,-4.156917,3.39522,-4.313449,3.639124,4.0,0.00029947,11,1305,0.30104,0.385,0.01538,nan,0,1.0,1.0,0.32979,5.46143,-0.01,0.0213,-0.00421,-0.03524,-0.02053,-0.02471
8,8192,-6.32371,99.625,0.0,0.0,1.75777,-0.005504,0.042154,0.003157,0.342738,0.024536,0.924062,-4.166608,3.258729,-4.347972,3.683903,4.0,0.00029939,8,1337,0.30799,0.3861,0.0137,nan,0,1.0,1.0,0.29323,5.39122,-0.01,0.0174,-0.00238,-0.03827,-0.01709,-0.01901
9,9216,-6.4791,97.88889,0.0,0.0,1.745843,-0.007145,0.04738,0.005406,0.428186,0.088806,0.923354,-4.270485,3.560313,-4.357351,3.804961,4.0,0.0002993,9,1322,0.28846,0.36758,0.0122,nan,0,1.0,1.0,0.20988,6.40181,-0.01,0.02074,-0.00261,-0.03813,-0.01872,-0.02126
10,10240,-6.33699,130.72727,0.0,0.0,1.839473,-0.005832,0.045462,0.004331,0.343062,0.043579,0.923939,-4.385062,3.539049,-4.443503,3.884668,4.0,0.00029921,11,1303,0.26525,0.34492,0.02151,nan,0,1.0,1.0,0.17555,5.45871,-0.01,0.02133,-0.00179,-0.03774,-0.01814,-0.0226
