iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.397059,-0.007783,0.304478,0.005104,0.676948,0.052665,-0.019837,-0.349991,0.292367,-1.799585,2.38119,4.0,0.0003,0,531,0.27316,0.36482,0.0,nan,0,0.0,0.0,,,-0.03,0.00473,-0.01345,-0.04784,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.395755,-0.00569,0.099224,0.00389,0.762245,0.040632,0.678317,-1.471599,1.911912,-2.734853,3.795763,4.0,0.0002999,0,539,0.24245,0.31329,0.0,nan,0,0.0,0.0,,,-0.03,0.00538,-0.01267,-0.04107,-0.00035,0.0
3,3072,nan,nan,0.0,0.0,2.136079,-0.003437,0.055659,0.002547,0.461466,0.02832,0.883152,-2.423822,3.71176,-3.390871,4.813264,4.0,0.0002998,0,571,0.22822,0.28075,0.0,nan,0,0.0,0.0,,,-0.03,0.00505,-0.00872,-0.02964,-0.00368,0.0
4,4096,-31.87363,450.0,0.0,0.0,2.082611,-0.003794,0.038919,0.002063,0.257235,0.008615,0.916364,-3.826926,4.736962,-4.62033,5.95757,4.0,0.00029969,8,570,0.24373,0.31832,1.0,nan,0,0.0,0.99799,,,-0.03,0.00573,-0.00906,-0.03824,-0.00104,0.0
5,5120,nan,nan,0.0,0.0,2.285235,-0.004153,0.033959,0.003884,0.251746,0.047503,0.921189,-4.635821,6.02934,-5.672971,7.747128,4.0,0.00029959,0,551,0.22537,0.28995,1.0,nan,0,0.0,0.0,,,-0.03,0.00643,-0.00699,-0.04294,-0.00219,0.0
6,6144,nan,nan,0.0,0.0,1.608688,-0.00413,0.023417,0.002132,0.223746,0.019217,0.966644,-4.964907,7.528653,-5.604599,8.233102,4.0,0.00029949,0,651,0.22505,0.28111,1.0,nan,0,0.0,0.0,,,-0.03,0.00599,-0.00565,-0.03151,-0.01127,0.0
7,7168,-23.58297,375.66667,0.0,0.0,1.043859,-0.002907,0.042819,0.002163,0.271569,0.023333,0.938956,-6.181651,7.925299,-6.413482,8.117222,4.0,0.00029939,3,750,0.26175,0.32197,0.72727,nan,0,1.0,0.96203,,,-0.03,0.00597,-0.00627,-0.0293,-0.01017,-0.0129
8,8192,-21.66823,405.83333,0.0,0.0,1.951357,-0.006435,0.031571,0.005118,0.322789,0.069057,0.951728,-6.725717,8.679916,-7.399343,9.906039,4.0,0.00029928,6,574,0.2904,0.36291,0.76471,nan,0,0.16667,0.99394,,,-0.03,0.00527,-0.0053,-0.0396,-0.00708,-0.00232
9,9216,-11.13289,210.0,0.0,0.0,1.527059,-0.003691,0.038242,0.001963,0.234824,0.015032,0.943572,-6.551407,8.988292,-7.183478,9.922326,4.0,0.00029918,1,643,0.29411,0.33446,0.72222,nan,0,1.0,1.0,,,-0.03,0.00523,-0.00488,-0.04394,-0.00618,-0.00296
10,10240,-19.80072,311.33333,0.0,0.0,1.662139,-0.003941,0.031299,0.001928,0.22546,0.023089,0.956962,-7.225493,9.942657,-7.585194,10.68728,4.0,0.00029908,3,623,0.32872,0.37683,0.66667,nan,0,0.66667,0.9375,,,-0.03,0.00599,-0.00451,-0.0398,-0.00479,-0.00545
11,11264,-23.48047,450.0,0.0,0.0,1.536535,-0.003812,0.020686,0.002273,0.244585,0.023403,0.968375,-7.164955,9.82303,-7.611449,10.424985,4.0,0.00029898,4,627,0.29276,0.34415,0.72,nan,0,0.25,0.96,,,-0.03,0.0062,-0.00594,-0.03462,-0.00327,0.0
12,12288,nan,nan,0.0,0.0,1.228479,-0.005331,0.025615,0.001819,0.262823,0.018415,0.96027,-7.147721,10.017482,-7.695892,11.007417,4.0,0.00029887,0,719,0.28812,0.35147,0.72,nan,0,0.0,0.0,,,-0.03,0.00418,-0.00661,-0.05051,-0.00508,0.0
13,13312,-19.90594,450.0,0.0,0.0,1.328642,-0.005982,0.010365,0.003652,0.272978,0.058768,0.982642,-8.111781,10.632564,-8.609759,11.46104,4.0,0.00029877,3,702,0.28247,0.32402,0.75,nan,0,0.33333,0.92857,,,-0.03,0.00416,-0.00454,-0.0445,-5e-05,0.0
14,14336,-19.13214,450.0,0.0,0.0,1.706032,-0.004892,0.01198,0.003326,0.249192,0.045131,0.980511,-9.110599,11.275834,-9.64464,12.183157,4.0,0.00029867,1,648,0.25248,0.28065,0.75862,nan,0,0.0,0.9375,,,-0.03,0.0033,-0.00237,-0.03718,-0.00062,0.0
15,15360,-21.50328,450.0,0.0,0.0,2.045807,-0.004811,0.011818,0.003707,0.247098,0.032471,0.983913,-10.628771,13.789827,-11.202722,14.875797,4.0,0.00029857,4,526,0.26709,0.30556,0.78788,nan,0,0.25,0.91667,,,-0.03,0.00648,-0.00303,-0.04155,-0.00141,0.0
16,16384,-25.72403,450.0,0.0,0.0,1.854122,-0.006454,0.011492,0.003734,0.294629,0.036377,0.984207,-9.812101,13.834271,-10.42198,14.877185,4.0,0.00029846,1,603,0.26561,0.29665,0.79412,nan,0,0.0,0.81818,,,-0.03,0.00555,-0.00204,-0.03902,-0.00042,0.0
