iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.470292,-0.008141,0.267546,0.006677,0.766269,0.078334,0.039814,-0.172857,0.183564,-0.80333,1.363657,4.0,0.0003,0,644,0.27023,0.37305,0.0,nan,0,0.0,0.0,,,-0.01,0.00465,-0.0035,-0.02389,0.0,-0.00942,0.0
2,2048,nan,nan,0.0,0.0,2.441217,-0.003519,0.092196,0.001546,0.66647,0.00994,0.684972,-0.638097,1.084606,-1.11832,2.155394,4.0,0.0002999,0,668,0.24154,0.33759,0.0,nan,0,0.0,0.0,,,-0.01,0.00535,-0.00146,-0.02125,-0.00043,-0.00066,0.0
3,3072,nan,nan,0.0,0.0,2.336521,-0.002913,0.045712,0.001718,0.459729,0.004255,0.86978,-1.083865,2.216091,-1.58266,3.192855,4.0,0.0002998,0,668,0.24323,0.34344,0.0,nan,0,0.0,0.0,,,-0.01,0.00392,-0.00431,-0.02067,-0.00072,-0.00031,0.0
4,4096,-14.92575,450.0,0.0,0.0,2.287721,-0.004091,0.033355,0.00257,0.216486,0.019706,0.919512,-1.805634,3.203176,-2.263445,4.142686,4.0,0.00029969,8,659,0.25015,0.35493,1.0,nan,0,0.0,0.73271,,,-0.01,0.00601,-0.00286,-0.02404,-0.00235,-0.00922,0.0
5,5120,nan,nan,0.0,0.0,2.18427,-0.005808,0.041125,0.003387,0.222061,0.042585,0.935635,-2.617103,4.17449,-3.074777,4.986929,4.0,0.00029959,0,625,0.25618,0.36275,1.0,nan,0,0.0,0.0,,,-0.01,0.00496,-0.00106,-0.02237,-0.00393,-0.00111,0.0
6,6144,nan,nan,0.0,0.0,1.383618,-0.004282,0.036311,0.002995,0.233398,0.038993,0.948622,-3.085271,4.846513,-3.540217,5.392407,4.0,0.00029949,0,790,0.26824,0.39312,1.0,nan,0,0.0,0.0,,,-0.01,0.00443,-0.00405,-0.02614,-0.00785,-0.00011,0.0
7,7168,nan,nan,0.0,0.0,1.015712,-0.003347,0.032574,0.001969,0.2192,0.013916,0.946804,-3.703909,5.125664,-4.107883,5.719347,4.0,0.00029939,0,871,0.26243,0.39199,1.0,nan,0,0.0,0.0,,,-0.01,0.00402,-0.00279,-0.04248,-0.00235,0.0,0.0
8,8192,-13.51971,450.0,0.0,0.0,2.202574,-0.005533,0.016034,0.003245,0.283534,0.046701,0.966952,-4.428687,5.972219,-4.79531,6.884304,4.0,0.00029928,8,658,0.2711,0.35855,1.0,nan,0,0.75,0.69333,,,-0.01,0.00621,-0.00102,-0.02377,-0.00313,-0.00924,0.0
9,9216,nan,nan,0.0,0.0,1.842791,-0.006176,0.018926,0.004791,0.280927,0.052072,0.97509,-3.854558,6.777892,-4.068371,7.359501,4.0,0.00029918,0,717,0.23989,0.34043,1.0,nan,0,0.0,0.0,,,-0.01,0.0066,-0.00162,-0.01851,-0.00438,-0.0003,0.0
10,10240,nan,nan,0.0,0.0,0.940632,-0.002386,0.018349,0.001431,0.185565,0.01008,0.975605,-3.852719,6.746562,-4.117099,7.035647,4.0,0.00029908,0,876,0.24381,0.3602,1.0,nan,0,0.0,0.0,,,-0.01,0.00499,-0.00484,-0.02514,-0.01293,-0.00017,0.0
