iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,-6.5452,88.0,0.0,0.0,1.871337,-0.010259,0.322319,0.006886,0.761857,0.102478,0.071814,-0.023336,0.217836,-0.962897,1.183094,4.0,0.0003,6,1367,0.34336,0.45357,0.0,1.0,1.0,0.31648,4.421,-0.01,0.02011,-0.01553,-0.03224,-0.01468,-0.01388
2,2048,-6.4405,109.0,0.0,0.0,1.361327,-0.005368,0.194611,0.002431,0.594292,0.009644,0.494964,-1.155987,0.741616,-1.879295,1.455372,4.0,0.0002999,5,1423,0.33294,0.44158,0.0,1.0,0.97917,0.28253,4.8709,-0.01,0.00745,-0.01535,-0.02754,-0.01733,-0.01563
3,3072,-7.16481,135.75,0.0,0.0,1.101152,-0.006035,0.09611,0.00365,0.406974,0.060608,0.726179,-1.986768,1.082291,-2.479458,1.600054,4.0,0.0002998,4,1552,0.31162,0.40066,0.0,1.0,1.0,0.1954,5.79068,-0.01,-0.00844,-0.01453,-0.02057,-0.01277,-0.015
4,4096,-9.76042,230.0,0.0,0.0,1.356399,-0.003673,0.093462,0.001475,0.404428,0.009399,0.799422,-2.730872,1.638677,-3.274625,2.386574,4.0,0.00029969,5,1510,0.26838,0.35337,0.1,1.0,0.98795,0.12536,5.36306,-0.01,-0.00109,-0.01287,-0.03072,-0.00783,-0.00919
5,5120,-10.56284,244.57143,0.0,0.0,1.423092,-0.005146,0.093892,0.00237,0.374399,0.039307,0.846561,-3.46196,2.279946,-3.850308,2.792433,4.0,0.00029959,7,1501,0.25484,0.33894,0.18519,0.85714,0.98113,0.14806,6.01339,-0.01,0.00103,-0.0121,-0.0258,-0.00797,-0.0117
6,6144,-6.03723,111.66667,0.0,0.0,1.263973,-0.00644,0.070659,0.003763,0.368204,0.076233,0.850469,-3.625807,2.161014,-3.994288,2.476221,4.0,0.00029949,3,1561,0.26593,0.34607,0.16667,1.0,0.91667,0.23644,6.04792,-0.01,-0.0054,-0.01563,-0.01951,-0.00366,-0.00986
7,7168,-8.41346,290.5,0.0,0.0,0.925607,-0.004707,0.069402,0.003859,0.333411,0.048279,0.860005,-3.892617,2.249261,-4.270757,2.789904,4.0,0.00029939,2,1678,0.22989,0.30564,0.1875,1.0,1.0,0.35581,7.99331,-0.01,-0.02305,-0.01453,-0.02028,-0.00423,-0.00418
8,8192,-12.19809,420.0,0.0,0.0,1.069902,-0.008709,0.038425,0.005413,0.461326,0.10675,0.931172,-4.206179,2.863664,-4.556615,3.448625,4.0,0.00029928,3,1662,0.25317,0.32292,0.25714,1.0,0.98413,0.16667,13.23041,-0.01,-0.00998,-0.01566,-0.02221,0.00231,0.0
9,9216,-15.68497,420.0,0.0,0.0,1.239543,-0.004794,0.076718,0.003445,0.629208,0.054871,0.892036,-4.123762,3.047862,-4.564652,3.490302,4.0,0.00029918,3,1537,0.28772,0.35754,0.31579,1.0,0.96667,0.10305,7.12692,-0.01,-0.01277,-0.01113,-0.02452,-0.0015,0.0
10,10240,-10.81477,420.0,0.0,0.0,1.250191,-0.005479,0.047864,0.003795,0.648984,0.055176,0.917359,-4.505354,3.381571,-5.255779,4.247458,4.0,0.00029908,1,1579,0.25283,0.315,0.33333,0.0,0.94118,0.0,9.19337,-0.01,-0.02299,-0.00878,-0.03513,0.00249,0.0
11,11264,-13.36337,420.0,0.0,0.0,1.296158,-0.004361,0.065251,0.001733,0.403285,0.009827,0.919013,-5.451495,4.242495,-6.056723,4.916756,4.0,0.00029898,3,1587,0.2536,0.31377,0.38095,1.0,0.98148,0.35329,5.08341,-0.01,-0.02645,-0.00701,-0.03138,0.00087,0.0
12,12288,7.26857,265.16667,0.33333,0.04167,1.498365,-0.005433,2.369401,0.005143,1.648722,0.095886,0.194401,-6.232336,5.06354,-4.392999,10.982427,4.0,0.00029887,6,1485,0.25605,0.3258,0.39583,0.66667,1.0,0.08394,5.00576,-0.01,-0.00024,-0.00672,-0.03349,0.00562,0.1731
13,13312,-15.81056,420.0,0.0,0.04,1.355415,-0.00562,0.078318,0.003911,0.518335,0.054749,0.884417,-2.562122,4.931045,-2.839531,5.231911,4.0,0.00029877,2,1533,0.22395,0.28278,0.42,0.5,0.94737,0.33566,5.61038,-0.01,-0.00027,-0.004,-0.03051,0.00315,0.0
14,14336,nan,nan,0.0,0.04,1.08346,-0.005798,0.049486,0.003802,0.63708,0.064636,0.926676,-2.58215,5.116464,-3.144725,5.582011,4.0,0.00029867,0,1677,0.22623,0.27943,0.42,0.0,0.0,0.4153,6.90934,-0.01,-0.00648,-0.00472,-0.03061,0.0018,0.0
15,15360,-14.23927,398.5,0.0,0.03704,1.283748,-0.007783,0.031672,0.005156,0.494619,0.0802,0.950835,-3.525946,5.411504,-3.744841,5.779784,4.0,0.00029857,4,1590,0.22429,0.27664,0.44444,0.5,0.89744,0.05691,4.85909,-0.01,0.00792,-0.00445,-0.02977,0.0057,-0.00297
