iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.383146,-0.010345,0.285539,0.005464,0.523617,0.052002,-0.088405,0.021939,0.268218,-1.010019,1.225892,4.0,0.0003,0,532,0.27748,0.37137,0.0,nan,0,0.0,0.0,,,-0.03,0.00542,-0.01335,-0.02288,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.401002,-0.005885,0.103377,0.002026,0.848316,0.015939,0.662918,-0.986549,1.039169,-1.93108,2.124362,4.0,0.0002999,0,535,0.25095,0.33908,0.0,nan,0,0.0,0.0,,,-0.03,0.00502,-0.01245,-0.02058,-0.00035,0.0
3,3072,-23.3252,373.0,0.0,0.0,2.185106,-0.008125,0.069734,0.006471,0.771,0.101283,0.854109,-1.441036,2.152804,-2.280779,3.047624,4.0,0.0002998,1,559,0.23666,0.31662,0.0,nan,0,1.0,0.98276,,,-0.03,0.00619,-0.00908,-0.0203,-0.00521,-0.00214
4,4096,-25.02817,450.0,0.0,0.0,2.114056,-0.004203,0.042328,0.003792,0.546163,0.041748,0.912832,-1.971357,2.945786,-2.619986,3.80167,4.0,0.00029969,7,563,0.25554,0.32889,0.875,nan,0,0.0,0.99289,,,-0.03,0.00684,-0.0063,-0.02443,-0.00202,0.0
5,5120,-11.3327,175.0,0.0,0.0,1.925759,-0.004248,0.046761,0.00354,0.309179,0.042794,0.939406,-2.559893,3.811071,-3.173307,4.229166,4.0,0.00029959,1,591,0.22836,0.28721,0.77778,nan,0,1.0,1.0,,,-0.03,0.00651,-0.00398,-0.01605,-0.01285,-0.00241
6,6144,-14.02237,297.75,0.0,0.0,1.058782,-0.005223,0.047873,0.002494,0.228164,0.033447,0.924312,-3.038708,3.946686,-3.399279,4.113209,4.0,0.00029949,4,730,0.25419,0.32333,0.53846,nan,0,1.0,0.9661,,,-0.03,0.00875,-0.00534,-0.0248,-0.01262,-0.01648
7,7168,-12.49965,282.2,0.0,0.0,1.721178,-0.004804,0.038802,0.002893,0.252666,0.030239,0.935599,-3.724878,4.128874,-4.073345,4.66672,4.0,0.00029939,5,586,0.27336,0.34276,0.38889,nan,0,1.0,0.97222,,,-0.03,0.01011,-0.00314,-0.0214,-0.00998,-0.01285
8,8192,-10.1183,196.2,0.0,0.0,1.35664,-0.004817,0.045497,0.003957,0.29162,0.064418,0.926449,-3.682688,4.326698,-4.033008,4.511883,4.0,0.00029928,5,659,0.25855,0.32045,0.30435,nan,0,1.0,1.0,,,-0.03,0.00901,-0.00297,-0.02401,-0.01801,-0.01564
9,9216,-9.63294,185.6,0.0,0.0,1.241387,-0.004721,0.032787,0.003905,0.30698,0.055141,0.9414,-3.947966,4.154661,-4.142251,4.341191,4.0,0.00029918,5,589,0.24303,0.30095,0.25,nan,0,1.0,0.96154,,,-0.03,0.00894,-0.00407,-0.02252,-0.01491,-0.01655
10,10240,-9.42262,183.11111,0.0,0.0,1.409348,-0.00341,0.045252,0.002504,0.279081,0.024693,0.914579,-4.295146,4.248685,-4.393993,4.432693,4.0,0.00029908,9,618,0.22387,0.27376,0.18919,nan,0,1.0,1.0,,,-0.03,0.01042,-0.00132,-0.02263,-0.01678,-0.02597
11,11264,-8.12253,130.66667,0.0,0.0,1.443371,-0.004922,0.027659,0.005074,0.358503,0.07816,0.941473,-4.261612,4.187356,-4.380461,4.226362,4.0,0.00029898,6,591,0.20149,0.26401,0.16279,nan,0,1.0,1.0,,,-0.03,0.00881,-0.00045,-0.02229,-0.02115,-0.01646
12,12288,-7.96022,139.5,0.0,0.0,1.38322,-0.004827,0.026922,0.004329,0.295662,0.047921,0.932418,-4.146401,3.733564,-4.185854,3.725873,4.0,0.00029887,6,615,0.20329,0.259,0.14286,nan,0,1.0,1.0,,,-0.03,0.00912,0.00055,-0.01946,-0.01543,-0.01708
13,13312,-8.14706,143.2,0.0,0.0,1.223049,-0.004383,0.022377,0.003079,0.30753,0.051583,0.939739,-3.806,3.428277,-3.899002,3.539499,4.0,0.00029877,5,653,0.22974,0.28782,0.12963,nan,0,1.0,1.0,,,-0.03,0.00902,-0.00112,-0.0187,-0.01642,-0.01639
14,14336,-7.22649,215.0,0.0,0.0,0.960926,-0.005563,0.022485,0.002484,0.255993,0.036935,0.935956,-3.516292,3.488401,-3.616758,3.501553,4.0,0.00029867,5,704,0.21804,0.26541,0.13559,nan,0,0.8,0.92308,,,-0.03,0.00778,-0.0018,-0.02054,-0.01451,-0.01598
15,15360,-8.91,276.0,0.0,0.0,1.279255,-0.005098,0.021542,0.002267,0.274186,0.024902,0.944624,-3.998065,3.373078,-4.257608,3.67227,4.0,0.00029857,3,673,0.21046,0.25659,0.14516,nan,0,0.66667,1.0,,,-0.03,0.00672,-0.00136,-0.02401,-0.00667,-0.00615
16,16384,-11.16307,254.2,0.0,0.0,1.477113,-0.004194,0.022224,0.002562,0.306667,0.030692,0.953228,-4.595385,3.84599,-4.863079,4.318832,4.0,0.00029846,5,602,0.20394,0.26071,0.14925,nan,0,1.0,0.73913,,,-0.03,0.00565,-0.00114,-0.02477,-0.00811,-0.01115
17,17408,-11.19843,205.75,0.0,0.0,1.226286,-0.003897,0.030099,0.002157,0.280081,0.021973,0.949661,-4.276659,4.241385,-4.46761,4.597477,4.0,0.00029836,4,700,0.22072,0.27368,0.14085,nan,0,1.0,0.84211,,,-0.03,0.00627,-0.00075,-0.0304,-0.00987,-0.01307
18,18432,-9.59415,226.75,0.0,0.0,1.054354,-0.003743,0.029666,0.000963,0.276237,0.009801,0.946161,-4.151795,4.343873,-4.381164,4.773304,4.0,0.00029826,4,733,0.23055,0.28496,0.14667,nan,0,0.75,0.88235,,,-0.03,0.00607,-0.00211,-0.03081,-0.00983,-0.01104
19,19456,-13.05553,371.0,0.0,0.0,1.190847,-0.00437,0.017766,0.002461,0.259754,0.020438,0.970731,-4.456806,4.858377,-4.693252,5.296874,4.0,0.00029816,4,686,0.21977,0.25967,0.16456,nan,0,0.5,0.84848,,,-0.03,0.00594,-0.00233,-0.03053,-0.00356,-0.00685
20,20480,-7.24839,174.0,0.0,0.0,1.082356,-0.004964,0.021935,0.002708,0.256148,0.033133,0.959498,-4.119518,4.47733,-4.222537,4.600663,4.0,0.00029805,1,725,0.22864,0.27575,0.1625,nan,0,1.0,0.0,,,-0.03,0.00663,-3e-05,-0.0245,-0.00618,-0.00373
21,21504,1.77817,345.6,0.2,0.01176,1.287204,-0.000479,0.863922,0.001094,0.443906,0.004116,0.451805,-4.729363,4.947138,-4.329714,8.140839,4.0,0.00029795,5,666,0.202,0.24892,0.17647,0.0,1,0.4,0.83333,,,-0.03,0.00481,-0.00276,-0.02831,-0.0029,0.09894
22,22528,63.24322,177.0,1.0,0.03448,1.176373,-0.004695,1.900199,0.003563,1.247474,0.063128,0.248231,-4.522792,5.287056,-1.967513,11.446243,4.0,0.00029785,2,705,0.23075,0.27219,0.17241,0.0,3,0.0,1.0,,,-0.03,0.00732,-0.00173,-0.01965,-0.00413,0.2386
23,23552,-11.74628,295.2,0.0,0.03261,1.105528,-0.004014,0.068156,0.003252,0.409629,0.047084,0.905409,-1.685162,6.354796,-1.667084,6.157467,4.0,0.00029775,5,670,0.24635,0.28408,0.18478,0.0,3,0.6,0.93548,,,-0.03,0.0086,-0.00159,-0.01624,-0.00627,-0.01116
24,24576,25.84522,291.5,0.5,0.05208,1.212606,-0.001288,1.244477,0.002519,1.072518,0.031599,0.335121,-1.641253,5.790702,0.851512,10.976996,4.0,0.00029764,4,683,0.23103,0.27338,0.1875,0.0,5,0.25,0.95,,,-0.03,0.00659,-0.00097,-0.01988,-0.00196,0.21851
25,25600,18.01041,262.0,0.33333,0.06061,1.26797,-0.004153,0.766011,0.001953,0.620971,0.019357,0.359314,0.56095,6.631876,1.961951,9.238093,4.0,0.00029754,3,654,0.22173,0.25245,0.19192,0.0,6,0.33333,0.875,,,-0.03,0.00731,3e-05,-0.01731,-0.00111,0.10882
26,26624,66.19115,138.0,1.0,0.07,1.053063,-0.002997,0.55351,0.002499,0.366964,0.03118,0.510143,2.684994,6.654971,3.583973,9.589706,4.0,0.00029744,1,784,0.27285,0.29508,0.19,0.0,7,0.0,1.0,,,-0.03,0.00579,-0.00437,-0.0123,-0.00086,0.1377
27,27648,3.93826,351.4,0.2,0.08,1.073522,-0.002934,0.493423,0.002949,0.542032,0.037074,0.568446,2.486185,7.63126,3.618757,10.22582,4.0,0.00029734,5,705,0.2302,0.27159,0.18,0.0,8,0.2,0.92105,,,-0.03,0.00853,-0.00249,-0.01782,-0.00356,0.12489
28,28672,28.51473,291.5,0.5,0.11,1.332403,-0.002711,0.894582,0.002376,1.073502,0.013358,0.483113,6.523231,8.815035,10.360742,13.713848,4.0,0.00029724,6,632,0.20416,0.24459,0.18,0.0,11,0.0,0.96552,,,-0.03,0.0064,-0.00091,-0.02271,0.00228,0.30125
29,29696,nan,nan,0.0,0.11,1.12263,-0.004308,0.082169,0.002123,1.126984,0.022008,0.829326,12.495598,7.179523,11.900319,6.607907,4.0,0.00029713,0,735,0.25587,0.27933,0.18,0.0,11,0.0,0.0,,,-0.03,0.00846,-0.00066,-0.01201,-0.00244,0.0
30,30720,60.55946,285.5,1.0,0.13,1.205546,-0.002673,0.377756,0.002952,0.38472,0.044957,0.378302,11.173711,6.800062,12.053353,9.343017,4.0,0.00029703,2,663,0.24884,0.2721,0.18,0.0,13,0.0,1.0,,,-0.03,0.00653,-0.00342,-0.01102,0.00011,0.2259
31,31744,5.88427,423.5,0.25,0.14,1.369635,-0.002844,0.194031,0.003626,0.384879,0.054967,0.529952,11.39863,6.134823,11.900035,7.955181,4.0,0.00029693,4,663,0.21698,0.24818,0.21,0.0,14,0.5,0.95833,,,-0.03,0.00617,-0.00237,-0.01177,-0.00029,0.0931
32,32768,36.23296,248.4,0.6,0.17,1.109858,-0.003518,0.497703,0.002806,0.522467,0.033412,0.398124,12.726198,7.111055,15.765388,12.116731,4.0,0.00029683,5,665,0.19634,0.24131,0.23,0.0,17,0.0,1.0,,,-0.03,0.00651,-0.00158,-0.01879,-0.00612,0.35783
33,33792,19.32049,272.0,0.4,0.19,1.015933,-0.005265,0.327342,0.004345,0.473771,0.078823,0.40695,16.131575,7.646457,17.293209,10.671483,4.0,0.00029672,5,683,0.18553,0.2278,0.24,0.0,19,0.4,0.95455,,,-0.03,0.00846,-0.00136,-0.02404,-0.00208,0.23415
34,34816,46.26216,182.14286,0.71429,0.24,1.008045,-0.003378,0.41267,0.00408,0.483286,0.05671,0.444976,18.362162,8.321775,21.609694,13.121433,4.0,0.00029662,7,671,0.19775,0.248,0.25,0.0,24,0.42857,1.0,,,-0.03,0.00691,-0.0002,-0.02082,-0.00594,0.62253
35,35840,37.80565,171.4,0.6,0.27,1.05591,-0.003311,0.230503,0.002166,0.337739,0.02267,0.525174,20.895321,7.80502,22.493748,11.548912,4.0,0.00029652,5,634,0.19953,0.2352,0.26,0.0,27,0.2,0.66667,,,-0.03,0.01007,-0.00142,-0.01974,-0.00414,0.35131
36,36864,68.53753,115.2,1.0,0.32,0.958646,-0.003409,0.221887,0.00156,0.443722,0.018869,0.599815,24.47261,9.043544,27.969851,13.548336,4.0,0.00029642,5,709,0.19379,0.22432,0.26,0.0,32,0.0,1.0,,,-0.03,0.00821,-0.00086,-0.01531,0.00534,0.64802
37,37888,38.46569,249.8,0.6,0.35,0.948937,-0.003138,0.117901,0.001666,0.344832,0.018241,0.773406,25.115488,11.369667,27.344034,13.954685,4.0,0.00029631,5,653,0.18555,0.23231,0.28,0.0,35,0.2,1.0,,,-0.03,0.00874,-0.00051,-0.01835,-0.00179,0.37559
38,38912,29.90907,221.0,0.5,0.38,1.146117,-0.002498,0.143884,0.001581,0.403472,0.011893,0.700065,30.373098,12.297184,31.937244,14.109004,4.0,0.00029621,6,672,0.19047,0.22921,0.3,0.0,38,0.33333,1.0,,,-0.03,0.00629,-7e-05,-0.0216,-0.0021,0.32648
39,39936,68.35279,98.8,1.0,0.43,1.007738,-0.003245,0.122164,0.002321,0.304757,0.030308,0.717843,32.541252,11.343695,34.293293,14.134937,4.0,0.00029611,5,706,0.20673,0.24755,0.29,0.0,43,0.0,1.0,,,-0.03,0.00384,-0.00034,-0.02,-0.00356,0.60247
40,40960,24.55678,213.0,0.42857,0.46,0.957652,-0.001801,0.110472,0.00108,0.427238,0.005999,0.750246,31.236902,12.619704,31.486755,14.996099,4.0,0.00029601,7,716,0.17243,0.21303,0.29,0.0,46,0.28571,0.875,,,-0.03,0.00576,-9e-05,-0.02199,-0.00434,0.37275
41,41984,50.1218,144.0,0.8,0.5,1.083237,-0.002847,0.120974,0.004208,0.446242,0.044015,0.713872,36.497692,12.974954,37.360809,14.97365,4.0,0.0002959,5,676,0.15806,0.19907,0.29,0.0,50,0.2,0.83333,,,-0.03,0.00493,-3e-05,-0.02076,-0.00013,0.41367
42,43008,56.8327,165.14286,0.85714,0.56,1.061334,-0.003229,0.109126,0.002553,0.370781,0.025739,0.671512,36.639412,11.801271,37.836662,13.631337,4.0,0.0002958,7,669,0.18588,0.2361,0.27,0.0,56,0.28571,0.83333,,,-0.03,0.00621,-0.00051,-0.01974,-0.00346,0.64436
43,44032,23.14949,182.6,0.4,0.57,1.093523,-0.002303,0.068862,0.001902,0.424896,0.020682,0.757989,35.087067,11.179089,34.242928,12.960054,4.0,0.0002957,5,690,0.21181,0.25622,0.27,0.0,58,0.6,1.0,,,-0.03,0.00707,-0.00099,-0.02217,-0.00395,0.21489
44,45056,38.92111,245.66667,0.66667,0.57,1.237283,-0.002611,0.063269,0.003174,0.484426,0.037179,0.652321,33.796947,9.762592,33.439175,10.56239,4.0,0.0002956,3,647,0.21905,0.25377,0.27,0.0,60,0.33333,0.83333,,,-0.03,0.00631,-0.00019,-0.02139,-0.00399,0.19616
45,46080,38.17961,246.0,0.66667,0.6,1.132739,-0.004122,0.073919,0.004248,0.388665,0.053188,0.734183,33.60743,10.308431,34.261265,13.368663,4.0,0.00029549,6,672,0.20184,0.24165,0.26,0.0,64,0.33333,0.83333,,,-0.03,0.0066,-0.00069,-0.02161,0.00136,0.41123
46,47104,68.64678,99.4,1.0,0.64,1.231895,-0.003516,0.064199,0.001995,0.225595,0.018241,0.810557,36.376637,13.306129,37.804924,15.552642,4.0,0.00029539,5,624,0.1844,0.21086,0.24,0.0,69,0.0,1.0,,,-0.03,0.00619,-0.00038,-0.01729,-0.0004,0.49442
47,48128,20.23865,259.14286,0.42857,0.64,1.215694,-0.003067,0.087645,0.004024,0.419751,0.040109,0.633517,40.326435,11.221956,39.157711,13.095465,4.0,0.00029529,7,637,0.17285,0.21017,0.23,0.0,72,0.71429,0.88889,,,-0.03,0.00747,0.00041,-0.01975,-0.0081,0.27225
48,49152,20.38504,149.0,0.4,0.63,1.212514,-0.002647,0.0872,0.002363,0.5424,0.025565,0.591584,41.454731,9.442308,39.561947,12.508908,4.0,0.00029519,5,663,0.18328,0.21019,0.21,0.0,74,0.8,1.0,,,-0.03,0.00456,1e-05,-0.01419,-0.00084,0.1898
49,50176,65.56726,148.25,1.0,0.65,1.3617,-0.00399,0.048542,0.003114,0.232213,0.046875,0.529287,41.626606,7.697325,42.497375,9.109986,4.0,0.00029508,4,653,0.17941,0.19981,0.19,0.0,78,0.0,0.33333,,,-0.03,0.00555,0.00103,-0.01407,-0.00059,0.37614
50,51200,7.31653,242.6,0.2,0.65,1.343263,-0.002624,0.0494,0.003712,0.426858,0.040527,0.568392,41.672333,7.077191,40.394695,9.396054,4.0,0.00029498,5,635,0.18899,0.21164,0.17,0.0,79,0.4,0.0,,,-0.03,0.00372,-5e-05,-0.01285,-0.00332,0.09243
51,52224,38.85365,240.0,0.66667,0.64,1.373237,-0.003111,0.058313,0.002927,0.256813,0.03418,0.496636,40.890755,7.023616,40.929691,9.707802,4.0,0.00029488,6,637,0.1811,0.20122,0.18,0.0,83,0.16667,1.0,,,-0.03,0.00759,0.00047,-0.01372,-0.0019,0.34985
52,53248,65.16242,158.16667,1.0,0.66,1.287261,-0.002925,0.051335,0.004152,0.281298,0.049526,0.70575,40.993603,10.400224,43.314373,12.134457,4.0,0.00029478,6,671,0.17617,0.19355,0.17,0.0,89,0.0,0.55556,,,-0.03,0.00604,-0.00083,-0.01549,0.00409,0.57527
53,54272,54.05353,194.33333,0.83333,0.67,1.194114,-0.002222,0.064855,0.001652,0.177155,0.014125,0.520222,41.157158,9.844909,41.672741,11.085387,4.0,0.00029468,6,645,0.18282,0.20636,0.17,0.0,94,0.16667,1.0,,,-0.03,0.00481,0.00047,-0.01854,-0.00748,0.49717
54,55296,30.2198,124.5,0.5,0.66,0.903027,-0.002166,0.072717,0.002918,0.443711,0.032017,0.638309,40.511204,9.676805,38.719013,13.192878,4.0,0.00029457,6,728,0.17429,0.19415,0.16,0.0,97,0.5,0.75,,,-0.03,0.00362,-0.00034,-0.01841,-0.00366,0.38149
55,56320,42.01351,153.83333,0.66667,0.66,0.974482,-0.002126,0.059962,0.001688,0.280476,0.009173,0.699833,39.958157,10.546383,39.309212,13.772137,4.0,0.00029447,6,714,0.16963,0.19263,0.14,0.0,100,0.5,0.5,,,-0.03,0.00427,-0.00039,-0.01577,-0.00457,0.48669
56,57344,25.86878,199.28571,0.42857,0.65,1.05126,-0.002763,0.052758,0.001454,0.379531,0.012451,0.766684,41.1735,11.521089,40.040012,14.364045,4.0,0.00029437,7,681,0.17763,0.20203,0.14,0.0,100,0.28571,1.0,,,-0.03,0.00339,-0.00024,-0.01794,-0.00712,0.33705
57,58368,67.61837,105.66667,1.0,0.65,0.987813,-0.003572,0.02395,0.002284,0.231242,0.030239,0.845227,44.690098,11.468775,44.897667,12.138817,4.0,0.00029427,3,713,0.20992,0.22189,0.14,0.0,100,0.0,0.0,,,-0.03,0.00498,-0.00052,-0.01809,0.00074,0.37632
58,59392,36.25581,238.0,0.6,0.65,1.013114,-0.002742,0.030205,0.002874,0.301363,0.024519,0.849909,42.134003,12.170389,41.166874,13.698844,4.0,0.00029416,5,718,0.19425,0.20359,0.14,0.0,100,0.2,0.8,,,-0.03,0.00444,-0.00088,-0.01275,-0.00275,0.36546
59,60416,-7.52086,450.0,0.0,0.65,0.790788,-0.005181,0.015833,0.003093,0.386082,0.044329,0.896314,39.288696,12.675262,37.700581,11.929634,4.0,0.00029406,1,833,0.23776,0.24721,0.15,0.0,100,0.0,0.0,,,-0.03,0.00526,-0.00137,-0.00177,-0.0039,0.0
60,61440,42.18267,314.25,0.75,0.65,0.953995,-0.003098,0.026132,0.002501,0.236765,0.030343,0.825899,36.194588,10.929403,36.28508,11.931123,4.0,0.00029396,4,742,0.1937,0.21718,0.15,0.0,100,0.25,1.0,,,-0.03,0.00055,-0.00166,-0.01281,-0.0049,0.37223
61,62464,35.71442,302.6,0.6,0.65,0.900859,-0.003482,0.023612,0.002755,0.199042,0.033273,0.860075,34.598785,11.363923,34.969994,12.887968,4.0,0.00029386,5,747,0.19552,0.21541,0.16,0.0,100,0.0,1.0,,,-0.03,0.00207,-0.00171,-0.01568,-0.0037,0.40346
62,63488,17.57174,290.33333,0.33333,0.63,0.808296,-0.002245,0.032388,0.002911,0.300781,0.037737,0.790077,37.956169,11.321584,36.654816,12.093864,4.0,0.00029375,3,789,0.25787,0.28282,0.17,0.0,100,0.33333,1.0,,,-0.03,0.00325,-0.00223,-0.00946,-0.00808,0.15192
63,64512,26.09698,373.5,0.5,0.62,0.803536,-0.002929,0.014633,0.002149,0.291714,0.025251,0.890023,37.187466,11.076544,36.344318,11.148736,4.0,0.00029365,2,830,0.2754,0.29631,0.18,0.0,100,0.0,1.0,,,-0.03,0.00314,-0.00337,-0.00628,-0.00181,0.14979
64,65536,24.64293,356.0,0.5,0.62,0.808688,-0.003843,0.019429,0.003301,0.245037,0.045968,0.867603,32.831188,11.08921,32.590923,11.88273,4.0,0.00029355,4,784,0.2577,0.28914,0.2,0.0,100,0.0,0.94737,,,-0.03,0.00445,-0.00435,-0.01321,-0.00576,0.29049
65,66560,31.12617,235.5,0.5,0.62,0.875844,-0.002469,0.034277,0.002119,0.267107,0.015485,0.78986,35.661633,10.570138,34.770794,12.506481,4.0,0.00029345,4,715,0.26206,0.28588,0.19,0.0,100,0.25,0.8,,,-0.03,0.00401,-0.00233,-0.01063,-0.00277,0.28736
