iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.500186,-0.008293,0.300392,0.004586,0.692212,0.044573,0.010751,-0.251233,0.16096,-0.872655,1.258437,4.0,0.0003,0,646,0.26186,0.37081,0.0,nan,0,0.0,0.0,,,-0.01,0.00498,-0.00416,-0.02357,0.0,-0.01157,0.0
2,2048,nan,nan,0.0,0.0,2.498852,-0.004199,0.112282,0.002177,0.572573,0.014753,0.65459,-0.777805,1.014156,-1.33261,2.047345,4.0,0.0002999,0,654,0.25218,0.35558,0.0,nan,0,0.0,0.0,,,-0.01,0.00465,-0.0053,-0.01953,-0.00133,-0.00187,0.0
3,3072,nan,nan,0.0,0.0,2.301194,-0.004889,0.053448,0.003579,0.329942,0.030273,0.839455,-1.492667,2.097988,-2.060622,3.175521,4.0,0.0002998,0,676,0.24839,0.34924,0.0,nan,0,0.0,0.0,,,-0.01,0.00457,-0.00542,-0.02569,-0.00037,-0.00152,0.0
4,4096,-16.62528,450.0,0.0,0.0,2.354493,-0.004225,0.035255,0.003218,0.340079,0.035435,0.91539,-1.92419,3.049816,-2.42319,3.946746,4.0,0.00029969,8,654,0.27515,0.37868,1.0,nan,0,0.125,0.76256,,,-0.01,0.00475,-0.0045,-0.02476,-0.00072,-0.00898,0.0
5,5120,nan,nan,0.0,0.0,2.468244,-0.003316,0.020129,0.002919,0.26876,0.016323,0.941527,-2.40641,3.965902,-2.951248,4.98851,4.0,0.00029959,0,660,0.28094,0.36644,1.0,nan,0,0.0,0.0,,,-0.01,0.00463,-0.00267,-0.02418,-0.00035,-0.00272,0.0
6,6144,nan,nan,0.0,0.0,2.397044,-0.004924,0.014256,0.003615,0.314679,0.035749,0.959079,-2.705788,4.976113,-3.214125,6.020948,4.0,0.00029949,0,660,0.25384,0.34025,1.0,nan,0,0.0,0.0,,,-0.01,0.00493,-0.00224,-0.02598,-0.00036,-0.00115,0.0
7,7168,nan,nan,0.0,0.0,2.213172,-0.003883,0.01683,0.003174,0.300297,0.039097,0.969282,-2.964222,6.055346,-3.382491,6.961604,4.0,0.00029939,0,661,0.24142,0.32626,1.0,nan,0,0.0,0.0,,,-0.01,0.00471,-0.00019,-0.02458,-0.00262,-8e-05,0.0
8,8192,-16.16343,450.0,0.0,0.0,2.372634,-0.006265,0.011779,0.004394,0.264585,0.052909,0.973247,-4.443079,6.867531,-4.943474,7.901982,4.0,0.00029928,8,641,0.23727,0.31987,1.0,nan,0,0.125,0.70702,,,-0.01,0.00548,-0.00011,-0.02924,-0.00028,-0.01242,0.0
9,9216,nan,nan,0.0,0.0,1.924547,-0.004533,0.023397,0.004493,0.241642,0.050886,0.972765,-3.817764,8.088501,-4.211414,8.79887,4.0,0.00029918,0,693,0.23935,0.332,1.0,nan,0,0.0,0.0,,,-0.01,0.00517,-0.00207,-0.02316,-0.00808,-0.00033,0.0
10,10240,nan,nan,0.0,0.0,1.280522,-0.004523,0.011962,0.002371,0.218142,0.030587,0.984757,-4.29152,8.900526,-4.614434,9.533759,4.0,0.00029908,0,788,0.25774,0.39603,1.0,nan,0,0.0,0.0,,,-0.01,0.00472,-0.00159,-0.03213,-0.00451,-4e-05,0.0
11,11264,-14.54096,450.0,0.0,0.0,1.669419,-0.002331,0.00913,0.000852,0.196974,0.002511,0.986139,-5.147879,9.095322,-5.461243,9.753333,4.0,0.00029898,8,722,0.26539,0.38201,1.0,nan,0,0.125,0.70803,,,-0.01,0.00626,-0.00319,-0.03124,-0.0008,-0.0148,0.0
12,12288,-8.90823,175.0,0.0,0.0,2.031056,-0.003865,0.023998,0.003254,0.20696,0.034598,0.970476,-5.421761,9.532705,-5.521534,9.889584,4.0,0.00029887,1,673,0.23801,0.33915,0.96,nan,0,1.0,0.71429,,,-0.01,0.00579,-0.00167,-0.01565,-0.00723,-0.00278,-0.00235
13,13312,nan,nan,0.0,0.0,1.608419,-0.005482,0.02391,0.003124,0.246349,0.048514,0.972946,-4.518845,10.053751,-4.870259,10.74225,4.0,0.00029877,0,732,0.24267,0.36191,0.96,nan,0,0.0,0.0,,,-0.01,0.00527,-0.00211,-0.02741,-0.00453,-7e-05,0.0
14,14336,-15.50363,383.0,0.0,0.0,1.391501,-0.003605,0.016783,0.003161,0.200797,0.032819,0.977297,-4.246725,10.036909,-4.448072,10.505327,4.0,0.00029867,1,753,0.28303,0.40875,0.92308,nan,0,1.0,0.81481,,,-0.01,0.00532,-0.00187,-0.03123,-0.0019,-0.00353,-0.00321
15,15360,-12.92186,450.0,0.0,0.0,2.037445,-0.004433,0.028423,0.004508,0.241239,0.05113,0.966838,-6.474952,10.669981,-6.766657,11.10232,4.0,0.00029857,6,669,0.26213,0.36885,0.9375,nan,0,0.33333,0.67907,,,-0.01,0.00621,-0.0005,-0.02089,-0.00453,-0.00576,0.0
16,16384,-8.70475,450.0,0.0,0.0,1.484921,-0.004841,0.017093,0.002527,0.224612,0.029855,0.977424,-6.962021,10.345441,-7.193157,10.812777,4.0,0.00029846,1,759,0.26566,0.39346,0.93939,nan,0,1.0,0.73913,,,-0.01,0.0061,-0.00207,-0.02484,-0.00531,-0.0008,0.0
17,17408,nan,nan,0.0,0.0,1.177751,-0.006371,0.029912,0.003703,0.226606,0.062395,0.946375,-6.602901,9.413138,-6.892009,9.480512,4.0,0.00029836,0,818,0.32384,0.46722,0.93939,nan,0,0.0,0.0,,,-0.01,0.00794,-0.00264,-0.03262,-0.00688,-0.00118,0.0
18,18432,-12.3332,450.0,0.0,0.0,1.492983,-0.003354,0.016969,0.00174,0.21418,0.015032,0.974178,-6.707591,10.080934,-6.845643,10.426337,4.0,0.00029826,7,741,0.28997,0.41409,0.95,nan,0,0.85714,0.68519,,,-0.01,0.00779,-0.00274,-0.02678,-0.00496,-0.01145,0.0
19,19456,-7.40374,265.33333,0.0,0.0,1.073868,-0.003643,0.023886,0.002543,0.217508,0.029297,0.953445,-6.178066,9.934842,-6.128601,9.582691,4.0,0.00029816,3,800,0.27908,0.43267,0.90698,nan,0,1.0,0.69048,,,-0.01,0.00718,0.00121,-0.01912,-0.02046,-0.00226,-0.00829
20,20480,-7.40237,252.75,0.0,0.0,1.05089,-0.00319,0.030971,0.002114,0.260467,0.030134,0.92821,-6.466007,9.001613,-6.230241,8.700735,4.0,0.00029805,4,809,0.29069,0.41416,0.82979,nan,0,1.0,0.69767,,,-0.01,0.0114,-0.00107,-0.01817,-0.01196,-0.0086,-0.01666
21,21504,-7.26018,223.4,0.0,0.0,1.210516,-0.004808,0.034276,0.002686,0.277872,0.03983,0.898979,-6.404358,8.459275,-6.146245,7.902213,4.0,0.00029795,5,772,0.27772,0.42144,0.75,nan,0,1.0,0.66,,,-0.01,0.00996,0.00074,-0.01786,-0.0154,-0.00774,-0.01839
22,22528,-6.43796,248.75,0.0,0.0,1.263643,-0.005358,0.030331,0.00254,0.271711,0.034459,0.897031,-5.660934,7.447785,-5.483077,7.052232,4.0,0.00029785,4,766,0.25932,0.39975,0.71429,nan,0,0.75,0.59091,,,-0.01,0.00952,0.00079,-0.02164,-0.01333,-0.00579,-0.01051
23,23552,-8.28212,343.0,0.0,0.0,1.021903,-0.005988,0.017278,0.002361,0.209863,0.033657,0.940476,-4.988264,6.935133,-4.970478,6.820722,4.0,0.00029775,1,829,0.26275,0.41605,0.70175,nan,0,1.0,0.59091,,,-0.01,0.00852,0.00354,-0.02259,-0.01229,-0.00412,-0.00418
24,24576,-5.05759,450.0,0.0,0.0,0.631832,-0.003792,0.004864,0.000927,0.191799,0.010917,0.979558,-4.632395,6.301201,-4.776979,6.735749,4.0,0.00029764,1,966,0.29799,0.45338,0.7069,nan,0,1.0,0.8,,,-0.01,0.00583,-0.00786,-0.0259,-0.00018,-0.00073,0.0
25,25600,-7.64092,363.5,0.0,0.0,1.164158,-0.004414,0.011574,0.002715,0.227109,0.034563,0.970596,-5.414865,7.73926,-5.429794,7.966862,4.0,0.00029754,4,823,0.28252,0.41611,0.70968,nan,0,0.5,0.68675,,,-0.01,0.00738,-0.0017,-0.02222,-0.0059,-0.00731,-0.00377
26,26624,-6.10113,450.0,0.0,0.0,1.699554,-0.007066,0.023558,0.002185,0.221839,0.018799,0.936752,-5.8121,7.883253,-5.889908,7.926489,4.0,0.00029744,3,721,0.26021,0.38329,0.72308,nan,0,1.0,0.60345,,,-0.01,0.00614,0.00597,-0.01782,-0.00836,-0.00339,0.0
27,27648,-8.93031,271.0,0.0,0.0,1.244393,-0.004466,0.019833,0.00183,0.217038,0.018485,0.94803,-5.703593,7.202412,-5.847238,7.692459,4.0,0.00029734,2,805,0.28276,0.43149,0.71642,nan,0,0.5,0.4386,,,-0.01,0.00622,0.00538,-0.02728,-0.00713,-0.00265,-0.00349
28,28672,-9.70333,450.0,0.0,0.0,1.191916,-0.005386,0.020858,0.002863,0.269126,0.031459,0.950623,-5.704788,7.917298,-5.895224,8.535314,4.0,0.00029724,2,835,0.29002,0.43978,0.72464,nan,0,1.0,0.47191,,,-0.01,0.00583,0.00547,-0.02774,-0.00085,-0.00165,0.0
29,29696,-7.57662,374.0,0.0,0.0,1.580384,-0.005585,0.01987,0.002242,0.228833,0.020612,0.964318,-6.249761,9.36891,-6.220517,9.627765,4.0,0.00029713,5,730,0.27998,0.41536,0.72973,nan,0,1.0,0.50602,,,-0.01,0.00822,0.0109,-0.02383,-0.00841,-0.00527,-0.00281
30,30720,-8.11124,355.0,0.0,0.0,1.137384,-0.004458,0.024416,0.002822,0.233243,0.043213,0.923785,-5.040038,7.207143,-5.120417,7.147573,4.0,0.00029703,3,802,0.25276,0.39473,0.72727,nan,0,0.66667,0.41007,,,-0.01,0.00865,0.00232,-0.01929,-0.01416,-0.00621,-0.00376
31,31744,nan,nan,0.0,0.0,0.738017,-0.006089,0.011952,0.002301,0.216102,0.03411,0.92114,-4.729194,4.537847,-4.749314,4.643167,4.0,0.00029693,0,919,0.24791,0.38741,0.72727,nan,0,0.0,0.0,,,-0.01,0.00661,0.0062,-0.02085,-0.00771,-8e-05,0.0
32,32768,-4.59763,383.5,0.0,0.0,0.991869,-0.00678,0.014843,0.002692,0.23829,0.035505,0.938639,-5.146389,5.753307,-5.173518,6.029939,4.0,0.00029683,4,853,0.22658,0.36842,0.7284,nan,0,1.0,0.55,,,-0.01,0.00699,0.01123,-0.02403,-0.00446,-0.0088,-0.00416
33,33792,-6.97437,450.0,0.0,0.0,1.421215,-0.005813,0.034254,0.001798,0.235053,0.014718,0.911367,-5.684787,7.156102,-5.853388,7.465066,4.0,0.00029672,3,750,0.23111,0.36987,0.7381,nan,0,1.0,0.47059,,,-0.01,0.00718,0.00923,-0.02502,-0.00754,-0.00443,0.0
34,34816,-12.03445,450.0,0.0,0.0,1.091593,-0.005958,0.025105,0.002499,0.223086,0.028634,0.870732,-5.270129,5.49812,-5.190461,5.417416,4.0,0.00029662,1,823,0.22287,0.36951,0.74118,nan,0,1.0,0.34722,,,-0.01,0.00713,0.01404,-0.02419,-0.0102,-0.00311,0.0
35,35840,8.14689,301.4,0.2,0.01111,1.191119,-0.001176,0.372732,0.000852,0.622331,0.003313,0.447766,-5.432302,6.196239,-4.018796,9.804811,4.0,0.00029652,5,792,0.23844,0.37641,0.71111,0.0,1,1.0,0.32174,,,-0.01,0.00956,0.01292,-0.02341,-0.00736,-0.00469,0.10993
36,36864,-5.94656,434.0,0.0,0.01087,1.338869,-0.006414,0.026018,0.001963,0.443347,0.020299,0.952556,-5.544298,7.771856,-5.346837,8.099794,4.0,0.00029642,2,757,0.23857,0.37637,0.70652,0.0,1,1.0,0.30303,,,-0.01,0.0083,0.01254,-0.01785,-0.01159,-0.00175,-0.0032
37,37888,-8.32284,450.0,0.0,0.01075,0.774556,-0.006256,0.017116,0.002986,0.279311,0.042969,0.966339,-3.651033,8.464351,-3.663489,9.039738,4.0,0.00029631,1,882,0.25128,0.41807,0.70968,0.0,1,0.0,0.35714,,,-0.01,0.00319,0.00504,-0.02869,-0.00805,-0.00079,0.0
38,38912,-6.70611,428.66667,0.0,0.01042,0.817161,-0.007492,0.012635,0.00299,0.226894,0.041992,0.97464,-3.430775,8.519169,-3.422373,8.655848,4.0,0.00029621,3,882,0.25846,0.40356,0.70833,0.0,1,0.66667,0.4087,,,-0.01,0.00778,0.00559,-0.02616,-0.00664,-0.00481,-0.00488
39,39936,-5.63858,379.0,0.0,0.01,1.173897,-0.006502,0.020741,0.002488,0.218163,0.031424,0.960234,-3.976128,8.626307,-4.033514,9.037865,4.0,0.00029611,5,796,0.24071,0.37401,0.71,0.0,1,0.4,0.46821,,,-0.01,0.00697,0.01205,-0.02142,-0.00873,-0.00728,-0.00359
