iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.269126,-0.008631,0.297549,0.007615,1.016268,0.115025,0.042102,0.162655,0.185143,-0.455857,1.075234,4.0,0.0003,0,811,0.26395,0.33998,0.0,0.0,0.0,,,-0.01,0.00398,-0.01095,-0.02056,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.210381,-0.003384,0.098156,0.001936,0.721908,0.011579,0.642151,-0.478087,0.776621,-0.976902,1.709309,4.0,0.00029985,0,811,0.21791,0.27818,0.0,0.0,0.0,,,-0.01,0.00422,-0.00717,-0.01726,-1e-05,0.0
3,3072,-12.49064,375.0,0.0,0.0,2.159944,-0.004239,0.075533,0.003795,0.586394,0.040381,0.855151,-0.933278,1.801321,-1.422798,2.510996,4.0,0.00029969,8,810,0.1974,0.27105,1.0,0.125,1.0,,,-0.01,0.00381,-0.0071,-0.01609,-0.00565,0.0
4,4096,nan,nan,0.0,0.0,2.202714,-0.003562,0.031229,0.004509,0.349458,0.043202,0.906035,-1.587259,2.382726,-2.065845,3.22419,4.0,0.00029954,0,807,0.20065,0.25436,1.0,0.0,0.0,,,-0.01,0.00594,-0.00492,-0.01933,-0.00203,0.0
5,5120,-6.66324,237.0,0.0,0.0,2.106356,-0.007212,0.074689,0.007096,0.446241,0.093245,0.920794,-2.342392,3.518495,-2.694993,3.614971,4.0,0.00029939,4,1229,0.21884,0.28758,0.66667,1.0,1.0,,,-0.01,0.00647,-0.00749,-0.00981,-0.021,-0.0019
6,6144,-7.55648,290.0,0.0,0.0,2.119187,-0.007551,0.049964,0.006045,0.377065,0.092564,0.923243,-2.520443,3.126833,-2.777664,3.55058,4.0,0.00029923,5,988,0.2292,0.28942,0.52941,0.8,1.0,,,-0.01,0.00714,-0.00282,-0.0178,-0.00916,-0.00146
7,7168,-5.37994,183.5,0.0,0.0,2.040765,0.003426,0.039432,0.007925,1.055688,0.116217,0.939516,-2.578884,3.587506,-2.865504,3.796424,4.0,0.00029908,4,1068,0.2017,0.27224,0.42857,1.0,1.0,,,-0.01,0.00881,-0.00452,-0.01422,-0.01674,-0.00159
8,8192,-5.56283,222.0,0.0,0.0,1.96099,-0.003741,0.058597,0.005107,0.461429,0.072484,0.916952,-3.095445,3.78935,-3.217344,3.808042,4.0,0.00029892,5,1327,0.19798,0.25677,0.34615,1.0,1.0,,,-0.01,0.00668,-0.00331,-0.01461,-0.01664,-0.00273
9,9216,-5.03707,193.16667,0.0,0.0,1.934786,-0.113009,0.060083,0.00319,1.581409,0.025386,0.918736,-2.849832,3.59582,-2.989401,3.757007,4.0,0.00029877,6,1041,0.19452,0.262,0.3125,1.0,1.0,,,-0.01,0.00899,-0.00242,-0.01682,-0.01755,-0.00193
10,10240,-0.9828,134.6,0.1,0.02381,1.899306,-0.003237,1.28067,0.003572,0.951617,0.037078,0.247986,-2.919264,3.611597,-2.153816,6.808644,4.0,0.00029862,10,1071,0.16901,0.22809,0.2619,0.8,1.0,,,-0.01,0.01084,-0.00222,-0.01894,-0.02246,0.04019
