iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.428789,-0.007311,0.28538,0.004663,0.741367,0.054047,0.069249,0.440085,0.182033,-0.45145,1.950281,4.0,0.0003,0,373,0.20032,0.2467,0.0,nan,0,0.0,0.0,,,-0.01,0.00327,-0.00638,-0.03938,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.439938,-0.00388,0.116125,0.003258,0.514205,0.020065,0.628613,-0.454872,1.394228,-1.268909,2.985025,4.0,0.0002999,0,372,0.16646,0.21345,0.0,nan,0,0.0,0.0,,,-0.01,0.00351,-0.00703,-0.03501,-0.00104,0.0
3,3072,nan,nan,0.0,0.0,2.086986,-0.003748,0.067281,0.00339,0.359728,0.03331,0.863157,-1.184117,2.857087,-1.786547,3.826447,4.0,0.0002998,0,383,0.13398,0.18628,0.0,nan,0,0.0,0.0,,,-0.01,0.00466,-0.00693,-0.02852,-0.0079,0.0
4,4096,nan,nan,0.0,0.0,1.578825,-0.004086,0.045179,0.002236,0.420912,0.022354,0.910675,-1.365288,3.787278,-1.848688,4.818024,4.0,0.00029969,0,413,0.13303,0.19531,0.0,nan,0,0.0,0.0,,,-0.01,0.00531,-0.0057,-0.03478,-0.00754,0.0
5,5120,-24.92291,600.0,0.0,0.0,1.483656,-0.004019,0.036136,0.002532,0.256333,0.019516,0.934185,-1.688599,4.478408,-2.079417,5.369799,4.0,0.00029959,8,408,0.17376,0.23826,1.0,nan,0,0.125,0.96406,,,-0.01,0.00448,-0.00555,-0.036,-0.00539,0.0
6,6144,nan,nan,0.0,0.0,2.103311,-0.004553,0.033893,0.003606,0.282702,0.037857,0.944723,-2.664421,5.274874,-3.221872,6.159859,4.0,0.00029949,0,372,0.1425,0.18483,1.0,nan,0,0.0,0.0,,,-0.01,0.00435,-0.0036,-0.03446,-0.00702,0.0
7,7168,-11.54389,285.0,0.0,0.0,1.229014,-0.003286,0.028105,0.002378,0.212328,0.02388,0.961404,-2.077733,5.749281,-2.389365,6.150245,4.0,0.00029939,1,435,0.15198,0.22885,0.88889,nan,0,1.0,0.94444,,,-0.01,0.00458,-0.00413,-0.02815,-0.01754,-0.00374
8,8192,nan,nan,0.0,0.0,0.846786,-0.004493,0.020543,0.00225,0.273351,0.026276,0.964727,-2.196375,5.939197,-2.54839,6.704755,4.0,0.00029928,0,470,0.19515,0.28779,0.88889,nan,0,0.0,0.0,,,-0.01,0.00532,-0.00495,-0.04034,-0.00623,0.0
9,9216,-16.60901,488.0,0.0,0.0,0.973577,-0.001521,0.047385,0.001564,0.190632,0.006729,0.929445,-3.479975,6.460026,-3.792675,6.702633,4.0,0.00029918,4,464,0.14497,0.19677,0.61538,nan,0,1.0,0.90278,,,-0.01,0.00437,-0.00431,-0.0403,-0.01029,-0.01782
10,10240,-17.30266,576.0,0.0,0.0,1.789405,-0.003293,0.025637,0.003079,0.181565,0.046143,0.963611,-4.233361,7.423852,-4.626453,8.397735,4.0,0.00029908,3,397,0.14442,0.19083,0.5625,nan,0,0.66667,0.96129,,,-0.01,0.00502,-0.00206,-0.03677,-0.00443,-0.00497
