iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.396691,-0.008137,0.311684,0.005621,0.662426,0.084542,-0.173915,0.133455,0.267407,-0.57293,1.186518,4.0,0.0003,0,561,0.268,0.36412,0.0,nan,0,0.0,0.0,,,-0.01,0.00505,-0.014,-0.0235,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.367634,-0.005018,0.104116,0.002659,0.713777,0.024728,0.668812,-0.49131,0.968909,-1.050146,1.926385,4.0,0.0002999,0,579,0.24198,0.31724,0.0,nan,0,0.0,0.0,,,-0.01,0.00547,-0.01043,-0.01905,-0.00104,0.0
3,3072,nan,nan,0.0,0.0,2.197582,-0.004732,0.065926,0.002327,0.596299,0.026646,0.85956,-0.917669,1.945118,-1.407577,2.710227,4.0,0.0002998,0,605,0.23673,0.30546,0.0,nan,0,0.0,0.0,,,-0.01,0.00432,-0.00938,-0.01612,-0.00251,0.0
4,4096,-15.75245,447.25,0.0,0.0,2.110355,-0.005133,0.050363,0.002025,0.344656,0.021275,0.899549,-1.561543,2.571356,-1.964456,3.289744,4.0,0.00029969,8,532,0.26961,0.34475,0.875,nan,0,0.125,0.99576,,,-0.01,0.00509,-0.00696,-0.02052,-0.00342,-0.00222
5,5120,nan,nan,0.0,0.0,2.338562,-0.005112,0.031433,0.00469,0.293064,0.046247,0.914559,-1.85998,3.356161,-2.357921,4.457017,4.0,0.00029959,0,561,0.26325,0.34277,0.875,nan,0,0.0,0.0,,,-0.01,0.00536,-0.00741,-0.02177,0.0,0.0
6,6144,nan,nan,0.0,0.0,2.14653,-0.005643,0.042059,0.005179,0.323625,0.066546,0.93965,-2.173579,4.386467,-2.748009,5.157356,4.0,0.00029949,0,586,0.23975,0.30832,0.875,nan,0,0.0,0.0,,,-0.01,0.0047,-0.00629,-0.02041,-0.00439,0.0
7,7168,-15.17146,387.5,0.0,0.0,2.014721,-0.00587,0.024481,0.006326,0.282977,0.095006,0.960532,-2.608458,5.0269,-2.982458,5.705918,4.0,0.00029939,2,620,0.23563,0.28953,0.8,nan,0,0.5,1.0,,,-0.01,0.00421,-0.0056,-0.02043,-0.0014,-0.00228
8,8192,-13.8658,450.0,0.0,0.0,2.259358,-0.005043,0.013473,0.004241,0.286267,0.031982,0.968459,-3.221136,5.894654,-3.579904,6.894135,4.0,0.00029928,6,577,0.27505,0.35184,0.875,nan,0,0.16667,0.9899,,,-0.01,0.00664,-0.00366,-0.0223,-0.00034,0.0
9,9216,-12.54368,337.0,0.0,0.0,2.081186,-0.003983,0.044056,0.003129,0.271945,0.043527,0.950541,-3.313455,6.479093,-3.749386,6.95974,4.0,0.00029918,1,596,0.25559,0.31456,0.82353,nan,0,1.0,1.0,,,-0.01,0.0051,-0.0031,-0.01925,-0.00651,-0.00219
10,10240,-11.2272,280.0,0.0,0.0,1.854079,-0.004728,0.031409,0.004169,0.268223,0.040702,0.96217,-3.537897,7.109209,-3.888147,7.823843,4.0,0.00029908,2,547,0.27464,0.34235,0.73684,nan,0,1.0,1.0,,,-0.01,0.00637,-0.00297,-0.02306,-0.00617,-0.00482
11,11264,-13.25516,444.8,0.0,0.0,1.932474,-0.004409,0.030243,0.004174,0.264528,0.062186,0.966315,-4.17299,7.913088,-4.539111,8.604119,4.0,0.00029898,5,582,0.27493,0.35432,0.75,nan,0,0.4,1.0,,,-0.01,0.00566,-0.00281,-0.02283,-0.0019,-0.00228
12,12288,nan,nan,0.0,0.0,2.212536,-0.004757,0.01931,0.005843,0.246716,0.075997,0.974826,-4.417665,8.209789,-4.784348,8.946866,4.0,0.00029887,0,561,0.24813,0.31329,0.75,nan,0,0.0,0.0,,,-0.01,0.00648,-0.00213,-0.02083,-0.00391,0.0
13,13312,-12.31561,385.75,0.0,0.0,1.701199,-0.0037,0.036105,0.004631,0.269728,0.058698,0.955914,-4.790175,8.412801,-4.95682,8.776612,4.0,0.00029877,4,622,0.258,0.32111,0.67857,nan,0,0.75,1.0,,,-0.01,0.00606,-0.00212,-0.02215,-0.00876,-0.00782
14,14336,-12.41033,422.5,0.0,0.0,1.563687,-0.005957,0.014733,0.004441,0.282429,0.060407,0.981131,-4.736857,8.534416,-4.864185,8.891269,4.0,0.00029867,2,652,0.26683,0.32777,0.66667,nan,0,1.0,0.93333,,,-0.01,0.00743,-0.00252,-0.02061,-0.0053,-0.00278
15,15360,-9.48148,349.33333,0.0,0.0,1.603046,-0.005799,0.028874,0.004686,0.304286,0.067766,0.964384,-4.613055,8.895292,-4.790504,9.202034,4.0,0.00029857,3,630,0.25404,0.31811,0.66667,nan,0,0.33333,1.0,,,-0.01,0.00766,-0.00175,-0.02159,-0.00729,-0.00263
