iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.494141,-0.008576,0.439919,0.007293,1.670512,0.099714,-0.059098,1.110173,0.177749,0.429486,1.288433,4.0,0.0003,0,649,0.27902,0.38267,0.0,nan,0,0.0,0.0,,,-0.01,0.00546,-0.00143,-0.02497,0.0,-0.01406,0.0
2,2048,nan,nan,0.0,0.0,2.463335,-0.005835,0.14213,0.003221,0.766184,0.037144,0.5685,0.585798,0.844447,-0.010358,1.983727,4.0,0.0002999,0,662,0.25885,0.35871,0.0,nan,0,0.0,0.0,,,-0.01,0.00552,-0.00471,-0.0228,-0.00032,-0.00343,0.0
3,3072,nan,nan,0.0,0.0,2.368693,-0.00308,0.06081,0.002114,0.612536,0.010986,0.826698,0.260895,1.970907,-0.325648,3.06542,4.0,0.0002998,0,672,0.254,0.3587,0.0,nan,0,0.0,0.0,,,-0.01,0.00506,-0.00506,-0.02268,-0.00036,-0.00348,0.0
4,4096,-17.02656,450.0,0.0,0.0,2.349665,-0.003833,0.03866,0.002322,0.409459,0.018345,0.909262,-0.01613,3.039271,-0.464286,4.018459,4.0,0.00029969,8,658,0.27047,0.37493,1.0,nan,0,0.0,0.7457,,,-0.01,0.00535,-0.00302,-0.02435,0.0,-0.0069,0.0
5,5120,nan,nan,0.0,0.0,2.382532,-0.006034,0.028148,0.003451,0.404994,0.038714,0.932502,-0.428834,3.962686,-1.020231,5.059311,4.0,0.00029959,0,670,0.28097,0.387,1.0,nan,0,0.0,0.0,,,-0.01,0.00592,-0.00148,-0.02308,0.0,-0.00785,0.0
6,6144,nan,nan,0.0,0.0,2.38151,-0.004911,0.0187,0.003551,0.269482,0.023577,0.952065,-0.882063,5.098436,-1.421604,6.227975,4.0,0.00029949,0,684,0.27567,0.37402,1.0,nan,0,0.0,0.0,,,-0.01,0.00589,-0.00208,-0.02415,0.0,-0.00361,0.0
7,7168,nan,nan,0.0,0.0,2.36285,-0.007902,0.019719,0.006979,0.385879,0.104074,0.965184,-1.276047,6.307008,-2.132623,7.232689,4.0,0.00029939,0,689,0.27693,0.36914,1.0,nan,0,0.0,0.0,,,-0.01,0.00665,-0.00322,-0.02312,0.0,-0.02151,0.0
8,8192,-18.51664,450.0,0.0,0.0,2.361457,-0.004141,0.011306,0.003897,0.261313,0.05406,0.974984,-2.46306,7.310963,-2.879858,8.369574,4.0,0.00029928,8,648,0.25795,0.35533,1.0,nan,0,0.0,0.69374,,,-0.01,0.00627,-0.00294,-0.02449,0.0,-0.00891,0.0
9,9216,nan,nan,0.0,0.0,2.366323,-0.005508,0.007135,0.008196,0.229289,0.116246,0.983596,-2.456434,8.306077,-3.059091,9.254866,4.0,0.00029918,0,673,0.29074,0.39035,1.0,nan,0,0.0,0.0,,,-0.01,0.00557,-0.0032,-0.02331,0.0,-0.00489,0.0
10,10240,nan,nan,0.0,0.0,2.357756,-0.00519,0.006332,0.0031,0.245684,0.045794,0.985918,-3.02532,9.139103,-3.589726,10.102952,4.0,0.00029908,0,669,0.28669,0.38658,1.0,nan,0,0.0,0.0,,,-0.01,0.00709,-0.00434,-0.02389,0.0,-0.00643,0.0
11,11264,-16.86633,450.0,0.0,0.0,2.332271,-0.005242,0.008102,0.003852,0.221265,0.043108,0.986942,-3.725862,9.994153,-4.029413,10.819827,4.0,0.00029898,8,634,0.27256,0.37077,1.0,nan,0,0.0,0.73412,,,-0.01,0.00771,-0.00079,-0.02455,-0.00067,-0.00993,0.0
12,12288,nan,nan,0.0,0.0,2.099995,-0.005693,0.014964,0.005379,0.231251,0.101318,0.985129,-3.713468,11.191051,-4.125809,11.654226,4.0,0.00029887,0,678,0.2528,0.34882,1.0,nan,0,0.0,0.0,,,-0.01,0.00564,-0.00656,-0.01553,-0.00252,-0.00082,0.0
13,13312,nan,nan,0.0,0.0,1.862076,-0.006809,0.007369,0.006032,0.314117,0.085275,0.988944,-3.963865,11.493356,-4.2645,12.252978,4.0,0.00029877,0,733,0.24477,0.34673,1.0,nan,0,0.0,0.0,,,-0.01,0.0048,-0.00516,-0.02319,-0.00025,-0.00274,0.0
14,14336,-8.77953,433.0,0.0,0.0,1.847098,-0.002878,0.01402,0.00239,0.312105,0.020996,0.981589,-3.270977,12.123885,-4.107343,12.285037,4.0,0.00029867,1,745,0.28749,0.39219,0.96,nan,0,1.0,0.88889,,,-0.01,0.00565,-0.00323,-0.02316,-0.0003,-0.04068,-0.00236
15,15360,-19.17262,450.0,0.0,0.0,1.766286,-0.003442,0.031777,0.002355,0.26702,0.027553,0.963713,-4.23537,12.186744,-4.627084,12.386877,4.0,0.00029857,7,666,0.23378,0.3458,0.96875,nan,0,0.14286,0.74674,,,-0.01,0.00639,-0.00186,-0.01726,-0.00995,-0.01254,0.0
16,16384,nan,nan,0.0,0.0,1.087711,-0.004438,0.013712,0.002772,0.196545,0.033064,0.982868,-5.752329,12.046058,-6.231609,12.185526,4.0,0.00029846,0,829,0.3326,0.47366,0.96875,nan,0,0.0,0.0,,,-0.01,0.00455,-0.01034,-0.02716,-0.00299,-0.01459,0.0
17,17408,-15.70546,320.0,0.0,0.0,1.091697,-0.002589,0.025489,0.001164,0.233305,0.007359,0.95505,-6.528443,11.18455,-7.145038,10.961013,4.0,0.00029836,1,850,0.37577,0.5263,0.93939,nan,0,1.0,0.77273,,,-0.01,0.00606,-0.01029,-0.02964,-0.00449,-0.03146,-0.00392
18,18432,-14.76673,403.75,0.0,0.0,1.60889,-0.003675,0.017393,0.003142,0.217954,0.032366,0.971042,-7.237219,10.936065,-7.544353,11.22104,4.0,0.00029826,8,722,0.30404,0.43153,0.92683,nan,0,0.625,0.81672,,,-0.01,0.00923,-0.005,-0.01962,-0.00548,-0.02716,-0.00276
19,19456,-6.98181,175.0,0.0,0.0,1.462262,-0.002533,0.028203,0.001644,0.200746,0.015172,0.952065,-6.031058,11.73438,-6.551436,11.908561,4.0,0.00029816,2,730,0.29198,0.43222,0.88372,nan,0,1.0,0.70588,,,-0.01,0.00626,0.00025,-0.02075,-0.00911,-0.03246,-0.00596
20,20480,-5.85077,189.0,0.0,0.0,1.424112,-0.003364,0.025534,0.003021,0.221446,0.034284,0.957805,-7.03999,11.669538,-7.615458,11.976401,4.0,0.00029805,2,766,0.29731,0.43295,0.84444,nan,0,1.0,0.68182,,,-0.01,0.00628,-0.00293,-0.02093,-0.00779,-0.0395,-0.00618
21,21504,-28.53888,235.0,0.0,0.0,1.325383,-0.004086,0.024013,0.002453,0.252359,0.036168,0.953944,-8.344411,11.098431,-8.870897,11.415998,4.0,0.00029795,3,788,0.28798,0.42854,0.8125,nan,0,0.66667,0.68852,,,-0.01,0.00757,-0.00223,-0.02249,-0.00387,-0.05027,-0.00661
22,22528,-9.97252,313.42857,0.0,0.0,1.366436,-0.0048,0.026774,0.001701,0.26873,0.0113,0.928827,-6.612331,9.972145,-6.717797,9.552271,4.0,0.00029785,7,744,0.27618,0.42123,0.78182,nan,0,0.71429,0.68085,,,-0.01,0.00874,0.00012,-0.01846,-0.02004,-0.0079,-0.00991
23,23552,-6.30753,246.66667,0.0,0.0,1.388454,-0.005609,0.018592,0.003283,0.242507,0.044503,0.956427,-7.03845,9.765692,-7.087406,9.803736,4.0,0.00029775,3,754,0.28078,0.40972,0.75862,nan,0,1.0,0.61404,,,-0.01,0.00849,-0.00259,-0.01746,-0.01407,-0.01188,-0.00654
24,24576,-6.39382,161.66667,0.0,0.0,1.217884,-0.004183,0.015271,0.001434,0.214687,0.011893,0.955872,-6.000023,9.603831,-5.80855,9.27095,4.0,0.00029764,6,777,0.27051,0.40629,0.6875,nan,0,1.0,0.55769,,,-0.01,0.00904,0.00304,-0.01769,-0.01442,-0.01983,-0.02202
25,25600,-5.84675,242.75,0.0,0.0,1.159079,-0.005249,0.01602,0.002863,0.203475,0.037877,0.960523,-5.299402,9.400317,-5.452788,9.511968,4.0,0.00029754,4,798,0.26248,0.3977,0.66176,nan,0,1.0,0.75472,,,-0.01,0.00756,-0.00041,-0.02054,-0.01426,-0.01673,-0.01152
26,26624,-10.51037,253.16667,0.0,0.0,1.32813,-0.005377,0.01869,0.003481,0.219633,0.04391,0.934714,-4.481018,8.515168,-4.442885,8.162018,4.0,0.00029744,6,749,0.25036,0.3766,0.63514,nan,0,0.66667,0.61053,,,-0.01,0.0074,0.00046,-0.01829,-0.0156,-0.00778,-0.01329
27,27648,-5.25048,90.0,0.0,0.0,1.175901,-0.005136,0.017797,0.001983,0.221384,0.026367,0.936204,-4.141117,7.730086,-4.41182,7.844302,4.0,0.00029734,1,805,0.25885,0.39334,0.62667,nan,0,1.0,0.57143,,,-0.01,0.00578,0.00137,-0.02302,-0.00859,-0.00166,-0.00373
28,28672,-6.52246,450.0,0.0,0.0,1.019095,-0.005258,0.012765,0.001269,0.264869,0.007464,0.940221,-5.391792,6.713785,-5.701352,6.882798,4.0,0.00029724,1,842,0.27385,0.42029,0.63158,nan,0,1.0,0.81818,,,-0.01,0.00493,0.00205,-0.02861,-0.00684,-0.00149,0.0
29,29696,3.30259,384.5,0.16667,0.0122,1.015616,-0.00398,0.243446,0.003631,0.564842,0.052525,0.455182,-6.013465,6.837416,-4.832801,9.610599,4.0,0.00029713,6,839,0.27559,0.42194,0.63415,0.0,1,1.0,0.56051,,,-0.01,0.00562,0.00053,-0.027,-0.0091,-0.00848,0.13381
30,30720,-8.0777,274.0,0.0,0.01163,1.400923,-0.004967,0.021329,0.003557,0.332454,0.037667,0.911151,-5.072712,7.26207,-5.158502,6.869296,4.0,0.00029703,4,736,0.24383,0.36794,0.62791,0.0,1,1.0,0.61017,,,-0.01,0.00729,0.00545,-0.01291,-0.02018,-0.00422,-0.00646
31,31744,-5.60344,191.16667,0.0,0.01087,1.049549,-0.004624,0.014319,0.001747,0.246651,0.020194,0.916863,-4.585247,6.581286,-4.301208,6.171921,4.0,0.00029693,6,814,0.25355,0.40307,0.58696,0.0,1,1.0,0.34483,,,-0.01,0.00863,0.00533,-0.01589,-0.01862,-0.00384,-0.02482
32,32768,9.90839,229.75,0.25,0.02083,1.200118,-0.002543,0.220539,0.001619,0.356888,0.017927,0.415568,-4.104209,5.966915,-2.727044,8.755432,4.0,0.00029683,4,785,0.2594,0.39767,0.5625,0.0,2,0.75,0.41667,,,-0.01,0.00852,0.00391,-0.01752,-0.01141,-0.00638,0.10532
33,33792,4.24418,168.85714,0.14286,0.03,1.081078,-0.000959,0.215754,0.000683,0.408819,0.000279,0.415653,-2.773996,6.113194,-1.442767,8.679285,4.0,0.00029672,7,802,0.26738,0.39054,0.51,0.0,3,1.0,0.42308,,,-0.01,0.00796,0.00445,-0.01578,-0.02544,-0.0044,0.10627
34,34816,-5.42174,227.75,0.0,0.03,1.311607,-0.006394,0.016767,0.003996,0.298727,0.053048,0.8964,-2.959391,5.770426,-2.636076,5.546738,4.0,0.00029662,4,750,0.27111,0.40417,0.48,0.0,3,0.75,0.42222,,,-0.01,0.0084,0.00491,-0.01289,-0.01685,-0.01065,-0.00996
35,35840,-5.65472,156.66667,0.0,0.03,0.99769,-0.005485,0.01469,0.002592,0.224514,0.030971,0.88924,-1.633834,5.565778,-1.56525,5.224484,4.0,0.00029652,6,806,0.24723,0.38881,0.42,0.0,3,1.0,0.46875,,,-0.01,0.0067,0.00222,-0.0212,-0.02197,-0.00825,-0.02514
36,36864,-5.91963,119.2,0.0,0.03,1.005057,-0.003637,0.009596,0.002647,0.186286,0.018834,0.931855,-1.177029,5.397732,-1.220872,5.321752,4.0,0.00029642,5,815,0.24596,0.3851,0.37,0.0,3,1.0,0.6087,,,-0.01,0.00853,-0.00045,-0.02219,-0.02096,-0.00799,-0.02095
37,37888,-8.11613,356.33333,0.0,0.03,0.946645,-0.004762,0.005845,0.001948,0.213913,0.024205,0.95382,-1.230608,4.716925,-1.193964,4.778204,4.0,0.00029631,3,830,0.2452,0.39674,0.36,0.0,3,0.33333,0.46667,,,-0.01,0.00829,0.00443,-0.01506,-0.01841,-0.00481,-0.00448
38,38912,-4.97326,232.16667,0.0,0.03,0.955863,-0.00285,0.009039,0.001552,0.178673,0.01266,0.908979,-1.709779,4.481355,-1.751928,4.300782,4.0,0.00029621,6,808,0.22994,0.36605,0.32,0.0,3,1.0,0.59574,,,-0.01,0.00762,0.0049,-0.01558,-0.01571,-0.00873,-0.0216
39,39936,-4.90472,112.0,0.0,0.03,0.988017,-0.004227,0.008295,0.0016,0.206911,0.019357,0.876209,-1.482448,3.803222,-1.510767,3.564106,4.0,0.00029611,5,790,0.21562,0.35967,0.27,0.0,3,1.0,0.33333,,,-0.01,0.01053,0.0034,-0.01497,-0.02434,-0.00595,-0.02079
40,40960,1.45147,219.55556,0.11111,0.04,1.117172,-0.000543,0.226378,0.000699,0.428385,0.001186,0.20774,-1.695191,3.435988,-0.483758,7.080686,4.0,0.00029601,9,756,0.2125,0.3522,0.22,0.0,4,0.88889,0.42169,,,-0.01,0.0105,0.00643,-0.01586,-0.02336,-0.00587,0.09202
41,41984,-4.82364,84.75,0.0,0.04,1.039812,-0.004813,0.012989,0.002966,0.306871,0.034738,0.862702,0.29721,3.545891,0.295634,3.550317,4.0,0.0002959,4,783,0.22405,0.36738,0.22,0.0,4,1.0,0.0,,,-0.01,0.0077,0.00211,-0.01884,-0.02467,-0.00401,-0.01538
42,43008,24.2038,221.85714,0.42857,0.07,0.916676,-0.00158,0.65477,0.001174,0.773583,0.010463,0.19946,0.939335,3.768316,4.278091,11.804782,4.0,0.0002958,7,819,0.20123,0.33282,0.17,0.0,7,0.85714,0.35417,,,-0.01,0.00746,0.00326,-0.01598,-0.01978,-0.00693,0.41842
43,44032,-5.10327,115.66667,0.0,0.07,0.879502,-0.003684,0.024464,0.002101,0.231295,0.023228,0.835169,3.750599,5.071475,3.9093,4.794146,4.0,0.0002957,3,840,0.22152,0.35253,0.17,0.0,7,1.0,0.4,,,-0.01,0.00629,0.00472,-0.01997,-0.01916,-0.0022,-0.01329
44,45056,-6.59023,275.0,0.0,0.07,0.848384,-0.004676,0.013046,0.001885,0.227484,0.018624,0.864707,5.558664,4.560146,5.566092,4.407421,4.0,0.0002956,2,862,0.23584,0.37595,0.17,0.0,7,0.5,0.48148,,,-0.01,0.00488,0.00179,-0.02027,-0.00924,-0.00093,-0.00464
45,46080,-5.39961,417.66667,0.0,0.07,0.752087,-0.004811,0.017088,0.002503,0.247206,0.041574,0.804435,7.02959,3.920041,6.736545,3.987329,4.0,0.00029549,3,907,0.23235,0.36978,0.19,0.0,7,1.0,0.55172,,,-0.01,0.0062,-0.00125,-0.02439,-0.00222,-0.00247,-0.00532
46,47104,-6.33333,229.66667,0.0,0.07,0.912383,-0.003092,0.018489,0.002041,0.19157,0.018764,0.836065,4.693753,4.582675,4.479349,4.507822,4.0,0.00029539,6,808,0.21464,0.36313,0.2,0.0,7,0.83333,0.58,,,-0.01,0.00949,0.00415,-0.01759,-0.02448,-0.00482,-0.01647
