iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.491107,-0.009266,0.44483,0.007606,1.837327,0.093331,-0.049467,1.125971,0.167709,0.287847,1.285572,4.0,0.0003,0,344,0.27958,0.38574,0.0,nan,0,0.0,0.0,,,-0.01,0.0058,-0.01192,-0.02449,0.0,-0.01364,0.0
2,2048,nan,nan,0.0,0.0,2.476781,-0.004873,0.128663,0.002721,0.591582,0.024867,0.550958,0.236669,0.810973,-0.463085,1.99609,4.0,0.0002999,0,347,0.26832,0.36982,0.0,nan,0,0.0,0.0,,,-0.01,0.00535,-0.01237,-0.02128,-0.00032,-0.0024,0.0
3,3072,nan,nan,0.0,0.0,2.295135,-0.005202,0.059429,0.004488,0.409978,0.054967,0.827934,-0.415384,1.962475,-1.038328,2.968616,4.0,0.0002998,0,355,0.25442,0.35728,0.0,nan,0,0.0,0.0,,,-0.01,0.00531,-0.011,-0.02011,-0.00244,-0.00174,0.0
4,4096,-18.94057,450.0,0.0,0.0,2.112749,-0.00324,0.044501,0.002833,0.260657,0.012974,0.912683,-1.044849,2.93065,-1.486786,3.695466,4.0,0.00029969,8,359,0.26511,0.36913,1.0,nan,0,0.125,0.99591,,,-0.01,0.00643,-0.00868,-0.02003,-0.0039,-0.00829,0.0
5,5120,nan,nan,0.0,0.0,2.356238,-0.005674,0.025318,0.00353,0.328515,0.033726,0.928113,-1.395487,3.609412,-1.987907,4.665572,4.0,0.00029959,0,348,0.25831,0.36215,1.0,nan,0,0.0,0.0,,,-0.01,0.00581,-0.00847,-0.02105,-0.00128,-0.00469,0.0
6,6144,nan,nan,0.0,0.0,1.975713,-0.004701,0.033183,0.004035,0.282939,0.043597,0.945988,-1.67151,4.853424,-2.226802,5.813317,4.0,0.00029949,0,379,0.26039,0.38079,1.0,nan,0,0.0,0.0,,,-0.01,0.00469,-0.00685,-0.02427,-0.00169,-0.00267,0.0
7,7168,nan,nan,0.0,0.0,1.803571,-0.006198,0.018023,0.003902,0.23776,0.048584,0.96385,-2.239413,5.764891,-2.736476,6.681473,4.0,0.00029939,0,399,0.25542,0.37293,1.0,nan,0,0.0,0.0,,,-0.01,0.00512,-0.00746,-0.02801,-0.00058,-0.00227,0.0
8,8192,-16.52011,450.0,0.0,0.0,2.339474,-0.006687,0.012444,0.007506,0.351958,0.114083,0.969185,-3.228055,6.384402,-3.54728,7.436841,4.0,0.00029928,8,339,0.23717,0.34293,1.0,nan,0,0.125,0.97705,,,-0.01,0.00656,-0.00366,-0.02133,-0.00158,-0.00562,0.0
9,9216,-8.38015,171.0,0.0,0.0,1.663837,-0.003117,0.022909,0.002529,0.250026,0.016183,0.974171,-2.686303,7.77738,-3.007614,8.51357,4.0,0.00029918,1,394,0.21617,0.33725,0.94118,nan,0,1.0,1.0,,,-0.01,0.00476,-0.00325,-0.02588,-0.00669,-0.00089,-0.00269
10,10240,nan,nan,0.0,0.0,1.148114,-0.004967,0.01387,0.002595,0.297409,0.03411,0.98227,-2.664472,8.310948,-3.106236,8.988575,4.0,0.00029908,0,449,0.24894,0.39043,0.94118,nan,0,0.0,0.0,,,-0.01,0.00323,-0.00727,-0.03454,-0.00528,0.0,0.0
11,11264,-13.11469,450.0,0.0,0.0,1.486943,-0.004121,0.00981,0.003541,0.256744,0.047328,0.985073,-3.932292,8.639846,-4.212904,9.303573,4.0,0.00029898,7,406,0.26434,0.3759,0.95833,nan,0,0.0,0.95312,,,-0.01,0.00717,-0.00378,-0.03142,-0.00126,-0.00556,0.0
12,12288,-10.1741,298.5,0.0,0.0,1.705205,-0.004465,0.024194,0.004178,0.252229,0.0482,0.975473,-4.150417,9.660161,-4.320221,10.132092,4.0,0.00029887,2,376,0.25005,0.36422,0.92308,nan,0,0.5,0.92857,,,-0.01,0.00634,-0.00221,-0.02127,-0.00738,-0.00202,-0.00257
13,13312,-9.47688,259.5,0.0,0.0,1.175626,-0.003402,0.035162,0.002761,0.241188,0.050363,0.956387,-4.780894,9.38902,-5.002915,9.388188,4.0,0.00029877,2,434,0.27706,0.39318,0.85714,nan,0,1.0,0.93333,,,-0.01,0.00863,-0.00305,-0.02592,-0.00839,-0.00194,-0.00734
14,14336,-9.15325,323.5,0.0,0.0,0.904162,-0.003285,0.024632,0.002096,0.283337,0.034249,0.956168,-5.75078,8.297426,-5.821064,8.215412,4.0,0.00029867,2,471,0.28004,0.40821,0.8,nan,0,1.0,1.0,,,-0.01,0.00823,-0.00526,-0.01998,-0.00529,-0.00492,-0.00935
15,15360,3.25337,355.33333,0.16667,0.02778,1.765054,-0.002662,0.433885,0.004734,1.155169,0.074428,0.648147,-4.919796,9.583329,-3.881333,12.162045,4.0,0.00029857,6,359,0.28659,0.39466,0.75,0.0,1,0.66667,0.97778,,,-0.01,0.0103,-0.00313,-0.02083,-0.00387,-0.006,0.08011
16,16384,28.02285,221.5,0.5,0.05263,1.107446,-0.002245,0.362641,0.002577,0.622073,0.030901,0.592315,-3.072613,8.256131,-1.883368,10.847136,4.0,0.00029846,2,439,0.31946,0.45324,0.71053,0.0,2,0.5,1.0,,,-0.01,0.00737,-0.00425,-0.02573,-0.00607,-0.0022,0.12436
17,17408,7.53289,362.5,0.25,0.07143,1.123819,-0.002613,0.275639,0.002302,0.482072,0.020473,0.640158,-1.997829,8.604715,-0.766524,10.734407,4.0,0.00029836,4,440,0.32317,0.44194,0.66667,0.0,3,0.75,1.0,,,-0.01,0.01062,-0.00629,-0.01893,-0.00269,-0.00528,0.11289
18,18432,9.81878,255.75,0.25,0.08696,1.36707,-0.002782,0.245717,0.002146,0.398733,0.029541,0.716456,-0.151292,9.629824,1.281662,11.648191,4.0,0.00029826,4,410,0.31019,0.43014,0.63043,0.0,4,0.5,0.82609,,,-0.01,0.01018,-0.00383,-0.02003,-0.00557,-0.00529,0.09698
19,19456,21.84165,244.8,0.4,0.11765,1.475324,-0.003165,0.472766,0.004081,0.677433,0.059152,0.580615,0.297531,10.18147,2.926718,13.844038,4.0,0.00029816,5,394,0.34233,0.45984,0.58824,0.0,6,0.4,0.94118,,,-0.01,0.01135,-0.00349,-0.02047,-0.00472,-0.01054,0.19318
20,20480,29.22836,250.75,0.5,0.14545,1.559007,-0.003768,0.330415,0.005478,0.587026,0.08946,0.657896,3.685632,10.78378,5.895481,13.241871,4.0,0.00029805,4,376,0.34242,0.45985,0.56364,0.0,8,0.5,0.83333,,,-0.01,0.01044,-0.00303,-0.02282,-0.00139,-0.00554,0.18273
21,21504,44.05755,202.25,0.75,0.18644,1.508293,-0.00308,0.327126,0.004756,0.635509,0.079346,0.643729,8.26788,11.730386,10.974916,13.883678,4.0,0.00029795,4,384,0.29227,0.41717,0.52542,0.09091,11,0.25,0.92308,,,-0.01,0.01016,-0.00203,-0.02492,-0.00412,-0.00875,0.26753
