iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.382396,-0.011094,0.473504,0.007456,1.671034,0.087088,-0.121339,1.096403,0.209067,0.218073,1.219887,4.0,0.0003,0,453,0.2659,0.35477,0.0,nan,0,0.0,0.0,,,-0.02,0.00519,-0.01339,-0.02319,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.337122,-0.006268,0.147637,0.002486,0.741507,0.018136,0.54602,0.210332,0.729447,-0.572561,1.739731,4.0,0.0002999,0,530,0.24257,0.32453,0.0,nan,0,0.0,0.0,,,-0.02,0.00518,-0.01293,-0.01921,-0.00072,0.0
3,3072,nan,nan,0.0,0.0,2.186876,-0.00496,0.081015,0.003883,0.59269,0.044155,0.837947,-0.405766,1.66059,-1.081006,2.290835,4.0,0.0002998,0,544,0.23389,0.29601,0.0,nan,0,0.0,0.0,,,-0.02,0.00515,-0.00995,-0.01647,-0.00436,0.0
4,4096,-20.11832,450.0,0.0,0.0,2.025589,-0.004573,0.05904,0.002576,0.395636,0.036551,0.881782,-0.955008,2.204211,-1.460454,2.913799,4.0,0.00029969,8,543,0.25387,0.329,1.0,nan,0,0.125,0.99411,,,-0.02,0.00694,-0.00819,-0.02147,-0.00291,0.0
5,5120,-10.03723,186.0,0.0,0.0,2.147042,-0.004943,0.056333,0.002197,0.425053,0.025251,0.910339,-1.170239,2.873881,-1.795963,3.53445,4.0,0.00029959,1,535,0.24376,0.31319,0.88889,nan,0,1.0,0.94444,,,-0.02,0.00685,-0.00653,-0.01757,-0.00784,-0.00217
6,6144,-13.06296,277.0,0.0,0.0,1.204514,-0.003938,0.050298,0.003761,0.339124,0.052944,0.930756,-1.734293,3.3966,-2.184633,3.709002,4.0,0.00029949,3,554,0.25953,0.33633,0.66667,nan,0,1.0,0.98276,,,-0.02,0.00705,-0.00692,-0.02551,-0.01598,-0.01112
7,7168,-13.50388,329.0,0.0,0.0,1.043703,-0.004406,0.033138,0.001943,0.228757,0.023089,0.941936,-2.103029,3.299103,-2.38761,3.681957,4.0,0.00029939,2,702,0.27066,0.34302,0.57143,nan,0,1.0,0.97143,,,-0.02,0.00784,-0.00648,-0.02028,-0.0088,-0.00848
8,8192,-11.26799,450.0,0.0,0.0,1.621425,-0.004926,0.033421,0.002807,0.268261,0.036377,0.947876,-2.667232,3.866247,-3.062945,4.429765,4.0,0.00029928,3,601,0.25415,0.31799,0.64706,nan,0,0.33333,1.0,,,-0.02,0.00805,-0.00355,-0.02287,-0.00685,0.0
9,9216,-8.75899,229.66667,0.0,0.0,1.428995,-0.005865,0.032692,0.003817,0.328891,0.052979,0.948182,-2.916361,4.26719,-3.340918,4.887388,4.0,0.00029918,3,647,0.24989,0.31124,0.55,nan,0,1.0,1.0,,,-0.02,0.00527,-0.00303,-0.02892,-0.00502,-0.0094
10,10240,-11.21717,450.0,0.0,0.0,1.647822,-0.003808,0.025877,0.002164,0.267355,0.013951,0.960795,-3.188157,4.920669,-3.611964,5.651814,4.0,0.00029908,2,600,0.22401,0.28662,0.59091,nan,0,0.5,1.0,,,-0.02,0.00621,-0.00235,-0.02572,-0.005,0.0
