iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,-6.44913,107.75,0.0,0.0,1.648813,-0.008116,0.377208,0.005589,1.237173,0.06842,0.098147,0.633691,0.238647,-0.22962,1.093533,4.0,0.0003,4,1448,0.33562,0.43085,0.0,1.0,0.94737,0.23917,6.01803,-0.01,0.01534,-0.00837,-0.03043,-0.01476,-0.01044
2,2048,-5.69405,101.2,0.0,0.0,1.359272,-0.00534,0.19954,0.001293,0.912325,0.004761,0.546019,-0.064953,0.636457,-0.731907,1.383942,4.0,0.0002999,5,1542,0.31852,0.39467,0.0,1.0,1.0,0.14545,5.76938,-0.01,0.00671,-0.00368,-0.02951,-0.01218,-0.01546
3,3072,-7.41879,193.25,0.0,0.0,0.969034,-0.004048,0.115942,0.001257,0.455111,0.016235,0.74018,-0.789257,1.0423,-1.259614,1.523219,4.0,0.0002998,4,1639,0.3482,0.4103,0.0,1.0,0.88235,0.27789,5.23528,-0.01,-0.00971,-0.00945,-0.01528,-0.01351,-0.01699
4,4096,-7.7046,202.11111,0.0,0.0,1.677431,-0.005893,0.122752,0.003338,0.424246,0.041687,0.793544,-1.688716,1.709538,-2.227697,2.251116,4.0,0.00029969,9,1392,0.34911,0.43121,0.09091,1.0,0.97436,0.3047,4.90594,-0.01,0.01669,-0.00493,-0.03155,-0.01084,-0.01755
5,5120,-5.54333,119.0,0.0,0.0,1.232041,-0.006778,0.081303,0.003644,0.32566,0.055176,0.829749,-2.034964,1.644833,-2.30228,2.002698,4.0,0.00029959,3,1410,0.37676,0.45477,0.08,1.0,1.0,0.19824,5.25493,-0.01,0.00624,-0.00571,-0.02447,-0.01141,-0.00996
6,6144,5.12475,229.8,0.2,0.03333,1.010063,-0.002241,1.939212,0.001818,0.972259,0.023987,0.061384,-1.964669,1.914393,-1.194991,6.296158,4.0,0.00029949,5,1464,0.31229,0.37012,0.06667,1.0,0.94118,0.05275,5.89214,-0.01,0.00063,-0.0025,-0.02515,-0.00342,0.09777
7,7168,-7.16114,177.0,0.0,0.02941,1.087461,-0.00424,0.060773,0.002245,0.489323,0.028259,0.817202,-1.391742,2.023485,-1.752596,2.357118,4.0,0.00029939,4,1520,0.2933,0.35491,0.05882,1.0,0.91667,0.25788,4.81544,-0.01,0.00294,-0.00343,-0.02842,-0.00272,-0.01429
8,8192,14.48417,266.66667,0.33333,0.05405,1.03195,-0.002519,1.453133,0.001839,0.854234,0.022034,0.073394,-1.844067,2.154074,-0.87163,6.677431,4.0,0.00029928,3,1631,0.26495,0.31923,0.08108,0.66667,1.0,0.28777,6.33967,-0.01,0.00523,-0.0042,-0.03104,0.00317,0.11141
9,9216,-5.52251,304.33333,0.0,0.05,1.136931,-0.004041,0.047954,0.001914,0.574822,0.020813,0.848453,-1.280638,2.331013,-1.605514,2.777647,4.0,0.00029918,3,1614,0.24602,0.30679,0.125,1.0,0.0,0.23123,5.37026,-0.01,0.00608,-0.00189,-0.03062,-0.00293,-0.00335
10,10240,-6.11588,217.71429,0.0,0.04255,1.334597,-0.006541,0.060378,0.004082,0.533958,0.064697,0.833005,-1.954345,3.05454,-2.303711,3.35327,4.0,0.00029908,7,1531,0.28166,0.35408,0.14894,1.0,0.94444,0.22678,6.17825,-0.01,0.00969,-0.00213,-0.03467,-0.00508,-0.01456
11,11264,-15.72362,420.0,0.0,0.04082,1.391386,-0.006178,0.043333,0.004224,0.475906,0.054749,0.894521,-2.201604,3.213386,-2.50628,3.607738,4.0,0.00029898,2,1528,0.28808,0.35268,0.18367,0.5,0.90909,0.11528,6.01055,-0.01,-0.00345,-0.00328,-0.03138,0.00637,0.0
12,12288,21.89777,305.5,0.5,0.05882,1.199804,-0.001894,0.815989,0.003655,0.541797,0.04425,0.329823,-2.197169,3.258906,-1.763594,6.573286,4.0,0.00029887,2,1502,0.26444,0.31718,0.19608,1.0,0.75,0.01923,7.27802,-0.01,-0.00577,-0.00549,-0.03713,0.0014,0.07877
13,13312,11.34864,331.4,0.4,0.08929,1.407887,-0.003214,1.580725,0.003442,1.026709,0.059814,0.232837,-2.615473,4.391152,-1.116638,9.547814,4.0,0.00029877,5,1394,0.30099,0.37513,0.23214,0.8,0.96154,0.17172,5.13771,-0.01,-0.00013,-0.00401,-0.03483,0.00345,0.16181
14,14336,15.03923,196.0,0.33333,0.1129,1.349734,-0.006202,1.313528,0.006179,0.96397,0.12616,0.217469,-0.817559,5.489685,1.065001,9.834403,4.0,0.00029867,6,1399,0.31624,0.38186,0.24194,0.66667,1.0,0.39465,4.23081,-0.01,0.01069,-0.00435,-0.03157,-0.00106,0.18315
