iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.470797,-0.008527,0.341947,0.006401,2.189237,0.070347,0.270296,1.36554,0.374734,0.569368,1.55016,4.0,0.0003,0,670,0.26897,0.36579,0.0,nan,0,0.0,0.0,,,-0.01,0.00518,-0.0124,-0.0236,0.0,-0.00949,0.0
2,2048,nan,nan,0.0,0.0,2.441093,-0.005073,0.080421,0.002106,0.429154,0.013497,0.677555,0.243167,1.141429,-0.396556,2.199408,4.0,0.0002999,0,681,0.23933,0.33511,0.0,nan,0,0.0,0.0,,,-0.01,0.00523,-0.01258,-0.02112,-0.00032,-0.00017,0.0
3,3072,nan,nan,0.0,0.0,2.323202,-0.005649,0.044918,0.003546,0.291479,0.044259,0.855636,-0.366705,2.188409,-0.977187,3.141429,4.0,0.0002998,0,692,0.23239,0.33158,0.0,nan,0,0.0,0.0,,,-0.01,0.00367,-0.00952,-0.02003,-0.00185,-0.00032,0.0
4,4096,-18.2486,450.0,0.0,0.0,2.200435,-0.003655,0.033208,0.004478,0.234533,0.058873,0.921068,-1.124062,3.228658,-1.608702,4.104508,4.0,0.00029969,8,626,0.26484,0.3649,1.0,nan,0,0.125,0.99798,,,-0.01,0.00487,-0.00808,-0.02086,-0.0015,-0.00914,0.0
5,5120,nan,nan,0.0,0.0,2.398056,-0.004791,0.01527,0.002675,0.237631,0.025635,0.945074,-1.450704,4.144875,-1.990803,5.206534,4.0,0.00029959,0,664,0.26339,0.35491,1.0,nan,0,0.0,0.0,,,-0.01,0.00471,-0.00681,-0.02047,0.0,-0.00091,0.0
6,6144,nan,nan,0.0,0.0,2.347316,-0.00471,0.010858,0.005214,0.289957,0.06107,0.960555,-1.963136,5.142613,-2.505345,6.241591,4.0,0.00029949,0,692,0.25757,0.3456,1.0,nan,0,0.0,0.0,,,-0.01,0.00397,-0.0052,-0.02304,-0.00033,-0.00069,0.0
7,7168,nan,nan,0.0,0.0,2.281128,-0.005452,0.008215,0.005907,0.293732,0.09082,0.972336,-2.446281,6.257749,-2.947821,7.315072,4.0,0.00029939,0,684,0.25325,0.34432,1.0,nan,0,0.0,0.0,,,-0.01,0.00449,-0.00419,-0.02147,-0.00108,-0.00077,0.0
8,8192,-15.89401,450.0,0.0,0.0,2.368018,-0.005484,0.008595,0.004998,0.296323,0.054374,0.977544,-3.248587,7.251814,-3.672673,8.276027,4.0,0.00029928,8,657,0.30498,0.3979,1.0,nan,0,0.0,0.99548,,,-0.01,0.00774,-0.0033,-0.02121,-0.00035,-0.00889,0.0
9,9216,-10.66135,246.0,0.0,0.0,2.000612,-0.003351,0.037924,0.003111,0.286833,0.047119,0.960697,-3.174575,8.322024,-3.503932,8.696934,4.0,0.00029918,2,700,0.25045,0.35835,0.88889,nan,0,1.0,0.86667,,,-0.01,0.00566,-0.00286,-0.01567,-0.0104,-0.00117,-0.0046
10,10240,-9.80356,294.0,0.0,0.0,1.273916,-0.001898,0.036034,0.001445,0.214819,0.013672,0.959419,-4.687863,8.548618,-5.166328,8.790339,4.0,0.00029908,1,812,0.2797,0.39521,0.84211,nan,0,1.0,0.875,,,-0.01,0.00586,-0.00444,-0.02613,-0.00807,-0.00242,-0.00353
11,11264,-12.43001,421.0,0.0,0.0,1.652849,-0.001845,0.033438,0.001758,0.216532,0.007359,0.958959,-4.576329,8.768754,-4.80221,9.197519,4.0,0.00029898,5,741,0.25148,0.36321,0.75,nan,0,0.6,1.0,,,-0.01,0.00689,-0.00319,-0.0258,-0.00626,-0.00336,-0.00829
12,12288,-9.70905,252.0,0.0,0.0,1.321875,-0.004904,0.022518,0.004449,0.228398,0.07237,0.967855,-4.696136,8.695888,-4.894688,8.725028,4.0,0.00029887,2,735,0.26719,0.39711,0.69231,nan,0,1.0,1.0,,,-0.01,0.00605,-0.00294,-0.02128,-0.01187,-0.00217,-0.00685
13,13312,-10.828,450.0,0.0,0.0,1.392735,-0.00515,0.005497,0.003244,0.237578,0.047956,0.988516,-5.105508,9.10022,-5.364624,9.793277,4.0,0.00029877,2,793,0.28089,0.40447,0.71429,nan,0,0.0,1.0,,,-0.01,0.00556,-0.00438,-0.02801,-0.00181,-0.00262,0.0
14,14336,-10.96618,439.0,0.0,0.0,1.575638,-0.004655,0.011323,0.003488,0.216429,0.046387,0.983144,-5.146665,9.888842,-5.39821,10.603652,4.0,0.00029867,2,754,0.27855,0.39859,0.7,nan,0,0.5,1.0,,,-0.01,0.00487,-0.00367,-0.02782,-0.00246,-0.00101,-0.00282
15,15360,-13.99345,450.0,0.0,0.0,1.794133,-0.003627,0.005121,0.002808,0.228107,0.028425,0.990585,-5.610867,10.766152,-5.905374,11.547202,4.0,0.00029857,2,726,0.30057,0.41239,0.71875,nan,0,0.0,1.0,,,-0.01,0.00668,-0.00305,-0.02642,-0.00373,-0.00216,0.0
16,16384,-13.88477,450.0,0.0,0.0,1.553106,-0.006686,0.005402,0.00538,0.279558,0.086565,0.991238,-5.907473,11.053643,-6.199064,11.751223,4.0,0.00029846,3,748,0.30624,0.42565,0.74286,nan,0,0.0,0.96774,,,-0.01,0.00513,-0.00351,-0.02675,-0.00055,-0.00154,0.0
