iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,-6.05287,106.33333,0.0,0.0,1.781246,-0.008839,0.305925,0.004503,0.937313,0.051025,0.139695,-0.224463,0.244452,-0.981991,1.010059,4.0,0.0003,3,1100,0.35188,0.48665,0.0,nan,0,1.0,1.0,0.22206,5.47136,-0.01,0.0136,-0.00797,-0.02983,-0.01306,-0.00423,-0.00763
2,2048,-6.45916,99.4,0.0,0.0,1.284457,-0.005368,0.203072,0.002163,1.052438,0.023071,0.564965,-0.796326,0.665362,-1.352241,1.413758,4.0,0.0002999,5,1296,0.35417,0.4966,0.0,nan,0,1.0,1.0,0.24342,5.83329,-0.01,0.0043,-0.00493,-0.0279,-0.01229,-0.00474,-0.01701
3,3072,-7.41725,145.0,0.0,0.0,1.231689,-0.007265,0.111108,0.004766,0.46927,0.084106,0.77563,-1.513495,1.20765,-1.98013,1.665709,4.0,0.0002998,4,1319,0.33612,0.50594,0.0,nan,0,1.0,0.78571,0.18765,4.45496,-0.01,0.00373,-0.0082,-0.02161,-0.01516,-0.00196,-0.01408
4,4096,-8.09285,264.16667,0.0,0.0,1.341811,-0.00499,0.077179,0.00258,0.354642,0.03241,0.835648,-2.259411,1.49989,-2.57123,2.097206,4.0,0.00029969,6,1286,0.32456,0.48118,0.16667,nan,0,1.0,1.0,0.19417,4.5845,-0.01,0.00903,-0.00368,-0.03006,-0.0082,-0.0033,-0.00971
5,5120,-6.00858,174.71429,0.0,0.0,1.315352,-0.004115,0.080146,0.000902,0.315384,0.002014,0.874125,-2.416894,2.049277,-2.724652,2.488424,4.0,0.00029959,7,1302,0.34316,0.51433,0.16,nan,0,1.0,1.0,0.10249,5.48365,-0.01,0.00552,-0.00238,-0.02734,-0.01073,-0.00319,-0.01966
6,6144,-5.44673,109.0,0.0,0.0,1.306138,-0.006069,0.088145,0.003144,0.409962,0.045959,0.857376,-2.731775,2.250291,-3.180755,2.682373,4.0,0.00029949,2,1301,0.35847,0.52658,0.14815,nan,0,1.0,1.0,0.1639,4.49595,-0.01,-0.01041,-0.00492,-0.02557,-0.00575,-0.00111,-0.00659
7,7168,-11.78005,305.6,0.0,0.0,1.396404,-0.005957,0.067951,0.002239,0.371481,0.033447,0.904763,-3.29259,2.67197,-3.585658,3.146906,4.0,0.00029939,5,1034,0.36163,0.52364,0.21875,nan,0,0.6,1.0,0.21833,6.29833,-0.01,-0.00023,-0.00359,-0.02882,-0.00638,-0.00256,-0.0062
8,8192,-8.13095,234.875,0.0,0.0,1.244574,-0.005445,0.055413,0.003049,0.312032,0.043213,0.908737,-3.217045,2.71831,-3.327001,2.899242,4.0,0.00029928,8,1304,0.34044,0.48498,0.2,nan,0,1.0,0.94118,0.24494,5.71091,-0.01,0.00821,-0.0037,-0.02397,-0.00679,-0.00231,-0.02438
9,9216,nan,nan,0.0,0.0,1.344246,-0.003367,0.083238,0.001901,0.313676,0.019958,0.855277,-3.645286,2.563152,-3.894445,2.937043,4.0,0.00029918,0,1274,0.35817,0.53245,0.2,nan,0,0.0,0.0,0.22432,5.85104,-0.01,-0.00502,-0.00613,-0.023,-0.00212,-0.00152,0.0
10,10240,-6.88498,158.33333,0.0,0.0,1.117501,-0.005328,0.042877,0.002113,0.368757,0.034912,0.925914,-3.997406,2.880658,-4.304964,3.42522,4.0,0.00029908,3,1407,0.35916,0.55035,0.18605,nan,0,1.0,1.0,0.10127,8.25078,-0.01,-0.00327,-0.00435,-0.02932,-0.00529,-0.00209,-0.01114
