iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,1.72778,-0.004801,0.438417,0.003811,0.642621,0.028146,-0.093312,0.424969,0.292704,-0.055474,0.718513,4.0,0.0003,0,500,0.09147,0.12887,0.0,nan,0,0.0,0.0,,,-0.01,0.0029,-0.00169,-0.01819,-0.0007,0.0
2,2048,nan,nan,0.0,0.0,1.495921,-0.002173,0.246486,0.000683,0.531929,0.000837,0.36637,-0.065807,0.350051,-0.346893,0.645251,4.0,0.0002999,0,567,0.05059,0.06628,0.0,nan,0,0.0,0.0,,,-0.01,0.00206,-0.00118,-0.0067,-0.00323,0.0
3,3072,nan,nan,0.0,0.0,1.26131,-0.004298,0.180142,0.004273,0.64052,0.052176,0.49794,-0.204568,0.39128,-0.409914,0.599939,4.0,0.0002998,0,591,0.04004,0.0589,0.0,nan,0,0.0,0.0,,,-0.01,0.00074,-0.00107,-0.00444,-0.00167,0.0
4,4096,-8.08111,450.0,0.0,0.0,1.4539,-0.004764,0.233613,0.00282,0.565092,0.027797,0.595657,-0.435137,0.528027,-0.697326,0.901694,4.0,0.00029969,8,588,0.11341,0.15894,1.0,nan,0,0.375,1.0,,,-0.01,0.00457,-0.0015,-0.01551,-0.00187,0.0
5,5120,nan,nan,0.0,0.0,1.384508,-0.003099,0.228837,0.004113,0.546538,0.047294,0.527037,-0.80551,0.639139,-1.162531,0.917089,4.0,0.00029959,0,598,0.04248,0.06157,1.0,nan,0,0.0,0.0,,,-0.01,0.00317,-0.00082,-0.01278,-0.00819,0.0
6,6144,-7.45071,263.0,0.0,0.0,0.809784,-0.00235,0.136403,0.001728,0.439851,0.014753,0.684885,-0.684384,0.731945,-0.848065,0.832618,4.0,0.00029949,3,755,0.07039,0.10689,0.72727,nan,0,1.0,1.0,,,-0.01,0.00566,-0.00059,-0.0048,-0.0113,-0.01217
7,7168,-8.6847,373.66667,0.0,0.0,1.014361,-0.002795,0.140844,0.002778,0.461219,0.034528,0.735341,-1.037009,0.830079,-1.270298,0.972111,4.0,0.00029939,3,657,0.06779,0.10248,0.57143,nan,0,1.0,1.0,,,-0.01,0.00626,-0.00074,-0.00801,-0.00822,-0.00946
8,8192,-6.2231,277.71429,0.0,0.0,1.260416,-0.004216,0.174735,0.003941,0.416747,0.045968,0.669286,-1.650369,0.799184,-2.021521,1.128434,4.0,0.00029928,7,627,0.08936,0.13103,0.47619,nan,0,1.0,1.0,,,-0.01,0.00675,-0.00063,-0.01794,-0.01467,-0.01314
9,9216,-6.71406,157.28571,0.0,0.0,1.27337,-0.004709,0.143135,0.003814,0.283388,0.0354,0.693096,-2.030725,0.903338,-2.429798,1.26915,4.0,0.00029918,7,577,0.09788,0.14156,0.35714,nan,0,1.0,1.0,,,-0.01,0.00644,-0.00063,-0.02146,-0.01149,-0.01747
10,10240,42.01432,182.66667,0.66667,0.06452,1.178762,-0.000432,4.212066,0.000284,3.725705,0.000349,0.047471,-2.415159,1.078869,0.04071,9.836292,4.0,0.00029908,3,401,0.09281,0.13672,0.32258,0.0,2,1.0,1.0,,,-0.01,0.00664,-0.00098,-0.01852,-0.00547,0.1817
