iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.376986,-0.009237,0.28658,0.00587,0.803723,0.047189,0.002619,0.458333,0.230756,-1.100544,2.481289,4.0,0.0003,0,531,0.27427,0.36802,0.0,nan,0,0.0,0.0,,,-0.03,0.00536,-0.01307,-0.05293,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.385838,-0.002967,0.086725,0.00133,0.679287,0.001988,0.665153,-0.922129,1.974165,-2.368722,4.121397,4.0,0.0002999,0,538,0.26674,0.35491,0.0,nan,0,0.0,0.0,,,-0.03,0.00529,-0.01526,-0.04747,0.0,0.0
3,3072,nan,nan,0.0,0.0,2.30668,-0.004859,0.047217,0.002703,0.513597,0.019043,0.869478,-2.097441,4.199082,-3.314121,6.001414,4.0,0.0002998,0,553,0.27194,0.35867,0.0,nan,0,0.0,0.0,,,-0.03,0.00481,-0.01274,-0.04184,-0.0026,0.0
4,4096,-37.23954,448.5,0.0,0.0,2.155007,-0.004624,0.045477,0.003116,0.245002,0.030518,0.917948,-3.608366,5.890901,-4.541177,7.182438,4.0,0.00029969,8,560,0.26196,0.34711,0.875,nan,0,0.25,1.0,,,-0.03,0.00463,-0.00915,-0.0454,-0.00344,-0.00217
5,5120,nan,nan,0.0,0.0,2.327858,-0.007206,0.022274,0.004032,0.329561,0.049072,0.936239,-4.481144,7.001974,-5.635365,8.882874,4.0,0.00029959,0,545,0.24771,0.32007,0.875,nan,0,0.0,0.0,,,-0.03,0.00678,-0.00636,-0.04651,-0.00143,0.0
6,6144,-19.38199,251.0,0.0,0.0,1.765732,-0.003273,0.030234,0.002357,0.338585,0.02553,0.961659,-4.325204,9.176526,-4.865835,9.943364,4.0,0.00029949,1,619,0.26835,0.32055,0.77778,nan,0,1.0,0.94444,,,-0.03,0.00585,-0.00703,-0.03536,-0.01288,-0.0027
7,7168,-19.07514,306.0,0.0,0.0,0.739375,-0.002918,0.03763,0.001865,0.331427,0.021205,0.946072,-4.988614,9.202412,-5.494705,9.202875,4.0,0.00029939,2,818,0.27333,0.34583,0.72727,nan,0,0.5,0.95349,,,-0.03,0.0069,-0.01149,-0.03663,-0.01633,-0.00583
8,8192,-25.77028,450.0,0.0,0.0,2.141499,-0.00667,0.023187,0.004454,0.283464,0.057652,0.95943,-7.352443,9.41847,-7.95531,10.717604,4.0,0.00029928,6,550,0.23835,0.30913,0.82353,nan,0,0.16667,0.9949,,,-0.03,0.00909,-0.0065,-0.04216,-0.00591,0.0
9,9216,-15.79377,233.5,0.0,0.0,0.877322,-0.002662,0.033266,0.001565,0.187963,0.016392,0.948636,-6.45863,9.882716,-6.893507,10.043264,4.0,0.00029918,2,756,0.27083,0.3357,0.73684,nan,0,1.0,1.0,,,-0.03,0.00892,-0.00887,-0.04125,-0.02049,-0.00993
10,10240,-14.03441,287.25,0.0,0.0,1.457646,-0.003342,0.043455,0.002728,0.266412,0.026786,0.937282,-8.573949,10.613424,-8.668558,10.973963,4.0,0.00029908,4,640,0.24139,0.30986,0.6087,nan,0,1.0,1.0,,,-0.03,0.01003,-0.00412,-0.03438,-0.01176,-0.01221
11,11264,-14.41738,252.16667,0.0,0.0,1.361457,-0.005419,0.036533,0.004069,0.332074,0.0625,0.929806,-8.17979,9.884133,-8.028933,10.05003,4.0,0.00029898,6,633,0.22946,0.30286,0.51724,nan,0,0.83333,0.97333,,,-0.03,0.00818,-0.00423,-0.03376,-0.01908,-0.01616
12,12288,-11.06589,180.875,0.0,0.0,1.562348,-0.003045,0.037365,0.002196,0.363958,0.022217,0.92422,-8.271071,10.178638,-7.81822,9.994346,4.0,0.00029887,8,610,0.24828,0.33252,0.40541,nan,0,1.0,0.93333,,,-0.03,0.00881,-0.00327,-0.03139,-0.0208,-0.02268
13,13312,-8.9662,132.66667,0.0,0.0,1.571425,-0.005559,0.025308,0.003917,0.363524,0.049351,0.9461,-7.908014,9.359907,-7.740253,9.404842,4.0,0.00029877,6,612,0.27066,0.3557,0.34884,nan,0,1.0,0.96774,,,-0.03,0.00708,-0.00647,-0.03537,-0.01739,-0.01693
14,14336,-10.91099,145.5,0.0,0.0,1.262476,-0.004923,0.023335,0.002452,0.258586,0.0354,0.942921,-7.082715,8.303912,-6.8058,8.50023,4.0,0.00029867,4,653,0.2894,0.36672,0.31915,nan,0,1.0,1.0,,,-0.03,0.00818,-0.00468,-0.03411,-0.01675,-0.01375
15,15360,-11.43145,204.0,0.0,0.0,1.66789,-0.004407,0.020126,0.00321,0.325581,0.040806,0.954657,-8.206445,9.288093,-7.719994,9.142988,4.0,0.00029857,8,575,0.26434,0.33422,0.27273,nan,0,1.0,0.96667,,,-0.03,0.00894,-0.00042,-0.03201,-0.01975,-0.02121
16,16384,-9.43318,131.0,0.0,0.0,1.268719,-0.004969,0.0164,0.002604,0.286269,0.04398,0.951303,-6.385088,7.736311,-6.018723,7.680433,4.0,0.00029846,5,654,0.25456,0.32604,0.25,nan,0,1.0,1.0,,,-0.03,0.00915,-0.00125,-0.03711,-0.01975,-0.01702
