iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.175004,-0.008655,0.186976,0.005702,0.702189,0.068298,-0.033063,-0.0825,0.151463,-1.304541,1.637405,4.0,0.0003,0,1135,0.33228,0.43652,0.0,nan,0,0.0,0.0,,,-0.01,0.0068,-0.02008,-0.04775,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.112082,-0.004692,0.050589,0.002381,0.755361,0.019958,0.777294,-1.090963,1.898499,-2.286652,3.367934,4.0,0.00029991,0,1268,0.30957,0.40771,0.0,nan,0,0.0,0.0,,,-0.01,0.00489,-0.0185,-0.04994,0.0,0.0
3,3072,-21.81641,300.0,0.0,0.0,2.146006,-0.005466,0.025002,0.003314,0.432575,0.028198,0.905903,-2.138508,3.352365,-3.089869,4.589989,4.0,0.00029982,8,1241,0.34106,0.44067,1.0,nan,0,0.0,1.0,,,-0.01,0.00591,-0.0184,-0.04713,0.0,0.0
4,4096,-13.08701,176.66667,0.0,0.0,1.707256,-0.004793,0.046029,0.001413,0.342639,0.009216,0.913603,-2.895002,3.883389,-3.532135,4.501515,4.0,0.00029974,3,1295,0.32836,0.42696,0.72727,nan,0,1.0,0.98039,,,-0.01,0.00635,-0.0155,-0.03685,-0.00968,-0.0073
5,5120,-14.21557,300.0,0.0,0.0,1.625905,-0.006841,0.021248,0.003193,0.299301,0.041992,0.94976,-3.568461,4.317641,-4.136433,5.11367,4.0,0.00029965,5,1343,0.31587,0.40809,0.8125,nan,0,0.2,0.95973,,,-0.01,0.00664,-0.01384,-0.03793,-0.00246,0.0
6,6144,-11.70922,177.25,0.0,0.0,1.791195,-0.004711,0.045205,0.001918,0.289827,0.012146,0.933968,-4.705859,5.544338,-5.312207,6.327281,4.0,0.00029956,4,1293,0.30451,0.3984,0.7,nan,0,0.75,1.0,,,-0.01,0.00767,-0.01323,-0.04273,-0.0088,-0.00685
7,7168,-14.34736,215.42857,0.0,0.0,1.835863,-0.007544,0.060904,0.005641,0.380948,0.099792,0.924574,-5.328589,6.454358,-5.703065,6.878103,4.0,0.00029947,7,1264,0.31089,0.40371,0.55556,nan,0,1.0,1.0,,,-0.01,0.00832,-0.00891,-0.04018,-0.01189,-0.0133
8,8192,-10.42737,161.0,0.0,0.0,1.77336,-0.006024,0.041382,0.007111,0.40257,0.081421,0.941908,-5.51832,6.625747,-5.712679,7.040847,4.0,0.00029939,5,1281,0.32046,0.40458,0.46875,nan,0,1.0,1.0,,,-0.01,0.00749,-0.00924,-0.03878,-0.01136,-0.01144
9,9216,-8.52427,155.28571,0.0,0.0,1.336651,-0.008672,0.041794,0.004752,0.506975,0.073303,0.912534,-4.727854,5.938159,-4.62391,5.843761,4.0,0.0002993,7,1284,0.26964,0.34674,0.41026,nan,0,0.85714,1.0,,,-0.01,0.01036,-0.00681,-0.02994,-0.01617,-0.01771
10,10240,-9.20727,224.0,0.0,0.0,1.47454,-0.005589,0.033886,0.003511,0.34741,0.054626,0.930509,-5.325885,5.727139,-5.372373,5.810836,4.0,0.00029921,4,1037,0.29887,0.37773,0.4186,nan,0,1.0,1.0,,,-0.01,0.00906,-0.00837,-0.03549,-0.00883,-0.0053
11,11264,-10.75709,264.33333,0.0,0.0,1.293592,-0.006567,0.024998,0.003179,0.367893,0.041138,0.929793,-4.530667,4.773283,-4.507531,5.013093,4.0,0.00029912,3,1310,0.28843,0.3567,0.41304,nan,0,1.0,0.95652,,,-0.01,0.01019,-0.00502,-0.03792,-0.00279,-0.00584
12,12288,-8.25255,247.25,0.0,0.0,1.344934,-0.006892,0.028731,0.005844,0.345708,0.094116,0.918976,-4.386463,4.969507,-4.491046,4.996514,4.0,0.00029903,4,1400,0.2761,0.34818,0.44,nan,0,0.75,1.0,,,-0.01,0.01068,-0.0053,-0.03715,-0.00609,-0.00272
13,13312,-8.78885,233.2,0.0,0.0,1.206651,-0.006514,0.026119,0.002118,0.342977,0.026306,0.922253,-4.2311,4.674064,-4.447643,4.890941,4.0,0.00029895,5,1433,0.22992,0.30033,0.45455,nan,0,0.8,1.0,,,-0.01,0.00948,-0.00579,-0.03604,-0.00435,-0.00587
