iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.428789,-0.007311,0.28538,0.004663,0.741367,0.054047,0.069249,0.440085,0.182033,-0.45145,1.950281,4.0,0.0003,0,347,0.20032,0.2467,0.0,nan,0,0.0,0.0,,,-0.01,0.00327,-0.00638,-0.03938,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.441479,-0.003883,0.114527,0.002955,0.521037,0.017105,0.628054,-0.458834,1.395408,-1.298745,3.001025,4.0,0.0002999,0,343,0.16597,0.21329,0.0,nan,0,0.0,0.0,,,-0.01,0.00344,-0.00728,-0.03527,-0.00155,0.0
3,3072,nan,nan,0.0,0.0,2.004506,-0.004661,0.071223,0.003118,0.376713,0.038895,0.865062,-1.237054,2.843755,-1.859089,3.707875,4.0,0.0002998,0,357,0.13689,0.19274,0.0,nan,0,0.0,0.0,,,-0.01,0.00489,-0.00751,-0.02589,-0.01157,0.0
4,4096,nan,nan,0.0,0.0,1.088432,-0.003644,0.048391,0.001994,0.237014,0.03096,0.906224,-1.566335,3.440602,-1.915963,4.254314,4.0,0.00029969,0,404,0.13806,0.21,0.0,nan,0,0.0,0.0,,,-0.01,0.00619,-0.00665,-0.03115,-0.01184,0.0
5,5120,-23.64716,589.125,0.0,0.0,1.38342,-0.003136,0.05203,0.00192,0.224151,0.017593,0.916078,-1.934931,4.16398,-2.320054,4.931884,4.0,0.00029959,8,377,0.17859,0.2392,0.75,nan,0,0.25,0.97851,,,-0.01,0.00472,-0.00444,-0.03484,-0.00778,-0.00648
6,6144,nan,nan,0.0,0.0,1.820777,-0.003814,0.04313,0.002695,0.202901,0.031754,0.941197,-2.571567,4.877628,-3.109947,5.384823,4.0,0.00029949,0,358,0.14341,0.19509,0.75,nan,0,0.0,0.0,,,-0.01,0.00446,-0.00492,-0.02762,-0.01648,0.0
7,7168,-9.09898,255.0,0.0,0.0,0.935407,-0.003088,0.033418,0.001129,0.19237,0.014297,0.940875,-2.474123,4.459261,-2.730058,5.000214,4.0,0.00029939,1,418,0.1795,0.25728,0.66667,nan,0,1.0,1.0,,,-0.01,0.00476,-0.00451,-0.03001,-0.01556,-0.00488
8,8192,-12.93968,339.5,0.0,0.0,1.127682,-0.003643,0.040788,0.003516,0.189198,0.035172,0.941639,-3.058186,5.313497,-3.322847,5.806721,4.0,0.00029928,4,399,0.17588,0.23338,0.46154,nan,0,1.0,0.94175,,,-0.01,0.00432,-0.00422,-0.03416,-0.01103,-0.01556
9,9216,-11.74279,456.0,0.0,0.0,1.073616,-0.002927,0.021265,0.001068,0.155555,0.00769,0.962142,-2.893356,4.935749,-3.097135,5.36075,4.0,0.00029918,1,407,0.1634,0.22414,0.42857,nan,0,1.0,1.0,,,-0.01,0.00495,-0.00449,-0.0285,-0.01291,-0.0041
10,10240,-14.30943,519.0,0.0,0.0,1.026203,-0.002882,0.024188,0.001771,0.193035,0.021469,0.962866,-3.010979,5.749551,-3.276319,6.434303,4.0,0.00029908,3,407,0.17903,0.24561,0.47059,nan,0,0.66667,0.92473,,,-0.01,0.00483,-0.00301,-0.03833,-0.01003,-0.00425
11,11264,-13.5974,422.5,0.0,0.0,1.014863,-0.004206,0.028035,0.00186,0.217274,0.020065,0.963527,-3.370957,6.289065,-3.615378,6.796747,4.0,0.00029898,2,412,0.16391,0.22306,0.42105,nan,0,1.0,0.93878,,,-0.01,0.00487,-0.00288,-0.03462,-0.01248,-0.00874
12,12288,-14.28186,542.0,0.0,0.0,1.044674,-0.004047,0.019479,0.001745,0.196699,0.025955,0.971947,-3.73035,6.364138,-3.88889,6.821947,4.0,0.00029887,3,406,0.15483,0.21627,0.40909,nan,0,1.0,0.89157,,,-0.01,0.0047,-0.00283,-0.03095,-0.01021,-0.00838
13,13312,-13.01434,463.0,0.0,0.0,1.199931,-0.002852,0.026296,0.002013,0.169876,0.022125,0.96538,-4.178084,6.889678,-4.409093,7.558238,4.0,0.00029877,1,398,0.13975,0.19825,0.3913,nan,0,1.0,0.89474,,,-0.01,0.00405,-0.00199,-0.03329,-0.00534,-0.00364
14,14336,-13.53921,423.0,0.0,0.0,1.092097,-0.003025,0.026125,0.002097,0.191421,0.026154,0.969392,-4.174987,7.6475,-4.295007,8.066309,4.0,0.00029867,2,405,0.14176,0.20139,0.36,nan,0,1.0,0.96429,,,-0.01,0.0034,-0.00178,-0.03521,-0.01273,-0.00792
15,15360,-13.28472,479.0,0.0,0.0,1.091927,-0.003239,0.022181,0.001527,0.216593,0.012726,0.974536,-4.092838,7.983697,-4.240675,8.523456,4.0,0.00029857,3,388,0.1554,0.22313,0.35714,nan,0,1.0,0.90476,,,-0.01,0.0043,-0.00205,-0.03285,-0.00794,-0.00782
16,16384,-14.5901,451.66667,0.0,0.0,1.086043,-0.003387,0.025726,0.002917,0.186053,0.029968,0.969239,-4.369234,8.24317,-4.404068,8.435201,4.0,0.00029846,3,390,0.13383,0.18986,0.32258,nan,0,1.0,0.85185,,,-0.01,0.00426,-0.00039,-0.03093,-0.01369,-0.01142
