iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.392868,-0.010098,0.258209,0.006502,0.555474,0.105713,-0.021044,0.042692,0.24072,-0.660993,1.268207,4.0,0.0003,0,529,0.26576,0.35965,0.0,nan,0,0.0,0.0,,,-0.01,0.00497,-0.01369,-0.02312,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.360723,-0.00646,0.090217,0.002593,0.543766,0.020299,0.677577,-0.599213,1.085903,-1.201166,2.171777,4.0,0.0002999,0,542,0.24823,0.32955,0.0,nan,0,0.0,0.0,,,-0.01,0.0066,-0.01276,-0.02135,-0.00104,0.0
3,3072,nan,nan,0.0,0.0,1.929296,-0.004914,0.062476,0.003336,0.374789,0.032017,0.884586,-1.213449,2.13903,-1.734728,2.65631,4.0,0.0002998,0,598,0.22899,0.28795,0.0,nan,0,0.0,0.0,,,-0.01,0.00528,-0.00878,-0.01644,-0.00715,0.0
4,4096,-15.12496,450.0,0.0,0.0,1.706449,-0.004896,0.051324,0.004499,0.313807,0.053781,0.902633,-1.863111,2.502514,-2.166802,3.09129,4.0,0.00029969,8,597,0.2733,0.35464,1.0,nan,0,0.125,0.99379,,,-0.01,0.00813,-0.00852,-0.02262,-0.00405,0.0
5,5120,nan,nan,0.0,0.0,1.819664,-0.006131,0.036178,0.002942,0.34141,0.040911,0.932516,-1.942412,3.095606,-2.396205,3.74967,4.0,0.00029959,0,576,0.25978,0.33126,1.0,nan,0,0.0,0.0,,,-0.01,0.00666,-0.00554,-0.02164,-0.00973,0.0
6,6144,-10.16813,233.33333,0.0,0.0,1.043202,-0.003482,0.049953,0.002102,0.274064,0.035156,0.924751,-2.586891,3.453961,-2.807469,3.683769,4.0,0.00029949,3,719,0.2844,0.35291,0.72727,nan,0,1.0,1.0,,,-0.01,0.00751,-0.00709,-0.02209,-0.01211,-0.01284
7,7168,-9.44646,325.66667,0.0,0.0,1.575179,-0.004169,0.048181,0.002776,0.253907,0.031948,0.921579,-2.982855,3.577147,-3.259462,4.018476,4.0,0.00029939,6,622,0.25812,0.33604,0.47059,nan,0,1.0,0.95327,,,-0.01,0.00935,-0.0074,-0.01885,-0.01256,-0.01705
8,8192,-8.20718,205.8,0.0,0.0,1.651755,-0.004171,0.044036,0.003772,0.257485,0.035924,0.929621,-3.13193,3.844942,-3.362607,4.139171,4.0,0.00029928,5,599,0.27555,0.34878,0.36364,nan,0,1.0,1.0,,,-0.01,0.00915,-0.00437,-0.02205,-0.01206,-0.01335
9,9216,-7.85027,191.2,0.0,0.0,1.21307,-0.00301,0.037091,0.001049,0.298919,0.008475,0.930448,-3.132331,3.739228,-3.230684,3.853771,4.0,0.00029918,5,687,0.2954,0.36318,0.2963,nan,0,1.0,0.97297,,,-0.01,0.00938,-0.00441,-0.01948,-0.01539,-0.0177
10,10240,-6.42027,216.0,0.0,0.0,1.291834,-0.004958,0.03208,0.003395,0.290043,0.044957,0.945706,-3.047333,3.885009,-3.139374,4.046854,4.0,0.00029908,4,666,0.30556,0.37278,0.25806,nan,0,1.0,0.90625,,,-0.01,0.00865,-0.00444,-0.02111,-0.00832,-0.01307
