iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
1,1024,nan,nan,0.0,0.0,2.403468,-0.005968,0.412151,0.005235,1.313786,0.058908,-0.103465,-0.867417,0.194141,-1.480904,1.174896,4.0,0.0003,0,681,0.27316,0.36858,0.0,nan,0,0.0,0.0,,,-0.01,0.0044,-0.00347,-0.02242,1e-05,-0.01071,0.0
2,2048,nan,nan,0.0,0.0,2.233181,-0.003355,0.139604,0.00139,0.722037,0.011405,0.542161,-1.426643,0.764807,-2.03906,1.941373,4.0,0.0002999,0,735,0.25121,0.3543,0.0,nan,0,0.0,0.0,,,-0.01,0.00432,-0.00682,-0.02316,-0.00076,-0.00446,0.0
3,3072,nan,nan,0.0,0.0,2.205684,-0.003935,0.057062,0.001513,0.421205,0.01144,0.812452,-1.897666,1.883292,-2.475185,3.013052,4.0,0.0002998,0,741,0.23334,0.32812,0.0,nan,0,0.0,0.0,,,-0.01,0.00475,-0.00544,-0.02487,0.00012,-0.0035,0.0
4,4096,-17.50323,450.0,0.0,0.0,2.286662,-0.005711,0.037908,0.005021,0.363254,0.056083,0.91232,-2.480809,3.06436,-2.997749,4.023848,4.0,0.00029969,8,709,0.23917,0.33702,1.0,nan,0,0.0,0.76792,,,-0.01,0.00458,-0.00197,-0.02597,0.0,-0.0087,0.0
5,5120,nan,nan,0.0,0.0,2.21249,-0.005448,0.042692,0.002668,0.29563,0.035261,0.931327,-2.924385,4.016067,-3.374695,4.892192,4.0,0.00029959,0,717,0.2347,0.3276,1.0,nan,0,0.0,0.0,,,-0.01,0.00605,-0.0045,-0.01925,-0.0034,-0.00119,0.0
6,6144,nan,nan,0.0,0.0,1.59469,-0.004478,0.037043,0.002576,0.228057,0.027553,0.951332,-3.576996,4.766046,-4.043314,5.298176,4.0,0.00029949,0,695,0.22412,0.32285,1.0,nan,0,0.0,0.0,,,-0.01,0.0042,-0.00489,-0.01978,-0.00693,-0.00048,0.0
7,7168,nan,nan,0.0,0.0,0.93055,-0.003701,0.019187,0.001743,0.261869,0.026367,0.969908,-4.258369,5.112716,-4.564172,5.532419,4.0,0.00029939,0,847,0.23432,0.34003,1.0,nan,0,0.0,0.0,,,-0.01,0.00553,-0.00736,-0.02664,-0.00706,0.0,0.0
8,8192,-11.52195,381.6,0.0,0.0,1.886398,-0.004128,0.034946,0.003554,0.331149,0.054164,0.953994,-4.334373,5.413453,-4.495482,5.73476,4.0,0.00029928,10,705,0.23173,0.32152,0.88889,nan,0,0.5,0.79396,,,-0.01,0.009,-0.00145,-0.01505,-0.01127,-0.00805,-0.00473
9,9216,-7.11859,197.75,0.0,0.0,1.275061,-0.003728,0.04805,0.003108,0.28079,0.044503,0.920777,-4.766575,5.305826,-4.823693,5.251363,4.0,0.00029918,4,813,0.22641,0.32592,0.72727,nan,0,1.0,0.72,,,-0.01,0.00888,-0.00269,-0.01316,-0.0155,-0.00819,-0.01369
10,10240,-6.82191,233.5,0.0,0.0,1.239117,-0.002723,0.036343,0.00192,0.299228,0.024275,0.931793,-5.052928,4.950144,-4.962907,5.104818,4.0,0.00029908,4,833,0.25672,0.35583,0.61538,nan,0,1.0,0.75556,,,-0.01,0.00789,-0.00237,-0.01404,-0.01148,-0.00712,-0.01394
11,11264,-6.62651,254.0,0.0,0.0,1.290524,-0.002718,0.03115,0.001419,0.241316,0.010393,0.9353,-4.925536,4.821735,-4.872507,5.043118,4.0,0.00029898,5,818,0.24903,0.34688,0.54839,nan,0,0.8,0.76712,,,-0.01,0.00873,-0.00586,-0.01601,-0.01248,-0.00537,-0.01363
12,12288,-6.90629,180.33333,0.0,0.0,1.118028,-0.005711,0.028862,0.004169,0.266305,0.060233,0.930036,-4.797801,4.783551,-4.76414,4.606805,4.0,0.00029887,3,826,0.26473,0.37127,0.5,nan,0,1.0,0.88571,,,-0.01,0.01009,-0.00307,-0.01298,-0.01998,-0.00433,-0.0113
