iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.387214,-0.010114,0.284188,0.006115,0.666036,0.089914,0.121665,0.303299,0.290963,-1.158229,1.733185,4.0,0.0003,0,845,0.27944,0.37626,0.0,0.0,0.0,,,-0.01,0.00535,-0.05762,-0.02196,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.343252,-0.005469,0.130607,0.002228,0.656252,0.016392,0.634541,-1.174443,1.33229,-2.366789,2.720455,4.0,0.0002999,0,836,0.24749,0.34556,0.0,0.0,0.0,,,-0.01,0.00459,-0.04458,-0.02178,0.0,0.0
3,3072,nan,nan,0.0,0.0,2.278968,-0.007367,0.069113,0.005638,0.397672,0.060826,0.834815,-2.265339,2.680832,-3.197455,3.894969,4.0,0.0002998,0,837,0.22732,0.31932,0.0,0.0,0.0,,,-0.01,0.00467,-0.02985,-0.02138,-0.00183,0.0
4,4096,-30.15855,450.0,0.0,0.0,2.119924,-0.006302,0.042408,0.008392,0.343871,0.127267,0.915631,-3.160866,3.747779,-3.777873,4.669731,4.0,0.00029969,8,804,0.23426,0.32299,1.0,0.125,0.99797,,,-0.01,0.0065,-0.0198,-0.02328,-0.00144,0.0
5,5120,-9.21027,188.0,0.0,0.0,2.069367,-0.003221,0.039789,0.002977,0.291699,0.021763,0.936944,-3.589893,4.703259,-4.135491,5.484505,4.0,0.00029959,1,847,0.2158,0.30025,0.88889,1.0,1.0,,,-0.01,0.00521,-0.01336,-0.01899,-0.00555,-0.00218
6,6144,-13.84634,290.5,0.0,0.0,1.361735,-0.003286,0.050808,0.004458,0.303646,0.072161,0.92644,-4.132872,5.167862,-4.535762,5.635239,4.0,0.00029949,2,894,0.23544,0.31317,0.72727,1.0,1.0,,,-0.01,0.00584,-0.01198,-0.0228,-0.01121,-0.00627
7,7168,-13.50309,390.0,0.0,0.0,1.401313,-0.002926,0.032631,0.00273,0.274482,0.032471,0.945697,-4.499175,5.345529,-4.636515,5.899547,4.0,0.00029939,2,935,0.22815,0.30687,0.61538,1.0,1.0,,,-0.01,0.00882,-0.00787,-0.02466,-0.00444,-0.00607
8,8192,-13.56137,395.5,0.0,0.0,1.698759,-0.005422,0.030878,0.005587,0.369378,0.090158,0.952341,-4.840547,5.731704,-5.170859,6.276594,4.0,0.00029928,4,873,0.22559,0.29941,0.64706,0.25,0.96226,,,-0.01,0.00725,-0.00861,-0.02047,-0.0083,-0.00251
9,9216,-9.71346,248.42857,0.0,0.0,1.560006,-0.002565,0.052157,0.00395,0.288125,0.032854,0.92271,-4.690382,6.280732,-4.744752,6.548605,4.0,0.00029918,7,887,0.20728,0.28594,0.45833,1.0,0.94118,,,-0.01,0.00854,-0.00553,-0.02391,-0.01387,-0.01898
10,10240,-7.98371,189.2,0.0,0.0,1.554838,-0.003858,0.036588,0.003239,0.281957,0.045375,0.942911,-4.524357,6.380466,-4.530931,6.478229,4.0,0.00029908,5,859,0.21899,0.30561,0.37931,1.0,0.875,,,-0.01,0.00858,-0.00423,-0.01797,-0.01681,-0.01351
11,11264,-7.81606,204.75,0.0,0.0,1.563688,-0.005083,0.027591,0.004918,0.354219,0.094134,0.951829,-4.394401,6.103366,-4.40662,6.205481,4.0,0.00029898,4,873,0.20804,0.29467,0.33333,1.0,1.0,,,-0.01,0.00901,-0.00269,-0.01725,-0.01514,-0.01048
12,12288,-6.80904,191.66667,0.0,0.0,1.519788,-0.003152,0.02001,0.003696,0.290021,0.03125,0.964077,-4.576295,6.091961,-4.450226,6.28795,4.0,0.00029887,6,874,0.19981,0.28267,0.28205,1.0,1.0,,,-0.01,0.01052,0.00064,-0.02048,-0.01418,-0.01626
13,13312,-6.24986,152.75,0.0,0.0,1.491538,-0.003265,0.025504,0.003533,0.369373,0.049282,0.954408,-4.494272,6.299667,-4.434744,6.366002,4.0,0.00029877,8,873,0.18624,0.26235,0.23404,1.0,1.0,,,-0.01,0.00942,-0.00181,-0.02077,-0.0174,-0.02153
14,14336,-6.59805,195.83333,0.0,0.0,0.949259,-0.003352,0.020221,0.002164,0.30964,0.034912,0.944948,-3.543313,5.31425,-3.460782,5.166223,4.0,0.00029867,6,981,0.19289,0.26952,0.20755,1.0,1.0,,,-0.01,0.00994,-0.00311,-0.0178,-0.01904,-0.02448
15,15360,-5.65083,162.2,0.0,0.0,1.481921,-0.002992,0.023531,0.00187,0.399508,0.025635,0.950362,-4.254957,6.078432,-4.023336,5.850149,4.0,0.00029857,5,850,0.17552,0.24233,0.18966,1.0,1.0,,,-0.01,0.01137,4e-05,-0.0213,-0.01445,-0.0131
16,16384,-5.88198,131.83333,0.0,0.0,1.334935,-0.004848,0.019522,0.004658,0.414591,0.07094,0.950129,-3.596887,5.50917,-3.487165,5.256984,4.0,0.00029846,6,891,0.1782,0.25895,0.17188,1.0,1.0,,,-0.01,0.011,-0.00025,-0.02207,-0.02038,-0.01671
17,17408,-5.69985,120.25,0.0,0.0,1.129873,-0.003522,0.014774,0.003343,0.364245,0.04269,0.948325,-3.220562,4.765849,-3.180487,4.533808,4.0,0.00029836,8,924,0.17131,0.247,0.15278,1.0,1.0,,,-0.01,0.01163,0.00021,-0.02647,-0.01849,-0.02538
18,18432,0.92462,157.36364,0.09091,0.01205,1.375413,-0.002229,0.573565,0.003579,0.456329,0.050642,0.338342,-3.712129,4.661535,-2.926898,7.571094,4.0,0.00029826,11,861,0.17082,0.26465,0.14458,0.90909,1.0,,,-0.01,0.01293,0.00042,-0.01886,-0.02065,0.07082
19,19456,-4.81434,115.4,0.0,0.01136,1.223073,-0.002841,0.028535,0.003265,0.326379,0.040737,0.880609,-3.009992,4.395987,-2.776274,3.949936,4.0,0.00029816,5,864,0.17496,0.2562,0.13636,1.0,1.0,,,-0.01,0.00921,-1e-05,-0.01718,-0.01748,-0.01458
20,20480,-5.95883,155.11111,0.0,0.01031,1.267418,-0.002115,0.021891,0.002127,0.31523,0.023158,0.886173,-2.461805,4.239322,-2.578622,3.904088,4.0,0.00029805,9,896,0.17236,0.24801,0.12371,1.0,1.0,,,-0.01,0.01139,-0.00049,-0.02378,-0.01854,-0.02576
21,21504,-5.75461,120.625,0.0,0.01,1.420091,-0.00396,0.013064,0.005293,0.333531,0.06822,0.926666,-2.81905,3.836636,-2.881491,3.606028,4.0,0.00029795,8,877,0.17287,0.24549,0.07,1.0,1.0,,,-0.01,0.01014,0.00131,-0.01984,-0.02117,-0.02107
22,22528,-5.02236,115.0,0.0,0.01,1.192208,-0.002682,0.009669,0.002958,0.301202,0.035052,0.945416,-2.758146,3.70001,-2.764202,3.513364,4.0,0.00029785,8,909,0.16319,0.25138,0.04,1.0,1.0,,,-0.01,0.01169,-0.00037,-0.01597,-0.0224,-0.02386
23,23552,-5.12186,135.85714,0.0,0.01,1.2378,-0.004129,0.009579,0.002202,0.34759,0.031599,0.938133,-2.58868,3.49154,-2.619526,3.270296,4.0,0.00029775,7,870,0.15772,0.23585,0.01,1.0,0.0,,,-0.01,0.01369,0.00069,-0.01912,-0.01636,-0.02047
24,24576,31.848,129.16667,0.5,0.04,0.939686,-0.002089,2.046124,0.001496,2.070725,0.01409,0.059787,-2.102361,2.646999,1.997873,12.142187,4.0,0.00029764,6,966,0.15052,0.2201,0.01,0.5,1.0,,,-0.01,0.00846,0.00077,-0.01927,-0.00857,0.37297
25,25600,32.74911,196.25,0.5,0.06,1.105139,-0.001756,1.077553,0.00218,1.128225,0.021136,0.175159,0.639747,3.680214,3.399707,10.290487,4.0,0.00029754,4,941,0.16139,0.23098,0.02,0.5,0.0,,,-0.01,0.00937,-0.00029,-0.02016,-0.00359,0.22171
26,26624,24.0511,185.8,0.4,0.08,0.989518,-0.001731,0.819819,0.002851,0.900411,0.025251,0.261981,3.777424,4.650452,5.996033,10.448028,4.0,0.00029744,5,996,0.20933,0.27919,0.03,0.6,1.0,,,-0.01,0.01001,-0.00134,-0.0212,-0.01116,0.24581
27,27648,9.93962,184.4,0.2,0.09,1.172266,-0.001631,0.448605,0.001119,0.446034,0.006417,0.433684,4.484124,6.693291,5.799949,9.046623,4.0,0.00029734,5,962,0.19025,0.26814,0.04,0.8,0.0,,,-0.01,0.00999,-0.00047,-0.02059,-0.01164,0.10088
28,28672,-6.54253,221.0,0.0,0.09,1.037223,-0.002187,0.103052,0.002435,0.571731,0.030273,0.647231,7.130775,6.486621,6.686612,6.007387,4.0,0.00029724,6,939,0.1859,0.24533,0.05,0.83333,1.0,,,-0.01,0.00871,0.00076,-0.01925,-0.01125,-0.01719
29,29696,7.72095,179.33333,0.16667,0.1,1.139041,-0.000477,0.425439,0.001634,0.266144,0.012312,0.213528,6.654225,5.197617,7.379946,8.006724,4.0,0.00029713,6,888,0.1648,0.23296,0.06,1.0,0.0,,,-0.01,0.01067,0.00019,-0.01385,-0.01501,0.09904
30,30720,6.06596,175.28571,0.14286,0.11,1.173751,-0.001428,0.346702,0.00144,0.426602,0.008371,0.331061,7.934293,4.448143,8.251844,7.899967,4.0,0.00029703,7,928,0.16446,0.22635,0.07,0.85714,1.0,,,-0.01,0.01021,0.00071,-0.01738,-0.01364,0.09372
31,31744,9.87376,125.8,0.2,0.12,0.973332,-0.002121,0.321954,0.001268,0.240122,0.008545,0.337111,7.962284,4.580573,8.375633,7.969069,4.0,0.00029693,5,986,0.17461,0.23731,0.07,1.0,1.0,,,-0.01,0.0097,-0.00239,-0.01594,-0.01258,0.11389
32,32768,13.48828,214.0,0.25,0.13,0.98859,-0.002506,0.318644,0.003016,0.35284,0.032994,0.287691,9.061699,4.783231,9.70682,7.79605,4.0,0.00029683,4,952,0.18606,0.25727,0.08,0.5,0.0,,,-0.01,0.00903,-0.00146,-0.01964,-0.00881,0.11877
33,33792,-8.11958,370.0,0.0,0.13,0.660966,-0.002638,0.030688,0.000934,0.424289,0.006348,0.796969,10.662435,4.42892,10.288009,4.574881,4.0,0.00029672,2,1085,0.16084,0.21077,0.09,0.5,1.0,,,-0.01,0.00693,-0.007,-0.0229,-0.0041,-0.00499
34,34816,-4.20072,365.5,0.0,0.13,0.893581,-0.003629,0.028986,0.003117,0.500227,0.040771,0.853669,10.604067,5.060113,10.1306,5.309554,4.0,0.00029662,2,1055,0.18541,0.24123,0.1,0.5,1.0,,,-0.01,0.00711,-0.00296,-0.02148,-0.00159,-0.00387
35,35840,-6.67121,450.0,0.0,0.12,0.861929,-0.002809,0.015123,0.001539,0.422797,0.014474,0.912015,11.054511,4.819672,10.635576,4.925854,4.0,0.00029652,3,1071,0.17952,0.23981,0.13,0.33333,0.875,,,-0.01,0.00717,-0.00271,-0.02531,-0.00354,0.0
36,36864,-6.89046,266.25,0.0,0.12,1.010719,-0.002231,0.039503,0.002615,0.481525,0.02403,0.815149,10.486663,4.986828,9.693495,5.585642,4.0,0.00029642,4,1024,0.15648,0.21143,0.13,1.0,1.0,,,-0.01,0.0093,-0.00039,-0.02074,-0.00101,-0.01035
37,37888,31.36228,230.5,0.5,0.15,1.238673,-0.003044,0.570577,0.002611,0.55508,0.026611,0.289266,10.861062,4.879253,13.245467,11.45287,4.0,0.00029631,6,922,0.15379,0.21058,0.15,0.33333,1.0,,,-0.01,0.00801,0.00016,-0.02306,-0.00293,0.28793
